size temperature m m^2 m^4 mag_sus
80 2.373 0.1553 0.0365235 0.00350515 33.4573 
80 2.373 0.155633 0.0365935 0.00348228 33.3671 
80 2.373 0.153534 0.0356236 0.00330172 32.5018 
80 2.373 0.152361 0.0350771 0.00321248 31.995 
80 2.373 0.153882 0.036109 0.00347386 33.5225 
80 2.374 0.152832 0.0353592 0.00325684 32.3551 
80 2.374 0.153089 0.0354217 0.00329522 32.3116 
80 2.374 0.152858 0.035577 0.0033596 32.9204 
80 2.374 0.151221 0.0348176 0.00322484 32.2154 
80 2.374 0.153912 0.0359666 0.00339664 33.099 
80 2.375 0.149339 0.0339945 0.00309232 31.508 
80 2.375 0.150276 0.0344129 0.0031496 31.8784 
80 2.375 0.151478 0.0348945 0.00321582 32.199 
80 2.375 0.150777 0.0346005 0.00318746 31.978 
80 2.375 0.152685 0.0353113 0.00326425 32.3328 
80 2.376 0.149276 0.0335374 0.0029402 30.3143 
80 2.376 0.151042 0.0348525 0.00325008 32.4279 
80 2.376 0.148823 0.0336316 0.00299231 30.9317 
80 2.376 0.151732 0.0347232 0.0031431 31.5165 
80 2.376 0.149842 0.0343416 0.0031483 32.0243 
80 2.377 0.148688 0.033763 0.0030419 31.3807 
80 2.377 0.149993 0.0342809 0.00314034 31.7258 
80 2.377 0.149743 0.034173 0.00314013 31.6365 
80 2.377 0.147751 0.0333488 0.00299116 31.0131 
80 2.377 0.148477 0.0337279 0.00304963 31.4549 
80 2.378 0.14795 0.0332633 0.00291401 30.6114 
80 2.378 0.148845 0.0333768 0.00287625 30.2019 
80 2.378 0.147417 0.0329832 0.00289093 30.2816 
80 2.378 0.147439 0.0329873 0.00288213 30.2747 
80 2.378 0.147394 0.033113 0.00291165 30.6492 
80 2.379 0.14652 0.0326861 0.00288176 30.1785 
80 2.379 0.14558 0.032054 0.00271709 29.2174 
80 2.379 0.146112 0.0327516 0.00292738 30.6761 
80 2.379 0.147889 0.033097 0.00287771 30.2002 
80 2.379 0.147896 0.0332687 0.00293006 30.6561 
80 2.38 0.145972 0.0322177 0.00274002 29.3375 
80 2.38 0.146175 0.0326427 0.00291592 30.3213 
80 2.38 0.144088 0.0317572 0.00275138 29.5687 
80 2.38 0.145281 0.0320802 0.00272789 29.509 
80 2.38 0.146757 0.0328893 0.00292508 30.5252 
80 2.381 0.143588 0.031415 0.00264333 29.0232 
80 2.381 0.146801 0.0326956 0.00283298 29.9573 
80 2.381 0.143875 0.0316935 0.00270969 29.5499 
80 2.381 0.142918 0.0312169 0.00260931 29.0068 
80 2.381 0.144168 0.0317299 0.00267702 29.4205 
80 2.382 0.142145 0.031052 0.00262408 29.1434 
80 2.382 0.144503 0.0319349 0.00278092 29.6993 
80 2.382 0.14115 0.0305037 0.00254739 28.4275 
80 2.382 0.143133 0.0312342 0.00265001 28.8755 
80 2.382 0.143844 0.0316306 0.00270485 29.3928 
80 2.383 0.14131 0.0306553 0.00254268 28.7011 
80 2.383 0.142257 0.0308419 0.0025275 28.4816 
80 2.383 0.141335 0.0304292 0.00250329 28.075 
80 2.383 0.141925 0.0308236 0.00257755 28.6855 
80 2.383 0.142184 0.0307621 0.00253102 28.3225 
80 2.384 0.141735 0.0306227 0.00252494 28.2791 
80 2.384 0.140259 0.0301604 0.00246923 28.155 
80 2.384 0.141608 0.030556 0.00249972 28.1967 
80 2.384 0.141952 0.030718 0.00253327 28.3694 
80 2.384 0.140808 0.0303064 0.00247585 28.133 
80 2.385 0.139462 0.0297701 0.00239047 27.6945 
80 2.385 0.13878 0.0297131 0.0024627 28.0502 
80 2.385 0.140199 0.0299042 0.00237649 27.5009 
80 2.385 0.140365 0.0300871 0.00244682 27.8671 
80 2.385 0.141234 0.0306398 0.00254987 28.6933 
80 2.386 0.137953 0.0289452 0.00223353 26.5928 
80 2.386 0.137599 0.0292235 0.00235958 27.6011 
80 2.386 0.139115 0.0295307 0.00236542 27.2999 
80 2.386 0.138988 0.0297964 0.00244831 28.1074 
80 2.386 0.139802 0.0296654 0.00234487 27.1472 
80 2.387 0.138597 0.0292839 0.00229378 27.0121 
80 2.387 0.137219 0.0286722 0.00219956 26.3911 
80 2.387 0.136486 0.0285307 0.00221017 26.5501 
80 2.387 0.13928 0.0295075 0.00233552 27.1031 
80 2.387 0.138518 0.0292276 0.002298 26.9202 
80 2.388 0.136732 0.0286532 0.00223668 26.6872 
80 2.388 0.137111 0.0286735 0.00221048 26.4636 
80 2.388 0.138576 0.0291829 0.00228129 26.746 
80 2.388 0.137408 0.0288061 0.00220596 26.5998 
80 2.388 0.138415 0.0292125 0.00230291 26.9449 
80 2.389 0.136063 0.0283707 0.002176 26.4079 
80 2.389 0.135809 0.028331 0.00221346 26.4866 
80 2.389 0.137373 0.0288572 0.00227916 26.7513 
80 2.389 0.137352 0.0289334 0.00229866 26.9712 
80 2.389 0.135847 0.0281031 0.00212264 25.8484 
80 2.39 0.13518 0.0279994 0.00211221 26.0441 
80 2.39 0.13588 0.0282653 0.00218018 26.2479 
80 2.39 0.134472 0.0277548 0.00207397 25.9003 
80 2.39 0.135228 0.0280227 0.00213575 26.0717 
80 2.39 0.135503 0.0282168 0.0021688 26.392 
80 2.391 0.134722 0.0276662 0.00207145 25.4721 
80 2.391 0.134234 0.0277644 0.00212159 26.0861 
80 2.391 0.134909 0.0277529 0.0020772 25.5689 
80 2.391 0.135226 0.0278527 0.00209318 25.607 
80 2.391 0.132852 0.0271335 0.00203595 25.3855 
80 2.392 0.130941 0.0266115 0.00197905 25.3267 
80 2.392 0.133548 0.0273159 0.00204959 25.3666 
80 2.392 0.133366 0.0273806 0.00207748 25.6697 
80 2.392 0.133171 0.0271905 0.00203833 25.3006 
80 2.392 0.132353 0.0269581 0.00199534 25.2598 
80 2.393 0.13209 0.0265121 0.00190807 24.2424 
80 2.393 0.131536 0.0263927 0.00190255 24.3133 
80 2.393 0.132574 0.026842 0.00195059 24.782 
80 2.393 0.132012 0.0267842 0.00198103 25.0252 
80 2.393 0.132121 0.0269369 0.00200321 25.3567 
80 2.394 0.130981 0.026194 0.00186779 24.1619 
