size temperature m m^2 m^4 mag_sus
64 2.034 0.899184 0.808782 0.654927 0.503233 
64 2.035 0.898654 0.807831 0.653398 0.508946 
64 2.035 0.898812 0.808114 0.653846 0.50284 
64 2.035 0.89878 0.808059 0.65377 0.51113 
64 2.035 0.89902 0.808487 0.65445 0.502816 
64 2.035 0.898847 0.808173 0.653933 0.496842 
64 2.036 0.898475 0.80751 0.652879 0.50779 
64 2.036 0.898463 0.807492 0.65286 0.514864 
64 2.036 0.898241 0.807091 0.652203 0.509412 
64 2.036 0.898403 0.807383 0.652682 0.512862 
64 2.036 0.898558 0.807657 0.653112 0.504079 
64 2.037 0.898078 0.806808 0.651778 0.529852 
64 2.037 0.897944 0.806561 0.651364 0.519961 
64 2.037 0.897892 0.806476 0.651246 0.532369 
64 2.037 0.897898 0.806477 0.651225 0.517354 
64 2.037 0.898077 0.806797 0.651729 0.511074 
64 2.038 0.897707 0.806135 0.65067 0.514996 
64 2.038 0.897656 0.806044 0.65053 0.519205 
64 2.038 0.897582 0.805914 0.650323 0.522004 
64 2.038 0.897708 0.806135 0.650664 0.510967 
64 2.038 0.897531 0.805823 0.650181 0.524573 
64 2.039 0.897404 0.805602 0.649845 0.537806 
64 2.039 0.897216 0.805267 0.649317 0.544905 
64 2.039 0.897059 0.804976 0.648813 0.522203 
64 2.039 0.897056 0.80498 0.648851 0.542407 
64 2.039 0.897286 0.805374 0.64943 0.506168 
64 2.04 0.896901 0.804692 0.648359 0.524442 
64 2.04 0.897098 0.805045 0.648925 0.521486 
64 2.04 0.896915 0.804715 0.648392 0.521267 
64 2.04 0.896809 0.804526 0.648084 0.520084 
64 2.04 0.896694 0.804329 0.647797 0.539311 
64 2.041 0.89654 0.80405 0.64734 0.53352 
64 2.041 0.896387 0.803774 0.646893 0.531352 
64 2.041 0.896368 0.803748 0.646873 0.546193 
64 2.041 0.896387 0.80378 0.64692 0.542642 
64 2.041 0.896416 0.803823 0.646964 0.526107 
64 2.042 0.896016 0.803125 0.645901 0.564011 
64 2.042 0.895916 0.802932 0.645547 0.535129 
64 2.042 0.895809 0.802747 0.645271 0.548859 
64 2.042 0.895964 0.803019 0.645685 0.534797 
64 2.042 0.896186 0.803414 0.646313 0.530893 
64 2.043 0.895591 0.802356 0.644637 0.5452 
64 2.043 0.895571 0.802326 0.64461 0.558958 
64 2.043 0.895556 0.802291 0.644526 0.541428 
64 2.043 0.89559 0.802356 0.644647 0.551352 
64 2.043 0.895643 0.802446 0.644772 0.539573 
64 2.044 0.895189 0.801643 0.643519 0.562166 
64 2.044 0.895299 0.801833 0.643799 0.547192 
64 2.044 0.895138 0.801545 0.643337 0.54589 
64 2.044 0.895288 0.801814 0.64377 0.547928 
64 2.044 0.895381 0.801982 0.644045 0.55001 
64 2.045 0.894845 0.80102 0.642496 0.545839 
64 2.045 0.894719 0.800785 0.642093 0.528382 
64 2.045 0.895167 0.801599 0.643429 0.550209 
64 2.045 0.894684 0.800739 0.642066 0.559389 
64 2.045 0.894632 0.800649 0.641931 0.565775 
64 2.046 0.894349 0.800136 0.641089 0.553386 
64 2.046 0.89442 0.800271 0.641328 0.567252 
64 2.046 0.894453 0.800318 0.641368 0.543584 
64 2.046 0.894232 0.799937 0.640801 0.572566 
64 2.046 0.894445 0.80032 0.641419 0.575804 
64 2.047 0.893871 0.799282 0.639726 0.554154 
64 2.047 0.894039 0.799596 0.640268 0.579879 
64 2.047 0.893813 0.799188 0.639603 0.572008 
64 2.047 0.893816 0.799195 0.639622 0.577525 
64 2.047 0.894112 0.799715 0.640425 0.558307 
