size temperature m m2 m4 ms e sp_h 
10 2.095 0.949006 0.904257 0.828242 0.17396 -202.363 0.532266 
10 2.095 0.949682 0.905112 0.829156 0.1535 -202.45 0.518066 
10 2.1 0.948572 0.903276 0.826382 0.166067 -202.189 0.522825 
10 2.1 0.947562 0.901416 0.823145 0.168658 -201.835 0.538996 
10 2.1 0.94713 0.900912 0.822617 0.183638 -201.852 0.543141 
10 2.105 0.945694 0.89823 0.818108 0.184924 -201.404 0.550198 
10 2.105 0.946802 0.90014 0.821153 0.176065 -201.678 0.54288 
10 2.105 0.94656 0.900017 0.821375 0.191958 -201.723 0.543926 
10 2.11 0.944616 0.896263 0.814976 0.187866 -201.164 0.559254 
10 2.11 0.9449 0.897061 0.816824 0.200231 -201.32 0.569822 
10 2.11 0.944798 0.896658 0.815878 0.190263 -201.249 0.561374 
10 2.115 0.943996 0.895782 0.814937 0.220034 -201.065 0.57582 
10 2.115 0.943842 0.894901 0.812725 0.192098 -200.957 0.56244 
10 2.115 0.944866 0.896743 0.815855 0.187784 -201.203 0.568913 
10 2.12 0.94348 0.8943 0.811714 0.195519 -200.827 0.563658 
10 2.12 0.94245 0.892731 0.809551 0.213168 -200.724 0.557603 
10 2.12 0.94424 0.895618 0.813921 0.190016 -201.016 0.563007 
10 2.125 0.943946 0.894909 0.812338 0.182347 -200.782 0.556281 
10 2.125 0.943314 0.894057 0.81139 0.198401 -200.772 0.56114 
10 2.125 0.942172 0.892113 0.808371 0.208222 -200.424 0.582682 
10 2.13 0.94097 0.890044 0.805012 0.216855 -200.119 0.585412 
10 2.13 0.940104 0.888517 0.80274 0.221686 -199.948 0.595714 
10 2.13 0.94229 0.892088 0.807767 0.196109 -200.367 0.564504 
10 2.135 0.94102 0.889837 0.804337 0.202278 -200.004 0.589273 
10 2.135 0.939912 0.888641 0.803274 0.243844 -199.905 0.602337 
10 2.135 0.93965 0.888046 0.802393 0.239071 -199.874 0.603633 
10 2.14 0.939796 0.887835 0.801298 0.215822 -199.729 0.592448 
10 2.14 0.938818 0.886226 0.799064 0.226501 -199.566 0.610915 
10 2.14 0.938766 0.886328 0.799457 0.23583 -199.567 0.614134 
10 2.145 0.936672 0.882688 0.793452 0.248644 -198.991 0.616062 
10 2.145 0.937432 0.883859 0.79486 0.236843 -199.118 0.597624 
10 2.145 0.938084 0.884555 0.795433 0.212289 -199.121 0.601114 
10 2.15 0.938808 0.886028 0.798283 0.217084 -199.424 0.607989 
10 2.15 0.936998 0.883164 0.794089 0.2418 -199.019 0.612945 
10 2.15 0.937256 0.883688 0.795088 0.243676 -199.174 0.612934 
10 2.155 0.934906 0.87941 0.788143 0.248773 -198.554 0.624593 
10 2.155 0.934194 0.878173 0.786296 0.253094 -198.389 0.637933 
10 2.155 0.936892 0.88267 0.792989 0.22752 -199.029 0.609791 
10 2.16 0.934724 0.879264 0.788037 0.257171 -198.51 0.632017 
10 2.16 0.933248 0.877514 0.786668 0.303815 -198.326 0.678369 
10 2.16 0.93487 0.879819 0.789295 0.270239 -198.588 0.630934 
10 2.165 0.932314 0.875551 0.782721 0.2929 -197.933 0.664931 
10 2.165 0.933524 0.876927 0.783816 0.252178 -198.055 0.628473 
10 2.165 0.93371 0.877082 0.78385 0.243318 -198.037 0.628977 
10 2.17 0.932456 0.875282 0.781825 0.267641 -197.847 0.660621 
10 2.17 0.93073 0.872494 0.777344 0.287338 -197.508 0.653688 
10 2.17 0.933616 0.87671 0.78293 0.233716 -197.995 0.612219 
10 2.175 0.930168 0.871691 0.776617 0.297845 -197.505 0.6696 
10 2.175 0.932394 0.87511 0.781156 0.264421 -197.838 0.640619 
10 2.175 0.929866 0.871012 0.77513 0.29245 -197.243 0.664231 
10 2.18 0.927812 0.86792 0.771061 0.32498 -196.788 0.702023 
10 2.18 0.92943 0.870003 0.773192 0.282719 -196.941 0.685779 
10 2.18 0.928736 0.869081 0.772117 0.299578 -196.908 0.678463 
10 2.185 0.927288 0.866745 0.768985 0.314981 -196.676 0.695864 
10 2.185 0.928112 0.86781 0.769819 0.293735 -196.82 0.662601 
10 2.185 0.928808 0.86923 0.772533 0.299593 -196.927 0.665565 
10 2.19 0.924704 0.862365 0.762119 0.332761 -195.972 0.712562 
10 2.19 0.926664 0.865248 0.765777 0.298695 -196.376 0.676938 
10 2.19 0.926632 0.865382 0.766413 0.307519 -196.463 0.682883 
10 2.195 0.926046 0.864252 0.764485 0.304804 -196.119 0.692584 
10 2.195 0.925854 0.863928 0.763668 0.306257 -196.058 0.685142 
10 2.195 0.924998 0.862825 0.762783 0.328176 -195.969 0.698164 
10 2.2 0.922682 0.859203 0.757369 0.357337 -195.57 0.710551 
10 2.2 0.922478 0.858712 0.75682 0.352115 -195.512 0.717015 
10 2.2 0.925682 0.863649 0.763412 0.307363 -196.088 0.686923 
10 2.205 0.923474 0.860212 0.758347 0.335955 -195.584 0.687853 
10 2.205 0.92169 0.857624 0.754919 0.367851 -195.296 0.709685 
10 2.205 0.921854 0.857809 0.755366 0.362556 -195.335 0.726262 
10 2.21 0.920596 0.855394 0.751078 0.357338 -194.791 0.717902 
10 2.21 0.920528 0.85566 0.752366 0.37501 -195.034 0.735629 
10 2.21 0.920414 0.855215 0.751251 0.364389 -194.959 0.722631 
10 2.215 0.919132 0.852785 0.747142 0.360331 -194.489 0.732915 
10 2.215 0.921474 0.85665 0.752907 0.340213 -195.092 0.721136 
10 2.215 0.921878 0.857233 0.753542 0.332913 -195.179 0.699753 
10 2.22 0.917138 0.849415 0.741917 0.372631 -193.972 0.747926 
10 2.22 0.916556 0.849285 0.743001 0.414889 -194.192 0.756893 
10 2.22 0.917206 0.849541 0.742575 0.372713 -194.178 0.765368 
10 2.225 0.91468 0.845786 0.737092 0.4111 -193.664 0.752722 
10 2.225 0.91564 0.847097 0.738632 0.391009 -193.65 0.754457 
10 2.225 0.915358 0.846796 0.739143 0.400687 -193.877 0.77409 
10 2.23 0.914246 0.844424 0.7343 0.384688 -193.342 0.760644 
10 2.23 0.915294 0.846281 0.737287 0.381986 -193.543 0.76062 
10 2.23 0.913466 0.84373 0.734319 0.417495 -193.286 0.785127 
10 2.235 0.912648 0.841915 0.730816 0.402178 -193.05 0.765786 
10 2.235 0.914564 0.845042 0.735038 0.385434 -193.253 0.755564 
10 2.235 0.912436 0.841762 0.730648 0.412645 -192.897 0.769195 
10 2.24 0.912754 0.842853 0.732829 0.434504 -193.103 0.772002 
10 2.24 0.912508 0.841822 0.73096 0.408523 -193.056 0.77176 
10 2.24 0.91102 0.839357 0.727083 0.419636 -192.578 0.785623 
10 2.245 0.910132 0.837821 0.724792 0.422292 -192.266 0.797338 
10 2.245 0.909418 0.837596 0.725712 0.470157 -192.382 0.816054 
10 2.245 0.908974 0.837039 0.72513 0.481297 -192.36 0.805377 
10 2.25 0.910018 0.837742 0.724476 0.427093 -192.319 0.774572 
10 2.25 0.905846 0.831908 0.71751 0.504488 -191.586 0.828583 
10 2.25 0.908068 0.834668 0.720503 0.448001 -191.994 0.799996 
10 2.255 0.907272 0.833161 0.717573 0.444261 -191.652 0.797085 
10 2.255 0.906018 0.832344 0.71827 0.508867 -191.727 0.826097 
10 2.255 0.905598 0.831393 0.716511 0.500473 -191.465 0.842294 
10 2.26 0.903974 0.828765 0.712846 0.513119 -191.19 0.849879 
10 2.26 0.903838 0.827879 0.710621 0.484755 -190.997 0.826654 
10 2.26 0.904576 0.829309 0.713223 0.488985 -191.175 0.837781 
10 2.265 0.901536 0.823972 0.704748 0.494709 -190.347 0.851902 
10 2.265 0.901894 0.825064 0.706929 0.514418 -190.613 0.85089 
10 2.265 0.901264 0.823792 0.705012 0.508412 -190.469 0.843231 
10 2.27 0.90257 0.825899 0.707814 0.496328 -190.702 0.831953 
10 2.27 0.898812 0.820232 0.70046 0.544886 -190.045 0.856694 
10 2.27 0.901278 0.823667 0.70483 0.50067 -190.477 0.848353 
10 2.275 0.901856 0.824161 0.70425 0.475467 -190.3 0.813743 
10 2.275 0.896422 0.817168 0.697014 0.597607 -189.608 0.892026 
10 2.275 0.89867 0.820088 0.699818 0.548601 -189.925 0.854281 
10 2.28 0.898608 0.819344 0.698315 0.51962 -189.759 0.857059 
10 2.28 0.897456 0.817455 0.695579 0.527541 -189.369 0.891512 
10 2.28 0.897998 0.818493 0.69715 0.530366 -189.594 0.863098 
10 2.285 0.895724 0.81507 0.692418 0.557929 -189.07 0.885527 
10 2.285 0.892442 0.810344 0.686799 0.607953 -188.704 0.907935 
10 2.285 0.893448 0.811325 0.687381 0.572245 -188.732 0.910231 
10 2.29 0.891856 0.809138 0.684399 0.599612 -188.344 0.913805 
10 2.29 0.89343 0.81088 0.686185 0.552967 -188.619 0.881483 
10 2.29 0.893504 0.810975 0.686245 0.551331 -188.605 0.877363 
10 2.295 0.891414 0.808321 0.682889 0.597023 -188.302 0.887301 
10 2.295 0.888168 0.803098 0.676099 0.621138 -187.699 0.921109 
10 2.295 0.890662 0.807161 0.681684 0.604875 -188.088 0.910979 
10 2.3 0.88769 0.802091 0.673989 0.612919 -187.472 0.906013 
10 2.3 0.889786 0.805277 0.678116 0.589487 -187.857 0.881262 
10 2.3 0.889592 0.805101 0.678354 0.596817 -187.931 0.909857 
10 2.305 0.889474 0.804567 0.677039 0.581475 -187.673 0.889611 
10 2.305 0.887236 0.801979 0.674309 0.641723 -187.317 0.919046 
10 2.305 0.887446 0.801403 0.672593 0.60056 -187.2 0.907706 
10 2.31 0.885386 0.798839 0.670016 0.64633 -186.911 0.946069 
10 2.31 0.88334 0.79639 0.667279 0.696975 -186.711 0.963239 
10 2.31 0.883664 0.796105 0.666017 0.659869 -186.662 0.929765 
10 2.315 0.885812 0.798746 0.668552 0.608355 -186.84 0.910996 
10 2.315 0.882254 0.794619 0.665157 0.701826 -186.664 0.946296 
10 2.315 0.882344 0.794303 0.663715 0.68128 -186.254 0.947117 
10 2.32 0.878602 0.788735 0.656586 0.723845 -185.746 0.979881 
10 2.32 0.880398 0.790752 0.658259 0.674622 -185.83 0.956493 
10 2.32 0.8794 0.789994 0.658391 0.717671 -185.721 0.979152 
10 2.325 0.8784 0.788239 0.655958 0.716218 -185.632 0.981927 
10 2.325 0.881276 0.79144 0.658283 0.636245 -185.746 0.922581 
10 2.325 0.875052 0.783878 0.650006 0.781161 -184.908 0.98701 
10 2.33 0.87612 0.784796 0.650729 0.738609 -184.985 0.974413 
10 2.33 0.875242 0.783474 0.649112 0.747882 -184.814 1.00168 
10 2.33 0.873666 0.780889 0.645704 0.755207 -184.67 0.998984 
10 2.335 0.872744 0.779179 0.642873 0.749331 -184.23 1.00687 
10 2.335 0.869094 0.774081 0.636519 0.803302 -183.591 1.00193 
10 2.335 0.870412 0.775983 0.639078 0.786555 -183.865 1.03406 
10 2.34 0.87158 0.777919 0.641561 0.780669 -184.079 1.00089 
10 2.34 0.870044 0.776144 0.640526 0.819128 -184.066 1.03754 
10 2.34 0.868922 0.773435 0.634934 0.786733 -183.558 0.991983 
10 2.345 0.864412 0.7668 0.627084 0.835472 -182.651 1.05405 
10 2.345 0.867258 0.770607 0.631809 0.787657 -183.222 1.03377 
10 2.345 0.868408 0.773189 0.63552 0.812658 -183.554 1.01924 
10 2.35 0.867116 0.770208 0.630371 0.779496 -183.049 1.00002 
10 2.35 0.865066 0.768063 0.629094 0.839308 -183.122 1.02749 
10 2.35 0.86533 0.768973 0.630543 0.858575 -183.046 1.04673 
10 2.355 0.860892 0.761513 0.620258 0.865294 -181.912 1.06954 
10 2.355 0.8608 0.761546 0.620061 0.873437 -182.054 1.04824 
10 2.355 0.859028 0.759792 0.618936 0.92834 -181.923 1.06499 
10 2.36 0.860432 0.760899 0.618461 0.871016 -181.808 1.03743 
10 2.36 0.858942 0.759475 0.618458 0.919236 -181.905 1.05747 
10 2.36 0.860498 0.761551 0.620727 0.893842 -182.179 1.05354 
10 2.365 0.859532 0.759676 0.618085 0.882893 -181.888 1.05987 
10 2.365 0.857688 0.756384 0.612573 0.877606 -181.174 1.07105 
10 2.365 0.860216 0.75978 0.616242 0.837579 -181.607 1.01486 
10 2.37 0.855066 0.752313 0.607234 0.893479 -180.66 1.0895 
10 2.37 0.855014 0.75322 0.609626 0.935489 -180.855 1.09834 
10 2.37 0.854608 0.752205 0.607292 0.921946 -180.57 1.08948 
10 2.375 0.847706 0.741796 0.594255 0.976452 -179.302 1.12914 
10 2.375 0.846012 0.740154 0.593436 1.02811 -179.277 1.12864 
10 2.375 0.85094 0.747595 0.602914 0.989292 -180.139 1.12832 
10 2.38 0.849902 0.74481 0.597492 0.944406 -179.765 1.09345 
10 2.38 0.850452 0.745742 0.598865 0.944274 -179.894 1.07236 
10 2.38 0.845802 0.740298 0.593713 1.04692 -179.421 1.11007 
10 2.385 0.844178 0.738575 0.592569 1.08759 -179.003 1.15925 
10 2.385 0.84278 0.735351 0.586837 1.05129 -178.819 1.14015 
10 2.385 0.847698 0.742569 0.595739 1.00533 -179.31 1.12552 
10 2.39 0.843778 0.736218 0.587236 1.01491 -178.652 1.11444 
10 2.39 0.841884 0.73423 0.585473 1.06534 -178.314 1.15193 
10 2.39 0.841786 0.733655 0.58435 1.04815 -178.398 1.14413 
10 2.395 0.84072 0.731766 0.58202 1.04202 -178.136 1.13877 
10 2.395 0.83878 0.730325 0.580706 1.11786 -177.947 1.14347 
10 2.395 0.83891 0.729288 0.578757 1.06545 -177.77 1.14767 
10 2.4 0.831536 0.719574 0.567672 1.17174 -176.734 1.17071 
10 2.4 0.833114 0.721627 0.56997 1.14782 -176.948 1.17893 
10 2.4 0.832904 0.72319 0.573045 1.22754 -177.011 1.18397 
10 2.405 0.830734 0.717739 0.564723 1.14842 -176.479 1.1625 
10 2.405 0.834092 0.723088 0.571621 1.13839 -177.153 1.13834 
10 2.405 0.832492 0.720191 0.567644 1.12883 -176.626 1.16096 
10 2.41 0.828896 0.715411 0.56222 1.17603 -176.039 1.19786 
10 2.41 0.833008 0.719914 0.566245 1.07931 -176.556 1.15673 
10 2.41 0.82813 0.714813 0.562479 1.20389 -176.196 1.19265 
10 2.415 0.827156 0.712459 0.557818 1.17068 -175.511 1.1875 
10 2.415 0.825194 0.711435 0.558486 1.26251 -175.468 1.22687 
10 2.415 0.828414 0.713618 0.558664 1.13243 -175.832 1.17368 
10 2.42 0.822224 0.705833 0.549486 1.2306 -174.65 1.20488 
10 2.42 0.828356 0.714876 0.561183 1.18604 -175.997 1.16809 
10 2.42 0.824766 0.708892 0.553104 1.18402 -175.22 1.18121 
10 2.425 0.815258 0.696769 0.540009 1.32466 -173.624 1.25299 
10 2.425 0.81993 0.701904 0.544844 1.22141 -174.253 1.20669 
10 2.425 0.82154 0.705477 0.55009 1.25977 -174.595 1.22524 
10 2.43 0.81334 0.693831 0.536345 1.3296 -173.506 1.23356 
10 2.43 0.820264 0.702466 0.544969 1.21947 -174.184 1.2104 
10 2.43 0.816358 0.696999 0.538718 1.25758 -173.866 1.19965 
10 2.435 0.812076 0.691591 0.532664 1.31923 -173.058 1.21666 
10 2.435 0.808716 0.688004 0.530688 1.39559 -172.79 1.27543 
10 2.435 0.811676 0.690964 0.532218 1.32018 -172.867 1.24628 
10 2.44 0.811238 0.69052 0.531679 1.32842 -172.698 1.24803 
10 2.44 0.807808 0.685239 0.525588 1.33956 -172.076 1.27593 
10 2.44 0.807866 0.685161 0.524711 1.33251 -172.237 1.2445 
10 2.445 0.809182 0.6874 0.528359 1.33435 -172.41 1.25326 
10 2.445 0.801782 0.678046 0.517694 1.43932 -171.309 1.30499 
10 2.445 0.79934 0.67477 0.51372 1.46527 -171.012 1.30575 
10 2.45 0.798326 0.672413 0.509639 1.43219 -170.518 1.25709 
10 2.45 0.801436 0.676447 0.515304 1.39377 -171.261 1.26094 
10 2.45 0.802338 0.678335 0.51754 1.4118 -171.307 1.27002 
10 2.455 0.799418 0.673414 0.511015 1.39897 -170.594 1.28504 
10 2.455 0.792584 0.66603 0.504801 1.54137 -170.163 1.31363 
10 2.455 0.796952 0.670984 0.509349 1.46033 -170.51 1.26971 
10 2.46 0.792244 0.663401 0.49914 1.45329 -169.425 1.28961 
10 2.46 0.791834 0.664617 0.501994 1.5291 -169.821 1.27582 
10 2.46 0.78851 0.659205 0.495619 1.52263 -169.176 1.31341 
10 2.465 0.79465 0.667676 0.505459 1.46886 -169.997 1.31369 
10 2.465 0.78812 0.658567 0.49464 1.51863 -168.948 1.31317 
10 2.465 0.784708 0.654982 0.491682 1.5909 -168.695 1.3261 
10 2.47 0.78503 0.654738 0.49044 1.55734 -168.601 1.2999 
10 2.47 0.789624 0.660051 0.495034 1.47954 -168.936 1.29262 
10 2.47 0.787138 0.65675 0.491691 1.5046 -168.49 1.28505 
10 2.475 0.783518 0.65225 0.487361 1.54949 -168.311 1.28403 
10 2.475 0.784528 0.653626 0.489011 1.54108 -168.389 1.33864 
10 2.475 0.784842 0.653592 0.487588 1.5198 -167.955 1.29757 
10 2.48 0.779126 0.646582 0.480589 1.59456 -167.523 1.2898 
10 2.48 0.78028 0.648073 0.481901 1.58212 -167.4 1.32576 
10 2.48 0.779582 0.647587 0.48203 1.6064 -167.606 1.31195 
10 2.485 0.775594 0.641588 0.47452 1.61133 -166.647 1.32262 
10 2.485 0.77351 0.639252 0.472652 1.64727 -166.719 1.34118 
10 2.485 0.768582 0.633042 0.466576 1.70317 -166.131 1.33696 
10 2.49 0.772292 0.637682 0.470474 1.65651 -166.404 1.32159 
10 2.49 0.771116 0.635906 0.468889 1.65809 -166.097 1.34697 
10 2.49 0.769008 0.633757 0.467152 1.70216 -165.906 1.362 
10 2.495 0.765762 0.629842 0.463289 1.74149 -165.618 1.34383 
10 2.495 0.762398 0.62499 0.457316 1.75309 -164.888 1.36893 
10 2.495 0.76643 0.629992 0.461728 1.70649 -165.36 1.31051 
10 2.5 0.763422 0.625243 0.456819 1.69721 -164.778 1.3564 
10 2.5 0.76482 0.627733 0.459066 1.71132 -164.915 1.34556 
10 2.5 0.762208 0.62419 0.456085 1.72916 -164.564 1.37078 
10 2.505 0.759526 0.619979 0.450847 1.72054 -164.178 1.36285 
10 2.505 0.759674 0.620427 0.450723 1.72943 -164.105 1.3559 
10 2.505 0.758312 0.618649 0.449262 1.74099 -163.87 1.36595 
10 2.51 0.757198 0.616937 0.446714 1.73657 -163.566 1.36994 
10 2.51 0.755106 0.614369 0.443937 1.76032 -163.198 1.3419 
10 2.51 0.755006 0.615411 0.446307 1.80785 -163.718 1.3407 
10 2.515 0.754348 0.613222 0.442635 1.7567 -162.991 1.35155 
10 2.515 0.750778 0.609278 0.439526 1.81352 -162.927 1.36381 
10 2.515 0.747884 0.605046 0.434874 1.81773 -162.43 1.38587 
10 2.52 0.74389 0.600624 0.430335 1.87506 -161.614 1.39304 
10 2.52 0.743584 0.599797 0.429217 1.86033 -161.784 1.37634 
10 2.52 0.74535 0.600608 0.428609 1.78817 -161.681 1.35068 
10 2.525 0.744788 0.602216 0.432065 1.88144 -161.932 1.35855 
10 2.525 0.74274 0.599609 0.42938 1.89887 -161.596 1.38123 
10 2.525 0.739812 0.595236 0.424666 1.89758 -160.944 1.43377 
10 2.53 0.737158 0.592575 0.422114 1.94361 -160.803 1.40923 
10 2.53 0.737334 0.592813 0.422418 1.94276 -160.778 1.41113 
10 2.53 0.733406 0.586548 0.415146 1.92345 -160.009 1.41429 
10 2.535 0.733014 0.586614 0.41455 1.94496 -160.056 1.3708 
10 2.535 0.722126 0.574246 0.404165 2.08204 -158.684 1.46469 
10 2.535 0.73028 0.584191 0.414033 2.0072 -159.733 1.4143 
10 2.54 0.729568 0.581819 0.410531 1.95077 -159.462 1.4158 
10 2.54 0.727726 0.57896 0.406048 1.94388 -158.758 1.39469 
10 2.54 0.725682 0.577017 0.404546 1.98437 -158.849 1.39112 
10 2.545 0.725584 0.576262 0.403667 1.95638 -158.797 1.38234 
10 2.545 0.730166 0.582349 0.410147 1.93347 -159.321 1.39731 
10 2.545 0.722696 0.573388 0.401234 2.00781 -158.239 1.41682 
10 2.55 0.723068 0.573928 0.401584 2.00393 -158.29 1.40209 
10 2.55 0.7173 0.568136 0.397598 2.10261 -157.841 1.4425 
10 2.55 0.717428 0.566441 0.394282 2.02895 -157.642 1.41716 
10 2.555 0.717562 0.567214 0.395529 2.04771 -157.693 1.39585 
10 2.555 0.715188 0.564337 0.391481 2.06822 -157.249 1.3922 
10 2.555 0.718794 0.568828 0.39626 2.04161 -157.72 1.39371 
10 2.56 0.712766 0.560835 0.387822 2.06249 -156.589 1.40667 
10 2.56 0.709456 0.557167 0.384146 2.1031 -156.409 1.38436 
10 2.56 0.705332 0.55245 0.380981 2.14675 -155.919 1.4584 
10 2.565 0.715088 0.563016 0.389352 2.01424 -156.711 1.41549 
10 2.565 0.710482 0.558012 0.384957 2.07512 -156.687 1.3889 
10 2.565 0.709472 0.555455 0.380606 2.03135 -155.913 1.38626 
10 2.57 0.695552 0.539335 0.365598 2.16119 -154.014 1.43159 
10 2.57 0.69691 0.542682 0.371341 2.21784 -154.813 1.4375 
10 2.57 0.696964 0.540892 0.36785 2.14524 -154.555 1.41509 
10 2.575 0.699586 0.543698 0.369574 2.10785 -154.809 1.36166 
10 2.575 0.689822 0.53321 0.360431 2.22741 -153.612 1.41779 
10 2.575 0.69175 0.533955 0.359954 2.15287 -153.651 1.39451 
10 2.58 0.69118 0.53341 0.35954 2.15814 -153.376 1.4224 
10 2.58 0.693296 0.536643 0.363443 2.16992 -153.99 1.40393 
10 2.58 0.689284 0.53128 0.357513 2.17704 -153.353 1.39447 
10 2.585 0.683126 0.525252 0.353202 2.26658 -152.65 1.43787 
10 2.585 0.684054 0.525571 0.3525 2.22985 -152.503 1.42549 
10 2.585 0.696332 0.539093 0.364687 2.09729 -154.11 1.36076 
10 2.59 0.681444 0.521423 0.347181 2.20298 -151.846 1.38201 
10 2.59 0.674932 0.515907 0.343631 2.33102 -151.356 1.44236 
10 2.59 0.690774 0.532255 0.357023 2.12687 -153.284 1.34679 
10 2.595 0.671706 0.511861 0.340586 2.33802 -150.828 1.46086 
10 2.595 0.6794 0.519286 0.345667 2.22357 -151.522 1.42801 
10 2.595 0.675734 0.514368 0.340406 2.22549 -150.756 1.44371 
10 2.6 0.67189 0.509817 0.336716 2.24542 -150.781 1.40376 
10 2.6 0.675812 0.514761 0.341029 2.23226 -150.945 1.42645 
10 2.6 0.673054 0.512555 0.340246 2.29049 -150.765 1.45206 
10 2.605 0.67338 0.511613 0.337675 2.23312 -150.258 1.4217 
10 2.605 0.669212 0.506886 0.333456 2.26647 -149.978 1.4266 
10 2.605 0.675194 0.513929 0.340497 2.22811 -150.553 1.4476 
10 2.61 0.662776 0.499761 0.326455 2.31757 -149.154 1.39831 
10 2.61 0.666824 0.502598 0.327324 2.22006 -149.518 1.36511 
10 2.61 0.663908 0.500259 0.326582 2.27912 -149.456 1.39928 
10 2.615 0.65928 0.494322 0.32052 2.28191 -148.788 1.3851 
10 2.615 0.659206 0.495049 0.321557 2.31344 -148.44 1.4173 
10 2.615 0.655914 0.491331 0.318159 2.33682 -147.948 1.4062 
10 2.62 0.651256 0.484905 0.311838 2.3195 -147.519 1.37868 
10 2.62 0.65211 0.488359 0.317259 2.40883 -148.023 1.43109 
10 2.62 0.65261 0.487211 0.313886 2.34012 -147.757 1.37014 
10 2.625 0.64782 0.482118 0.30993 2.37895 -147.053 1.40973 
10 2.625 0.649332 0.483105 0.31022 2.34181 -147.215 1.38595 
10 2.625 0.649714 0.484509 0.313022 2.3764 -147.319 1.41484 
10 2.63 0.64607 0.477907 0.303761 2.30039 -146.573 1.33554 
10 2.63 0.642214 0.47587 0.303999 2.41183 -146.215 1.39898 
10 2.63 0.64796 0.481962 0.309825 2.36158 -147.005 1.40548 
10 2.635 0.636026 0.468195 0.296661 2.41616 -145.433 1.38732 
10 2.635 0.641248 0.47469 0.302566 2.40953 -146.359 1.36928 
10 2.635 0.64226 0.475541 0.303942 2.39254 -145.983 1.41415 
10 2.64 0.637014 0.468323 0.296464 2.36878 -145.238 1.3871 
10 2.64 0.641486 0.474272 0.30186 2.37758 -145.692 1.38429 
10 2.64 0.63602 0.467838 0.296391 2.39836 -145.195 1.39873 
10 2.645 0.629716 0.460062 0.289216 2.40152 -144.289 1.40294 
10 2.645 0.631682 0.463161 0.291925 2.42491 -144.525 1.38811 
10 2.645 0.631276 0.463252 0.292842 2.44773 -144.507 1.40955 
10 2.65 0.624232 0.454498 0.284794 2.44649 -143.275 1.44804 
10 2.65 0.625344 0.454598 0.283328 2.39784 -143.775 1.34819 
10 2.65 0.621084 0.450356 0.280101 2.43815 -143.087 1.37959 
10 2.655 0.61793 0.445502 0.274253 2.3979 -143.019 1.31534 
10 2.655 0.619886 0.448295 0.277032 2.41192 -142.782 1.36962 
10 2.655 0.619216 0.447858 0.277708 2.42673 -142.876 1.37779 
10 2.66 0.614276 0.444091 0.275247 2.50963 -142.495 1.36915 
10 2.66 0.62154 0.450754 0.279471 2.42263 -143.13 1.35191 
10 2.66 0.60791 0.435438 0.266116 2.47683 -141.318 1.35535 
10 2.665 0.609222 0.436855 0.267304 2.46542 -141.788 1.32594 
10 2.665 0.613032 0.441551 0.272253 2.46689 -141.778 1.39755 
10 2.665 0.607498 0.434083 0.264489 2.44011 -141.047 1.36702 
10 2.67 0.606094 0.433206 0.264293 2.46651 -141.186 1.33794 
10 2.67 0.598554 0.425956 0.259467 2.53518 -139.993 1.43211 
10 2.67 0.607874 0.435667 0.267183 2.47776 -140.9 1.40627 
10 2.675 0.598892 0.425399 0.257512 2.49448 -139.936 1.36624 
10 2.675 0.607722 0.434567 0.264075 2.43891 -140.982 1.33124 
10 2.675 0.604416 0.431711 0.262798 2.48195 -140.873 1.34039 
10 2.68 0.593036 0.418242 0.250995 2.48322 -139.184 1.33457 
10 2.68 0.590372 0.415186 0.248418 2.48684 -138.588 1.36546 
10 2.68 0.594136 0.420524 0.253125 2.51965 -139.18 1.36147 
10 2.685 0.579032 0.403935 0.23876 2.55704 -137.203 1.33907 
10 2.685 0.590618 0.416155 0.249118 2.50748 -138.986 1.35235 
10 2.685 0.590744 0.417327 0.251908 2.54558 -139.612 1.33634 
10 2.69 0.585416 0.410659 0.244472 2.52593 -138.328 1.31874 
10 2.69 0.583072 0.408086 0.242915 2.53207 -137.974 1.33508 
10 2.69 0.592024 0.416616 0.248796 2.45813 -138.596 1.33823 
10 2.695 0.580246 0.404371 0.23891 2.51154 -137.298 1.3458 
10 2.695 0.582864 0.406498 0.239152 2.47747 -137.841 1.26374 
10 2.695 0.58701 0.411116 0.243605 2.46885 -138.131 1.30021 
10 2.7 0.580886 0.404294 0.237746 2.47649 -137.341 1.29013 
10 2.7 0.579332 0.402513 0.235938 2.47732 -136.712 1.31438 
10 2.7 0.58073 0.4048 0.238536 2.50196 -137.044 1.33115 
10 2.705 0.57544 0.398922 0.234024 2.50612 -136.376 1.35754 
10 2.705 0.571922 0.394787 0.229624 2.5025 -135.742 1.32426 
10 2.705 0.576326 0.399683 0.234853 2.49653 -136.707 1.32626 
10 2.71 0.572752 0.395789 0.231224 2.49979 -136.118 1.3185 
10 2.71 0.567192 0.38887 0.224461 2.47834 -135.074 1.29827 
10 2.71 0.56612 0.388629 0.224283 2.5143 -135.351 1.29484 
10 2.715 0.562924 0.383679 0.219747 2.46023 -134.483 1.29094 
10 2.715 0.568326 0.390192 0.225103 2.47506 -135.391 1.26766 
10 2.715 0.564228 0.385025 0.220768 2.45569 -134.762 1.27923 
10 2.72 0.562998 0.384028 0.219903 2.46548 -134.299 1.27544 
10 2.72 0.554724 0.3755 0.212541 2.49197 -133.703 1.25092 
10 2.72 0.566208 0.387342 0.222902 2.45406 -135.119 1.25743 
