J2 temperature m m2 m4 ms e sp_h 
0.2 1.19 0.999418 0.998849 0.997748 0.00105725 -239.724 0.0194878 
0.2 1.195 0.999332 0.998678 0.997412 0.00115429 -239.682 0.0214855 
0.2 1.195 0.99932 0.998655 0.997367 0.00118641 -239.676 0.0222126 
0.2 1.2 0.999282 0.998579 0.997217 0.00121371 -239.658 0.0226476 
0.2 1.2 0.999318 0.998651 0.99736 0.00120457 -239.676 0.0222307 
0.2 1.205 0.99936 0.998734 0.997524 0.00114111 -239.697 0.0206225 
0.2 1.205 0.99927 0.998555 0.997172 0.00124042 -239.652 0.0232531 
0.2 1.21 0.999278 0.998571 0.997203 0.00123626 -239.657 0.0228032 
0.2 1.21 0.999262 0.99854 0.997144 0.00129383 -239.649 0.0237424 
0.2 1.215 0.99926 0.998537 0.99714 0.00135081 -239.65 0.0239312 
0.2 1.215 0.999204 0.998426 0.996921 0.00141616 -239.623 0.0254615 
0.2 1.22 0.99918 0.998378 0.996826 0.00141374 -239.61 0.0257652 
0.2 1.22 0.9992 0.998418 0.996903 0.00138361 -239.619 0.0254454 
0.2 1.225 0.99913 0.998279 0.996629 0.00145005 -239.586 0.0264759 
0.2 1.225 0.999102 0.998225 0.99653 0.00162233 -239.575 0.0292614 
0.2 1.23 0.999146 0.998311 0.996694 0.00145941 -239.593 0.0265058 
0.2 1.23 0.999114 0.998247 0.996567 0.00146789 -239.578 0.0268751 
0.2 1.235 0.99911 0.99824 0.996556 0.00151967 -239.578 0.0271189 
0.2 1.235 0.999212 0.998441 0.996947 0.00131005 -239.625 0.0237341 
0.2 1.24 0.999116 0.998252 0.996581 0.00153698 -239.581 0.0272068 
0.2 1.24 0.999084 0.998188 0.996455 0.00156459 -239.564 0.0282236 
0.2 1.245 0.99907 0.99816 0.996399 0.00155302 -239.558 0.0276529 
0.2 1.245 0.999022 0.998065 0.996213 0.0016292 -239.535 0.0290947 
0.2 1.25 0.999044 0.998109 0.9963 0.00161009 -239.547 0.0283902 
0.2 1.25 0.99905 0.99812 0.996321 0.001563 -239.548 0.0278661 
0.2 1.255 0.998982 0.997988 0.99607 0.00183934 -239.522 0.030944 
0.2 1.255 0.998922 0.997868 0.995832 0.00184844 -239.488 0.0325249 
0.2 1.26 0.998936 0.997896 0.995887 0.00184031 -239.495 0.0322561 
0.2 1.26 0.998966 0.997955 0.996 0.00174054 -239.511 0.0301841 
0.2 1.265 0.998922 0.997868 0.995831 0.0018275 -239.49 0.0315313 
0.2 1.265 0.998936 0.997895 0.995881 0.0017445 -239.494 0.0308005 
0.2 1.27 0.998804 0.997635 0.995378 0.002048 -239.435 0.0351481 
0.2 1.27 0.998928 0.997879 0.995848 0.00171739 -239.49 0.0303105 
0.2 1.275 0.998816 0.997659 0.995424 0.00201711 -239.44 0.0344455 
0.2 1.275 0.998832 0.997689 0.995477 0.00186947 -239.444 0.03274 
0.2 1.28 0.998816 0.997659 0.995425 0.00202173 -239.443 0.0330328 
0.2 1.28 0.998854 0.997733 0.995566 0.00188802 -239.455 0.0329346 
0.2 1.285 0.99885 0.997726 0.995555 0.00194222 -239.456 0.0330095 
0.2 1.285 0.99883 0.997686 0.995476 0.00195106 -239.445 0.0332579 
0.2 1.29 0.998702 0.997432 0.994976 0.00207405 -239.382 0.0360695 
0.2 1.29 0.998698 0.997425 0.994964 0.00212905 -239.381 0.0366113 
0.2 1.295 0.998736 0.9975 0.99511 0.00205114 -239.4 0.0351348 
0.2 1.295 0.998794 0.997614 0.99533 0.00190468 -239.427 0.0324848 
0.2 1.3 0.99869 0.99741 0.994938 0.00219107 -239.383 0.0356429 
0.2 1.3 0.99875 0.997529 0.99517 0.00210442 -239.407 0.0351577 
0.2 1.305 0.99866 0.99735 0.994819 0.00219191 -239.365 0.0370307 
0.2 1.305 0.998764 0.997556 0.995219 0.00200401 -239.412 0.0342546 
0.2 1.31 0.998692 0.997413 0.99494 0.00209841 -239.38 0.0353197 
0.2 1.31 0.998668 0.997365 0.994844 0.00209357 -239.368 0.0353421 
0.2 1.315 0.998544 0.997122 0.994379 0.00246084 -239.313 0.0406341 
0.2 1.315 0.998594 0.997219 0.994558 0.00219492 -239.331 0.0372397 
0.2 1.32 0.998558 0.997149 0.994424 0.00231217 -239.315 0.0383525 
0.2 1.32 0.998536 0.997105 0.994339 0.00234066 -239.308 0.0388944 
0.2 1.325 0.998448 0.996931 0.994 0.00248085 -239.266 0.0406279 
0.2 1.325 0.998484 0.997002 0.994138 0.00240466 -239.283 0.0398873 
0.2 1.33 0.998474 0.996983 0.994104 0.00248055 -239.278 0.0407853 
0.2 1.33 0.998524 0.99708 0.994287 0.00227229 -239.298 0.0380356 
0.2 1.335 0.99829 0.99662 0.993395 0.00276823 -239.19 0.045437 
0.2 1.335 0.998384 0.996804 0.99375 0.00252498 -239.232 0.0420648 
0.2 1.34 0.99834 0.996719 0.993588 0.00267794 -239.213 0.0441055 
0.2 1.34 0.998368 0.996773 0.993693 0.00259527 -239.227 0.0425019 
0.2 1.345 0.998246 0.996532 0.993219 0.00273037 -239.17 0.0444477 
0.2 1.345 0.998234 0.996508 0.993175 0.00277481 -239.163 0.0454088 
0.2 1.35 0.998274 0.996588 0.993332 0.00274525 -239.183 0.044517 
0.2 1.35 0.998306 0.996651 0.993456 0.00270003 -239.2 0.0433451 
0.2 1.355 0.998096 0.996236 0.992644 0.00297969 -239.097 0.0486138 
0.2 1.355 0.998308 0.996656 0.993467 0.00273484 -239.2 0.0433643 
0.2 1.36 0.998068 0.99618 0.992529 0.00293142 -239.084 0.0475126 
0.2 1.36 0.998188 0.996419 0.993006 0.00293505 -239.144 0.0469184 
0.2 1.365 0.99815 0.996344 0.992857 0.00294634 -239.125 0.0470098 
0.2 1.365 0.998178 0.996397 0.992954 0.00276632 -239.136 0.0447707 
0.2 1.37 0.998108 0.996261 0.992699 0.0030555 -239.11 0.0471501 
0.2 1.37 0.998064 0.996175 0.992531 0.0031308 -239.086 0.0493573 
0.2 1.375 0.997878 0.995805 0.991801 0.00323615 -238.996 0.0514177 
0.2 1.375 0.998054 0.996153 0.992484 0.00302641 -239.079 0.0480544 
0.2 1.38 0.998072 0.996188 0.992549 0.00293644 -239.086 0.0468515 
0.2 1.38 0.997988 0.996023 0.992232 0.00314434 -239.05 0.0495305 
0.2 1.385 0.997874 0.9958 0.9918 0.0033964 -238.998 0.0530086 
0.2 1.385 0.997754 0.995562 0.991334 0.00353758 -238.941 0.0549711 
0.2 1.39 0.997804 0.995662 0.991533 0.0035322 -238.968 0.053866 
0.2 1.39 0.997868 0.995786 0.991766 0.00326436 -238.992 0.0511891 
0.2 1.395 0.997758 0.99557 0.991351 0.00352498 -238.944 0.0541434 
0.2 1.395 0.997782 0.995618 0.991444 0.00349824 -238.956 0.0536513 
0.2 1.4 0.997536 0.995133 0.990503 0.00392634 -238.839 0.060258 
0.2 1.4 0.997762 0.995578 0.991365 0.00347938 -238.949 0.0531673 
0.2 1.405 0.997618 0.995295 0.990817 0.00376698 -238.877 0.0577396 
0.2 1.405 0.997686 0.995427 0.991071 0.00356764 -238.908 0.0549065 
