J2 temperature m m2 m4 ms e sp_h 
0.2 1.19 0.999338 0.99869 0.997435 0.00113628 -239.684 0.0213936 
0.2 1.195 0.999274 0.998563 0.997187 0.0012379 -239.654 0.0232893 
0.2 1.195 0.999276 0.998567 0.997194 0.0012281 -239.654 0.0233006 
0.2 1.2 0.999252 0.99852 0.997105 0.00132671 -239.645 0.0243368 
0.2 1.2 0.999268 0.998552 0.997167 0.00129535 -239.653 0.0238935 
0.2 1.205 0.999272 0.998559 0.997178 0.00122407 -239.652 0.0230129 
0.2 1.205 0.999298 0.998612 0.997286 0.00127695 -239.668 0.0233006 
0.2 1.21 0.999222 0.998462 0.996993 0.00141444 -239.633 0.0252645 
0.2 1.21 0.99923 0.998477 0.997018 0.00131629 -239.632 0.0245928 
0.2 1.215 0.999242 0.9985 0.997061 0.00124654 -239.638 0.0232731 
0.2 1.215 0.999256 0.998528 0.997119 0.00127131 -239.646 0.0233576 
0.2 1.22 0.99917 0.998359 0.996791 0.0014878 -239.607 0.0267572 
0.2 1.22 0.999232 0.998481 0.997029 0.00134838 -239.637 0.0242107 
0.2 1.225 0.999128 0.998275 0.996627 0.00152487 -239.585 0.0277212 
0.2 1.225 0.999178 0.998374 0.996816 0.00137831 -239.608 0.0253663 
0.2 1.23 0.999176 0.99837 0.99681 0.00140821 -239.609 0.0251087 
0.2 1.23 0.999122 0.998264 0.996603 0.00152757 -239.584 0.0274604 
0.2 1.235 0.999128 0.998275 0.996624 0.00147365 -239.586 0.026523 
0.2 1.235 0.999122 0.998263 0.996601 0.001489 -239.582 0.0269671 
0.2 1.24 0.999106 0.998232 0.99654 0.00152587 -239.576 0.0270981 
0.2 1.24 0.999096 0.998212 0.996501 0.00152764 -239.57 0.027414 
0.2 1.245 0.998976 0.997974 0.996033 0.00166357 -239.512 0.0300394 
0.2 1.245 0.99913 0.998279 0.996629 0.00142676 -239.585 0.0257972 
0.2 1.25 0.999048 0.998117 0.996317 0.0016235 -239.547 0.0290168 
0.2 1.25 0.999044 0.998109 0.996302 0.00162929 -239.546 0.0288486 
0.2 1.255 0.999026 0.998073 0.99623 0.00162321 -239.537 0.028769 
0.2 1.255 0.998994 0.998011 0.996109 0.00171378 -239.522 0.0303761 
0.2 1.26 0.99893 0.997884 0.995862 0.00182342 -239.494 0.0314871 
0.2 1.26 0.998986 0.997994 0.996076 0.00168665 -239.517 0.030043 
0.2 1.265 0.998866 0.997757 0.995614 0.00190625 -239.459 0.0338558 
0.2 1.265 0.998926 0.997875 0.995843 0.00176494 -239.49 0.0307553 
0.2 1.27 0.99881 0.997647 0.995397 0.00198928 -239.436 0.0342348 
0.2 1.27 0.998864 0.997753 0.995606 0.00189524 -239.46 0.033319 
0.2 1.275 0.998902 0.997829 0.995754 0.0018474 -239.479 0.0317486 
0.2 1.275 0.99882 0.997667 0.995438 0.00198648 -239.442 0.0338867 
0.2 1.28 0.998788 0.997603 0.995311 0.00198524 -239.424 0.0343958 
0.2 1.28 0.998826 0.997678 0.995456 0.0019017 -239.441 0.0330444 
0.2 1.285 0.99876 0.997548 0.995204 0.00204688 -239.412 0.0351239 
0.2 1.285 0.998854 0.997733 0.995565 0.00185577 -239.456 0.0320245 
0.2 1.29 0.998788 0.997602 0.995308 0.00193264 -239.424 0.0332271 
0.2 1.29 0.99881 0.997647 0.995397 0.00194604 -239.434 0.033573 
0.2 1.295 0.998634 0.997299 0.994717 0.00221885 -239.354 0.0375978 
0.2 1.295 0.99873 0.997488 0.995087 0.00206541 -239.399 0.0346219 
0.2 1.3 0.998678 0.997386 0.994888 0.00216402 -239.373 0.0367378 
0.2 1.3 0.998638 0.997307 0.994734 0.00222961 -239.354 0.0376925 
0.2 1.305 0.99864 0.99731 0.994739 0.00217551 -239.355 0.0369303 
0.2 1.305 0.998644 0.997318 0.994755 0.0021886 -239.357 0.0369392 
0.2 1.31 0.998534 0.997102 0.994338 0.00244663 -239.307 0.0405275 
0.2 1.31 0.998594 0.99722 0.994565 0.002301 -239.332 0.0389961 
0.2 1.315 0.998484 0.997002 0.994136 0.00239861 -239.279 0.0406734 
0.2 1.315 0.99852 0.997073 0.994276 0.00236423 -239.299 0.0394565 
0.2 1.32 0.99849 0.997014 0.994162 0.00241817 -239.284 0.0403882 
0.2 1.32 0.99857 0.997172 0.994471 0.00230266 -239.323 0.0378694 
0.2 1.325 0.998542 0.997118 0.994367 0.00239051 -239.311 0.0392133 
0.2 1.325 0.998672 0.997375 0.994872 0.00222162 -239.372 0.0365426 
0.2 1.33 0.998502 0.997039 0.994217 0.00249895 -239.294 0.0401892 
0.2 1.33 0.998352 0.996741 0.993628 0.00260482 -239.219 0.0429758 
0.2 1.335 0.998482 0.996998 0.99413 0.00239518 -239.279 0.0396967 
0.2 1.335 0.99845 0.996936 0.99401 0.00248371 -239.266 0.0409301 
0.2 1.34 0.998434 0.996905 0.993953 0.00257221 -239.261 0.0414007 
0.2 1.34 0.998372 0.996781 0.993708 0.00259027 -239.227 0.0428991 
0.2 1.345 0.998216 0.996474 0.993113 0.00290984 -239.159 0.0465931 
0.2 1.345 0.998306 0.99665 0.993449 0.00262084 -239.195 0.0433183 
0.2 1.35 0.998378 0.996793 0.993727 0.0025103 -239.233 0.0404585 
0.2 1.35 0.998328 0.996695 0.993544 0.00270848 -239.21 0.043229 
0.2 1.355 0.998104 0.996252 0.992676 0.00299374 -239.102 0.0484936 
0.2 1.355 0.998134 0.996311 0.99279 0.00292827 -239.117 0.0471392 
0.2 1.36 0.998136 0.996316 0.992806 0.00301511 -239.122 0.0476343 
0.2 1.36 0.998138 0.99632 0.992811 0.00297154 -239.12 0.0475563 
0.2 1.365 0.998024 0.996094 0.992368 0.00309564 -239.065 0.0495269 
0.2 1.365 0.998226 0.996495 0.993157 0.00291963 -239.167 0.045125 
0.2 1.37 0.99808 0.996206 0.992589 0.00307107 -239.094 0.0480973 
0.2 1.37 0.998106 0.996255 0.99268 0.00290604 -239.101 0.0469298 
0.2 1.375 0.99809 0.996224 0.992619 0.00292596 -239.095 0.0465651 
0.2 1.375 0.998028 0.996103 0.99239 0.00315572 -239.074 0.0484852 
0.2 1.38 0.997978 0.996005 0.992201 0.00326605 -239.048 0.0503817 
0.2 1.38 0.998046 0.996139 0.992458 0.00309434 -239.077 0.0487042 
0.2 1.385 0.997928 0.995906 0.992006 0.00328858 -239.028 0.050389 
0.2 1.385 0.997838 0.995728 0.991659 0.00342569 -238.979 0.0534757 
0.2 1.39 0.997834 0.995722 0.991654 0.003556 -238.982 0.0540882 
0.2 1.39 0.997882 0.995815 0.991831 0.00337511 -239.003 0.0519327 
0.2 1.395 0.997748 0.995551 0.991318 0.00360491 -238.938 0.055922 
0.2 1.395 0.997772 0.995597 0.991402 0.00346351 -238.949 0.0533654 
0.2 1.4 0.997756 0.995566 0.99134 0.00346889 -238.943 0.0530973 
0.2 1.4 0.997694 0.995445 0.99111 0.00366874 -238.912 0.0566512 
0.2 1.405 0.997704 0.995464 0.991148 0.00363903 -238.918 0.0557783 
0.2 1.405 0.99757 0.995199 0.990627 0.00377901 -238.853 0.0580168 
0.2 1.41 0.997612 0.995284 0.990799 0.00382819 -238.877 0.0575657 
0.2 1.41 0.99772 0.995494 0.991201 0.00348948 -238.919 0.0546203 
0.2 1.415 0.997572 0.995203 0.990636 0.00376147 -238.857 0.0564003 
0.2 1.415 0.99737 0.994804 0.989859 0.00405958 -238.762 0.0616401 
0.2 1.42 0.99741 0.994885 0.990024 0.0041276 -238.787 0.0613241 
0.2 1.42 0.997374 0.994812 0.989872 0.00401297 -238.759 0.0614095 
0.2 1.425 0.997482 0.995024 0.990282 0.0037684 -238.811 0.0570931 
0.2 1.425 0.997326 0.994716 0.989683 0.00401472 -238.738 0.0609618 
0.2 1.43 0.99753 0.995119 0.990465 0.00366567 -238.833 0.0557965 
0.2 1.43 0.997412 0.994887 0.990017 0.00391764 -238.778 0.0594307 
0.2 1.435 0.997238 0.994544 0.989354 0.004221 -238.699 0.0637231 
0.2 1.435 0.997352 0.99477 0.989795 0.00409394 -238.754 0.0609434 
0.2 1.44 0.997214 0.994499 0.989273 0.00439154 -238.695 0.0639494 
0.2 1.44 0.997322 0.994708 0.989665 0.00394363 -238.736 0.0594523 
0.2 1.445 0.997304 0.994673 0.9896 0.00400911 -238.729 0.0598 
0.2 1.445 0.997114 0.994299 0.988874 0.00434263 -238.64 0.0648323 
0.2 1.45 0.99698 0.994037 0.988373 0.00468963 -238.586 0.0680396 
0.2 1.45 0.997158 0.994387 0.989047 0.00431193 -238.662 0.0638424 
0.2 1.455 0.997008 0.994092 0.988478 0.00460261 -238.592 0.0673898 
0.2 1.455 0.997062 0.994197 0.988676 0.00440194 -238.62 0.0642328 
0.2 1.46 0.99701 0.994095 0.988479 0.00450273 -238.593 0.0660799 
0.2 1.46 0.997024 0.994123 0.988539 0.00455503 -238.606 0.0654251 
0.2 1.465 0.996932 0.993945 0.988201 0.00485648 -238.565 0.069202 
0.2 1.465 0.996854 0.993787 0.98788 0.00471145 -238.52 0.0686654 
0.2 1.47 0.996876 0.993828 0.987953 0.00452249 -238.534 0.0654642 
0.2 1.47 0.99688 0.993837 0.987975 0.00460038 -238.534 0.0667808 
0.2 1.475 0.996792 0.993666 0.987652 0.00488873 -238.497 0.069354 
0.2 1.475 0.996614 0.993314 0.986964 0.00508305 -238.408 0.0726716 
0.2 1.48 0.996612 0.993311 0.98696 0.00511091 -238.407 0.0739279 
0.2 1.48 0.99675 0.993584 0.987496 0.00498632 -238.476 0.0712525 
0.2 1.485 0.996476 0.993047 0.986459 0.0055368 -238.355 0.0769424 
0.2 1.485 0.996566 0.99322 0.986782 0.00513991 -238.392 0.0727317 
0.2 1.49 0.996576 0.993239 0.986815 0.00505478 -238.393 0.0714125 
0.2 1.49 0.996444 0.992979 0.986314 0.00528825 -238.334 0.0749441 
0.2 1.495 0.996484 0.99306 0.986476 0.00531624 -238.353 0.0754018 
0.2 1.495 0.996516 0.993122 0.98659 0.00518139 -238.37 0.0720363 
0.2 1.5 0.996378 0.99285 0.986065 0.00540007 -238.305 0.0752334 
0.2 1.5 0.996342 0.992778 0.985923 0.0053986 -238.287 0.0759009 
0.2 1.505 0.996046 0.992197 0.9848 0.00593262 -238.147 0.0830486 
0.2 1.505 0.996084 0.99227 0.984938 0.00579036 -238.158 0.0822567 
0.2 1.51 0.99603 0.992167 0.984747 0.00603703 -238.141 0.0837057 
0.2 1.51 0.996204 0.992513 0.985428 0.00597022 -238.23 0.080734 
0.2 1.515 0.996196 0.992489 0.985355 0.00545014 -238.211 0.0768557 
0.2 1.515 0.995968 0.992044 0.984509 0.00608733 -238.119 0.0836961 
0.2 1.52 0.995958 0.992023 0.984463 0.0059962 -238.109 0.0827888 
0.2 1.52 0.99601 0.992123 0.984646 0.00573947 -238.126 0.0802829 
0.2 1.525 0.99591 0.991929 0.984279 0.00603488 -238.078 0.0840442 
0.2 1.525 0.995916 0.991942 0.984309 0.00610891 -238.09 0.0835978 
