J: 10.0714 1.25154 -0.104843 0 
nth temperature m m2 m4 ms e sp_h 
2 1.905 0.974076 0.950049 0.906791 0.0642953 -210.038 0.333464 
2 1.905 0.974878 0.951507 0.909271 0.0587698 -210.285 0.327827 
2 1.91 0.97338 0.948692 0.904288 0.0640553 -209.857 0.341162 
2 1.91 0.973588 0.949174 0.905368 0.0681092 -210.002 0.33653 
2 1.915 0.974446 0.950672 0.907754 0.0588738 -210.191 0.325781 
2 1.915 0.972176 0.947123 0.902496 0.104279 -209.709 0.350691 
2 1.92 0.971786 0.946005 0.900295 0.0852589 -209.592 0.360817 
2 1.92 0.9737 0.949219 0.904937 0.058712 -209.894 0.308975 
2 1.925 0.973406 0.948682 0.904078 0.0603844 -209.832 0.327588 
2 1.925 0.97236 0.94675 0.900732 0.0657803 -209.511 0.339982 
2 1.93 0.972118 0.946241 0.899651 0.063581 -209.368 0.339802 
2 1.93 0.97285 0.947572 0.901906 0.0587874 -209.526 0.337618 
2 1.935 0.972494 0.946926 0.900821 0.061045 -209.496 0.326322 
2 1.935 0.971902 0.945894 0.899144 0.0671991 -209.37 0.322717 
2 1.94 0.971474 0.945077 0.897704 0.0678014 -209.169 0.336968 
2 1.94 0.9686 0.941392 0.893196 0.16528 -208.82 0.393003 
2 1.945 0.971166 0.944481 0.89664 0.0677183 -209.044 0.359781 
2 1.945 0.97003 0.942419 0.893144 0.0751054 -208.801 0.362192 
2 1.95 0.968518 0.939795 0.889002 0.0906402 -208.371 0.395056 
2 1.95 0.96853 0.939556 0.887944 0.0772266 -208.199 0.382026 
2 1.955 0.969606 0.941606 0.891607 0.0752207 -208.672 0.342384 
2 1.955 0.969844 0.942075 0.892483 0.0756039 -208.711 0.344355 
2 1.96 0.968304 0.939362 0.888169 0.089241 -208.292 0.382202 
2 1.96 0.967956 0.938564 0.886408 0.0829093 -208.145 0.388783 
2 1.965 0.967124 0.937269 0.884717 0.0987139 -207.978 0.401651 
2 1.965 0.968024 0.938557 0.886028 0.0756323 -208.048 0.38103 
2 1.97 0.967684 0.937936 0.884945 0.0773602 -207.882 0.372735 
2 1.97 0.967548 0.937702 0.884574 0.0788217 -207.883 0.37614 
2 1.975 0.967296 0.9373 0.883966 0.0829594 -207.825 0.372418 
2 1.975 0.966762 0.936217 0.881905 0.0804372 -207.682 0.373016 
2 1.98 0.966432 0.935549 0.880631 0.0787187 -207.542 0.378844 
2 1.98 0.96541 0.934088 0.879051 0.104641 -207.428 0.401796 
2 1.985 0.965378 0.933647 0.87751 0.0852754 -207.168 0.413865 
2 1.985 0.965206 0.933686 0.878351 0.10393 -207.389 0.399386 
2 1.99 0.965604 0.934286 0.878943 0.0952138 -207.316 0.382477 
2 1.99 0.965904 0.934609 0.879054 0.0823368 -207.267 0.396578 
2 1.995 0.965354 0.933696 0.87782 0.0895847 -207.206 0.406852 
2 1.995 0.96484 0.932761 0.876071 0.0924639 -207.08 0.386005 
2 2 0.96494 0.932885 0.87623 0.0887718 -207.019 0.410935 
2 2 0.9641 0.93125 0.873219 0.0880435 -206.807 0.396288 
2 2.005 0.964736 0.93245 0.87534 0.0865102 -206.954 0.390673 
2 2.005 0.961166 0.926125 0.865205 0.113941 -205.948 0.479923 
2 2.01 0.962712 0.929035 0.870169 0.110476 -206.522 0.418899 
2 2.01 0.962266 0.927901 0.86752 0.0967933 -206.188 0.418269 
2 2.015 0.961292 0.927179 0.867413 0.153664 -206.125 0.433912 
2 2.015 0.961436 0.926616 0.86585 0.111989 -206.069 0.438407 
2 2.02 0.961224 0.926167 0.864894 0.10968 -205.898 0.455313 
2 2.02 0.959386 0.923872 0.863087 0.170807 -205.849 0.477987 
2 2.025 0.960084 0.923882 0.860628 0.104707 -205.634 0.433189 
2 2.025 0.959312 0.922665 0.859036 0.117796 -205.446 0.474066 
2 2.03 0.958732 0.921615 0.857116 0.120595 -205.046 0.469381 
2 2.03 0.961434 0.926238 0.864293 0.0927519 -205.89 0.407732 
2 2.035 0.956676 0.918102 0.851786 0.141185 -204.749 0.483286 
2 2.035 0.95773 0.919755 0.854028 0.123271 -204.865 0.489123 
2 2.04 0.955174 0.91543 0.84758 0.150637 -204.334 0.531717 
2 2.04 0.960478 0.924408 0.860907 0.09263 -205.459 0.413582 
2 2.045 0.957906 0.920087 0.854504 0.122393 -204.912 0.461434 
2 2.045 0.955072 0.915649 0.848071 0.170509 -204.389 0.499727 
2 2.05 0.954278 0.913827 0.844628 0.155127 -204.082 0.49091 
2 2.05 0.956326 0.917214 0.849824 0.129474 -204.489 0.509895 
2 2.055 0.957022 0.918164 0.850528 0.110624 -204.616 0.441855 
2 2.055 0.948478 0.906589 0.837205 0.339593 -203.502 0.580343 
2 2.06 0.954982 0.914784 0.845464 0.135591 -203.937 0.483073 
2 2.06 0.95528 0.91505 0.845352 0.120872 -203.984 0.467363 
2 2.065 0.953624 0.912425 0.841657 0.146537 -203.594 0.503216 
2 2.065 0.950742 0.908722 0.837921 0.233031 -203.291 0.554808 
2 2.07 0.953946 0.912663 0.84154 0.128025 -203.617 0.491789 
2 2.07 0.952036 0.909606 0.83737 0.15619 -203.363 0.515719 
2 2.075 0.952776 0.910848 0.8391 0.147773 -203.484 0.486853 
2 2.075 0.95176 0.908741 0.834993 0.139452 -203.018 0.511548 
2 2.08 0.950336 0.906548 0.832332 0.163925 -202.911 0.524287 
2 2.08 0.952744 0.910981 0.839507 0.156734 -203.597 0.473451 
2 2.085 0.948346 0.903486 0.827402 0.197881 -202.36 0.536261 
2 2.085 0.952594 0.910123 0.837021 0.128882 -203.112 0.495319 
2 2.09 0.947232 0.901421 0.82456 0.199626 -202.007 0.581386 
2 2.09 0.94821 0.903359 0.828267 0.203659 -202.511 0.556866 
2 2.095 0.948428 0.903114 0.826125 0.171739 -202.16 0.531372 
2 2.095 0.949826 0.904964 0.828044 0.133379 -202.277 0.512327 
2 2.1 0.94781 0.901538 0.822791 0.152122 -201.869 0.515696 
2 2.1 0.94734 0.901529 0.824015 0.194086 -202.008 0.535948 
2 2.105 0.94537 0.897563 0.817008 0.18237 -201.339 0.56735 
2 2.105 0.945324 0.897566 0.817137 0.186614 -201.216 0.580192 
2 2.11 0.947064 0.900213 0.820549 0.155599 -201.611 0.516353 
2 2.11 0.944662 0.896148 0.814648 0.178289 -201.141 0.555452 
2 2.115 0.946116 0.899196 0.820001 0.191994 -201.422 0.586611 
2 2.115 0.945656 0.897634 0.81626 0.159263 -201.223 0.534385 
2 2.12 0.942092 0.891238 0.805888 0.174545 -200.199 0.578324 
2 2.12 0.94432 0.895202 0.812294 0.163293 -200.679 0.574822 
2 2.125 0.94426 0.895174 0.812395 0.16692 -200.835 0.552269 
2 2.125 0.937862 0.885503 0.799877 0.278465 -199.722 0.667202 
2 2.13 0.941982 0.891313 0.80648 0.187006 -200.271 0.577771 
2 2.13 0.939118 0.888098 0.803466 0.288979 -200.047 0.60546 
2 2.135 0.941032 0.889526 0.803137 0.186656 -199.83 0.575255 
2 2.135 0.938484 0.886087 0.799415 0.249867 -199.472 0.637307 
2 2.14 0.939254 0.887268 0.800862 0.236895 -199.842 0.587213 
2 2.14 0.935338 0.881231 0.792954 0.297839 -198.882 0.715567 
2 2.145 0.938112 0.88566 0.799117 0.261324 -199.552 0.637551 
2 2.145 0.938834 0.886575 0.799867 0.24083 -199.573 0.600355 
2 2.15 0.937928 0.884302 0.79548 0.213646 -199.214 0.599266 
2 2.15 0.936988 0.882752 0.793318 0.223489 -199.188 0.594903 
2 2.155 0.937118 0.882614 0.791784 0.205296 -198.846 0.588209 
2 2.155 0.93389 0.878193 0.786847 0.280386 -198.328 0.661381 
2 2.16 0.929942 0.871489 0.777185 0.310026 -197.676 0.692908 
2 2.16 0.93564 0.880911 0.79042 0.25409 -198.743 0.595998 
2 2.165 0.931164 0.873912 0.78133 0.316216 -198.071 0.663776 
2 2.165 0.931732 0.874789 0.781197 0.307834 -197.915 0.629778 
2 2.17 0.93231 0.874111 0.778589 0.226232 -197.6 0.643546 
2 2.17 0.932808 0.875232 0.780488 0.235069 -197.73 0.625486 
2 2.175 0.932222 0.873694 0.777222 0.214092 -197.439 0.615188 
2 2.175 0.931994 0.874647 0.780827 0.277445 -197.797 0.648834 
2 2.18 0.931654 0.87319 0.777436 0.239038 -197.388 0.634028 
2 2.18 0.931962 0.873559 0.777843 0.229622 -197.52 0.627337 
2 2.185 0.930948 0.872246 0.776234 0.255468 -197.506 0.615202 
2 2.185 0.925562 0.864859 0.767573 0.375029 -196.453 0.73005 
2 2.19 0.92628 0.865342 0.766834 0.335492 -196.52 0.676197 
2 2.19 0.924396 0.862023 0.761912 0.343169 -196.138 0.696881 
2 2.195 0.930374 0.87115 0.774014 0.253023 -197.087 0.618428 
2 2.195 0.923018 0.860282 0.760431 0.379053 -196.062 0.69973 
2 2.2 0.925848 0.8636 0.762922 0.291144 -196.104 0.671503 
2 2.2 0.923576 0.860408 0.759246 0.337077 -195.664 0.721562 
2 2.205 0.922004 0.856401 0.750998 0.286167 -194.855 0.724267 
2 2.205 0.923206 0.859507 0.757159 0.326444 -195.459 0.691668 
2 2.21 0.922358 0.858116 0.75526 0.333571 -195.251 0.715833 
2 2.21 0.920728 0.856424 0.753338 0.392943 -195.073 0.739317 
2 2.215 0.923054 0.858121 0.753191 0.275066 -195.001 0.679183 
2 2.215 0.919498 0.85372 0.748722 0.372173 -194.754 0.711076 
2 2.22 0.919374 0.852478 0.745545 0.325667 -194.444 0.703396 
2 2.22 0.916876 0.84878 0.741365 0.365672 -193.947 0.763067 
2 2.225 0.922138 0.856411 0.750632 0.272907 -194.808 0.681729 
2 2.225 0.919864 0.853722 0.747916 0.340314 -194.374 0.744271 
2 2.23 0.908148 0.836384 0.725482 0.522469 -192.409 0.86497 
2 2.23 0.916784 0.848641 0.740684 0.36538 -193.991 0.74452 
2 2.235 0.912586 0.84255 0.732846 0.435631 -193.138 0.785713 
2 2.235 0.913406 0.842905 0.732106 0.384551 -192.842 0.794007 
2 2.24 0.90932 0.837254 0.725036 0.463883 -192.326 0.827015 
2 2.24 0.911744 0.840335 0.728439 0.40435 -192.629 0.792497 
2 2.245 0.908178 0.835598 0.723031 0.481527 -192.09 0.871352 
2 2.245 0.906524 0.83445 0.722835 0.564123 -192.106 0.845384 
2 2.25 0.906032 0.831292 0.715752 0.46212 -191.398 0.841498 
2 2.25 0.908312 0.834823 0.720437 0.435208 -191.914 0.792681 
2 2.255 0.902868 0.826547 0.708931 0.504487 -190.745 0.842266 
2 2.255 0.904878 0.830277 0.714877 0.508793 -191.326 0.817466 
2 2.26 0.907868 0.833636 0.717782 0.416464 -191.748 0.765232 
2 2.26 0.906178 0.832047 0.716564 0.481778 -191.53 0.807432 
2 2.265 0.902506 0.826494 0.710156 0.528781 -191.158 0.842002 
2 2.265 0.90058 0.823129 0.704631 0.533541 -190.252 0.883478 
2 2.27 0.905056 0.829224 0.711919 0.444823 -190.983 0.81124 
2 2.27 0.901508 0.824066 0.705017 0.499953 -190.281 0.861883 
2 2.275 0.896128 0.815681 0.694211 0.555395 -189.535 0.891406 
2 2.275 0.894776 0.813329 0.69016 0.558473 -188.984 0.876049 
2 2.28 0.893064 0.811876 0.689782 0.627771 -188.925 0.921732 
2 2.28 0.895562 0.814249 0.690526 0.535861 -189.301 0.842081 
2 2.285 0.891464 0.808806 0.685266 0.616971 -188.446 0.951363 
2 2.285 0.905992 0.829571 0.709677 0.382905 -190.802 0.737773 
2 2.29 0.894012 0.812517 0.689002 0.579039 -188.802 0.86337 
2 2.29 0.88441 0.798363 0.671077 0.706653 -187.275 0.95735 
2 2.295 0.890026 0.805037 0.677606 0.561684 -187.908 0.882795 
2 2.295 0.880412 0.791712 0.661021 0.722739 -186.231 0.973674 
2 2.3 0.893084 0.810365 0.685213 0.555061 -188.511 0.876561 
2 2.3 0.879964 0.791026 0.660608 0.725621 -186.182 1.01244 
2 2.305 0.881076 0.795064 0.668249 0.81427 -186.698 1.01038 
2 2.305 0.886072 0.798454 0.66814 0.578326 -186.796 0.926026 
2 2.31 0.880078 0.791347 0.660258 0.727711 -185.984 0.959754 
2 2.31 0.883006 0.795411 0.665297 0.680154 -186.75 0.924513 
2 2.315 0.883282 0.795973 0.666364 0.681883 -186.655 0.911318 
2 2.315 0.882412 0.79513 0.665469 0.711859 -186.764 0.902226 
2 2.32 0.880702 0.790648 0.657168 0.647056 -185.892 0.908755 
2 2.32 0.880128 0.791034 0.659273 0.707286 -185.793 0.967208 
2 2.325 0.873746 0.781416 0.647717 0.773483 -184.756 1.05008 
2 2.325 0.872904 0.780443 0.645856 0.794923 -184.691 0.995545 
2 2.33 0.877804 0.786816 0.652864 0.69855 -185.442 0.931423 
2 2.33 0.873506 0.781486 0.648481 0.792849 -184.641 1.07142 
2 2.335 0.870008 0.775333 0.638931 0.788838 -184.049 1.02535 
2 2.335 0.874604 0.782864 0.648248 0.767956 -184.737 0.968256 
2 2.34 0.860052 0.76247 0.624592 0.973532 -182.242 1.16195 
2 2.34 0.873808 0.780503 0.643942 0.724895 -184.266 0.979763 
2 2.345 0.87453 0.779686 0.640974 0.634663 -184.109 0.937625 
2 2.345 0.86276 0.76431 0.624292 0.850967 -182.563 1.06175 
2 2.35 0.870938 0.774689 0.634944 0.687496 -183.474 0.977552 
2 2.35 0.869476 0.774588 0.636951 0.791478 -183.532 1.01756 
2 2.355 0.868072 0.77144 0.631856 0.759699 -182.892 1.02238 
2 2.355 0.862002 0.764987 0.626478 0.931612 -182.536 1.07848 
2 2.36 0.855932 0.754904 0.611806 0.944261 -181.332 1.0633 
2 2.36 0.860104 0.759618 0.6162 0.840623 -181.425 1.04816 
2 2.365 0.85558 0.754018 0.610866 0.930272 -181.278 1.08337 
2 2.365 0.860984 0.761594 0.619166 0.858361 -182.16 0.983782 
2 2.37 0.856544 0.752793 0.606083 0.80699 -180.812 0.997788 
2 2.37 0.858978 0.758816 0.616393 0.88494 -181.732 1.04618 
2 2.375 0.85083 0.748061 0.604373 1.0168 -180.55 1.09449 
2 2.375 0.851694 0.748834 0.603303 0.987406 -180.248 1.08835 
2 2.38 0.851166 0.746769 0.599452 0.93638 -180.022 1.01846 
2 2.38 0.847238 0.740574 0.592601 0.956395 -179.014 1.1439 
2 2.385 0.84608 0.738656 0.588986 0.956156 -178.83 1.09282 
2 2.385 0.844172 0.735142 0.583656 0.944065 -178.173 1.10332 
2 2.39 0.848928 0.743432 0.595198 0.952002 -179.572 1.06484 
2 2.39 0.846964 0.740343 0.590514 0.962142 -178.832 1.07702 
2 2.395 0.840572 0.733612 0.585925 1.12949 -178.51 1.12467 
2 2.395 0.837814 0.728197 0.578017 1.09663 -177.423 1.17204 
2 2.4 0.830522 0.719143 0.568545 1.224 -176.809 1.16585 
2 2.4 0.837794 0.728924 0.579298 1.12604 -177.414 1.19162 
2 2.405 0.836186 0.726265 0.575625 1.12506 -177.379 1.14725 
2 2.405 0.833162 0.722367 0.571983 1.17291 -177.092 1.177 
2 2.41 0.830486 0.716989 0.562779 1.13202 -176.294 1.14163 
2 2.41 0.831334 0.717096 0.561603 1.07798 -176.189 1.12103 
2 2.415 0.819106 0.703635 0.550548 1.35403 -174.577 1.31092 
2 2.415 0.8265 0.711273 0.556627 1.1665 -175.452 1.19266 
2 2.42 0.819908 0.703906 0.549353 1.30816 -174.334 1.29236 
2 2.42 0.818714 0.701255 0.544882 1.27942 -174.255 1.23263 
2 2.425 0.812636 0.695981 0.542576 1.46819 -173.86 1.32487 
2 2.425 0.817834 0.701186 0.546296 1.33335 -174.48 1.21733 
2 2.43 0.81674 0.698989 0.542724 1.31378 -173.907 1.23757 
2 2.43 0.824316 0.707115 0.550658 1.13654 -174.691 1.19522 
2 2.435 0.814358 0.69327 0.533049 1.23576 -173.156 1.1765 
2 2.435 0.81254 0.691791 0.532292 1.29651 -173.058 1.21634 
2 2.44 0.801418 0.678347 0.518273 1.47855 -171.134 1.32115 
2 2.44 0.808874 0.686273 0.526067 1.31129 -172.061 1.24409 
2 2.445 0.797958 0.672515 0.511701 1.46332 -171.133 1.25843 
2 2.445 0.80308 0.679562 0.518855 1.41613 -171.484 1.2523 
2 2.45 0.807714 0.686261 0.526542 1.38202 -172.291 1.22202 
2 2.45 0.802414 0.678538 0.518429 1.41511 -171.452 1.27685 
2 2.455 0.792082 0.665187 0.503319 1.53942 -169.832 1.29521 
2 2.455 0.796306 0.671897 0.512047 1.53945 -170.463 1.35227 
2 2.46 0.798378 0.670978 0.506291 1.36468 -169.823 1.27417 
2 2.46 0.79957 0.675195 0.513737 1.45863 -170.837 1.24045 
2 2.465 0.788316 0.658395 0.494236 1.4991 -168.757 1.33265 
2 2.465 0.796456 0.669741 0.506493 1.43605 -170.19 1.24023 
2 2.47 0.786092 0.655855 0.490906 1.53498 -168.301 1.307 
2 2.47 0.777432 0.645352 0.48074 1.65796 -166.838 1.42649 
2 2.475 0.780776 0.650114 0.486541 1.63648 -168.17 1.33197 
2 2.475 0.786634 0.655606 0.489499 1.48739 -168.23 1.29338 
2 2.48 0.76892 0.63594 0.471612 1.80252 -166.379 1.39331 
2 2.48 0.775402 0.640661 0.473204 1.58921 -166.879 1.30984 
2 2.485 0.772054 0.638943 0.473292 1.72539 -166.189 1.38468 
2 2.485 0.773808 0.638494 0.470272 1.59818 -166.112 1.34595 
2 2.49 0.778068 0.644382 0.476814 1.56597 -167.115 1.27652 
2 2.49 0.76995 0.636452 0.471255 1.75215 -166.068 1.37585 
2 2.495 0.760966 0.623207 0.455853 1.76904 -164.554 1.37732 
2 2.495 0.776644 0.641135 0.472081 1.52141 -166.412 1.29205 
2 2.5 0.758578 0.621165 0.454106 1.82899 -164.282 1.43797 
2 2.5 0.76678 0.630687 0.462528 1.70943 -165.168 1.37364 
2 2.505 0.773172 0.637043 0.467929 1.56678 -165.873 1.27011 
2 2.505 0.769526 0.633403 0.464193 1.64604 -165.821 1.25389 
2 2.51 0.751406 0.610015 0.440013 1.80892 -162.741 1.3785 
2 2.51 0.754806 0.611617 0.438246 1.66871 -162.442 1.34353 
2 2.515 0.75182 0.609019 0.437068 1.74099 -162.401 1.3695 
2 2.515 0.75506 0.613951 0.444474 1.74296 -163.366 1.36302 
2 2.52 0.750394 0.608216 0.437279 1.79067 -162.644 1.33268 
2 2.52 0.75082 0.608789 0.438087 1.78802 -163.018 1.32191 
2 2.525 0.73533 0.589676 0.419456 1.93923 -160.461 1.43224 
2 2.525 0.734332 0.588728 0.418564 1.95978 -160.058 1.45087 
2 2.53 0.738306 0.592586 0.420493 1.87708 -160.852 1.33455 
2 2.53 0.742014 0.597099 0.424648 1.83852 -161.233 1.35894 
2 2.535 0.739966 0.594412 0.422547 1.84862 -160.931 1.34226 
2 2.535 0.722146 0.572396 0.40095 2.00792 -158.157 1.46786 
2 2.54 0.72431 0.573861 0.401341 1.93844 -158.428 1.4059 
2 2.54 0.727426 0.576729 0.402374 1.87323 -158.918 1.35638 
2 2.545 0.717184 0.567816 0.396807 2.10071 -157.776 1.427 
2 2.545 0.726194 0.577782 0.405548 1.98132 -158.567 1.41483 
2 2.55 0.715476 0.564565 0.391417 2.06508 -157.383 1.40458 
2 2.55 0.718254 0.568128 0.396185 2.04858 -157.428 1.43903 
2 2.555 0.711862 0.558238 0.384506 2.01527 -156.057 1.45373 
2 2.555 0.710584 0.559338 0.38855 2.12949 -156.848 1.44517 
2 2.56 0.697846 0.54304 0.371168 2.18948 -155.099 1.4312 
2 2.56 0.70258 0.547579 0.374901 2.10783 -155.464 1.42022 
2 2.565 0.694266 0.538339 0.366446 2.19625 -154.59 1.40001 
2 2.565 0.697442 0.544076 0.37356 2.24759 -155.199 1.43271 
2 2.57 0.700466 0.543426 0.368331 2.05343 -154.36 1.40383 
2 2.57 0.698802 0.543944 0.371938 2.16421 -154.956 1.44057 
2 2.575 0.679418 0.520364 0.347939 2.28176 -151.911 1.44062 
2 2.575 0.700828 0.544479 0.370246 2.07065 -154.895 1.37513 
2 2.58 0.703994 0.549833 0.377416 2.10175 -155.49 1.39609 
2 2.58 0.68729 0.531862 0.360979 2.30597 -153.464 1.43665 
2 2.585 0.689422 0.533845 0.363158 2.26471 -153.496 1.48089 
2 2.585 0.677678 0.517451 0.343081 2.25159 -150.948 1.42825 
2 2.59 0.690946 0.532792 0.35769 2.13846 -153.236 1.39711 
2 2.59 0.681904 0.523321 0.350707 2.25204 -152.227 1.39427 
2 2.595 0.673978 0.51523 0.343979 2.35005 -150.684 1.49094 
2 2.595 0.666012 0.503202 0.331101 2.2979 -149.817 1.44406 
2 2.6 0.661624 0.497469 0.324606 2.29701 -149.161 1.4194 
2 2.6 0.677342 0.517903 0.344418 2.27349 -151.317 1.40583 
2 2.605 0.657776 0.495482 0.323876 2.41122 -149.155 1.41126 
2 2.605 0.672678 0.510427 0.335719 2.22386 -150.877 1.33479 
2 2.61 0.661662 0.499174 0.326703 2.35164 -149.412 1.41291 
2 2.61 0.665624 0.500489 0.324859 2.20051 -149.25 1.35737 
2 2.615 0.660932 0.494365 0.317112 2.20015 -148.151 1.35448 
2 2.615 0.654526 0.490497 0.318599 2.37449 -148.074 1.43075 
2 2.62 0.664698 0.501446 0.328051 2.27568 -149.044 1.42529 
2 2.62 0.669792 0.507875 0.333924 2.2616 -149.708 1.39968 
2 2.625 0.639596 0.471649 0.299543 2.38348 -145.716 1.41674 
2 2.625 0.643336 0.476481 0.304005 2.38474 -146.405 1.39704 
2 2.63 0.649418 0.482983 0.310205 2.3285 -147.09 1.40669 
2 2.63 0.649412 0.482835 0.309963 2.32315 -146.677 1.43176 
2 2.635 0.641734 0.474504 0.303149 2.3788 -145.99 1.38089 
2 2.635 0.636516 0.470252 0.300451 2.47057 -145.983 1.42543 
2 2.64 0.637144 0.468909 0.296912 2.38472 -145.49 1.38225 
2 2.64 0.622452 0.451678 0.280594 2.43302 -143.111 1.39648 
2 2.645 0.646988 0.478561 0.303983 2.26722 -146.41 1.33378 
2 2.645 0.636352 0.469112 0.298399 2.42601 -145.101 1.43597 
2 2.65 0.623374 0.452607 0.282047 2.41556 -143.922 1.34243 
2 2.65 0.623668 0.454255 0.282939 2.46388 -143.346 1.39494 
2 2.655 0.6252 0.453498 0.280876 2.35867 -143.104 1.36991 
2 2.655 0.611272 0.438805 0.269962 2.45392 -141.611 1.4055 
2 2.66 0.610794 0.438642 0.269195 2.46515 -141.509 1.4102 
2 2.66 0.614266 0.441778 0.271723 2.42313 -142.512 1.33653 
2 2.665 0.621236 0.448545 0.274825 2.34937 -142.349 1.32 
2 2.665 0.60649 0.434371 0.267117 2.49685 -140.724 1.43892 
2 2.67 0.608264 0.437753 0.269782 2.53812 -141.722 1.37395 
2 2.67 0.606896 0.433836 0.26468 2.45367 -141.432 1.31795 
2 2.675 0.599934 0.425539 0.257833 2.45303 -139.964 1.37186 
2 2.675 0.595784 0.423026 0.256202 2.54458 -140.03 1.32639 
2 2.68 0.59204 0.417535 0.251033 2.50088 -139.104 1.34268 
2 2.68 0.586808 0.412088 0.246335 2.52778 -138.582 1.34878 
2 2.685 0.588982 0.412885 0.245685 2.45756 -137.954 1.36752 
2 2.685 0.586264 0.41181 0.246277 2.53649 -138.07 1.40477 
2 2.69 0.58375 0.409958 0.245457 2.57225 -137.935 1.39256 
2 2.69 0.58554 0.410543 0.244335 2.51622 -137.988 1.34987 
2 2.695 0.594634 0.418647 0.249275 2.41402 -138.868 1.29202 
2 2.695 0.583254 0.408571 0.243226 2.53749 -137.883 1.32215 
2 2.7 0.579188 0.403964 0.239609 2.53723 -137.462 1.34677 
2 2.7 0.572334 0.396594 0.232526 2.5566 -136.167 1.37376 
2 2.705 0.577296 0.400287 0.234099 2.47748 -137.173 1.26455 
2 2.705 0.577496 0.400272 0.233114 2.4684 -136.712 1.27437 
2 2.71 0.56272 0.385338 0.222806 2.53448 -134.921 1.31727 
2 2.71 0.570488 0.394929 0.232143 2.56356 -136.311 1.32265 
2 2.715 0.558086 0.379993 0.217421 2.52423 -134.467 1.28009 
2 2.715 0.565054 0.386959 0.222943 2.49255 -134.816 1.29587 
2 2.72 0.561134 0.382447 0.219685 2.48442 -134.73 1.25198 
2 2.72 0.546876 0.368416 0.208574 2.54936 -132.954 1.27625 
2 2.725 0.550468 0.369775 0.207321 2.44991 -132.663 1.26097 
2 2.725 0.562476 0.384385 0.221595 2.49564 -134.455 1.32127 
2 2.73 0.540366 0.360684 0.201045 2.51608 -132.21 1.22533 
2 2.73 0.558004 0.378446 0.215265 2.45706 -133.896 1.25851 
2 2.735 0.563946 0.385639 0.220929 2.47182 -134.553 1.28667 
2 2.735 0.548708 0.371409 0.212202 2.57143 -132.892 1.31858 
2 2.74 0.54414 0.363666 0.202641 2.46634 -131.684 1.25749 
2 2.74 0.536546 0.355449 0.196051 2.46597 -130.451 1.25938 
2 2.745 0.544084 0.361915 0.200288 2.40026 -131.388 1.22051 
2 2.745 0.535702 0.353118 0.193013 2.40953 -130.754 1.20158 
2 2.75 0.543704 0.362902 0.201231 2.44682 -131.596 1.21395 
2 2.75 0.529186 0.348774 0.192409 2.49951 -129.673 1.26806 
2 2.755 0.537 0.35669 0.19776 2.47989 -130.794 1.24851 
2 2.755 0.515312 0.334465 0.180384 2.50158 -128.842 1.1773 
2 2.76 0.536652 0.354953 0.195095 2.42599 -130.211 1.24643 
2 2.76 0.516824 0.335989 0.181718 2.49572 -128.111 1.21744 
2 2.765 0.522202 0.340942 0.184912 2.46823 -128.68 1.22296 
2 2.765 0.52097 0.338307 0.180993 2.41942 -128.642 1.17607 
2 2.77 0.519356 0.337341 0.181407 2.44082 -127.867 1.20773 
2 2.77 0.509784 0.327089 0.172608 2.42632 -127.689 1.09499 
2 2.775 0.513484 0.331302 0.176425 2.43736 -127.347 1.18623 
2 2.775 0.519782 0.33707 0.179797 2.41069 -128.262 1.14971 
2 2.78 0.521638 0.339321 0.182701 2.41779 -129.125 1.12573 
2 2.78 0.507982 0.325906 0.171639 2.44102 -126.693 1.14562 
2 2.785 0.505172 0.323536 0.171171 2.45375 -126.949 1.13862 
2 2.785 0.505772 0.322579 0.169665 2.39763 -126.311 1.16304 
2 2.79 0.50124 0.318517 0.165703 2.41129 -126.108 1.11354 
2 2.79 0.511666 0.328706 0.173926 2.39799 -127.282 1.14086 
2 2.795 0.488538 0.304852 0.155159 2.36788 -123.816 1.11433 
2 2.795 0.499968 0.317019 0.165114 2.39896 -125.306 1.15595 
2 2.8 0.493462 0.309091 0.158082 2.34235 -124.031 1.11658 
2 2.8 0.48416 0.300813 0.152261 2.37151 -123.295 1.118 
2 2.805 0.486114 0.303361 0.155028 2.39052 -123.942 1.10023 
2 2.805 0.475252 0.2921 0.145947 2.36134 -122.178 1.10157 
2 2.81 0.480072 0.296355 0.148286 2.34469 -123.146 1.05655 
2 2.81 0.486362 0.301875 0.151568 2.3248 -123.941 1.07344 
2 2.815 0.47818 0.293656 0.145834 2.30906 -122.768 1.05292 
2 2.815 0.470966 0.287426 0.142494 2.33097 -121.807 1.10387 
2 2.82 0.482256 0.300196 0.152759 2.39805 -123.443 1.11004 
2 2.82 0.463334 0.27898 0.135445 2.2802 -121.13 1.01633 
2 2.825 0.469254 0.286745 0.142642 2.3556 -121.531 1.06434 
2 2.825 0.48155 0.297732 0.150553 2.33066 -123.452 1.06979 
2 2.83 0.47169 0.288036 0.142834 2.31605 -121.132 1.09191 
2 2.83 0.47305 0.288332 0.142164 2.28112 -122.318 1.00088 
2 2.835 0.468308 0.284346 0.139582 2.29395 -121.639 1.02543 
2 2.835 0.47358 0.288532 0.141563 2.26644 -121.964 1.01667 
2 2.84 0.465546 0.28219 0.138625 2.30482 -121.265 1.05584 
2 2.84 0.45568 0.272982 0.131953 2.30063 -119.785 1.01438 
