J: 8.12169 1.2197 -0.0852344 0 
nth temperature m m2 m4 ms e sp_h 
2 1.465 0.990152 0.980677 0.962768 0.0188435 -215.729 0.207168 
2 1.47 0.990232 0.980839 0.963097 0.0190167 -215.777 0.205604 
2 1.47 0.989926 0.980232 0.961904 0.0189166 -215.645 0.208858 
2 1.475 0.990124 0.980614 0.96262 0.0181793 -215.722 0.203396 
2 1.475 0.989692 0.979782 0.961077 0.0198119 -215.554 0.217854 
2 1.48 0.989834 0.980061 0.96161 0.0195819 -215.625 0.20849 
2 1.48 0.989904 0.980193 0.961849 0.0191453 -215.654 0.207589 
2 1.485 0.98945 0.979308 0.960161 0.0199662 -215.417 0.220257 
2 1.485 0.989198 0.978821 0.959252 0.0207728 -215.355 0.222233 
2 1.49 0.989496 0.979395 0.960322 0.0196447 -215.446 0.218782 
2 1.49 0.989184 0.978794 0.959199 0.020707 -215.332 0.224476 
2 1.495 0.98894 0.97833 0.958351 0.0218967 -215.26 0.224361 
2 1.495 0.989334 0.979083 0.95974 0.020171 -215.372 0.219689 
2 1.5 0.989148 0.978719 0.959044 0.0203783 -215.327 0.217693 
2 1.5 0.988832 0.978114 0.957932 0.0217171 -215.219 0.225526 
2 1.505 0.988502 0.977474 0.956721 0.0224157 -215.089 0.231613 
2 1.505 0.988618 0.977679 0.957038 0.0208113 -215.09 0.22367 
2 1.51 0.988456 0.977382 0.956535 0.0222792 -215.036 0.232055 
2 1.51 0.988144 0.976769 0.955354 0.0225268 -214.91 0.234217 
2 1.515 0.98786 0.976218 0.954317 0.0231169 -214.795 0.24096 
2 1.515 0.988088 0.976668 0.955195 0.0231145 -214.899 0.240636 
2 1.52 0.987852 0.9762 0.954275 0.0229228 -214.78 0.238688 
2 1.52 0.988 0.976489 0.954825 0.0226895 -214.815 0.240083 
2 1.525 0.98765 0.975802 0.953498 0.022893 -214.706 0.236522 
2 1.525 0.987462 0.975455 0.952912 0.0245271 -214.637 0.248187 
2 1.53 0.98762 0.975751 0.953434 0.0234049 -214.694 0.239128 
2 1.53 0.987212 0.974972 0.952 0.0251024 -214.548 0.247739 
2 1.535 0.98698 0.974519 0.95114 0.0253498 -214.469 0.252453 
2 1.535 0.987028 0.974604 0.951276 0.0247692 -214.478 0.248811 
2 1.54 0.986692 0.973967 0.95013 0.0263803 -214.36 0.261125 
2 1.54 0.986562 0.973702 0.949581 0.0257935 -214.286 0.257478 
2 1.545 0.98637 0.973329 0.948878 0.0261245 -214.212 0.2585 
2 1.545 0.986572 0.973711 0.949563 0.0250465 -214.255 0.254083 
2 1.55 0.985882 0.972388 0.947118 0.0273859 -214.038 0.261749 
2 1.55 0.986098 0.972823 0.947987 0.0279571 -214.11 0.26592 
2 1.555 0.985966 0.972552 0.947429 0.0271876 -214.032 0.263603 
2 1.555 0.98604 0.972668 0.947556 0.0252706 -214 0.259063 
2 1.56 0.985672 0.971985 0.946367 0.0279121 -213.925 0.262034 
2 1.56 0.985774 0.972157 0.946611 0.0260603 -213.978 0.253806 
2 1.565 0.985632 0.971891 0.946143 0.0268703 -213.897 0.260956 
2 1.565 0.985368 0.971395 0.945264 0.0284361 -213.807 0.27433 
2 1.57 0.98457 0.969858 0.942392 0.0305857 -213.514 0.277339 
2 1.57 0.985414 0.971483 0.945422 0.0281585 -213.841 0.265837 
2 1.575 0.984868 0.970434 0.94348 0.0297691 -213.636 0.275092 
2 1.575 0.984868 0.970422 0.943422 0.0290478 -213.59 0.280341 
2 1.58 0.984556 0.969815 0.94226 0.0293698 -213.484 0.27162 
2 1.58 0.983872 0.968514 0.939906 0.0322764 -213.234 0.296483 
2 1.585 0.984414 0.969547 0.941785 0.0300414 -213.424 0.282863 
2 1.585 0.984006 0.968751 0.940277 0.0304954 -213.275 0.28732 
2 1.59 0.983694 0.968155 0.939179 0.0315217 -213.148 0.286248 
2 1.59 0.983962 0.968657 0.940065 0.0299486 -213.218 0.283635 
2 1.595 0.983648 0.968078 0.939082 0.0322841 -213.154 0.293195 
2 1.595 0.984022 0.968786 0.940351 0.0305319 -213.257 0.284254 
2 1.6 0.983016 0.966861 0.936803 0.0337565 -212.881 0.303328 
2 1.6 0.983458 0.967685 0.938253 0.0309451 -213.04 0.286359 
2 1.605 0.983334 0.967462 0.937892 0.0321573 -213.011 0.293188 
2 1.605 0.982932 0.966674 0.936378 0.0323217 -212.837 0.293916 
2 1.61 0.982766 0.966357 0.935796 0.0327944 -212.745 0.29759 
2 1.61 0.982566 0.965977 0.935109 0.0336258 -212.701 0.302353 
2 1.615 0.982406 0.96567 0.934539 0.0339772 -212.617 0.303713 
2 1.615 0.981974 0.964871 0.933169 0.037007 -212.499 0.32409 
2 1.62 0.981732 0.96437 0.93212 0.0353259 -212.371 0.31193 
2 1.62 0.982102 0.965088 0.933471 0.0347865 -212.545 0.305302 
2 1.625 0.98168 0.964299 0.932084 0.0371432 -212.397 0.315582 
2 1.625 0.980822 0.962631 0.928922 0.0381 -212.031 0.32427 
2 1.63 0.981086 0.963143 0.929886 0.037643 -212.141 0.319503 
2 1.63 0.981152 0.963273 0.930135 0.0376413 -212.165 0.315911 
2 1.635 0.98141 0.963783 0.931133 0.0377524 -212.291 0.318646 
2 1.635 0.980928 0.962808 0.929172 0.0359987 -212.037 0.321431 
2 1.64 0.980574 0.962131 0.927922 0.0369141 -211.911 0.318499 
2 1.64 0.980318 0.961654 0.927082 0.0384499 -211.782 0.331665 
2 1.645 0.980482 0.961958 0.927618 0.0372941 -211.848 0.327685 
2 1.645 0.979934 0.960944 0.925867 0.0409602 -211.722 0.340379 
2 1.65 0.979746 0.960578 0.925172 0.0409731 -211.64 0.335286 
2 1.65 0.97976 0.960571 0.925045 0.0388717 -211.598 0.327631 
2 1.655 0.978918 0.95899 0.922221 0.0428707 -211.312 0.341571 
2 1.655 0.979264 0.95964 0.923386 0.0412047 -211.423 0.338064 
2 1.66 0.97905 0.95924 0.922666 0.0422372 -211.357 0.339195 
2 1.66 0.979448 0.959973 0.923941 0.0394082 -211.486 0.33208 
2 1.665 0.97875 0.958636 0.921486 0.0410953 -211.23 0.340662 
2 1.665 0.97842 0.95801 0.920352 0.0423053 -211.101 0.348296 
2 1.67 0.97806 0.957356 0.919258 0.0451686 -211.034 0.354895 
2 1.67 0.978172 0.957518 0.919391 0.0417592 -210.971 0.347726 
2 1.675 0.977608 0.956499 0.917705 0.0466363 -210.828 0.364434 
2 1.675 0.977516 0.956297 0.917234 0.0453152 -210.791 0.352375 
2 1.68 0.97762 0.956474 0.917512 0.0436581 -210.793 0.355971 
2 1.68 0.977414 0.956093 0.916856 0.0449519 -210.718 0.364747 
2 1.685 0.97684 0.95501 0.9149 0.0470845 -210.546 0.365169 
2 1.685 0.976698 0.954724 0.914341 0.0465719 -210.511 0.361532 
2 1.69 0.976468 0.954304 0.913634 0.0481754 -210.417 0.369995 
2 1.69 0.975708 0.952842 0.910919 0.0494615 -210.119 0.379906 
2 1.695 0.976002 0.953391 0.911885 0.0478664 -210.203 0.374459 
2 1.695 0.975836 0.953067 0.91127 0.0478738 -210.084 0.378978 
2 1.7 0.975922 0.953225 0.911543 0.0471276 -210.124 0.372141 
2 1.7 0.975312 0.952074 0.909468 0.0494131 -209.914 0.379047 
2 1.705 0.974884 0.951266 0.908032 0.0508708 -209.777 0.393541 
2 1.705 0.974958 0.951384 0.908163 0.0492937 -209.8 0.380945 
