size temperature err_m err_ms
16 2.201 0.00284497 0.103497
16 2.201 0.00283413 0.111059
16 2.201 0.00304855 0.126048
16 2.202 0.00285986 0.111683
16 2.202 0.00292731 0.121472
16 2.202 0.00295849 0.12122
16 2.202 0.00329969 0.147234
16 2.202 0.00297617 0.111159
16 2.203 0.0026464 0.10143
16 2.203 0.00303523 0.124699
16 2.203 0.00299324 0.121134
16 2.203 0.0028826 0.105362
16 2.203 0.00283559 0.110359
16 2.204 0.00290778 0.105498
16 2.204 0.00281883 0.0958112
16 2.204 0.00306373 0.115201
16 2.204 0.00305119 0.121245
16 2.204 0.00297132 0.122002
16 2.205 0.00274911 0.103852
16 2.205 0.00295518 0.111428
16 2.205 0.00304576 0.121965
16 2.205 0.00310969 0.125698
16 2.205 0.00306681 0.110932
16 2.206 0.00302876 0.109777
16 2.206 0.00318689 0.122941
16 2.206 0.00284288 0.114134
16 2.206 0.00307769 0.118479
16 2.206 0.00296789 0.10393
16 2.207 0.00310075 0.121631
16 2.207 0.00307652 0.121693
16 2.207 0.00322617 0.116868
16 2.207 0.00314871 0.124306
16 2.207 0.00314961 0.118155
16 2.208 0.00302817 0.122617
16 2.208 0.00302906 0.11244
16 2.208 0.0029056 0.10203
16 2.208 0.00303721 0.123611
16 2.208 0.00323317 0.132991
16 2.209 0.00318618 0.117384
16 2.209 0.00287867 0.10704
16 2.209 0.00306158 0.114734
16 2.209 0.00284035 0.117645
16 2.209 0.00297294 0.114032
16 2.21 0.00332661 0.141138
16 2.21 0.00302231 0.115533
16 2.21 0.00306677 0.112421
16 2.21 0.00326635 0.128724
16 2.21 0.00289218 0.104442
16 2.211 0.00317548 0.118412
16 2.211 0.00300845 0.115033
16 2.211 0.00329784 0.134599
16 2.211 0.00304775 0.108595
16 2.211 0.00309486 0.113536
16 2.212 0.00320203 0.132694
16 2.212 0.00313385 0.125383
16 2.212 0.00322575 0.12851
16 2.212 0.00314626 0.12425
16 2.212 0.00305574 0.116274
16 2.213 0.00318494 0.128127
16 2.213 0.00296792 0.111953
16 2.213 0.0031922 0.132655
16 2.213 0.00298923 0.10977
16 2.213 0.00352747 0.143497
16 2.214 0.00328717 0.125685
16 2.214 0.00305673 0.114426
16 2.214 0.00311075 0.12047
16 2.214 0.00307452 0.117379
16 2.214 0.00306713 0.115782
16 2.215 0.00287157 0.109092
16 2.215 0.0029795 0.116477
16 2.215 0.0030942 0.130031
16 2.215 0.00310704 0.11786
16 2.215 0.00314409 0.121434
16 2.216 0.00317103 0.121265
16 2.216 0.00303706 0.118266
16 2.216 0.0030059 0.109625
16 2.216 0.00297581 0.119641
16 2.216 0.00330524 0.127048
16 2.217 0.00323339 0.12524
16 2.217 0.00323101 0.126338
16 2.217 0.00319548 0.125024
16 2.217 0.00320185 0.124278
16 2.217 0.00321732 0.124619
16 2.218 0.00338093 0.135499
16 2.218 0.00330887 0.127816
16 2.218 0.00349872 0.14564
16 2.218 0.003333 0.133983
16 2.218 0.00330165 0.131632
16 2.219 0.00304564 0.114451
16 2.219 0.00330115 0.136805
16 2.219 0.00319646 0.123106
16 2.219 0.00320481 0.123701
16 2.219 0.00311287 0.115102
16 2.22 0.00291553 0.113633
16 2.22 0.00343429 0.137652
16 2.22 0.0032614 0.122087
16 2.22 0.00339781 0.141972
16 2.22 0.00314387 0.120936
16 2.221 0.00331933 0.131779
16 2.221 0.00335218 0.139188
16 2.221 0.00293606 0.102144
16 2.221 0.00316597 0.116509
16 2.221 0.00325938 0.127247
16 2.222 0.00304842 0.111238
16 2.222 0.00323155 0.115411
16 2.222 0.00333605 0.131696
16 2.222 0.00340165 0.135698
16 2.222 0.00340437 0.134
16 2.223 0.00316871 0.109988
