size temperature m m^2 m^4 mag_sus 
16 2.66 0.27088 0.10687 0.0263229 3.22342 
16 2.66 0.271644 0.10725 0.0265277 3.22015 
16 2.66 0.270429 0.105859 0.0257579 3.14968 
16 2.68 0.261226 0.0998421 0.0235222 3.01881 
16 2.68 0.26126 0.0995348 0.0231761 2.98774 
16 2.68 0.260713 0.0992835 0.0231676 2.991 
16 2.68 0.26239 0.100827 0.0240622 3.05463 
16 2.68 0.259075 0.0984112 0.022879 2.98902 
16 2.7 0.248123 0.0906861 0.0198706 2.76112 
16 2.7 0.248848 0.0918617 0.0204971 2.83842 
16 2.7 0.250146 0.0926312 0.0207368 2.84996 
16 2.7 0.249381 0.0919876 0.0205919 2.82516 
16 2.7 0.25125 0.0924932 0.0203313 2.78439 
16 2.72 0.240534 0.0859648 0.0182501 2.64546 
16 2.72 0.242473 0.0869194 0.0184442 2.6472 
16 2.72 0.242421 0.087164 0.0184508 2.67256 
16 2.72 0.240153 0.0857848 0.0181445 2.64577 
16 2.72 0.239905 0.0856567 0.0179882 2.6449 
16 2.74 0.232866 0.0809156 0.0163856 2.49356 
16 2.74 0.236134 0.0826476 0.0165936 2.51221 
16 2.74 0.232876 0.0804912 0.0159056 2.4535 
16 2.74 0.233902 0.0816474 0.0166572 2.51675 
16 2.74 0.234382 0.081138 0.0160658 2.44817 
16 2.76 0.231316 0.0797659 0.0157488 2.43558 
16 2.76 0.229038 0.0777969 0.0151021 2.35023 
16 2.76 0.226786 0.0771294 0.0150116 2.38354 
16 2.76 0.22688 0.0770136 0.0150192 2.36886 
16 2.76 0.22863 0.0783324 0.0154594 2.41724 
16 2.78 0.220945 0.0731538 0.0136279 2.2411 
16 2.78 0.22121 0.0730027 0.01338 2.21641 
16 2.78 0.220827 0.0730169 0.0134373 2.23329 
16 2.78 0.219055 0.0726736 0.013539 2.27345 
16 2.78 0.221067 0.0733833 0.0137654 2.25728 
16 2.8 0.215385 0.069728 0.012421 2.13369 
16 2.8 0.213873 0.069205 0.0123956 2.14521 
16 2.8 0.215442 0.0698894 0.0125081 2.1462 
16 2.8 0.214648 0.0698584 0.0127555 2.17458 
16 2.8 0.214241 0.0698312 0.0128066 2.18805 
16 2.82 0.207776 0.0649687 0.0108891 1.97882 
16 2.82 0.210645 0.0665201 0.0112515 2.01069 
16 2.82 0.210869 0.0669932 0.0113638 2.04506 
16 2.82 0.207078 0.0643957 0.010697 1.95308 
16 2.82 0.210294 0.0670854 0.011768 2.07541 
16 2.84 0.204016 0.063327 0.010622 1.95644 
16 2.84 0.204366 0.0629832 0.0102067 1.9126 
16 2.84 0.203144 0.0629601 0.0104948 1.9554 
16 2.84 0.206104 0.0640156 0.0105244 1.94135 
16 2.84 0.205389 0.0633508 0.0102153 1.90793 
16 2.86 0.200318 0.0605739 0.00959097 1.83018 
16 2.86 0.198684 0.0601602 0.00958405 1.8515 
16 2.86 0.199196 0.0600016 0.00940403 1.81908 
16 2.86 0.197677 0.0591021 0.00919091 1.79254 
16 2.86 0.197177 0.059824 0.00964442 1.8748 
16 2.88 0.191838 0.0559033 0.00831643 1.6979 
16 2.88 0.19403 0.0571077 0.00867813 1.7298 
16 2.88 0.194145 0.0570439 0.00852838 1.72016 
16 2.88 0.192138 0.0566752 0.00865395 1.75627 
16 2.88 0.194226 0.0572667 0.00866539 1.73716 
16 2.9 0.190952 0.0553759 0.00822186 1.66959 
16 2.9 0.18762 0.0534359 0.00758423 1.60967 
16 2.9 0.190483 0.0550396 0.00800069 1.65569 
16 2.9 0.192013 0.0564337 0.00863303 1.72708 
16 2.9 0.18713 0.053567 0.00775674 1.63747 
16 2.92 0.185743 0.0529202 0.00763007 1.61488 
16 2.92 0.184639 0.0520688 0.00729818 1.57608 
16 2.92 0.187101 0.0530624 0.00746176 1.58296 
16 2.92 0.185943 0.0527223 0.00745981 1.59101 
16 2.92 0.182906 0.0512282 0.00715614 1.55823 
16 2.94 0.181376 0.0505952 0.00702731 1.54105 
16 2.94 0.183827 0.051311 0.00698817 1.52542 
16 2.94 0.183017 0.0507004 0.00679814 1.49813 
16 2.94 0.182309 0.0504907 0.00677172 1.50239 
16 2.94 0.18171 0.0503231 0.00676346 1.50679 
16 2.96 0.176829 0.0479447 0.00615803 1.44227 
16 2.96 0.178693 0.0492782 0.0066719 1.50028 
16 2.96 0.179186 0.0489041 0.00632373 1.45267 
16 2.96 0.178708 0.0485579 0.00636753 1.43752 
16 2.96 0.179483 0.0491402 0.00652127 1.46388 
16 2.98 0.177327 0.0481728 0.00636754 1.43702 
16 2.98 0.174534 0.0464292 0.00585436 1.37168 
16 2.98 0.174559 0.0465383 0.00583688 1.38028 
16 2.98 0.173998 0.0465178 0.00592616 1.39533 
16 2.98 0.174085 0.0464012 0.0058837 1.3827 
16 3 0.173084 0.0459677 0.00579261 1.36617 
16 3 0.171388 0.0450703 0.00562846 1.33942 
16 3 0.170367 0.0447268 0.00550076 1.33989 
16 3 0.173334 0.0460802 0.0057322 1.36836 
16 3 0.172489 0.0455806 0.00569435 1.35067 
32 1.5 0.98662 0.973457 0.947768 0.0263759 
32 1.5 0.986526 0.973271 0.947405 0.026169 
32 1.5 0.986503 0.973228 0.947328 0.0272747 
32 1.5 0.986451 0.973125 0.94713 0.0277364 
32 1.5 0.986481 0.973186 0.947245 0.0272816 
32 1.52 0.985361 0.970979 0.94297 0.029578 
32 1.52 0.985237 0.970737 0.942504 0.0300231 
32 1.52 0.98523 0.970723 0.942475 0.0300646 
32 1.52 0.985306 0.970872 0.942763 0.0298346 
32 1.52 0.985258 0.970776 0.942576 0.0295042 
32 1.54 0.98409 0.968483 0.938154 0.0335113 
32 1.54 0.983985 0.968274 0.937742 0.0322391 
32 1.54 0.983959 0.968224 0.937647 0.0327708 
32 1.54 0.984052 0.968407 0.938 0.0323163 
32 1.54 0.984045 0.968393 0.937973 0.0324419 
32 1.56 0.982608 0.965573 0.932538 0.0354054 
32 1.56 0.982614 0.965583 0.932555 0.0349328 
32 1.56 0.98267 0.965696 0.932782 0.0363327 
32 1.56 0.982525 0.965409 0.932226 0.0359646 
32 1.56 0.982587 0.965533 0.932469 0.0365503 
32 1.58 0.981161 0.962737 0.927094 0.039231 
32 1.58 0.981286 0.962984 0.927574 0.039904 
32 1.58 0.981123 0.962661 0.926943 0.0384605 
32 1.58 0.981172 0.962759 0.927135 0.0391377 
32 1.58 0.981209 0.962835 0.92729 0.0406255 
32 1.6 0.979547 0.959583 0.921063 0.0444067 
32 1.6 0.979672 0.959824 0.921517 0.0428573 
32 1.6 0.979633 0.959747 0.921371 0.042854 
32 1.6 0.979596 0.959675 0.921235 0.0433706 
32 1.6 0.979691 0.959862 0.92159 0.042919 
32 1.62 0.977854 0.956276 0.914755 0.0483577 
32 1.62 0.97798 0.956519 0.915206 0.0461969 
32 1.62 0.977918 0.956397 0.914976 0.0467695 
32 1.62 0.977995 0.95655 0.915276 0.0478725 
32 1.62 0.977849 0.956265 0.914731 0.0478215 
32 1.64 0.976145 0.952943 0.908417 0.0520988 
32 1.64 0.976142 0.952937 0.908407 0.052437 
32 1.64 0.976189 0.953026 0.908567 0.0509079 
32 1.64 0.976129 0.952912 0.908361 0.052758 
32 1.64 0.976236 0.953118 0.908741 0.0506251 
32 1.66 0.974202 0.949165 0.901275 0.0589788 
32 1.66 0.974588 0.949912 0.902672 0.0555767 
32 1.66 0.974274 0.949302 0.901523 0.0570724 
32 1.66 0.974077 0.948923 0.90082 0.0596513 
32 1.66 0.974155 0.949069 0.901077 0.0563246 
32 1.68 0.972232 0.945336 0.89404 0.0617805 
32 1.68 0.972205 0.945286 0.893955 0.0632378 
32 1.68 0.972242 0.945359 0.894093 0.0632143 
32 1.68 0.972293 0.94546 0.89429 0.0642733 
32 1.68 0.972165 0.945209 0.89381 0.0632611 
32 1.7 0.970079 0.941165 0.886211 0.0677269 
32 1.7 0.970268 0.941531 0.8869 0.0675475 
32 1.7 0.970061 0.941135 0.88617 0.0703119 
32 1.7 0.97018 0.941361 0.886578 0.0672405 
32 1.7 0.969937 0.940895 0.885724 0.0709444 
32 1.72 0.967826 0.936813 0.878092 0.0756611 
32 1.72 0.967878 0.93691 0.878253 0.0725993 
32 1.72 0.96773 0.93663 0.877749 0.075866 
32 1.72 0.96792 0.936996 0.878434 0.0757208 
32 1.72 0.967726 0.936622 0.877739 0.0766211 
32 1.74 0.965232 0.931817 0.868813 0.0845127 
32 1.74 0.965259 0.931866 0.868892 0.0826003 
32 1.74 0.965424 0.932184 0.86949 0.0830401 
32 1.74 0.965238 0.931828 0.868836 0.0849354 
32 1.74 0.965375 0.932095 0.869344 0.0864807 
32 1.76 0.962602 0.926763 0.859482 0.0938612 
32 1.76 0.962726 0.927002 0.859923 0.0936241 
32 1.76 0.962704 0.926954 0.859818 0.0907674 
32 1.76 0.962726 0.927 0.859912 0.0924718 
32 1.76 0.962726 0.926999 0.859905 0.0914793 
32 1.78 0.959845 0.921481 0.849783 0.103481 
32 1.78 0.960081 0.921928 0.850584 0.0996072 
32 1.78 0.959765 0.921327 0.849489 0.101909 
32 1.78 0.960064 0.9219 0.850546 0.101915 
32 1.78 0.959862 0.921514 0.849837 0.102593 
32 1.8 0.956815 0.915692 0.839207 0.112303 
32 1.8 0.956731 0.915538 0.838942 0.115201 
32 1.8 0.957183 0.916396 0.840491 0.111423 
