size temperature m m2 m4 ms e sp_h  
20 2.11 0.945636 0.895224 0.804766 0.188877 -805.604 0.547779 
20 2.115 0.944386 0.892904 0.800784 0.196504 -804.31 0.581796 
20 2.115 0.944852 0.893712 0.802014 0.18264 -804.567 0.553412 
20 2.115 0.944828 0.893671 0.801942 0.183612 -804.345 0.558571 
20 2.12 0.943314 0.890931 0.797409 0.205402 -802.911 0.584369 
20 2.12 0.943839 0.891841 0.7988 0.190311 -803.239 0.574163 
20 2.12 0.943626 0.891445 0.798116 0.191526 -803.34 0.562584 
20 2.125 0.94305 0.890396 0.79635 0.198063 -802.481 0.58298 
20 2.125 0.942818 0.889992 0.79574 0.204394 -802.194 0.597552 
20 2.125 0.942648 0.889685 0.79517 0.207027 -802.223 0.581063 
20 2.13 0.940913 0.886436 0.78952 0.210036 -800.107 0.592328 
20 2.13 0.941166 0.886944 0.790498 0.215829 -800.826 0.586394 
20 2.13 0.941492 0.887542 0.791502 0.21308 -801.005 0.586755 
20 2.135 0.940322 0.885332 0.787578 0.210943 -799.211 0.595384 
20 2.135 0.940075 0.884879 0.786813 0.213141 -799.408 0.590041 
20 2.135 0.940858 0.886348 0.789397 0.212256 -800.013 0.606837 
20 2.14 0.939135 0.88316 0.783902 0.221429 -798.273 0.60355 
20 2.14 0.939166 0.883252 0.784184 0.227904 -798.601 0.604904 
20 2.14 0.939354 0.883587 0.784706 0.224354 -798.534 0.600924 
20 2.145 0.938179 0.881385 0.780844 0.224512 -797.372 0.606116 
20 2.145 0.937882 0.8809 0.780126 0.237979 -797.091 0.609585 
20 2.145 0.938481 0.88198 0.781956 0.229743 -797.673 0.607675 
20 2.15 0.937174 0.879563 0.777817 0.235844 -796.098 0.631003 
20 2.15 0.937156 0.879507 0.777627 0.231816 -796.255 0.608422 
20 2.15 0.937723 0.880598 0.779642 0.236723 -796.96 0.617368 
20 2.155 0.936396 0.878134 0.775398 0.240542 -795.39 0.633951 
20 2.155 0.935125 0.875803 0.771442 0.249582 -794.119 0.626846 
20 2.155 0.936335 0.878056 0.775328 0.247128 -795.394 0.627047 
20 2.16 0.934491 0.874654 0.769531 0.255576 -793.498 0.654111 
20 2.16 0.935554 0.87653 0.772493 0.234873 -794.418 0.615963 
20 2.16 0.934941 0.875441 0.770745 0.245469 -793.65 0.629094 
20 2.165 0.933731 0.873222 0.767008 0.252857 -792.505 0.643307 
20 2.165 0.932803 0.871578 0.764367 0.269026 -791.604 0.64709 
20 2.165 0.933579 0.873018 0.766803 0.267606 -792.423 0.64369 
20 2.17 0.932587 0.871235 0.763921 0.27962 -791.724 0.652938 
20 2.17 0.932305 0.870724 0.763026 0.282034 -791.34 0.658619 
20 2.17 0.932498 0.870995 0.763319 0.265895 -791.563 0.646359 
20 2.175 0.931212 0.868711 0.759557 0.286087 -790.184 0.649896 
20 2.175 0.931271 0.868777 0.759634 0.277885 -790.138 0.65923 
20 2.175 0.931565 0.869403 0.760747 0.292315 -790.525 0.641154 
20 2.18 0.92965 0.865781 0.754477 0.280869 -788.237 0.663085 
20 2.18 0.930488 0.867274 0.756919 0.26907 -789.219 0.652378 
20 2.18 0.929442 0.865463 0.754111 0.293736 -788.321 0.669674 
20 2.185 0.928337 0.863419 0.750648 0.294413 -787.317 0.667842 
20 2.185 0.928506 0.863719 0.751128 0.292117 -787.491 0.660872 
20 2.185 0.928836 0.864339 0.752171 0.293563 -787.424 0.663371 
20 2.19 0.926244 0.859624 0.744365 0.309844 -785.066 0.710741 
20 2.19 0.926731 0.860664 0.746265 0.334934 -785.896 0.696605 
20 2.19 0.926027 0.859342 0.74412 0.331589 -785.08 0.703536 
20 2.195 0.925543 0.858335 0.74219 0.310758 -784.344 0.703501 
20 2.195 0.925337 0.858008 0.741744 0.320704 -784.262 0.689337 
20 2.195 0.92528 0.857864 0.741377 0.313805 -783.856 0.693661 
20 2.2 0.924602 0.856724 0.739662 0.333868 -783.288 0.695258 
20 2.2 0.92483 0.85703 0.739954 0.312386 -783.374 0.697849 
20 2.2 0.924292 0.856111 0.738585 0.326336 -783.159 0.697472 
20 2.205 0.922885 0.853575 0.734412 0.337047 -781.542 0.716745 
20 2.205 0.922125 0.852339 0.7325 0.367426 -780.731 0.718558 
20 2.205 0.9238 0.855245 0.737197 0.333576 -782.368 0.711217 
20 2.21 0.921348 0.850803 0.729875 0.347454 -780.135 0.729293 
20 2.21 0.922119 0.85218 0.7321 0.339558 -780.793 0.717733 
20 2.21 0.921661 0.851326 0.730593 0.338049 -780.162 0.715352 
20 2.215 0.919638 0.847883 0.725293 0.387892 -778.746 0.73052 
20 2.215 0.920486 0.849246 0.727245 0.352487 -778.715 0.725679 
20 2.215 0.920296 0.848904 0.726717 0.353811 -778.85 0.718594 
20 2.22 0.918388 0.845476 0.7211 0.367556 -777.228 0.723144 
20 2.22 0.917575 0.844086 0.719029 0.385929 -776.615 0.743922 
20 2.22 0.918636 0.84607 0.722386 0.392371 -777.71 0.735727 
20 2.225 0.917307 0.843636 0.718361 0.392652 -776.383 0.753214 
20 2.225 0.916833 0.842817 0.717118 0.401421 -775.935 0.759218 
20 2.225 0.916698 0.842537 0.716536 0.396018 -775.571 0.749329 
20 2.23 0.914827 0.839379 0.711755 0.443163 -774.193 0.781043 
20 2.23 0.914489 0.8386 0.710212 0.414245 -773.44 0.784722 
20 2.23 0.916292 0.841787 0.715355 0.393999 -775.209 0.767512 
20 2.235 0.913741 0.837246 0.708069 0.416043 -772.81 0.791008 
20 2.235 0.913295 0.836578 0.707149 0.442001 -772.528 0.785226 
20 2.235 0.912989 0.835903 0.705847 0.421224 -772.098 0.779154 
20 2.24 0.912195 0.834436 0.703413 0.417428 -771.277 0.770132 
20 2.24 0.911198 0.832825 0.700987 0.454116 -770.561 0.778072 
20 2.24 0.912094 0.834345 0.703413 0.433722 -771.193 0.776126 
20 2.245 0.910205 0.830991 0.69798 0.448795 -769.661 0.796546 
20 2.245 0.908852 0.828601 0.694272 0.461232 -768.577 0.805248 
20 2.245 0.90926 0.829566 0.696185 0.501294 -769.254 0.818561 
20 2.25 0.908649 0.828422 0.694274 0.494238 -768.516 0.794388 
20 2.25 0.908238 0.827543 0.692663 0.47075 -767.614 0.81113 
20 2.25 0.907387 0.826299 0.691146 0.524038 -767.715 0.819142 
20 2.255 0.90578 0.823256 0.685996 0.499971 -765.685 0.834576 
20 2.255 0.90682 0.825059 0.688804 0.485346 -766.676 0.827615 
20 2.255 0.906048 0.823757 0.686765 0.502472 -765.737 0.83039 
20 2.26 0.904585 0.821326 0.683037 0.540184 -764.692 0.821592 
20 2.26 0.904486 0.82101 0.682558 0.515921 -764.688 0.837453 
20 2.26 0.903772 0.819771 0.680596 0.525336 -764.21 0.840288 
20 2.265 0.901317 0.815645 0.674373 0.578067 -761.791 0.852193 
20 2.265 0.903861 0.820062 0.681237 0.547121 -763.888 0.845418 
20 2.265 0.902508 0.81778 0.677887 0.575613 -763.241 0.85731 
20 2.27 0.900589 0.81441 0.672676 0.590313 -761.434 0.873721 
20 2.27 0.900283 0.813642 0.671032 0.552155 -760.754 0.853205 
20 2.27 0.900077 0.813756 0.671833 0.637525 -761.341 0.86067 
20 2.275 0.899328 0.812124 0.668902 0.586103 -760.025 0.859676 
20 2.275 0.899222 0.812073 0.668859 0.610537 -760.307 0.861912 
20 2.275 0.898378 0.810564 0.66659 0.61212 -759.244 0.884048 
20 2.28 0.896034 0.806524 0.660483 0.639907 -757.612 0.884194 
20 2.28 0.896519 0.807488 0.662088 0.656386 -757.904 0.893561 
20 2.28 0.897218 0.808399 0.663023 0.59624 -758.17 0.869811 
20 2.285 0.894898 0.804504 0.657284 0.640904 -756.012 0.913767 
20 2.285 0.892956 0.801418 0.653071 0.708527 -755.044 0.942894 
20 2.285 0.895391 0.805217 0.658037 0.611373 -756.184 0.865178 
20 2.29 0.891833 0.799514 0.650215 0.724472 -753.998 0.919817 
20 2.29 0.89191 0.799509 0.64996 0.69968 -754.169 0.916914 
20 2.29 0.892143 0.800131 0.651096 0.735717 -754.438 0.91636 
20 2.295 0.889465 0.795224 0.643253 0.710635 -751.494 0.919191 
20 2.295 0.890956 0.797834 0.647203 0.702718 -752.748 0.920325 
20 2.295 0.88833 0.793586 0.641203 0.776672 -751.491 0.941609 
20 2.3 0.888134 0.793243 0.640518 0.775995 -750.751 0.946441 
20 2.3 0.887028 0.791097 0.637177 0.74426 -749.76 0.931382 
20 2.3 0.887653 0.792278 0.639019 0.756492 -750.471 0.923471 
20 2.305 0.885325 0.788559 0.633869 0.825871 -748.744 0.949653 
20 2.305 0.885444 0.78852 0.633631 0.782649 -748.262 0.963436 
20 2.305 0.887485 0.792002 0.638694 0.758842 -749.665 0.956132 
20 2.31 0.882419 0.783613 0.62654 0.857283 -746.067 0.9875 
20 2.31 0.88311 0.784856 0.628458 0.861056 -746.979 0.993994 
20 2.31 0.884078 0.786167 0.630017 0.792033 -747.251 0.984058 
20 2.315 0.879647 0.779025 0.619869 0.906686 -744.194 0.989504 
20 2.315 0.880031 0.779662 0.620927 0.899734 -744.56 0.979376 
20 2.315 0.881477 0.781836 0.62366 0.83544 -745.246 0.980917 
20 2.32 0.876805 0.774474 0.613383 0.980516 -742.113 1.01408 
20 2.32 0.878013 0.776061 0.615227 0.888713 -742.777 0.988761 
20 2.32 0.877146 0.774964 0.614254 0.96189 -742.504 1.00906 
20 2.325 0.874383 0.77037 0.607656 1.00222 -740.254 1.02673 
20 2.325 0.874742 0.771019 0.608509 1.00577 -740.445 1.02258 
20 2.325 0.874085 0.769726 0.606449 0.980955 -740.252 1.01223 
20 2.33 0.873097 0.767882 0.603332 0.958592 -738.717 1.00679 
20 2.33 0.871913 0.766809 0.603031 1.12901 -738.736 1.05572 
20 2.33 0.871201 0.765371 0.600684 1.09546 -738.198 1.03156 
20 2.335 0.871621 0.765414 0.599847 0.974841 -737.43 1.04294 
20 2.335 0.870165 0.763397 0.597661 1.06383 -737.154 1.04384 
20 2.335 0.868614 0.761048 0.594549 1.1233 -736.102 1.07274 
20 2.34 0.86627 0.75702 0.588543 1.12745 -734.018 1.08512 
20 2.34 0.867666 0.75885 0.590522 1.02648 -734.256 1.05754 
20 2.34 0.867165 0.758278 0.589972 1.07744 -734.269 1.04589 
20 2.345 0.862773 0.751462 0.581123 1.20844 -731.618 1.09258 
20 2.345 0.864274 0.754229 0.585033 1.23821 -732.541 1.08021 
20 2.345 0.865338 0.755521 0.586559 1.14493 -732.954 1.09038 
20 2.35 0.859852 0.746981 0.575079 1.29958 -729.791 1.10092 
20 2.35 0.859198 0.745685 0.573084 1.27051 -729.41 1.10829 
20 2.35 0.861698 0.749543 0.57793 1.1949 -730.482 1.10903 
20 2.355 0.856305 0.741499 0.567672 1.39978 -727.444 1.10975 
20 2.355 0.856942 0.742456 0.569108 1.37681 -727.526 1.14177 
20 2.355 0.858215 0.743986 0.570489 1.26613 -727.938 1.1241 
20 2.36 0.853543 0.736493 0.560295 1.34865 -725.248 1.11569 
20 2.36 0.854653 0.738752 0.56389 1.41004 -726.104 1.1394 
20 2.36 0.852685 0.735939 0.560482 1.50294 -725.27 1.15786 
20 2.365 0.850682 0.732285 0.554751 1.45902 -723.031 1.13495 
20 2.365 0.848864 0.729819 0.552503 1.56423 -722.918 1.19303 
20 2.365 0.849161 0.730524 0.553508 1.59833 -722.685 1.16867 
20 2.37 0.847803 0.72808 0.549849 1.57135 -721.547 1.16275 
20 2.37 0.846977 0.727026 0.548617 1.62969 -721.246 1.18253 
20 2.37 0.847648 0.72758 0.548758 1.53134 -721.451 1.15469 
20 2.375 0.844053 0.722096 0.541762 1.62866 -719.099 1.19152 
20 2.375 0.842077 0.719158 0.538268 1.69525 -718.118 1.20772 
20 2.375 0.845131 0.723845 0.543961 1.61655 -719.575 1.19275 
20 2.38 0.839098 0.714355 0.531575 1.72588 -716.313 1.20405 
20 2.38 0.838121 0.713158 0.530268 1.80015 -715.523 1.22245 
20 2.38 0.83889 0.71435 0.531835 1.7839 -716.136 1.19412 
20 2.385 0.834032 0.707352 0.523442 1.96944 -713.503 1.27756 
20 2.385 0.835041 0.708412 0.524241 1.86464 -713.536 1.23929 
20 2.385 0.835287 0.70929 0.526051 1.943 -713.963 1.2569 
20 2.39 0.830142 0.700857 0.514436 1.96189 -710.14 1.27135 
20 2.39 0.831774 0.703042 0.51707 1.87327 -710.985 1.25814 
20 2.39 0.832021 0.703663 0.518107 1.90885 -711.302 1.25962 
20 2.395 0.827931 0.698154 0.511655 2.11866 -709.112 1.28427 
20 2.395 0.82899 0.699155 0.512482 1.99253 -709.34 1.29842 
20 2.395 0.825145 0.694358 0.507362 2.2538 -708.08 1.30659 
20 2.4 0.822196 0.689397 0.500618 2.23194 -705.23 1.31992 
20 2.4 0.822215 0.689446 0.500676 2.2346 -705.576 1.30734 
20 2.4 0.821624 0.689413 0.501619 2.39117 -705.635 1.36319 
20 2.405 0.817545 0.682765 0.492635 2.3927 -703.151 1.31994 
20 2.405 0.818781 0.684275 0.494127 2.30729 -703.93 1.30936 
20 2.405 0.817513 0.682669 0.492907 2.38528 -703.247 1.38646 
20 2.41 0.813377 0.676565 0.4852 2.4869 -700.927 1.35494 
20 2.41 0.813418 0.675967 0.483803 2.37659 -700.46 1.33434 
20 2.41 0.813955 0.677427 0.48619 2.47379 -701.181 1.3606 
20 2.415 0.809201 0.670514 0.477664 2.60175 -698.281 1.37951 
20 2.415 0.807127 0.667294 0.473889 2.6236 -696.984 1.39547 
20 2.415 0.806404 0.666828 0.473688 2.73963 -697.682 1.37513 
20 2.42 0.803611 0.662757 0.468733 2.80443 -695.067 1.39701 
20 2.42 0.804286 0.663416 0.468959 2.73408 -695.928 1.3557 
20 2.42 0.80133 0.660062 0.46637 2.96406 -694.212 1.43813 
20 2.425 0.799564 0.656686 0.461605 2.86729 -692.463 1.45269 
20 2.425 0.796946 0.65333 0.45809 3.00316 -692.171 1.44339 
20 2.425 0.798244 0.654038 0.457787 2.77841 -691.868 1.41144 
20 2.43 0.790092 0.644589 0.448809 3.34875 -689.001 1.48065 
20 2.43 0.79369 0.64752 0.449811 2.8931 -689.167 1.39971 
20 2.43 0.791929 0.646118 0.449508 3.12198 -689.512 1.4496 
20 2.435 0.786674 0.63857 0.440294 3.23842 -686.077 1.46904 
20 2.435 0.78894 0.641335 0.443674 3.10597 -686.515 1.4585 
20 2.435 0.783138 0.634379 0.437089 3.46199 -685.05 1.54105 
20 2.44 0.781308 0.631323 0.432529 3.42305 -682.766 1.50197 
20 2.44 0.78217 0.632581 0.43403 3.40834 -683.974 1.49472 
20 2.44 0.779131 0.629133 0.431144 3.62093 -682.678 1.51155 
20 2.445 0.776146 0.624521 0.425183 3.6186 -680.603 1.50636 
20 2.445 0.775321 0.623458 0.423812 3.65413 -680.293 1.52127 
20 2.445 0.772672 0.619811 0.420112 3.72808 -679.351 1.54051 
20 2.45 0.767168 0.612608 0.412462 3.92835 -676.781 1.54646 
20 2.45 0.768093 0.613042 0.412337 3.76727 -676.805 1.53768 
20 2.45 0.767748 0.612706 0.411944 3.79904 -676.979 1.54458 
20 2.455 0.763212 0.606809 0.405622 3.96205 -673.992 1.55629 
20 2.455 0.765606 0.609687 0.40863 3.83448 -674.902 1.54627 
20 2.455 0.759868 0.603099 0.402522 4.18732 -673.279 1.55389 
20 2.46 0.757199 0.598737 0.397173 4.12777 -671.654 1.5672 
20 2.46 0.755313 0.595751 0.393602 4.10617 -669.884 1.58702 
20 2.46 0.757854 0.598931 0.396714 3.9981 -670.839 1.57489 
20 2.465 0.749186 0.587968 0.3856 4.33062 -667.838 1.5832 
20 2.465 0.74899 0.588011 0.385462 4.38544 -667.278 1.56713 
20 2.465 0.752079 0.591595 0.389239 4.21439 -668.583 1.56621 
20 2.47 0.740266 0.576958 0.374843 4.69063 -663.681 1.65714 
20 2.47 0.743718 0.581047 0.378631 4.52298 -665.024 1.65069 
20 2.47 0.741786 0.57848 0.376031 4.57231 -663.611 1.65276 
20 2.475 0.736714 0.572246 0.369939 4.7675 -661.904 1.66641 
20 2.475 0.737309 0.572747 0.370306 4.70682 -661.442 1.6753 
20 2.475 0.736417 0.571623 0.368788 4.73741 -661.543 1.61138 
20 2.48 0.727396 0.560525 0.357961 5.06781 -657.666 1.6504 
20 2.48 0.726821 0.559376 0.356575 5.01723 -656.652 1.67582 
20 2.48 0.726247 0.559311 0.356649 5.14125 -657.638 1.65894 
20 2.485 0.718387 0.548808 0.346523 5.26828 -653.771 1.69077 
20 2.485 0.717918 0.54867 0.346554 5.35436 -653.336 1.746 
20 2.485 0.718292 0.549157 0.347348 5.34644 -653.51 1.72678 
20 2.49 0.708824 0.537065 0.334841 5.56354 -649.637 1.72144 
20 2.49 0.712979 0.542672 0.341038 5.51537 -651.417 1.73337 
20 2.49 0.711424 0.540602 0.338776 5.53869 -650.528 1.71359 
20 2.495 0.707067 0.534274 0.331396 5.50385 -647.702 1.73845 
20 2.495 0.704092 0.532161 0.331325 5.83811 -647.629 1.77842 
20 2.495 0.707436 0.535139 0.332696 5.55889 -648.37 1.72408 
20 2.5 0.697862 0.523363 0.321729 5.81642 -644.548 1.73154 
20 2.5 0.69427 0.520123 0.319215 6.09781 -643.522 1.75375 
20 2.5 0.695461 0.521299 0.32016 6.02123 -643.708 1.75547 
20 2.505 0.691443 0.515294 0.31394 5.94019 -641.677 1.74852 
20 2.505 0.686784 0.511258 0.3112 6.32116 -641.053 1.76887 
20 2.505 0.687554 0.51115 0.309934 6.13478 -640.146 1.74679 
20 2.51 0.680318 0.502783 0.302459 6.36671 -636.998 1.80368 
20 2.51 0.675162 0.496765 0.297791 6.52125 -635.655 1.81636 
20 2.51 0.676135 0.498052 0.29862 6.51704 -635.842 1.8143 
20 2.515 0.670257 0.490291 0.291019 6.52833 -633.15 1.77825 
20 2.515 0.668307 0.488922 0.290394 6.72565 -633.092 1.78195 
20 2.515 0.670531 0.491705 0.293188 6.6947 -634.098 1.80598 
20 2.52 0.663682 0.482435 0.283469 6.66063 -630.262 1.78559 
20 2.52 0.656959 0.475711 0.278562 7.00264 -628.487 1.79533 
20 2.52 0.662269 0.481399 0.28324 6.79336 -630.467 1.78826 
20 2.525 0.655112 0.472077 0.274092 6.79696 -626.833 1.78003 
20 2.525 0.651314 0.468415 0.271078 7.00283 -626.124 1.77653 
20 2.525 0.655177 0.472773 0.274913 6.89364 -626.599 1.75026 
20 2.53 0.642693 0.458867 0.262955 7.24319 -622.688 1.769 
20 2.53 0.644561 0.460484 0.264278 7.11853 -622.127 1.81369 
20 2.53 0.647671 0.46384 0.26688 7.01396 -623.225 1.80571 
20 2.535 0.634349 0.448579 0.254103 7.28671 -618.495 1.80593 
20 2.535 0.635092 0.449555 0.254971 7.29203 -619.222 1.77595 
20 2.535 0.638041 0.452653 0.256946 7.18842 -619.61 1.78314 
20 2.54 0.623787 0.436797 0.244043 7.5098 -614.225 1.79985 
20 2.54 0.627939 0.442349 0.249064 7.56555 -615.93 1.79352 
20 2.54 0.627089 0.43949 0.245389 7.28323 -614.65 1.80866 
20 2.545 0.618258 0.429202 0.236302 7.38059 -610.845 1.77496 
20 2.545 0.613521 0.425553 0.234822 7.72419 -611.147 1.82206 
20 2.545 0.615731 0.427532 0.236247 7.60821 -611.149 1.82582 
20 2.55 0.608822 0.420001 0.229465 7.73915 -608.044 1.79231 
20 2.55 0.607766 0.418196 0.227584 7.65746 -607.801 1.7776 
20 2.55 0.609931 0.419984 0.22893 7.52447 -608.34 1.77371 
20 2.555 0.601831 0.412244 0.223271 7.83453 -605.782 1.8061 
20 2.555 0.600901 0.410601 0.221565 7.75253 -604.594 1.80972 
20 2.555 0.601276 0.411198 0.22219 7.77539 -605.253 1.8025 
20 2.56 0.594558 0.403967 0.216104 7.88545 -601.951 1.79315 
20 2.56 0.592406 0.401987 0.215168 7.97528 -601.447 1.81757 
20 2.56 0.588457 0.396505 0.209568 7.84753 -600.072 1.76975 
20 2.565 0.581367 0.390639 0.206409 8.21081 -597.932 1.81911 
20 2.565 0.581878 0.390208 0.205517 8.05091 -598.078 1.77876 
20 2.565 0.577557 0.385639 0.201467 8.11958 -595.999 1.78585 
20 2.57 0.57089 0.37936 0.197733 8.31827 -594.316 1.79239 
20 2.57 0.569037 0.377365 0.195666 8.33654 -593.995 1.77047 
20 2.57 0.571991 0.379339 0.196677 8.11915 -593.478 1.79764 
20 2.575 0.562684 0.369295 0.188579 8.18354 -590.366 1.74219 
20 2.575 0.559421 0.366004 0.186128 8.24096 -588.926 1.73748 
20 2.575 0.561192 0.369333 0.189836 8.44991 -590.666 1.79896 
20 2.58 0.55731 0.364127 0.184849 8.29964 -588.448 1.72679 
20 2.58 0.55584 0.362962 0.184019 8.37276 -588.055 1.75358 
20 2.58 0.555121 0.36108 0.181514 8.2047 -587.19 1.70966 
20 2.585 0.541471 0.348221 0.173424 8.51546 -583.31 1.76516 
20 2.585 0.545947 0.351736 0.175198 8.30617 -583.399 1.71397 
20 2.585 0.543338 0.349184 0.173489 8.35107 -583.855 1.69809 
20 2.59 0.534054 0.340993 0.168258 8.61465 -580.104 1.73659 
20 2.59 0.52922 0.335319 0.163963 8.53209 -579.08 1.73114 
20 2.59 0.527809 0.333615 0.161868 8.49933 -578.778 1.68803 
20 2.595 0.527225 0.332195 0.160115 8.3589 -576.745 1.67438 
20 2.595 0.523783 0.329528 0.159021 8.5056 -576.269 1.68098 
20 2.595 0.524763 0.33046 0.159515 8.49082 -576.894 1.69544 
20 2.6 0.517233 0.321569 0.152417 8.31361 -573.078 1.64976 
20 2.6 0.519176 0.324136 0.154684 8.39877 -574.056 1.67435 
20 2.6 0.515814 0.321636 0.153371 8.54939 -573.12 1.67673 
20 2.605 0.508085 0.313192 0.146819 8.45171 -570.366 1.65691 
20 2.605 0.504376 0.309708 0.144756 8.49339 -569.326 1.6446 
20 2.605 0.508284 0.313498 0.147287 8.46776 -569.812 1.66209 
20 2.61 0.496591 0.3022 0.139835 8.52067 -566.054 1.66459 
20 2.61 0.498132 0.304532 0.142164 8.64315 -567.795 1.70623 
20 2.61 0.495103 0.300703 0.13847 8.51743 -566.139 1.61451 
20 2.615 0.489881 0.295319 0.134431 8.46444 -563.801 1.60005 
20 2.615 0.489512 0.293927 0.132869 8.30655 -563.08 1.60374 
20 2.615 0.491372 0.296554 0.134955 8.42945 -563.72 1.6167 
20 2.62 0.484032 0.289068 0.129647 8.36345 -560.638 1.58832 
20 2.62 0.478177 0.283117 0.125419 8.31504 -559.815 1.56634 
20 2.62 0.482467 0.287232 0.128413 8.31406 -560.916 1.58112 
20 2.625 0.471451 0.276953 0.121601 8.33314 -556.454 1.55713 
20 2.625 0.473536 0.278541 0.122396 8.27509 -557.26 1.56454 
20 2.625 0.471485 0.277971 0.122793 8.48347 -556.717 1.58431 
20 2.63 0.464848 0.270945 0.117744 8.3439 -553.105 1.53992 
20 2.63 0.463818 0.269753 0.116929 8.30817 -553.338 1.51947 
20 2.63 0.460528 0.266275 0.114776 8.24157 -552.781 1.53933 
20 2.635 0.455577 0.262629 0.112529 8.36108 -550.695 1.55785 
20 2.635 0.454771 0.260759 0.110727 8.18858 -550.407 1.52486 
20 2.635 0.458143 0.265075 0.114673 8.37647 -551.474 1.56904 
20 2.64 0.444297 0.251503 0.105431 8.19737 -547.157 1.52803 
20 2.64 0.449257 0.256961 0.109272 8.35285 -549.48 1.5087 
20 2.64 0.449815 0.255971 0.107591 8.12675 -547.446 1.502 
20 2.645 0.436415 0.245158 0.102217 8.27225 -544.543 1.50802 
20 2.645 0.438928 0.246854 0.102224 8.19599 -545.01 1.48097 
20 2.645 0.438587 0.245933 0.101693 8.10208 -544.037 1.50317 
20 2.65 0.434213 0.241965 0.0989472 8.06395 -542.047 1.46424 
20 2.65 0.432557 0.241354 0.0991557 8.18849 -542.174 1.47687 
20 2.65 0.429951 0.237884 0.0962751 8.00396 -540.751 1.44277 
20 2.655 0.423973 0.232949 0.0937496 8.01448 -539.206 1.4312 
20 2.655 0.422366 0.230761 0.0917775 7.88973 -537.741 1.41887 
20 2.655 0.42833 0.236644 0.0956823 8.0117 -539.831 1.46917 
20 2.66 0.418118 0.226908 0.0894705 7.83238 -536.599 1.38585 
20 2.66 0.416253 0.225639 0.0885567 7.87566 -535.738 1.38034 
20 2.66 0.417386 0.226238 0.0889708 7.82367 -536.076 1.39062 
20 2.665 0.406324 0.21634 0.0830551 7.69093 -532.474 1.38908 
20 2.665 0.410038 0.220487 0.0859975 7.85827 -534.049 1.40735 
20 2.665 0.409486 0.219363 0.0848123 7.75757 -532.999 1.3808 
20 2.67 0.400392 0.211856 0.0810123 7.72165 -529.387 1.38857 
20 2.67 0.404389 0.214786 0.0821028 7.67878 -530.293 1.35111 
20 2.67 0.402724 0.214326 0.0825957 7.81111 -530.243 1.41255 
20 2.675 0.396984 0.20904 0.0792101 7.69249 -528.178 1.36409 
20 2.675 0.392688 0.204537 0.076248 7.52641 -527.282 1.34165 
20 2.675 0.39938 0.210122 0.079121 7.56903 -528.079 1.35947 
20 2.68 0.390094 0.202468 0.075237 7.50675 -525.781 1.32662 
20 2.68 0.387418 0.200094 0.0736465 7.46294 -523.165 1.33525 
20 2.68 0.390713 0.202658 0.0748243 7.46279 -525.746 1.30515 
20 2.685 0.380113 0.194208 0.070389 7.40745 -522.085 1.28396 
20 2.685 0.382832 0.196186 0.0713973 7.39308 -522.506 1.29834 
20 2.685 0.381302 0.194399 0.0701619 7.30104 -522.198 1.29166 
20 2.69 0.37467 0.188732 0.0670289 7.19034 -520.135 1.26508 
20 2.69 0.378056 0.191897 0.0690934 7.28187 -521.031 1.30165 
20 2.69 0.376333 0.18969 0.0671581 7.14692 -519.678 1.2522 
20 2.695 0.369031 0.184344 0.0648241 7.14814 -517.135 1.26851 
20 2.695 0.36903 0.184191 0.0645482 7.12556 -517.481 1.26429 
20 2.695 0.371399 0.18577 0.0654483 7.09953 -518.024 1.26905 
20 2.7 0.363444 0.178931 0.0614035 6.93921 -514.672 1.23469 
20 2.7 0.363579 0.179459 0.061805 7.00283 -514.65 1.21419 
20 2.7 0.363295 0.179138 0.0616025 6.98601 -515.353 1.2437 
20 2.705 0.362475 0.177687 0.0607071 6.84646 -512.706 1.22482 
20 2.705 0.362479 0.177911 0.0605262 6.87904 -512.298 1.24767 
20 2.705 0.361618 0.176651 0.059826 6.78507 -512.916 1.23413 
20 2.71 0.352176 0.169496 0.0564936 6.71116 -509.975 1.19874 
20 2.71 0.356117 0.172141 0.0573029 6.68949 -511.431 1.17278 
20 2.71 0.352281 0.169947 0.0566341 6.76691 -510.619 1.17102 
20 2.715 0.346104 0.164425 0.0536945 6.57637 -508.357 1.17538 
20 2.715 0.346951 0.164809 0.0533894 6.54643 -507.492 1.16423 
20 2.715 0.346691 0.164988 0.0538459 6.5994 -507.634 1.18821 
20 2.72 0.345187 0.162888 0.0520078 6.43142 -505.679 1.1493 
20 2.72 0.344104 0.162102 0.0519787 6.42576 -505.781 1.15185 
20 2.72 0.3418 0.160253 0.0508138 6.38621 -504.931 1.12637 
20 2.725 0.334551 0.154863 0.0486786 6.30293 -501.892 1.12918 
20 2.725 0.337987 0.157954 0.0502619 6.41752 -503.215 1.14307 
20 2.725 0.330152 0.152549 0.0479141 6.39252 -501.699 1.15346 
20 2.73 0.332094 0.152958 0.0474877 6.25218 -500.937 1.11731 
20 2.73 0.330873 0.152419 0.0476176 6.29192 -500.617 1.11343 
20 2.73 0.334156 0.154373 0.0481915 6.25832 -501.443 1.12025 
20 2.735 0.329366 0.151216 0.0470673 6.24998 -499.231 1.12458 
20 2.735 0.322271 0.146035 0.044552 6.16849 -497.909 1.09587 
20 2.735 0.323441 0.146555 0.0445809 6.13401 -498.259 1.10752 
