size temperature m m2 m4 mag_sus 
10 2.36 0.944758 0.89576 0.812342 0.135273 
10 2.36 0.944168 0.895087 0.811907 0.153955 
10 2.365 0.942902 0.892616 0.80756 0.150171 
10 2.365 0.9427 0.89253 0.807838 0.162655 
10 2.365 0.943484 0.893844 0.809724 0.155678 
10 2.37 0.94343 0.893903 0.810022 0.162152 
10 2.37 0.942802 0.892567 0.80739 0.155748 
10 2.37 0.942614 0.892066 0.806482 0.149573 
10 2.375 0.94177 0.890749 0.804779 0.160779 
10 2.375 0.941644 0.890408 0.803803 0.156407 
10 2.375 0.94182 0.890804 0.804724 0.159113 
10 2.38 0.940604 0.888574 0.800967 0.161249 
10 2.38 0.941026 0.889405 0.802299 0.162838 
10 2.38 0.940378 0.888299 0.800676 0.167552 
10 2.385 0.939434 0.886668 0.797857 0.173244 
10 2.385 0.939616 0.886991 0.798652 0.172458 
10 2.385 0.93984 0.887181 0.798569 0.162766 
10 2.39 0.939412 0.886597 0.797906 0.171624 
10 2.39 0.939648 0.887086 0.798817 0.173541 
10 2.39 0.939448 0.886552 0.797719 0.166909 
10 2.395 0.938812 0.885519 0.796034 0.173316 
10 2.395 0.937092 0.882524 0.791372 0.183002 
10 2.395 0.936946 0.882235 0.791015 0.182336 
10 2.4 0.936618 0.882077 0.79108 0.200975 
10 2.4 0.937002 0.882406 0.791378 0.184717 
10 2.4 0.938718 0.885078 0.794954 0.16194 
10 2.405 0.93688 0.882071 0.790517 0.179923 
10 2.405 0.934942 0.878614 0.784592 0.187013 
10 2.405 0.935666 0.880108 0.787796 0.192831 
10 2.41 0.935462 0.87973 0.787023 0.192585 
10 2.41 0.935558 0.879674 0.786585 0.182778 
10 2.41 0.933916 0.876732 0.781865 0.188067 
10 2.415 0.934054 0.877416 0.783672 0.205362 
10 2.415 0.93343 0.875945 0.780466 0.192709 
10 2.415 0.933804 0.876732 0.781972 0.19637 
10 2.42 0.934214 0.877321 0.782704 0.188648 
10 2.42 0.931852 0.873763 0.777934 0.223769 
10 2.42 0.93426 0.877584 0.783334 0.195981 
10 2.425 0.931512 0.872863 0.776025 0.212313 
10 2.425 0.931588 0.872961 0.77619 0.210505 
10 2.425 0.932608 0.874638 0.778502 0.20125 
10 2.43 0.93044 0.870801 0.772376 0.209144 
10 2.43 0.930682 0.871264 0.773397 0.209676 
10 2.43 0.930468 0.871021 0.773177 0.216047 
10 2.435 0.92894 0.868523 0.76939 0.229716 
10 2.435 0.929328 0.869095 0.77007 0.223604 
10 2.435 0.930382 0.871121 0.773434 0.226281 
10 2.44 0.929758 0.86951 0.770367 0.207362 
10 2.44 0.929246 0.868885 0.769868 0.22079 
10 2.44 0.928508 0.867707 0.76783 0.228673 
10 2.445 0.92821 0.867019 0.766695 0.222711 
10 2.445 0.92738 0.865528 0.764206 0.224711 
10 2.445 0.927606 0.865954 0.764793 0.224979 
10 2.45 0.927684 0.866161 0.765402 0.227059 
10 2.45 0.925658 0.862787 0.760108 0.242639 
10 2.45 0.926084 0.863445 0.76108 0.237294 
10 2.455 0.924402 0.86063 0.75703 0.248913 
10 2.455 0.924362 0.860471 0.756495 0.245473 
10 2.455 0.925242 0.861869 0.758416 0.23609 
10 2.46 0.923416 0.858927 0.754381 0.253256 
10 2.46 0.9252 0.861886 0.758772 0.239457 
10 2.46 0.923802 0.859535 0.755199 0.248965 
10 2.465 0.924916 0.861623 0.758509 0.249626 
10 2.465 0.920538 0.854261 0.747153 0.278731 
10 2.465 0.923428 0.858977 0.754288 0.253862 
10 2.47 0.920998 0.855337 0.749294 0.287453 
10 2.47 0.922858 0.858233 0.753516 0.265841 
10 2.47 0.921592 0.85608 0.750085 0.273196 
10 2.475 0.92023 0.853754 0.746453 0.280022 
10 2.475 0.921706 0.856084 0.749936 0.264311 
10 2.475 0.921722 0.855562 0.748254 0.242028 
10 2.48 0.919444 0.852201 0.744066 0.275159 
10 2.48 0.918948 0.851418 0.742738 0.280359 
10 2.48 0.919854 0.852945 0.745116 0.274762 
10 2.485 0.91852 0.851082 0.742953 0.297927 
10 2.485 0.919072 0.85158 0.74259 0.27711 
10 2.485 0.91771 0.849629 0.740362 0.299277 
10 2.49 0.917052 0.847987 0.737344 0.281235 
10 2.49 0.917712 0.849115 0.738919 0.27791 
10 2.49 0.917638 0.849141 0.739457 0.284404 
10 2.495 0.916262 0.846766 0.735567 0.289766 
10 2.495 0.916298 0.846751 0.735437 0.286513 
10 2.495 0.916224 0.846703 0.735421 0.290055 
10 2.5 0.914718 0.844311 0.731912 0.30407 
10 2.5 0.913332 0.842191 0.729093 0.320644 
10 2.5 0.913644 0.842314 0.728636 0.302758 
10 2.505 0.913434 0.841917 0.728063 0.301594 
10 2.505 0.91368 0.842293 0.728543 0.298675 
10 2.505 0.910138 0.837316 0.722432 0.357866 
10 2.51 0.910648 0.837561 0.721816 0.329931 
10 2.51 0.912898 0.841175 0.727235 0.310441 
10 2.51 0.910766 0.837821 0.722282 0.331738 
