size temperature m mag_sus 
10 2.29 0.892648 0.584057 
10 2.29 0.893266 0.595513 
10 2.29 0.89374 0.57707 
10 2.295 0.891342 0.618107 
10 2.295 0.891648 0.570956 
10 2.295 0.893696 0.554298 
10 2.295 0.89164 0.559743 
10 2.295 0.89154 0.563452 
10 2.3 0.890478 0.602133 
10 2.3 0.887432 0.639369 
10 2.3 0.889876 0.602246 
10 2.3 0.88858 0.612205 
10 2.3 0.890198 0.606096 
10 2.305 0.885988 0.666443 
10 2.305 0.88701 0.631168 
10 2.305 0.885278 0.645894 
10 2.305 0.886886 0.646129 
10 2.305 0.886266 0.658088 
10 2.31 0.881892 0.705473 
10 2.31 0.884316 0.644482 
10 2.31 0.885214 0.646191 
10 2.31 0.88472 0.6212 
10 2.31 0.884022 0.657553 
10 2.315 0.8809 0.69611 
10 2.315 0.883646 0.640443 
10 2.315 0.883046 0.655974 
10 2.315 0.881974 0.684754 
10 2.315 0.880832 0.71339 
10 2.32 0.881808 0.668669 
10 2.32 0.87897 0.713959 
10 2.32 0.878144 0.741017 
10 2.32 0.879336 0.67945 
10 2.32 0.87975 0.701192 
10 2.325 0.87621 0.741574 
10 2.325 0.877342 0.72882 
10 2.325 0.879316 0.723882 
10 2.325 0.877426 0.692159 
10 2.325 0.879206 0.697489 
10 2.33 0.875476 0.777673 
10 2.33 0.875744 0.737722 
10 2.33 0.87483 0.754652 
10 2.33 0.874828 0.732421 
10 2.33 0.873366 0.804705 
10 2.335 0.87415 0.752475 
10 2.335 0.87351 0.744713 
10 2.335 0.874058 0.756314 
10 2.335 0.873396 0.750334 
10 2.335 0.872152 0.737535 
10 2.34 0.870198 0.800002 
10 2.34 0.869638 0.775314 
10 2.34 0.871272 0.766464 
10 2.34 0.87178 0.755574 
10 2.34 0.868626 0.807878 
10 2.345 0.866394 0.806453 
10 2.345 0.866152 0.835862 
10 2.345 0.866892 0.820306 
10 2.345 0.866382 0.837678 
10 2.345 0.866824 0.812182 
10 2.35 0.864188 0.838518 
10 2.35 0.865638 0.825366 
10 2.35 0.864462 0.842971 
10 2.35 0.866784 0.78549 
10 2.35 0.866714 0.814662 
10 2.355 0.861858 0.861012 
10 2.355 0.862246 0.871016 
10 2.355 0.86253 0.870738 
10 2.355 0.864224 0.849906 
10 2.355 0.862498 0.866821 
10 2.36 0.85927 0.904637 
10 2.36 0.859222 0.897152 
10 2.36 0.858424 0.888027 
10 2.36 0.860488 0.890512 
10 2.36 0.861252 0.861181 
10 2.365 0.853902 0.962631 
10 2.365 0.858676 0.888724 
10 2.365 0.857024 0.901366 
10 2.365 0.858222 0.889224 
10 2.365 0.85663 0.914143 
10 2.37 0.852468 0.970764 
10 2.37 0.852246 0.977941 
10 2.37 0.853976 0.967211 
10 2.37 0.851606 0.956303 
10 2.37 0.85242 0.976357 
10 2.375 0.85113 0.944839 
10 2.375 0.850056 1.02657 
10 2.375 0.849402 0.973425 
10 2.375 0.849266 1.01583 
10 2.375 0.853014 0.930366 
10 2.38 0.846726 0.99284 
10 2.38 0.84657 1.0122 
10 2.38 0.84658 1.0234 
10 2.38 0.847912 1.00587 
10 2.38 0.849348 0.968896 
10 2.385 0.846364 0.995739 
10 2.385 0.845794 1.0134 
10 2.385 0.845186 1.05435 
10 2.385 0.845346 1.00846 
10 2.385 0.846028 1.00357 
10 2.39 0.840834 1.05156 
10 2.39 0.843206 1.02472 
10 2.39 0.842144 1.0571 
10 2.39 0.84153 1.04498 
10 2.39 0.840616 1.05512 
10 2.395 0.838384 1.11255 
10 2.395 0.835056 1.1301 
10 2.395 0.840848 1.03973 
10 2.395 0.837252 1.09923 
10 2.395 0.838928 1.08116 
10 2.4 0.83592 1.08106 
10 2.4 0.836982 1.07371 
10 2.4 0.83695 1.09173 
10 2.4 0.832246 1.20144 
10 2.4 0.836476 1.1083 
10 2.405 0.832474 1.1542 
10 2.405 0.834072 1.11105 
10 2.405 0.833012 1.11963 
10 2.405 0.83489 1.11234 
10 2.405 0.83129 1.14496 
10 2.41 0.82983 1.18307 
10 2.41 0.82947 1.13573 
10 2.41 0.83317 1.12325 
10 2.41 0.830686 1.14626 
10 2.41 0.828026 1.19143 
10 2.415 0.82656 1.20159 
10 2.415 0.828128 1.16531 
10 2.415 0.825044 1.22766 
10 2.415 0.826756 1.20937 
10 2.415 0.825258 1.23331 
10 2.42 0.822158 1.25009 
10 2.42 0.824312 1.21634 
10 2.42 0.822666 1.20953 
10 2.42 0.82402 1.21243 
10 2.42 0.824642 1.19146 
10 2.425 0.818728 1.32867 
10 2.425 0.819194 1.23904 
10 2.425 0.819598 1.26601 
10 2.425 0.816348 1.31161 
10 2.425 0.820292 1.22943 
10 2.43 0.817184 1.27186 
10 2.43 0.817116 1.27321 
10 2.43 0.814644 1.32061 
10 2.43 0.815108 1.26618 
10 2.43 0.818226 1.24438 
10 2.435 0.808112 1.40707 
10 2.435 0.811182 1.31526 
10 2.435 0.811532 1.32466 
10 2.435 0.811924 1.31492 
10 2.435 0.812832 1.26033 
10 2.44 0.81064 1.31432 
10 2.44 0.805276 1.41548 
10 2.44 0.810314 1.29048 
10 2.44 0.807866 1.33906 
10 2.44 0.808348 1.35543 
10 2.445 0.805222 1.33621 
10 2.445 0.805976 1.37297 
10 2.445 0.804708 1.3613 
10 2.445 0.801654 1.44972 
10 2.445 0.80671 1.37518 
10 2.45 0.799496 1.44464 
10 2.45 0.801322 1.43734 
10 2.45 0.802262 1.40572 
10 2.45 0.802854 1.40221 
10 2.45 0.801538 1.43758 
10 2.455 0.800646 1.43385 
10 2.455 0.798734 1.43869 
10 2.455 0.795878 1.47552 
10 2.455 0.798488 1.44704 
10 2.455 0.800072 1.40609 
10 2.46 0.79576 1.49462 
10 2.46 0.793222 1.49457 
10 2.46 0.796336 1.4693 
10 2.46 0.796096 1.45375 
10 2.46 0.79687 1.43894 
10 2.465 0.793848 1.47386 
10 2.465 0.790002 1.52445 
10 2.465 0.789864 1.51897 
10 2.465 0.790724 1.51027 
10 2.465 0.790754 1.47674 
10 2.47 0.782366 1.56081 
10 2.47 0.786626 1.55814 
10 2.47 0.78339 1.60666 
10 2.47 0.790702 1.50232 
10 2.47 0.788318 1.52031 
10 2.475 0.785094 1.5259 
10 2.475 0.781238 1.56516 
10 2.475 0.784342 1.5455 
10 2.475 0.782662 1.54647 
10 2.475 0.78633 1.5022 
10 2.48 0.780526 1.57135 
10 2.48 0.779106 1.62202 
10 2.48 0.78098 1.56969 
10 2.48 0.777576 1.6005 
10 2.48 0.778164 1.60236 
10 2.485 0.770406 1.70001 
10 2.485 0.772312 1.65055 
10 2.485 0.777384 1.56089 
10 2.485 0.77556 1.63628 
10 2.485 0.772648 1.63136 
10 2.49 0.76848 1.72046 
10 2.49 0.771522 1.66652 
10 2.49 0.773622 1.63044 
10 2.49 0.768398 1.69194 
10 2.49 0.765424 1.77194 
10 2.495 0.76824 1.70322 
10 2.495 0.767976 1.68571 
10 2.495 0.765106 1.7295 
10 2.495 0.763302 1.73149 
10 2.495 0.764936 1.71827 
10 2.5 0.763386 1.73257 
10 2.5 0.762704 1.74717 
10 2.5 0.767232 1.66214 
10 2.5 0.761828 1.73089 
10 2.5 0.76564 1.66011 
10 2.505 0.758768 1.77745 
10 2.505 0.757388 1.79539 
10 2.505 0.760056 1.72257 
10 2.505 0.759334 1.74627 
10 2.505 0.758742 1.7719 
10 2.51 0.752462 1.82051 
10 2.51 0.75689 1.74492 
10 2.51 0.751048 1.82294 
10 2.51 0.755398 1.78646 
10 2.51 0.75418 1.77993 
10 2.515 0.747794 1.80722 
10 2.515 0.75007 1.86292 
10 2.515 0.749658 1.8219 
10 2.515 0.750582 1.81857 
10 2.515 0.750066 1.83825 
10 2.52 0.747342 1.86269 
10 2.52 0.74653 1.8649 
10 2.52 0.746514 1.81776 
10 2.52 0.750154 1.82234 
10 2.52 0.745768 1.84266 
10 2.525 0.74082 1.90302 
10 2.525 0.742656 1.86893 
10 2.525 0.742306 1.84369 
10 2.525 0.74102 1.89309 
10 2.525 0.742948 1.87334 
10 2.53 0.73475 1.96729 
10 2.53 0.733138 1.94866 
10 2.53 0.733682 1.99095 
10 2.53 0.73979 1.88212 
10 2.53 0.737362 1.9056 
10 2.535 0.730956 1.95206 
10 2.535 0.732302 1.95095 
10 2.535 0.731968 1.95736 
10 2.535 0.734392 1.92763 
10 2.535 0.735896 1.90627 
10 2.54 0.726412 1.98436 
10 2.54 0.72633 1.97631 
10 2.54 0.730978 1.94993 
10 2.54 0.728136 1.96111 
10 2.54 0.727882 2.00422 
10 2.545 0.724838 2.042 
10 2.545 0.726294 2.00488 
10 2.545 0.720104 2.04823 
10 2.545 0.723576 2.01326 
10 2.545 0.72355 1.99099 
10 2.55 0.722898 1.98534 
10 2.55 0.718468 2.02379 
10 2.55 0.720134 2.02264 
10 2.55 0.719496 1.99681 
10 2.55 0.717164 2.08403 
10 2.555 0.716342 2.03448 
10 2.555 0.71211 2.07839 
10 2.555 0.7154 2.02739 
10 2.555 0.717198 2.01538 
10 2.555 0.718788 2.05283 
10 2.56 0.70708 2.11716 
10 2.56 0.711148 2.04527 
10 2.56 0.707942 2.14573 
10 2.56 0.711908 2.0433 
10 2.56 0.71141 2.08668 
10 2.565 0.705328 2.11624 
10 2.565 0.709362 2.14194 
10 2.565 0.703708 2.11916 
10 2.565 0.704334 2.10851 
10 2.565 0.708636 2.06088 
10 2.57 0.703484 2.11227 
10 2.57 0.698612 2.15651 
10 2.57 0.70072 2.13868 
10 2.57 0.70018 2.14128 
10 2.57 0.699774 2.16627 
10 2.575 0.697142 2.10996 
10 2.575 0.694926 2.16772 
10 2.575 0.694056 2.15108 
10 2.575 0.695708 2.16602 
10 2.575 0.697916 2.15538 
10 2.58 0.692644 2.18885 
10 2.58 0.690856 2.17153 
10 2.58 0.690884 2.1924 
10 2.58 0.691182 2.18629 
10 2.58 0.691248 2.16973 
10 2.585 0.686358 2.22703 
10 2.585 0.685292 2.2567 
10 2.585 0.690704 2.11153 
10 2.585 0.682162 2.22156 
10 2.585 0.68731 2.22405 
10 2.59 0.6808 2.21849 
10 2.59 0.683708 2.25198 
10 2.59 0.68504 2.20865 
10 2.59 0.683882 2.26165 
10 2.59 0.688082 2.17595 
10 2.595 0.675124 2.2753 
10 2.595 0.677446 2.27345 
10 2.595 0.676046 2.27747 
10 2.595 0.677404 2.28874 
10 2.595 0.67954 2.22268 
10 2.6 0.672866 2.25156 
10 2.6 0.670536 2.28039 
10 2.6 0.670848 2.31077 
10 2.6 0.67379 2.2565 
10 2.6 0.670102 2.25141 
10 2.605 0.670532 2.2891 
10 2.605 0.669796 2.27022 
10 2.605 0.66631 2.27474 
10 2.605 0.670282 2.26581 
10 2.605 0.669772 2.30317 
10 2.61 0.665212 2.28747 
10 2.61 0.662078 2.32062 
10 2.61 0.660056 2.3015 
10 2.61 0.665596 2.27298 
10 2.61 0.662428 2.31522 
10 2.615 0.660842 2.3045 
10 2.615 0.655064 2.34484 
10 2.615 0.656016 2.35237 
10 2.615 0.656248 2.33157 
10 2.615 0.658736 2.31119 
10 2.62 0.65211 2.39109 
10 2.62 0.653762 2.38177 
10 2.62 0.656196 2.30014 
10 2.62 0.658262 2.31904 
10 2.62 0.653348 2.33477 
10 2.625 0.650694 2.34607 
10 2.625 0.649504 2.30463 
10 2.625 0.647288 2.37947 
10 2.625 0.645552 2.39169 
10 2.625 0.647476 2.37662 
10 2.63 0.643762 2.35065 
10 2.63 0.641676 2.4225 
10 2.63 0.644498 2.38212 
10 2.63 0.64532 2.37426 
10 2.63 0.645784 2.35581 
10 2.635 0.642182 2.37987 
10 2.635 0.63628 2.40371 
10 2.635 0.63302 2.43431 
10 2.635 0.641144 2.39671 
10 2.635 0.639204 2.39784 
10 2.64 0.632636 2.43507 
10 2.64 0.632696 2.42647 
10 2.64 0.633866 2.41008 
10 2.64 0.636094 2.4015 
10 2.64 0.632118 2.47185 
10 2.645 0.633306 2.43549 
10 2.645 0.631504 2.4436 
10 2.645 0.625066 2.45319 
10 2.645 0.627746 2.40954 
10 2.645 0.635134 2.3403 
10 2.65 0.618974 2.48848 
10 2.65 0.623702 2.46931 
10 2.65 0.627044 2.41197 
10 2.65 0.626318 2.38103 
10 2.65 0.62705 2.38441 
10 2.655 0.625554 2.40013 
10 2.655 0.620098 2.47902 
10 2.655 0.619786 2.44823 
10 2.655 0.621208 2.44964 
10 2.655 0.622368 2.42191 
10 2.66 0.614292 2.45348 
10 2.66 0.614846 2.46236 
10 2.66 0.614624 2.41656 
10 2.66 0.616368 2.43454 
10 2.66 0.619194 2.42699 
10 2.665 0.610458 2.50453 
10 2.665 0.614044 2.43374 
10 2.665 0.609816 2.44794 
10 2.665 0.612972 2.41047 
10 2.665 0.608684 2.44561 
10 2.67 0.605182 2.46163 
10 2.67 0.60661 2.5115 
10 2.67 0.60316 2.47963 
10 2.67 0.604428 2.49015 
10 2.67 0.608468 2.44723 
10 2.675 0.601692 2.4394 
10 2.675 0.606308 2.49059 
10 2.675 0.601196 2.52032 
10 2.675 0.599734 2.48263 
10 2.675 0.598622 2.5102 
10 2.68 0.59432 2.48081 
10 2.68 0.59867 2.44924 
10 2.68 0.596214 2.4725 
10 2.68 0.597322 2.49997 
10 2.68 0.594376 2.51549 
10 2.685 0.59503 2.48557 
10 2.685 0.59196 2.45845 
10 2.685 0.59711 2.4569 
10 2.685 0.593374 2.47523 
10 2.685 0.593222 2.48772 
10 2.69 0.589762 2.45094 
10 2.69 0.589148 2.48017 
10 2.69 0.584878 2.51921 
10 2.69 0.589406 2.45304 
10 2.69 0.587702 2.4701 
10 2.695 0.578686 2.5301 
10 2.695 0.583894 2.50366 
10 2.695 0.58997 2.46105 
10 2.695 0.582126 2.47311 
10 2.695 0.588836 2.41176 
10 2.7 0.576898 2.47497 
10 2.7 0.576212 2.49763 
10 2.7 0.57979 2.5128 
10 2.7 0.579302 2.51792 
10 2.7 0.580708 2.50843 
10 2.705 0.573006 2.5148 
10 2.705 0.574606 2.4532 
10 2.705 0.574286 2.49802 
10 2.705 0.57141 2.53939 
10 2.705 0.577318 2.48976 
10 2.71 0.569428 2.46845 
10 2.71 0.569636 2.54585 
10 2.71 0.567462 2.5044 
10 2.71 0.57034 2.48728 
10 2.71 0.575264 2.45216 
10 2.715 0.567006 2.51199 
10 2.715 0.565356 2.53524 
10 2.715 0.566768 2.50897 
10 2.715 0.56645 2.48678 
10 2.715 0.565908 2.49017 
10 2.72 0.557454 2.48937 
10 2.72 0.557936 2.49548 
10 2.72 0.559278 2.51181 
10 2.72 0.55748 2.53657 
10 2.72 0.557712 2.4884 
10 2.725 0.55247 2.48833 
10 2.725 0.554476 2.50292 
10 2.725 0.547136 2.5482 
10 2.725 0.559288 2.47662 
10 2.725 0.55796 2.45739 
10 2.73 0.549056 2.50958 
10 2.73 0.552128 2.50938 
10 2.73 0.552672 2.55155 
10 2.73 0.552554 2.46528 
10 2.73 0.555342 2.49504 
10 2.735 0.548202 2.48556 
10 2.735 0.546068 2.45699 
10 2.735 0.547032 2.47853 
10 2.735 0.544156 2.50055 
10 2.735 0.548512 2.52483 
10 2.74 0.542144 2.46899 
10 2.74 0.538382 2.52248 
10 2.74 0.543646 2.47697 
10 2.74 0.542996 2.51476 
10 2.74 0.54315 2.49285 
10 2.745 0.536854 2.49894 
10 2.745 0.539024 2.46311 
10 2.745 0.54094 2.45874 
10 2.745 0.538592 2.45559 
10 2.745 0.54043 2.4844 
10 2.75 0.532662 2.48793 
10 2.75 0.536772 2.50275 
10 2.75 0.535918 2.46095 
10 2.75 0.533834 2.49298 
10 2.75 0.53196 2.47106 
10 2.755 0.531738 2.46864 
10 2.755 0.526592 2.50631 
10 2.755 0.52647 2.54449 
10 2.755 0.528416 2.47573 
10 2.755 0.525632 2.48336 
10 2.76 0.522894 2.41817 
10 2.76 0.523902 2.47453 
10 2.76 0.523708 2.45902 
10 2.76 0.52508 2.45426 
10 2.76 0.524662 2.44803 
10 2.765 0.519552 2.48724 
10 2.765 0.522866 2.42685 
10 2.765 0.517284 2.54998 
10 2.765 0.52357 2.44807 
10 2.765 0.521374 2.42256 
10 2.77 0.518372 2.48455 
10 2.77 0.516134 2.4637 
10 2.77 0.51565 2.44046 
10 2.77 0.517352 2.41033 
10 2.77 0.514578 2.46347 
10 2.775 0.512382 2.44512 
10 2.775 0.510856 2.44472 
10 2.775 0.513352 2.45015 
10 2.775 0.509862 2.47749 
10 2.775 0.510798 2.40971 
10 2.78 0.510684 2.45348 
10 2.78 0.50679 2.445 
10 2.78 0.510806 2.48729 
10 2.78 0.512432 2.43755 
10 2.78 0.507822 2.43007 
10 2.785 0.507636 2.40803 
10 2.785 0.506786 2.4183 
10 2.785 0.503224 2.39129 
10 2.785 0.50516 2.4509 
10 2.785 0.501432 2.39461 
10 2.79 0.503788 2.41843 
10 2.79 0.503992 2.42 
10 2.79 0.502268 2.38965 
10 2.79 0.50248 2.45695 
10 2.79 0.501836 2.40724 
10 2.795 0.489644 2.39418 
10 2.795 0.493524 2.38042 
10 2.795 0.49578 2.42152 
10 2.795 0.497408 2.37783 
10 2.795 0.495468 2.40028 
10 2.8 0.491664 2.38454 
10 2.8 0.496468 2.42165 
10 2.8 0.49425 2.40985 
10 2.8 0.491412 2.34274 
10 2.8 0.493206 2.37716 
10 2.805 0.485762 2.37181 
10 2.805 0.49122 2.38959 
10 2.805 0.492948 2.38749 
10 2.805 0.491262 2.38577 
10 2.805 0.490426 2.40868 
10 2.81 0.483662 2.31639 
10 2.81 0.4894 2.35671 
10 2.81 0.483844 2.36268 
10 2.81 0.483582 2.37073 
10 2.81 0.485494 2.3982 
10 2.815 0.482098 2.31925 
10 2.815 0.483536 2.35504 
10 2.815 0.480942 2.37275 
10 2.815 0.482042 2.34752 
10 2.815 0.479128 2.4084 
10 2.82 0.476912 2.42536 
10 2.82 0.47465 2.33526 
10 2.82 0.475098 2.40971 
10 2.82 0.477506 2.35483 
10 2.82 0.478338 2.31104 
10 2.825 0.475792 2.34254 
10 2.825 0.472398 2.35565 
10 2.825 0.472236 2.31688 
10 2.825 0.472722 2.35586 
10 2.825 0.477632 2.30478 
10 2.83 0.461902 2.33817 
10 2.83 0.469812 2.275 
10 2.83 0.46776 2.31547 
10 2.83 0.470798 2.32665 
10 2.83 0.47112 2.29516 
10 2.835 0.46424 2.29088 
10 2.835 0.465512 2.30914 
10 2.835 0.466364 2.32382 
10 2.835 0.464246 2.28307 
10 2.835 0.465242 2.28924 
10 2.84 0.462566 2.28256 
10 2.84 0.464576 2.32954 
10 2.84 0.461784 2.29979 
10 2.84 0.460856 2.30028 
10 2.84 0.46377 2.26522 
10 2.845 0.456326 2.2685 
10 2.845 0.463574 2.26 
10 2.845 0.457764 2.30749 
10 2.845 0.45957 2.28644 
10 2.845 0.453644 2.26901 
10 2.85 0.456872 2.28597 
10 2.85 0.456466 2.25092 
10 2.85 0.4505 2.22317 
10 2.85 0.457892 2.2773 
10 2.85 0.454462 2.2801 
10 2.855 0.451578 2.25422 
10 2.855 0.450856 2.24245 
10 2.855 0.449658 2.25038 
10 2.855 0.451948 2.26883 
10 2.855 0.452052 2.23799 
10 2.86 0.446096 2.25858 
10 2.86 0.451348 2.23356 
10 2.86 0.451182 2.26052 
10 2.86 0.449488 2.21113 
10 2.86 0.45212 2.25246 
10 2.865 0.446134 2.24104 
10 2.865 0.443914 2.23347 
10 2.865 0.443362 2.26395 
10 2.865 0.447486 2.20613 
10 2.865 0.445762 2.21229 
10 2.87 0.445018 2.2093 
10 2.87 0.439506 2.22186 
10 2.87 0.441416 2.18028 
10 2.87 0.439278 2.20586 
10 2.87 0.441866 2.19669 
10 2.875 0.435412 2.19871 
10 2.875 0.442522 2.14976 
10 2.875 0.440544 2.21435 
10 2.875 0.43631 2.1886 
10 2.875 0.437342 2.18889 
10 2.88 0.435052 2.17361 
10 2.88 0.43612 2.13349 
10 2.88 0.43602 2.18441 
10 2.88 0.431802 2.16231 
10 2.88 0.436782 2.16978 
10 2.885 0.431628 2.14654 
10 2.885 0.43182 2.13037 
10 2.885 0.433498 2.11923 
10 2.885 0.43165 2.11651 
10 2.885 0.434094 2.15444 
10 2.89 0.428694 2.11197 
10 2.89 0.424192 2.12579 
10 2.89 0.432012 2.12496 
10 2.89 0.428748 2.13511 
10 2.89 0.427802 2.16093 
10 2.895 0.424508 2.13407 
10 2.895 0.425978 2.12232 
10 2.895 0.423702 2.09636 
10 2.895 0.42448 2.13404 
10 2.895 0.427142 2.13209 
10 2.9 0.426622 2.14974 
10 2.9 0.420586 2.12404 
10 2.9 0.417958 2.07337 
10 2.9 0.424514 2.11912 
10 2.9 0.427602 2.0903 
10 2.905 0.419444 2.07231 
10 2.905 0.418996 2.07317 
10 2.905 0.421436 2.0967 
10 2.905 0.416094 2.09618 
10 2.905 0.422866 2.07448 
10 2.91 0.414418 2.06982 
10 2.91 0.417856 2.08675 
10 2.91 0.415326 2.0871 
10 2.91 0.419534 2.09503 
10 2.91 0.42046 2.06832 
10 2.915 0.413802 2.0042 
10 2.915 0.414736 2.04514 
10 2.915 0.415404 2.05974 
10 2.915 0.412544 2.08865 
10 2.915 0.40865 2.07231 
10 2.92 0.412848 2.05584 
10 2.92 0.413922 2.03653 
10 2.92 0.410352 2.03132 
10 2.92 0.409608 2.05403 
10 2.92 0.411512 2.07937 
10 2.925 0.406394 2.01728 
10 2.925 0.402086 2.01688 
10 2.925 0.409306 2.01451 
10 2.925 0.409966 2.03675 
10 2.925 0.407504 2.0237 
10 2.93 0.407116 2.00821 
10 2.93 0.4062 2.02686 
10 2.93 0.405488 2.01537 
10 2.93 0.403334 2.02242 
10 2.93 0.409208 2.00957 
10 2.935 0.405902 1.98194 
10 2.935 0.399678 1.99346 
10 2.935 0.403074 1.99734 
10 2.935 0.404884 1.95581 
10 2.935 0.398668 1.97032 
10 2.94 0.400506 1.96705 
10 2.94 0.401806 1.98319 
10 2.94 0.398644 1.96423 
10 2.94 0.400382 1.95724 
10 2.94 0.399608 1.94715 
10 2.945 0.39954 1.938 
10 2.945 0.397404 1.98319 
10 2.945 0.398904 1.97795 
10 2.945 0.398698 1.94872 
10 2.945 0.39575 1.97524 
10 2.95 0.393204 1.94382 
10 2.95 0.392542 1.91811 
10 2.95 0.389846 1.89855 
10 2.95 0.39681 1.90035 
10 2.95 0.393366 1.94683 
10 2.955 0.393232 1.90234 
10 2.955 0.388988 1.91492 
10 2.955 0.388526 1.93151 
10 2.955 0.393514 1.94527 
10 2.955 0.388584 1.92194 
10 2.96 0.390648 1.95093 
10 2.96 0.387278 1.90196 
10 2.96 0.38975 1.90777 
10 2.96 0.383608 1.892 
10 2.96 0.384236 1.8717 
10 2.965 0.385962 1.86147 
10 2.965 0.385636 1.90113 
10 2.965 0.382824 1.87829 
10 2.965 0.385158 1.89623 
10 2.965 0.384348 1.88022 
10 2.97 0.379324 1.88421 
10 2.97 0.380582 1.86522 
10 2.97 0.380488 1.8806 
10 2.97 0.382498 1.88184 
10 2.97 0.380112 1.89111 
10 2.975 0.381806 1.88881 
10 2.975 0.38056 1.84544 
10 2.975 0.38095 1.85851 
10 2.975 0.381946 1.85105 
10 2.975 0.380092 1.85251 
10 2.98 0.380956 1.88826 
10 2.98 0.378264 1.85273 
10 2.98 0.37418 1.83739 
10 2.98 0.374628 1.8462 
10 2.98 0.378836 1.85571 
10 2.985 0.375226 1.82 
10 2.985 0.373942 1.79102 
10 2.985 0.37129 1.79654 
10 2.985 0.373266 1.81313 
10 2.985 0.374186 1.82529 
10 2.99 0.371372 1.80526 
10 2.99 0.369276 1.79087 
10 2.99 0.36995 1.81282 
10 2.99 0.376272 1.83261 
10 2.99 0.37037 1.8246 
10 2.995 0.3741 1.80697 
10 2.995 0.372098 1.79662 
10 2.995 0.370592 1.80296 
10 2.995 0.369532 1.80186 
10 2.995 0.373884 1.79846 
10 3 0.367154 1.80127 
10 3 0.369584 1.77056 
10 3 0.364496 1.75695 
10 3 0.364778 1.76377 
10 3 0.368726 1.77075 
10 3.005 0.36396 1.77803 
10 3.005 0.372388 1.77827 
10 3.005 0.36727 1.77849 
10 3.005 0.364176 1.7433 
10 3.005 0.366994 1.7468 
10 3.01 0.362176 1.76553 
10 3.01 0.362362 1.74613 
10 3.01 0.361216 1.77785 
10 3.01 0.365934 1.75013 
10 3.01 0.364534 1.77441 
10 3.015 0.364786 1.77304 
10 3.015 0.36146 1.7664 
10 3.015 0.358998 1.71651 
10 3.015 0.359164 1.72705 
10 3.015 0.358136 1.73273 
10 3.02 0.361688 1.74078 
10 3.02 0.35806 1.72217 
10 3.02 0.354468 1.7271 
10 3.02 0.35975 1.71219 
10 3.02 0.357968 1.73813 
10 3.025 0.358782 1.72625 
10 3.025 0.353194 1.66796 
10 3.025 0.354712 1.71644 
10 3.025 0.354954 1.68425 
10 3.025 0.358034 1.72348 
10 3.03 0.352486 1.70096 
10 3.03 0.353418 1.70112 
10 3.03 0.35152 1.69402 
10 3.03 0.351742 1.66192 
10 3.03 0.352088 1.67268 
10 3.035 0.353732 1.67447 
10 3.035 0.348038 1.68795 
10 3.035 0.35105 1.69781 
10 3.035 0.349076 1.65847 
10 3.035 0.351664 1.66352 
10 3.04 0.349338 1.67072 
10 3.04 0.350986 1.67339 
10 3.04 0.350732 1.67104 
10 3.04 0.348196 1.65295 
10 3.04 0.350332 1.66229 
10 3.045 0.348726 1.63668 
10 3.045 0.34636 1.6707 
10 3.045 0.347748 1.66444 
10 3.045 0.353724 1.66083 
10 3.045 0.34803 1.64334 
10 3.05 0.345068 1.6408 
10 3.05 0.3431 1.61292 
10 3.05 0.345232 1.62121 
10 3.05 0.346354 1.64807 
10 3.05 0.342538 1.6107 
10 3.055 0.341656 1.60723 
10 3.055 0.337652 1.60216 
10 3.055 0.345098 1.6085 
10 3.055 0.348742 1.63082 
10 3.055 0.34681 1.62703 
10 3.06 0.341566 1.56494 
10 3.06 0.341454 1.59138 
10 3.06 0.346766 1.58962 
10 3.06 0.341256 1.61006 
10 3.06 0.341374 1.61786 
10 3.065 0.336488 1.59188 
10 3.065 0.345294 1.57495 
10 3.065 0.337768 1.59561 
10 3.065 0.339232 1.58008 
10 3.065 0.338218 1.60904 
10 3.07 0.338104 1.57226 
10 3.07 0.337344 1.57016 
10 3.07 0.337054 1.57292 
10 3.07 0.34141 1.60456 
10 3.07 0.336346 1.57054 
10 3.075 0.338368 1.58692 
10 3.075 0.334376 1.56652 
10 3.075 0.338842 1.56395 
10 3.075 0.336554 1.56201 
10 3.075 0.33647 1.55781 
10 3.08 0.333954 1.55334 
10 3.08 0.33538 1.57162 
10 3.08 0.334208 1.56907 
10 3.08 0.330004 1.55325 
10 3.08 0.334156 1.57627 
10 3.085 0.3316 1.52572 
10 3.085 0.329108 1.52227 
10 3.085 0.332928 1.55872 
10 3.085 0.333444 1.54541 
10 3.085 0.329874 1.54816 
10 3.09 0.329222 1.50852 
10 3.09 0.330578 1.51808 
10 3.09 0.330758 1.52689 
10 3.09 0.329786 1.52311 
10 3.09 0.327078 1.56103 
10 3.095 0.326118 1.49628 
10 3.095 0.329056 1.50171 
10 3.095 0.327172 1.50785 
10 3.095 0.327648 1.50684 
10 3.095 0.328156 1.50835 
10 3.1 0.327402 1.50531 
10 3.1 0.324102 1.48423 
10 3.1 0.32307 1.4932 
10 3.1 0.327716 1.46817 
10 3.1 0.328842 1.50653 
10 3.105 0.324026 1.45049 
10 3.105 0.325098 1.48937 
10 3.105 0.32444 1.47863 
10 3.105 0.326698 1.46553 
10 3.105 0.325854 1.49677 
10 3.11 0.326732 1.48581 
10 3.11 0.32072 1.46465 
10 3.11 0.322734 1.46485 
10 3.11 0.322048 1.46013 
10 3.11 0.32267 1.46389 
