size temperature m m2 m4 mag_sus 
20 1.865 0.978139 0.956998 0.916738 0.0516217 
20 1.865 0.97779 0.956317 0.915453 0.0522554 
20 1.87 0.977712 0.956163 0.915151 0.0517615 
20 1.87 0.977603 0.955952 0.914755 0.052048 
20 1.87 0.977464 0.955692 0.914299 0.0545783 
20 1.87 0.97782 0.95637 0.915535 0.0509043 
20 1.87 0.977538 0.955818 0.91448 0.0508596 
20 1.875 0.976978 0.954752 0.912535 0.0568453 
20 1.875 0.977002 0.954777 0.912512 0.0520388 
20 1.875 0.977065 0.954914 0.912821 0.054941 
20 1.875 0.977194 0.955154 0.913241 0.0524824 
20 1.875 0.976951 0.954691 0.912392 0.0547668 
20 1.88 0.97686 0.954509 0.912033 0.0539256 
20 1.88 0.976561 0.953932 0.910955 0.0553571 
20 1.88 0.976834 0.954455 0.911923 0.0532929 
20 1.88 0.976454 0.953721 0.910549 0.0548887 
20 1.88 0.976605 0.954012 0.911092 0.0542306 
20 1.885 0.976384 0.953585 0.91029 0.0549707 
20 1.885 0.976345 0.953508 0.910137 0.0546286 
20 1.885 0.976347 0.953509 0.910127 0.0540067 
20 1.885 0.976199 0.953234 0.909653 0.0569377 
20 1.885 0.976074 0.952985 0.909166 0.0560799 
20 1.89 0.976067 0.952975 0.909159 0.0566197 
20 1.89 0.976077 0.952994 0.909193 0.0565831 
20 1.89 0.975874 0.952599 0.908444 0.056809 
20 1.89 0.975764 0.952391 0.908065 0.0580948 
20 1.89 0.975993 0.952835 0.908905 0.0575027 
20 1.895 0.97523 0.95136 0.906148 0.0604585 
20 1.895 0.975151 0.951204 0.905838 0.0598152 
20 1.895 0.975561 0.951997 0.907327 0.0585541 
20 1.895 0.97544 0.951752 0.906834 0.0567929 
20 1.895 0.975146 0.951203 0.905866 0.0617036 
20 1.9 0.975125 0.951148 0.90572 0.0587936 
20 1.9 0.974685 0.950299 0.904138 0.0606296 
20 1.9 0.974866 0.950657 0.904835 0.0617615 
20 1.9 0.975086 0.951068 0.905553 0.0578063 
20 1.9 0.97486 0.950637 0.90477 0.0600096 
20 1.905 0.97431 0.949574 0.902779 0.0616754 
20 1.905 0.974629 0.950192 0.903945 0.0610273 
20 1.905 0.974359 0.949672 0.902972 0.0621783 
20 1.905 0.974303 0.94956 0.902753 0.0616355 
20 1.905 0.974635 0.950195 0.903916 0.0590649 
20 1.91 0.973971 0.94893 0.901612 0.0648041 
20 1.91 0.974004 0.948987 0.901698 0.0633134 
20 1.91 0.973669 0.948346 0.900509 0.0656895 
20 1.91 0.973631 0.948275 0.900401 0.0665195 
20 1.91 0.97353 0.948071 0.899987 0.0650961 
20 1.915 0.973313 0.947651 0.899197 0.0653397 
20 1.915 0.9727 0.946465 0.896975 0.0665785 
20 1.915 0.973465 0.947942 0.89973 0.064104 
20 1.915 0.973318 0.947653 0.899171 0.0634266 
20 1.915 0.973567 0.948139 0.900101 0.0639335 
20 1.92 0.97301 0.947065 0.8981 0.0659104 
20 1.92 0.972984 0.947021 0.898039 0.0672304 
20 1.92 0.973034 0.947114 0.898205 0.0664698 
20 1.92 0.973055 0.947149 0.898248 0.0650982 
20 1.92 0.972785 0.946644 0.897357 0.0693997 
20 1.925 0.972592 0.946248 0.896539 0.0649551 
20 1.925 0.97247 0.946025 0.896168 0.0678315 
20 1.925 0.971942 0.945027 0.894376 0.07371 
20 1.925 0.972549 0.946169 0.896408 0.0659891 
20 1.925 0.97243 0.945947 0.896016 0.0676499 
20 1.93 0.972063 0.945233 0.894669 0.0675988 
20 1.93 0.972245 0.945585 0.895323 0.0670342 
20 1.93 0.972068 0.945252 0.894732 0.0693345 
20 1.93 0.972028 0.945173 0.894584 0.0693217 
20 1.93 0.971716 0.944564 0.893421 0.0687099 
20 1.935 0.97159 0.944329 0.89301 0.0703737 
20 1.935 0.971697 0.944526 0.893351 0.0684062 
20 1.935 0.971596 0.944342 0.893044 0.0709153 
20 1.935 0.971026 0.943236 0.890964 0.0712976 
20 1.935 0.971288 0.943742 0.891909 0.0706927 
20 1.94 0.970899 0.943003 0.890565 0.0735667 
20 1.94 0.970874 0.942955 0.890473 0.0737315 
20 1.94 0.970945 0.94309 0.890721 0.0732849 
20 1.94 0.9705 0.94223 0.889112 0.0738757 
20 1.94 0.971109 0.943389 0.89122 0.0692588 
20 1.945 0.970351 0.941963 0.888687 0.078458 
20 1.945 0.969915 0.941115 0.887083 0.0781507 
20 1.945 0.970229 0.941719 0.888205 0.077145 
20 1.945 0.970167 0.941601 0.887989 0.0773767 
20 1.945 0.970363 0.941961 0.8886 0.0733734 
20 1.95 0.969845 0.940983 0.886843 0.078491 
20 1.95 0.969989 0.941266 0.88739 0.07936 
20 1.95 0.969596 0.9405 0.885947 0.0787706 
20 1.95 0.969618 0.940537 0.885989 0.0774675 
20 1.95 0.969742 0.940775 0.886429 0.0768218 
20 1.955 0.96931 0.939954 0.884946 0.0800741 
20 1.955 0.969189 0.939707 0.88444 0.0776813 
20 1.955 0.969476 0.940266 0.885497 0.0782364 
20 1.955 0.969133 0.93961 0.88429 0.0798592 
20 1.955 0.969207 0.939736 0.884471 0.0763487 
20 1.96 0.968495 0.938384 0.882022 0.0817886 
20 1.96 0.968351 0.93811 0.881527 0.0828277 
20 1.96 0.968785 0.938944 0.883066 0.0814117 
20 1.96 0.968921 0.939194 0.883499 0.078892 
20 1.96 0.968615 0.938616 0.882455 0.0818657 
20 1.965 0.968174 0.937749 0.880791 0.0788723 
20 1.965 0.967387 0.936273 0.878185 0.088376 
20 1.965 0.968317 0.938044 0.881405 0.0827425 
20 1.965 0.967996 0.937437 0.880316 0.0854776 
20 1.965 0.967912 0.937256 0.879911 0.0816712 
20 1.97 0.967334 0.936158 0.87793 0.0859091 
20 1.97 0.967195 0.935895 0.877452 0.0869913 
20 1.97 0.967224 0.935938 0.877489 0.0841399 
20 1.97 0.967192 0.935884 0.877412 0.0857209 
20 1.97 0.967481 0.936448 0.878489 0.0868456 
20 1.975 0.96699 0.935489 0.876661 0.0846927 
20 1.975 0.966577 0.934706 0.875252 0.0879684 
20 1.975 0.966923 0.935369 0.876468 0.086678 
20 1.975 0.966857 0.935232 0.876189 0.085014 
20 1.975 0.967177 0.935848 0.877322 0.0842797 
20 1.98 0.965513 0.932693 0.871631 0.0963048 
20 1.98 0.966211 0.934013 0.874003 0.0905101 
20 1.98 0.966018 0.933636 0.873278 0.0897647 
20 1.98 0.966022 0.933653 0.873354 0.0917799 
20 1.98 0.965682 0.933013 0.872218 0.0952626 
20 1.985 0.965187 0.932037 0.870328 0.0909753 
20 1.985 0.965947 0.933489 0.872981 0.087642 
20 1.985 0.965542 0.932722 0.871605 0.0908708 
20 1.985 0.965417 0.932495 0.871227 0.0935986 
20 1.985 0.965824 0.93326 0.872586 0.0894722 
20 1.99 0.965285 0.932246 0.870782 0.094644 
20 1.99 0.964879 0.931461 0.869318 0.0944021 
20 1.99 0.964894 0.931516 0.869495 0.0994375 
20 1.99 0.964732 0.93117 0.86875 0.0927871 
20 1.99 0.965004 0.931698 0.869743 0.0934186 
20 1.995 0.963957 0.929694 0.866061 0.0962578 
20 1.995 0.964745 0.931216 0.868903 0.0968381 
20 1.995 0.964564 0.930877 0.868304 0.0987003 
20 1.995 0.964321 0.930405 0.867417 0.0982705 
