J2 J3 temperature m m2 m4 ms e sp_h 
0.05 -0.025 1.75 0.969614 0.941329 0.890202 0.0673149 -194.372 0.341449 
0.05 -0.025 1.75 0.970006 0.942043 0.891393 0.0646309 -194.46 0.336743 
0.05 -0.025 1.755 0.96928 0.940754 0.889289 0.0712457 -194.276 0.350568 
0.05 -0.025 1.755 0.969156 0.940483 0.888731 0.0695024 -194.267 0.339226 
0.05 -0.025 1.76 0.969226 0.940681 0.889252 0.0728114 -194.264 0.350031 
0.05 -0.025 1.76 0.968776 0.939771 0.887476 0.070674 -194.085 0.356177 
0.05 -0.025 1.765 0.968368 0.93897 0.885965 0.0698956 -193.969 0.35192 
0.05 -0.025 1.765 0.967982 0.93848 0.885531 0.0844514 -193.912 0.370745 
0.05 -0.025 1.77 0.967632 0.93759 0.883502 0.0722075 -193.736 0.35686 
0.05 -0.025 1.77 0.967134 0.936715 0.882123 0.0771947 -193.618 0.367092 
0.05 -0.025 1.775 0.966982 0.936435 0.881579 0.0777832 -193.547 0.368136 
0.05 -0.025 1.775 0.966902 0.936267 0.881213 0.077039 -193.498 0.364062 
0.05 -0.025 1.78 0.966036 0.934698 0.878497 0.0827442 -193.269 0.369328 
0.05 -0.025 1.78 0.96671 0.935847 0.880391 0.0740706 -193.442 0.366645 
0.05 -0.025 1.785 0.964966 0.932747 0.875208 0.0889512 -193.035 0.380915 
0.05 -0.025 1.785 0.965742 0.934148 0.877621 0.0834706 -193.205 0.379999 
0.05 -0.025 1.79 0.96483 0.932429 0.874608 0.0855906 -192.927 0.386683 
0.05 -0.025 1.79 0.964654 0.932157 0.874183 0.0893665 -192.924 0.385752 
0.05 -0.025 1.795 0.963916 0.930836 0.87194 0.0947936 -192.728 0.391082 
0.05 -0.025 1.795 0.964832 0.93239 0.874425 0.0829511 -192.884 0.388281 
0.05 -0.025 1.8 0.96381 0.930449 0.870905 0.0844091 -192.587 0.383897 
0.05 -0.025 1.8 0.964466 0.931646 0.872951 0.0806053 -192.712 0.382371 
0.05 -0.025 1.805 0.963072 0.929051 0.868378 0.0854916 -192.347 0.391388 
0.05 -0.025 1.805 0.963454 0.929784 0.869742 0.0853335 -192.469 0.390206 
0.05 -0.025 1.81 0.961354 0.925959 0.863226 0.0970766 -191.874 0.408678 
0.05 -0.025 1.81 0.962254 0.927526 0.865688 0.0880177 -192.084 0.393012 
0.05 -0.025 1.815 0.961308 0.925858 0.863019 0.0961129 -191.823 0.413191 
0.05 -0.025 1.815 0.962146 0.927355 0.865442 0.0898069 -192.08 0.389453 
0.05 -0.025 1.82 0.961964 0.927063 0.865061 0.0927551 -191.993 0.398774 
0.05 -0.025 1.82 0.961596 0.926447 0.864078 0.0977985 -191.954 0.407943 
0.05 -0.025 1.825 0.9602 0.923981 0.860115 0.10942 -191.538 0.433274 
0.05 -0.025 1.825 0.960884 0.924993 0.861298 0.0928536 -191.712 0.400286 
0.05 -0.025 1.83 0.959834 0.923196 0.858594 0.104643 -191.415 0.433257 
0.05 -0.025 1.83 0.960296 0.924109 0.86013 0.106045 -191.59 0.412874 
0.05 -0.025 1.835 0.959118 0.921743 0.85569 0.100032 -191.203 0.417664 
0.05 -0.025 1.835 0.959674 0.922712 0.857199 0.0947277 -191.278 0.405093 
0.05 -0.025 1.84 0.958028 0.919793 0.852349 0.107345 -190.89 0.414209 
0.05 -0.025 1.84 0.95839 0.920381 0.853397 0.101592 -190.919 0.44314 
0.05 -0.025 1.845 0.957276 0.918378 0.849979 0.108411 -190.621 0.440164 
0.05 -0.025 1.845 0.957416 0.918573 0.850152 0.104458 -190.661 0.424558 
0.05 -0.025 1.85 0.957698 0.919255 0.851676 0.111871 -190.837 0.422693 
0.05 -0.025 1.85 0.956328 0.916564 0.846713 0.108149 -190.351 0.439183 
0.05 -0.025 1.855 0.95564 0.915405 0.845025 0.116306 -190.209 0.45103 
0.05 -0.025 1.855 0.955956 0.915901 0.845611 0.110476 -190.25 0.445627 
0.05 -0.025 1.86 0.955384 0.914946 0.844014 0.117577 -190.06 0.445709 
0.05 -0.025 1.86 0.954648 0.913769 0.842332 0.129909 -189.944 0.460938 
0.05 -0.025 1.865 0.953954 0.91248 0.840097 0.131468 -189.801 0.450366 
0.05 -0.025 1.865 0.953844 0.912114 0.839294 0.123094 -189.646 0.455257 
0.05 -0.025 1.87 0.95434 0.913212 0.84156 0.130839 -189.869 0.460734 
0.05 -0.025 1.87 0.953914 0.912103 0.838997 0.115057 -189.567 0.454907 
0.05 -0.025 1.875 0.953648 0.911695 0.83842 0.120037 -189.542 0.457003 
0.05 -0.025 1.875 0.952402 0.909537 0.835072 0.131613 -189.292 0.468545 
0.05 -0.025 1.88 0.95207 0.908811 0.833525 0.126244 -189.104 0.470547 
0.05 -0.025 1.88 0.951486 0.907898 0.8323 0.136853 -189.029 0.47931 
0.05 -0.025 1.885 0.951692 0.908222 0.832648 0.132831 -189.045 0.466221 
0.05 -0.025 1.885 0.950432 0.905999 0.82917 0.142063 -188.811 0.48469 
0.05 -0.025 1.89 0.950558 0.906034 0.828821 0.130853 -188.661 0.477344 
0.05 -0.025 1.89 0.950336 0.905667 0.828193 0.13378 -188.675 0.465047 
0.05 -0.025 1.895 0.949506 0.904095 0.825474 0.133691 -188.451 0.47683 
0.05 -0.025 1.895 0.949648 0.904686 0.826905 0.150647 -188.538 0.48406 
0.05 -0.025 1.9 0.948218 0.902004 0.822415 0.15193 -188.118 0.50053 
0.05 -0.025 1.9 0.948258 0.901964 0.822221 0.145823 -188.071 0.508019 
0.05 -0.025 1.905 0.94808 0.901614 0.821611 0.144781 -188.039 0.499426 
0.05 -0.025 1.905 0.94761 0.901009 0.820901 0.159805 -187.993 0.507367 
0.05 -0.025 1.91 0.946974 0.900014 0.819588 0.170402 -187.888 0.514497 
0.05 -0.025 1.91 0.94703 0.899646 0.818182 0.145574 -187.666 0.510616 
0.05 -0.025 1.915 0.94518 0.896488 0.813181 0.16306 -187.267 0.527357 
0.05 -0.025 1.915 0.946948 0.899531 0.81797 0.147261 -187.659 0.503013 
0.05 -0.025 1.92 0.944994 0.896227 0.812764 0.167361 -187.233 0.521287 
0.05 -0.025 1.92 0.945 0.896247 0.812946 0.167827 -187.307 0.520308 
0.05 -0.025 1.925 0.944338 0.894797 0.809901 0.157034 -186.932 0.517625 
0.05 -0.025 1.925 0.94292 0.892614 0.807209 0.18263 -186.768 0.547532 
0.05 -0.025 1.93 0.942834 0.892568 0.807173 0.188179 -186.754 0.544508 
0.05 -0.025 1.93 0.942974 0.892505 0.806494 0.171229 -186.665 0.532804 
0.05 -0.025 1.935 0.942138 0.891184 0.804649 0.18396 -186.507 0.539259 
0.05 -0.025 1.935 0.941568 0.890132 0.802845 0.185084 -186.382 0.536601 
0.05 -0.025 1.94 0.94133 0.889665 0.802039 0.183643 -186.268 0.535725 
0.05 -0.025 1.94 0.941106 0.889242 0.801282 0.18356 -186.222 0.543238 
0.05 -0.025 1.945 0.939806 0.88706 0.797905 0.19666 -185.908 0.550273 
0.05 -0.025 1.945 0.939514 0.886403 0.796633 0.191081 -185.748 0.565313 
0.05 -0.025 1.95 0.939582 0.886526 0.796704 0.190336 -185.777 0.551946 
0.05 -0.025 1.95 0.938772 0.885318 0.795169 0.206425 -185.638 0.557616 
0.05 -0.025 1.955 0.936822 0.881636 0.788952 0.204617 -185.099 0.580166 
0.05 -0.025 1.955 0.938334 0.884251 0.792995 0.193386 -185.408 0.564213 
0.05 -0.025 1.96 0.936494 0.881254 0.788363 0.21595 -184.921 0.584352 
0.05 -0.025 1.96 0.93668 0.881357 0.788527 0.203438 -185.036 0.576554 
0.05 -0.025 1.965 0.934226 0.877293 0.782284 0.229768 -184.471 0.599109 
0.05 -0.025 1.965 0.934516 0.877544 0.782257 0.214962 -184.465 0.584729 
0.05 -0.025 1.97 0.935072 0.878792 0.784533 0.224985 -184.701 0.585923 
0.05 -0.025 1.97 0.934884 0.878178 0.783099 0.211683 -184.531 0.581448 
0.05 -0.025 1.975 0.933738 0.876027 0.779354 0.210671 -184.125 0.577189 
0.05 -0.025 1.975 0.933636 0.876005 0.779688 0.219175 -184.213 0.584596 
0.05 -0.025 1.98 0.931412 0.872252 0.773919 0.23855 -183.646 0.613932 
0.05 -0.025 1.98 0.930498 0.870686 0.771368 0.245426 -183.468 0.609354 
0.05 -0.025 1.985 0.929924 0.869746 0.770207 0.251228 -183.342 0.62937 
0.05 -0.025 1.985 0.93124 0.872155 0.77419 0.24924 -183.742 0.613829 
0.05 -0.025 1.99 0.92948 0.868622 0.76772 0.235649 -183.165 0.599114 
0.05 -0.025 1.99 0.929982 0.869524 0.769268 0.234058 -183.199 0.606589 
0.05 -0.025 1.995 0.927748 0.865969 0.764073 0.263273 -182.771 0.629424 
0.05 -0.025 1.995 0.9281 0.866695 0.765399 0.266935 -182.894 0.630232 
0.05 -0.025 2 0.92778 0.865681 0.763169 0.245286 -182.673 0.627409 
0.05 -0.025 2 0.926622 0.863729 0.760326 0.255045 -182.497 0.637717 
0.05 -0.025 2.005 0.924486 0.8604 0.755709 0.28555 -182.074 0.652666 
0.05 -0.025 2.005 0.925064 0.86109 0.756161 0.266667 -182.073 0.650764 
0.05 -0.025 2.01 0.924218 0.859977 0.754722 0.288462 -181.872 0.654806 
0.05 -0.025 2.01 0.924446 0.860678 0.756289 0.302382 -181.992 0.660674 
0.05 -0.025 2.015 0.921326 0.855062 0.74746 0.308727 -181.293 0.675956 
0.05 -0.025 2.015 0.921712 0.855782 0.748638 0.309135 -181.474 0.666617 
0.05 -0.025 2.02 0.921236 0.854769 0.746617 0.301647 -181.304 0.657865 
0.05 -0.025 2.02 0.921138 0.854695 0.74646 0.306912 -181.171 0.660086 
0.05 -0.025 2.025 0.920042 0.852805 0.743557 0.312476 -180.894 0.66853 
0.05 -0.025 2.025 0.922306 0.856465 0.748884 0.287238 -181.366 0.646799 
0.05 -0.025 2.03 0.918688 0.850631 0.740466 0.327245 -180.602 0.682165 
0.05 -0.025 2.03 0.919136 0.850937 0.740117 0.301792 -180.641 0.658308 
0.05 -0.025 2.035 0.916294 0.846488 0.734156 0.338743 -180.053 0.705147 
0.05 -0.025 2.035 0.915268 0.844831 0.731815 0.349677 -179.822 0.719294 
0.05 -0.025 2.04 0.915892 0.845501 0.732259 0.325632 -179.825 0.701665 
0.05 -0.025 2.04 0.915854 0.845631 0.73237 0.335426 -179.822 0.700613 
0.05 -0.025 2.045 0.91438 0.843362 0.729428 0.355553 -179.602 0.704998 
0.05 -0.025 2.045 0.91492 0.844171 0.730633 0.346818 -179.758 0.698148 
0.05 -0.025 2.05 0.912664 0.840632 0.725554 0.374483 -179.274 0.712963 
0.05 -0.025 2.05 0.912452 0.839946 0.723953 0.359847 -179.152 0.724443 
0.05 -0.025 2.055 0.909872 0.835758 0.717931 0.383972 -178.595 0.728904 
0.05 -0.025 2.055 0.910798 0.837287 0.720102 0.376327 -178.768 0.715197 
0.05 -0.025 2.06 0.907216 0.831393 0.711804 0.405437 -177.975 0.76431 
0.05 -0.025 2.06 0.91131 0.838359 0.721902 0.382196 -178.92 0.718521 
0.05 -0.025 2.065 0.90746 0.831861 0.712416 0.405692 -178.095 0.738863 
0.05 -0.025 2.065 0.907366 0.831615 0.712077 0.402031 -178.112 0.749211 
0.05 -0.025 2.07 0.904336 0.826769 0.704965 0.432166 -177.428 0.765756 
0.05 -0.025 2.07 0.905944 0.829489 0.709053 0.422927 -177.804 0.749904 
0.05 -0.025 2.075 0.90339 0.825186 0.70275 0.43722 -177.201 0.782346 
0.05 -0.025 2.075 0.904348 0.82683 0.704953 0.432993 -177.348 0.755957 
0.05 -0.025 2.08 0.903466 0.824696 0.701007 0.406013 -176.931 0.766377 
0.05 -0.025 2.08 0.901852 0.8225 0.698738 0.44052 -176.901 0.7835 
0.05 -0.025 2.085 0.901236 0.821805 0.697711 0.459403 -176.732 0.775642 
0.05 -0.025 2.085 0.899828 0.819906 0.695528 0.48994 -176.447 0.796453 
0.05 -0.025 2.09 0.89821 0.8168 0.690424 0.479359 -175.961 0.801004 
0.05 -0.025 2.09 0.89893 0.817943 0.691945 0.472127 -176.175 0.790904 
0.05 -0.025 2.095 0.897618 0.815585 0.688417 0.470964 -175.917 0.789782 
0.05 -0.025 2.095 0.898258 0.81641 0.689163 0.455506 -175.883 0.799196 
0.05 -0.025 2.1 0.896176 0.813183 0.684659 0.478626 -175.502 0.792205 
0.05 -0.025 2.1 0.895254 0.811557 0.682149 0.47987 -175.228 0.80633 
0.05 -0.025 2.105 0.89211 0.807565 0.67819 0.556041 -174.978 0.843531 
0.05 -0.025 2.105 0.892818 0.8082 0.67823 0.526163 -174.982 0.829495 
0.05 -0.025 2.11 0.891008 0.80561 0.675208 0.555205 -174.559 0.855733 
0.05 -0.025 2.11 0.889848 0.803482 0.671601 0.552249 -174.268 0.840439 
0.05 -0.025 2.115 0.889446 0.802397 0.669537 0.533466 -174.111 0.831285 
0.05 -0.025 2.115 0.892348 0.80739 0.676789 0.525084 -174.709 0.818603 
0.05 -0.025 2.12 0.884502 0.794612 0.658855 0.578699 -173.116 0.873138 
0.05 -0.025 2.12 0.887854 0.800224 0.667001 0.563153 -173.899 0.84836 
0.05 -0.025 2.125 0.884912 0.795859 0.66116 0.601861 -173.382 0.86159 
0.05 -0.025 2.125 0.886504 0.797958 0.663144 0.567926 -173.557 0.822228 
0.05 -0.025 2.13 0.88316 0.793084 0.657351 0.615606 -172.941 0.880831 
0.05 -0.025 2.13 0.884196 0.794435 0.658717 0.593055 -173.089 0.884526 
0.05 -0.025 2.135 0.880954 0.789386 0.651834 0.623244 -172.389 0.887719 
0.05 -0.025 2.135 0.881122 0.789084 0.650922 0.595225 -172.543 0.869004 
0.05 -0.025 2.14 0.87682 0.783426 0.644187 0.682817 -171.782 0.908638 
0.05 -0.025 2.14 0.879676 0.786675 0.647311 0.600219 -172.062 0.865713 
0.05 -0.025 2.145 0.876272 0.78255 0.642626 0.685215 -171.613 0.901767 
0.05 -0.025 2.145 0.876262 0.782399 0.642527 0.678948 -171.691 0.896837 
0.05 -0.025 2.15 0.874882 0.780149 0.639366 0.685157 -171.361 0.895687 
0.05 -0.025 2.15 0.873208 0.776976 0.634575 0.673668 -170.989 0.919462 
0.05 -0.025 2.155 0.87069 0.773373 0.629709 0.708678 -170.306 0.937371 
0.05 -0.025 2.155 0.871308 0.774588 0.631896 0.715083 -170.728 0.90613 
0.05 -0.025 2.16 0.868954 0.770155 0.625202 0.697849 -170.01 0.941752 
0.05 -0.025 2.16 0.867114 0.767954 0.622938 0.743866 -169.845 0.944231 
0.05 -0.025 2.165 0.867902 0.768878 0.62409 0.721681 -169.848 0.962848 
0.05 -0.025 2.165 0.868522 0.769801 0.624884 0.714585 -169.844 0.94626 
0.05 -0.025 2.17 0.865792 0.765776 0.619739 0.745643 -169.458 0.935417 
0.05 -0.025 2.17 0.864984 0.765062 0.619577 0.777182 -169.41 0.962553 
0.05 -0.025 2.175 0.863254 0.762144 0.615249 0.778686 -169.061 0.95733 
0.05 -0.025 2.175 0.863442 0.761686 0.613489 0.742707 -168.841 0.949411 
0.05 -0.025 2.18 0.857614 0.753929 0.604541 0.845297 -168.178 0.969394 
0.05 -0.025 2.18 0.859372 0.756687 0.608324 0.833332 -168.462 0.971269 
0.05 -0.025 2.185 0.855038 0.749801 0.599338 0.856354 -167.512 1.02253 
0.05 -0.025 2.185 0.85562 0.750458 0.599317 0.840857 -167.631 0.973357 
0.05 -0.025 2.19 0.8547 0.749394 0.598636 0.862188 -167.563 0.983167 
0.05 -0.025 2.19 0.85333 0.747473 0.596067 0.881335 -167.244 0.98764 
0.05 -0.025 2.195 0.852764 0.746055 0.593585 0.858724 -167.109 1.00517 
0.05 -0.025 2.195 0.850782 0.743508 0.59077 0.896471 -166.71 1.00474 
0.05 -0.025 2.2 0.848688 0.740202 0.586322 0.905962 -166.321 1.01062 
0.05 -0.025 2.2 0.848856 0.740499 0.586352 0.906475 -166.213 1.01059 
0.05 -0.025 2.205 0.84315 0.73223 0.576658 0.967247 -165.476 1.03196 
0.05 -0.025 2.205 0.840876 0.730257 0.575426 1.05144 -165.285 1.06252 
0.05 -0.025 2.21 0.842684 0.731291 0.574851 0.958139 -165.323 1.02274 
0.05 -0.025 2.21 0.8452 0.734732 0.578463 0.921662 -165.423 1.02363 
0.05 -0.025 2.215 0.84004 0.727689 0.570304 0.994196 -164.69 1.0364 
0.05 -0.025 2.215 0.838804 0.726406 0.569755 1.02996 -164.785 1.05345 
0.05 -0.025 2.22 0.836818 0.723362 0.565748 1.04042 -164.263 1.07287 
0.05 -0.025 2.22 0.83752 0.72377 0.565376 1.00587 -164.21 1.04491 
0.05 -0.025 2.225 0.83379 0.718794 0.559816 1.06013 -163.789 1.05863 
0.05 -0.025 2.225 0.835958 0.721545 0.562426 1.02107 -164.005 1.05413 
0.05 -0.025 2.23 0.828062 0.710493 0.549717 1.11239 -162.769 1.10049 
0.05 -0.025 2.23 0.831892 0.715958 0.556165 1.07236 -163.343 1.07386 
0.05 -0.025 2.235 0.825942 0.70794 0.54691 1.15257 -162.574 1.09023 
0.05 -0.025 2.235 0.828002 0.711108 0.550967 1.14185 -162.84 1.09113 
0.05 -0.025 2.24 0.824754 0.705389 0.543324 1.12366 -162.15 1.10183 
0.05 -0.025 2.24 0.821446 0.701294 0.538649 1.18397 -161.616 1.1107 
0.05 -0.025 2.245 0.818772 0.69741 0.533658 1.20367 -161.186 1.13743 
0.05 -0.025 2.245 0.818816 0.697755 0.534706 1.21582 -161.162 1.15826 
0.05 -0.025 2.25 0.81814 0.697223 0.534046 1.23866 -161.247 1.11961 
0.05 -0.025 2.25 0.816584 0.694102 0.529303 1.21299 -160.762 1.11588 
0.05 -0.025 2.255 0.813658 0.690854 0.526632 1.27779 -160.317 1.15715 
0.05 -0.025 2.255 0.812384 0.689045 0.524367 1.28944 -160.217 1.1578 
0.05 -0.025 2.26 0.811774 0.687657 0.521507 1.26903 -159.858 1.11781 
0.05 -0.025 2.26 0.811336 0.686971 0.521102 1.27012 -159.689 1.16239 
0.05 -0.025 2.265 0.802164 0.675297 0.508962 1.40531 -158.745 1.21218 
0.05 -0.025 2.265 0.80565 0.679663 0.513449 1.35061 -159.237 1.14981 
0.05 -0.025 2.27 0.802562 0.674998 0.507037 1.36087 -158.584 1.15653 
0.05 -0.025 2.27 0.810134 0.68429 0.516791 1.2323 -159.573 1.11574 
0.05 -0.025 2.275 0.803572 0.675581 0.50708 1.31223 -158.545 1.15616 
0.05 -0.025 2.275 0.802008 0.674286 0.506468 1.36566 -158.397 1.17925 
0.05 -0.025 2.28 0.798396 0.668767 0.499825 1.37416 -157.856 1.18422 
0.05 -0.025 2.28 0.79164 0.659543 0.488886 1.44073 -156.8 1.18995 
0.05 -0.025 2.285 0.791492 0.659586 0.488753 1.44973 -156.804 1.178 
0.05 -0.025 2.285 0.790712 0.658923 0.488807 1.47475 -156.634 1.19973 
0.05 -0.025 2.29 0.789136 0.656331 0.485939 1.46703 -156.422 1.20311 
0.05 -0.025 2.29 0.791234 0.65944 0.489463 1.45804 -156.755 1.1974 
0.05 -0.025 2.295 0.783028 0.648201 0.476099 1.52804 -155.348 1.19946 
0.05 -0.025 2.295 0.782076 0.64753 0.476007 1.5637 -155.394 1.21188 
0.05 -0.025 2.3 0.77634 0.639159 0.465888 1.58502 -154.489 1.20597 
0.05 -0.025 2.3 0.783104 0.648269 0.47569 1.52246 -155.372 1.19048 
0.05 -0.025 2.305 0.772768 0.635162 0.462551 1.64821 -153.875 1.27602 
0.05 -0.025 2.305 0.77797 0.641179 0.468406 1.55928 -154.547 1.24214 
0.05 -0.025 2.31 0.770656 0.632919 0.460169 1.68867 -153.726 1.24147 
0.05 -0.025 2.31 0.76932 0.630492 0.456863 1.67268 -153.373 1.24581 
0.05 -0.025 2.315 0.77337 0.635335 0.4618 1.60836 -154.024 1.21634 
0.05 -0.025 2.315 0.766608 0.626908 0.453444 1.69418 -153.009 1.24352 
0.05 -0.025 2.32 0.765134 0.624319 0.449526 1.67624 -152.574 1.24861 
0.05 -0.025 2.32 0.762894 0.622664 0.448916 1.75244 -152.599 1.25676 
0.05 -0.025 2.325 0.762138 0.621051 0.446992 1.72891 -152.323 1.26089 
0.05 -0.025 2.325 0.758176 0.614676 0.438443 1.71377 -151.516 1.24696 
0.05 -0.025 2.33 0.759558 0.615977 0.439274 1.67593 -151.587 1.22933 
0.05 -0.025 2.33 0.754824 0.611132 0.435655 1.77564 -151.226 1.26536 
0.05 -0.025 2.335 0.746106 0.600175 0.424018 1.86301 -149.934 1.28632 
0.05 -0.025 2.335 0.757462 0.614166 0.438222 1.73095 -151.278 1.24928 
0.05 -0.025 2.34 0.752252 0.607889 0.431904 1.79514 -150.676 1.26618 
0.05 -0.025 2.34 0.743554 0.596762 0.420311 1.87562 -149.652 1.27 
0.05 -0.025 2.345 0.743744 0.596395 0.418892 1.84392 -149.407 1.25527 
0.05 -0.025 2.345 0.74085 0.593416 0.416693 1.90011 -149.376 1.26795 
0.05 -0.025 2.35 0.734836 0.584951 0.407022 1.91348 -148.054 1.26978 
0.05 -0.025 2.35 0.738584 0.588942 0.411211 1.84833 -148.618 1.25758 
0.05 -0.025 2.355 0.736546 0.588187 0.411595 1.94002 -148.542 1.28691 
0.05 -0.025 2.355 0.734164 0.584174 0.406277 1.91834 -148.036 1.27929 
0.05 -0.025 2.36 0.728296 0.577206 0.399993 1.98267 -147.332 1.294 
0.05 -0.025 2.36 0.731808 0.58212 0.404947 1.97359 -147.826 1.29368 
0.05 -0.025 2.365 0.725026 0.573128 0.395642 2.00697 -146.917 1.30589 
0.05 -0.025 2.365 0.726638 0.576083 0.400007 2.03301 -147.212 1.31813 
0.05 -0.025 2.37 0.72011 0.567548 0.390208 2.06708 -146.06 1.32632 
0.05 -0.025 2.37 0.721596 0.568574 0.3901 2.01998 -146.184 1.30027 
0.05 -0.025 2.375 0.713274 0.559174 0.382161 2.12269 -145.362 1.33641 
0.05 -0.025 2.375 0.716784 0.563024 0.385276 2.07347 -145.69 1.31804 
0.05 -0.025 2.38 0.715644 0.560184 0.380799 2.0184 -145.46 1.24423 
0.05 -0.025 2.38 0.711378 0.554636 0.374537 2.04107 -144.676 1.28044 
0.05 -0.025 2.385 0.70733 0.550787 0.372385 2.1162 -144.128 1.31598 
0.05 -0.025 2.385 0.704452 0.547523 0.369304 2.1497 -144.126 1.30902 
0.05 -0.025 2.39 0.707658 0.551438 0.373201 2.11961 -144.443 1.29945 
0.05 -0.025 2.39 0.708598 0.551953 0.373048 2.08544 -144.421 1.29824 
0.05 -0.025 2.395 0.696632 0.537142 0.358289 2.16475 -142.693 1.30267 
0.05 -0.025 2.395 0.699098 0.540634 0.362236 2.16683 -142.878 1.32017 
0.05 -0.025 2.4 0.689672 0.528709 0.349906 2.21088 -141.786 1.31953 
0.05 -0.025 2.4 0.694368 0.53526 0.356998 2.21306 -142.461 1.3071 
0.05 -0.025 2.405 0.688744 0.527349 0.348535 2.20292 -141.549 1.31625 
0.05 -0.025 2.405 0.688846 0.527627 0.348301 2.20866 -141.774 1.27195 
0.05 -0.025 2.41 0.68505 0.523761 0.345778 2.26005 -140.93 1.32717 
0.05 -0.025 2.41 0.68423 0.522696 0.344763 2.26245 -141.017 1.31117 
0.05 -0.025 2.415 0.677822 0.515099 0.337251 2.30459 -140.354 1.3037 
0.05 -0.025 2.415 0.683058 0.520752 0.341768 2.24362 -140.778 1.30121 
0.05 -0.025 2.42 0.675866 0.511757 0.332855 2.27118 -139.53 1.3152 
0.05 -0.025 2.42 0.676928 0.512977 0.33383 2.26222 -139.894 1.26929 
0.05 -0.025 2.425 0.668994 0.504568 0.327198 2.35114 -138.957 1.32093 
0.05 -0.025 2.425 0.671818 0.507153 0.329535 2.30159 -139.255 1.33 
0.05 -0.025 2.43 0.666656 0.500348 0.321036 2.30112 -138.421 1.25627 
0.05 -0.025 2.43 0.665222 0.500569 0.323205 2.38883 -138.605 1.30472 
0.05 -0.025 2.435 0.657532 0.49134 0.31483 2.42266 -137.776 1.31116 
0.05 -0.025 2.435 0.657362 0.490138 0.312951 2.38249 -137.252 1.33555 
0.05 -0.025 2.44 0.649094 0.480367 0.303827 2.41985 -136.391 1.29491 
0.05 -0.025 2.44 0.659478 0.491843 0.313417 2.33329 -137.6 1.27957 
0.05 -0.025 2.445 0.650622 0.482607 0.30641 2.42529 -136.28 1.33362 
0.05 -0.025 2.445 0.65056 0.481985 0.304578 2.40313 -136.359 1.29927 
0.05 -0.025 2.45 0.644442 0.474011 0.297264 2.39616 -135.452 1.30888 
0.05 -0.025 2.45 0.64762 0.478807 0.301685 2.42429 -136.076 1.28028 
0.05 -0.025 2.455 0.640212 0.469802 0.294197 2.44115 -135.057 1.32347 
0.05 -0.025 2.455 0.644912 0.474097 0.29609 2.37008 -135.414 1.27191 
0.05 -0.025 2.46 0.638268 0.466161 0.288472 2.38921 -134.508 1.24904 
0.05 -0.025 2.46 0.639866 0.469083 0.291961 2.42499 -134.707 1.27252 
0.05 -0.025 2.465 0.627146 0.454866 0.279612 2.49712 -133.388 1.26945 
0.05 -0.025 2.465 0.628326 0.456362 0.281287 2.49769 -133.485 1.28162 
0.05 -0.025 2.47 0.627044 0.455299 0.280438 2.51478 -133.24 1.28264 
0.05 -0.025 2.47 0.62459 0.452055 0.277314 2.50778 -132.96 1.28884 
0.05 -0.025 2.475 0.620468 0.447685 0.273592 2.53352 -132.472 1.2793 
0.05 -0.025 2.475 0.621898 0.449464 0.275479 2.53362 -132.519 1.28787 
0.05 -0.025 2.48 0.617492 0.443448 0.268618 2.50611 -131.92 1.24158 
0.05 -0.025 2.48 0.617292 0.443173 0.269234 2.50497 -132.058 1.2586 
0.05 -0.025 2.485 0.613318 0.438989 0.265564 2.52836 -131.407 1.2762 
0.05 -0.025 2.485 0.617418 0.442768 0.268229 2.47737 -131.822 1.26124 
0.05 -0.025 2.49 0.611458 0.435799 0.261603 2.48668 -130.885 1.24534 
0.05 -0.025 2.49 0.60515 0.42806 0.253752 2.48409 -130.235 1.21343 
0.05 -0.025 2.495 0.604286 0.427997 0.254706 2.51846 -130.128 1.25078 
0.05 -0.025 2.495 0.602422 0.426081 0.253351 2.53183 -130.212 1.23135 
0.05 -0.025 2.5 0.597934 0.421077 0.249227 2.54209 -129.593 1.22823 
0.05 -0.025 2.5 0.600782 0.423994 0.251299 2.5222 -129.619 1.23911 
0.05 -0.025 2.505 0.598402 0.422281 0.25067 2.56273 -129.483 1.25575 
0.05 -0.025 2.505 0.593242 0.415328 0.243946 2.5306 -128.689 1.23243 
0.05 -0.025 2.51 0.593732 0.415783 0.244193 2.52054 -128.619 1.23082 
0.05 -0.025 2.51 0.590128 0.411436 0.239289 2.51732 -128.057 1.18916 
0.05 -0.025 2.515 0.587728 0.409415 0.238437 2.54435 -127.725 1.20645 
0.05 -0.025 2.515 0.58845 0.411506 0.241227 2.59374 -128.202 1.22632 
0.05 -0.025 2.52 0.580538 0.402609 0.23412 2.60256 -127.206 1.23974 
0.05 -0.025 2.52 0.581406 0.402262 0.231843 2.54877 -127.163 1.21005 
0.05 -0.025 2.525 0.572898 0.393317 0.224901 2.57842 -126.289 1.19261 
0.05 -0.025 2.525 0.577192 0.3982 0.229548 2.57621 -126.696 1.19567 
0.05 -0.025 2.53 0.57497 0.394393 0.225174 2.52182 -126.048 1.207 
0.05 -0.025 2.53 0.565942 0.385608 0.218166 2.58173 -125.136 1.17872 
0.05 -0.025 2.535 0.565326 0.384651 0.217569 2.56638 -125.012 1.19035 
0.05 -0.025 2.535 0.56481 0.384582 0.217373 2.58666 -124.772 1.18904 
0.05 -0.025 2.54 0.557874 0.376392 0.210069 2.56568 -123.975 1.16899 
