J2 J3 temperature m m2 m4 ms e sp_h 
0.1 0.025 1.7 0.986964 0.974434 0.95079 0.0197872 -219.502 0.184197 
0.1 0.025 1.7 0.987052 0.974625 0.951216 0.0207923 -219.535 0.19133 
0.1 0.025 1.705 0.986746 0.974025 0.950062 0.0209438 -219.425 0.190005 
0.1 0.025 1.705 0.98691 0.974343 0.950667 0.0206341 -219.508 0.189846 
0.1 0.025 1.71 0.986586 0.973692 0.949355 0.0198611 -219.335 0.185263 
0.1 0.025 1.71 0.986632 0.973807 0.949663 0.0212875 -219.376 0.19309 
0.1 0.025 1.715 0.986462 0.973478 0.949046 0.0216375 -219.328 0.191805 
0.1 0.025 1.715 0.986292 0.973146 0.94841 0.0217895 -219.246 0.194187 
0.1 0.025 1.72 0.986214 0.973004 0.948179 0.0224597 -219.253 0.194794 
0.1 0.025 1.72 0.986256 0.973095 0.948371 0.0228967 -219.254 0.197061 
0.1 0.025 1.725 0.985974 0.972532 0.947266 0.0224667 -219.119 0.200053 
0.1 0.025 1.725 0.985586 0.971792 0.94591 0.0238769 -218.966 0.208871 
0.1 0.025 1.73 0.985636 0.971876 0.946031 0.0230148 -218.989 0.203451 
0.1 0.025 1.73 0.986028 0.972634 0.947451 0.0221354 -219.141 0.19751 
0.1 0.025 1.735 0.985384 0.971383 0.945083 0.0231269 -218.878 0.204354 
0.1 0.025 1.735 0.985438 0.971502 0.945356 0.0238379 -218.904 0.208626 
0.1 0.025 1.74 0.985184 0.971009 0.94442 0.0241981 -218.811 0.207282 
0.1 0.025 1.74 0.984908 0.970452 0.943307 0.0234846 -218.689 0.208377 
0.1 0.025 1.745 0.984822 0.970291 0.943022 0.0238618 -218.67 0.209885 
0.1 0.025 1.745 0.984658 0.969981 0.942465 0.0246294 -218.589 0.214725 
0.1 0.025 1.75 0.984542 0.969758 0.942045 0.0248623 -218.549 0.211576 
0.1 0.025 1.75 0.984392 0.969471 0.941516 0.0253206 -218.48 0.216794 
0.1 0.025 1.755 0.984546 0.969762 0.942046 0.0245843 -218.548 0.212945 
0.1 0.025 1.755 0.98441 0.969506 0.941584 0.0252235 -218.503 0.213922 
0.1 0.025 1.76 0.983578 0.967877 0.938465 0.0256431 -218.137 0.221403 
0.1 0.025 1.76 0.984394 0.969469 0.941496 0.024828 -218.483 0.212724 
0.1 0.025 1.765 0.98392 0.968552 0.939777 0.0256858 -218.302 0.217351 
0.1 0.025 1.765 0.983816 0.968354 0.939397 0.0260849 -218.273 0.213157 
0.1 0.025 1.77 0.9839 0.9685 0.939635 0.0249079 -218.294 0.212314 
0.1 0.025 1.77 0.983444 0.967615 0.937962 0.0255717 -218.086 0.218823 
0.1 0.025 1.775 0.983338 0.967426 0.937665 0.0266241 -218.088 0.219979 
0.1 0.025 1.775 0.983216 0.967206 0.937306 0.027717 -218.037 0.230771 
0.1 0.025 1.78 0.982732 0.966266 0.935537 0.0283268 -217.84 0.236776 
0.1 0.025 1.78 0.98285 0.966471 0.935838 0.0267954 -217.857 0.226762 
0.1 0.025 1.785 0.982594 0.966005 0.935055 0.0288107 -217.82 0.228176 
0.1 0.025 1.785 0.982278 0.965393 0.933916 0.0293048 -217.703 0.23371 
0.1 0.025 1.79 0.982648 0.966089 0.935149 0.0274653 -217.786 0.23003 
0.1 0.025 1.79 0.982236 0.965295 0.933671 0.0283419 -217.636 0.231982 
0.1 0.025 1.795 0.981768 0.964387 0.931957 0.0288844 -217.436 0.236178 
0.1 0.025 1.795 0.981938 0.964732 0.932665 0.0295378 -217.526 0.239493 
0.1 0.025 1.8 0.982002 0.964851 0.93287 0.0290373 -217.531 0.239444 
0.1 0.025 1.8 0.981812 0.964472 0.932125 0.0287465 -217.419 0.243498 
0.1 0.025 1.805 0.981222 0.96335 0.930079 0.0306386 -217.233 0.247368 
0.1 0.025 1.805 0.9817 0.964254 0.931702 0.0287374 -217.427 0.234307 
0.1 0.025 1.81 0.980942 0.962802 0.929024 0.0306361 -217.124 0.243036 
0.1 0.025 1.81 0.981334 0.963567 0.930489 0.0303923 -217.299 0.242495 
0.1 0.025 1.815 0.981176 0.96325 0.929852 0.0299359 -217.184 0.242085 
0.1 0.025 1.815 0.980906 0.962722 0.928845 0.0300705 -217.106 0.239463 
0.1 0.025 1.82 0.980304 0.961588 0.926816 0.0325136 -216.898 0.252639 
0.1 0.025 1.82 0.980702 0.962333 0.928134 0.0305597 -217.009 0.244393 
0.1 0.025 1.825 0.980318 0.96162 0.926882 0.0326717 -216.894 0.250535 
0.1 0.025 1.825 0.980376 0.961695 0.926914 0.0305764 -216.904 0.242138 
0.1 0.025 1.83 0.980324 0.961608 0.926795 0.0313254 -216.873 0.245693 
0.1 0.025 1.83 0.980142 0.961259 0.926158 0.0317432 -216.82 0.251064 
0.1 0.025 1.835 0.979844 0.960687 0.925073 0.0322951 -216.689 0.247314 
0.1 0.025 1.835 0.97914 0.959346 0.922647 0.0343532 -216.43 0.262134 
0.1 0.025 1.84 0.979236 0.959527 0.922975 0.0338944 -216.491 0.260068 
0.1 0.025 1.84 0.979244 0.959548 0.923026 0.0341994 -216.464 0.259874 
0.1 0.025 1.845 0.978932 0.95897 0.922028 0.0358666 -216.361 0.27071 
0.1 0.025 1.845 0.978338 0.957818 0.919872 0.0364747 -216.161 0.273331 
0.1 0.025 1.85 0.97834 0.957816 0.919842 0.0360716 -216.14 0.268316 
0.1 0.025 1.85 0.978598 0.958297 0.920685 0.0347543 -216.195 0.267865 
0.1 0.025 1.855 0.978404 0.957928 0.919997 0.0352093 -216.13 0.264736 
0.1 0.025 1.855 0.978166 0.957476 0.919198 0.035961 -216.077 0.272006 
0.1 0.025 1.86 0.977594 0.956413 0.917338 0.0388694 -215.893 0.278636 
0.1 0.025 1.86 0.978134 0.957407 0.919035 0.0355139 -216.023 0.268072 
0.1 0.025 1.865 0.977354 0.955938 0.916414 0.0384342 -215.768 0.283056 
0.1 0.025 1.865 0.976944 0.955153 0.914964 0.0393277 -215.635 0.280735 
0.1 0.025 1.87 0.977136 0.955484 0.91546 0.0368362 -215.646 0.275082 
0.1 0.025 1.87 0.976854 0.954951 0.914506 0.0378429 -215.54 0.281159 
0.1 0.025 1.875 0.97705 0.955351 0.91532 0.0386505 -215.644 0.280357 
0.1 0.025 1.875 0.976752 0.954765 0.914181 0.0384475 -215.512 0.276303 
0.1 0.025 1.88 0.976778 0.954803 0.914221 0.0376584 -215.503 0.277883 
0.1 0.025 1.88 0.976074 0.953481 0.911875 0.0404589 -215.289 0.289881 
0.1 0.025 1.885 0.975738 0.952842 0.91071 0.0412581 -215.144 0.29146 
0.1 0.025 1.885 0.976326 0.953954 0.912704 0.0393157 -215.357 0.282352 
0.1 0.025 1.89 0.976184 0.953702 0.912301 0.040584 -215.312 0.285639 
0.1 0.025 1.89 0.975972 0.953285 0.911487 0.0404156 -215.193 0.288314 
0.1 0.025 1.895 0.975522 0.952424 0.90993 0.0411856 -215.072 0.291155 
0.1 0.025 1.895 0.974758 0.950959 0.907201 0.0425415 -214.779 0.293411 
0.1 0.025 1.9 0.974934 0.951323 0.907968 0.0435019 -214.87 0.294673 
0.1 0.025 1.9 0.974726 0.950873 0.90699 0.0411613 -214.736 0.294429 
0.1 0.025 1.905 0.974152 0.949814 0.905153 0.0441722 -214.526 0.303965 
0.1 0.025 1.905 0.974366 0.950247 0.906003 0.0450172 -214.644 0.300838 
0.1 0.025 1.91 0.974052 0.949638 0.9049 0.0450796 -214.537 0.310367 
0.1 0.025 1.91 0.974222 0.94996 0.905461 0.0445662 -214.603 0.298992 
0.1 0.025 1.915 0.97318 0.947967 0.901793 0.0463732 -214.156 0.310433 
0.1 0.025 1.915 0.973442 0.948448 0.902635 0.0448497 -214.254 0.311171 
0.1 0.025 1.92 0.972982 0.947632 0.901333 0.0488452 -214.182 0.318921 
0.1 0.025 1.92 0.972862 0.947352 0.90067 0.0464525 -214.054 0.317165 
0.1 0.025 1.925 0.973028 0.94765 0.90115 0.0450094 -214.106 0.309071 
0.1 0.025 1.925 0.97225 0.946198 0.898584 0.0482274 -213.83 0.318545 
0.1 0.025 1.93 0.971882 0.945537 0.897509 0.050917 -213.756 0.32866 
0.1 0.025 1.93 0.97239 0.946476 0.89911 0.0483548 -213.872 0.318235 
0.1 0.025 1.935 0.972228 0.946129 0.898388 0.0465858 -213.796 0.317651 
0.1 0.025 1.935 0.971794 0.945355 0.897135 0.0502192 -213.718 0.323779 
0.1 0.025 1.94 0.971676 0.945061 0.896385 0.0467418 -213.566 0.31851 
0.1 0.025 1.94 0.971508 0.944746 0.895808 0.0473178 -213.532 0.313343 
0.1 0.025 1.945 0.971094 0.943972 0.894465 0.0487487 -213.351 0.327084 
0.1 0.025 1.945 0.970756 0.943348 0.893391 0.050422 -213.264 0.330833 
0.1 0.025 1.95 0.970726 0.943295 0.893301 0.0505453 -213.284 0.32767 
0.1 0.025 1.95 0.970474 0.942813 0.89241 0.0509259 -213.185 0.324559 
0.1 0.025 1.955 0.97033 0.942537 0.891921 0.0509612 -213.135 0.328852 
0.1 0.025 1.955 0.970168 0.942251 0.891455 0.0524139 -213.037 0.33637 
0.1 0.025 1.96 0.969934 0.9418 0.890617 0.0524365 -212.968 0.33546 
0.1 0.025 1.96 0.969414 0.940827 0.88887 0.0542519 -212.824 0.336269 
0.1 0.025 1.965 0.969402 0.940816 0.888919 0.0547401 -212.795 0.346032 
0.1 0.025 1.965 0.96918 0.94037 0.888031 0.0539709 -212.757 0.334324 
0.1 0.025 1.97 0.96946 0.940869 0.888848 0.0515791 -212.767 0.333499 
0.1 0.025 1.97 0.96878 0.939598 0.886594 0.0539549 -212.516 0.343203 
0.1 0.025 1.975 0.968708 0.939486 0.886479 0.0552471 -212.54 0.34556 
0.1 0.025 1.975 0.96764 0.937471 0.882878 0.0578932 -212.148 0.359619 
0.1 0.025 1.98 0.967586 0.937357 0.882609 0.0573057 -212.044 0.357803 
0.1 0.025 1.98 0.967718 0.937569 0.882884 0.0550946 -212.122 0.348611 
0.1 0.025 1.985 0.966584 0.935464 0.879191 0.0594142 -211.783 0.351768 
0.1 0.025 1.985 0.967102 0.936448 0.880986 0.0585351 -211.951 0.354257 
0.1 0.025 1.99 0.966596 0.935522 0.879449 0.0610137 -211.779 0.369805 
0.1 0.025 1.99 0.967274 0.936766 0.881459 0.0576567 -211.971 0.347029 
0.1 0.025 1.995 0.966152 0.934671 0.877872 0.0612247 -211.591 0.370344 
0.1 0.025 1.995 0.96634 0.935027 0.878497 0.0608463 -211.721 0.359488 
0.1 0.025 2 0.965782 0.933964 0.87657 0.0614424 -211.431 0.371579 
0.1 0.025 2 0.966006 0.934399 0.877385 0.0615744 -211.579 0.365908 
0.1 0.025 2.005 0.965598 0.933694 0.876261 0.0655433 -211.456 0.371482 
0.1 0.025 2.005 0.965232 0.932924 0.874709 0.0623953 -211.299 0.369411 
0.1 0.025 2.01 0.96526 0.932992 0.874871 0.0629459 -211.303 0.371312 
0.1 0.025 2.01 0.965172 0.932828 0.874552 0.0632463 -211.187 0.372094 
0.1 0.025 2.015 0.964 0.930633 0.870664 0.0663543 -210.871 0.372743 
0.1 0.025 2.015 0.96413 0.93082 0.870849 0.0631714 -210.857 0.369067 
0.1 0.025 2.02 0.963038 0.928761 0.867199 0.0652916 -210.459 0.388769 
0.1 0.025 2.02 0.963912 0.930478 0.87045 0.0669018 -210.822 0.384282 
0.1 0.025 2.025 0.963392 0.929486 0.868631 0.0672481 -210.631 0.379709 
0.1 0.025 2.025 0.963182 0.929096 0.867958 0.0679701 -210.573 0.382204 
0.1 0.025 2.03 0.96277 0.928355 0.866714 0.0703826 -210.421 0.388588 
0.1 0.025 2.03 0.962682 0.9281 0.866009 0.0661856 -210.331 0.377849 
0.1 0.025 2.035 0.962034 0.926967 0.864248 0.0716021 -210.142 0.397324 
0.1 0.025 2.035 0.961866 0.926616 0.863534 0.0702387 -210.078 0.395961 
0.1 0.025 2.04 0.961394 0.9258 0.862221 0.0745655 -209.928 0.404132 
0.1 0.025 2.04 0.96132 0.925584 0.861668 0.0709656 -209.888 0.396091 
0.1 0.025 2.045 0.96043 0.923911 0.858691 0.0726501 -209.539 0.401244 
0.1 0.025 2.045 0.96103 0.925137 0.860998 0.076222 -209.822 0.397738 
0.1 0.025 2.05 0.9606 0.924228 0.859244 0.0719746 -209.602 0.400925 
0.1 0.025 2.05 0.960202 0.923643 0.85858 0.0807219 -209.602 0.409702 
0.1 0.025 2.055 0.958732 0.920792 0.853365 0.0790887 -209.032 0.412888 
0.1 0.025 2.055 0.959108 0.921525 0.854691 0.0796693 -209.187 0.415389 
0.1 0.025 2.06 0.959062 0.921516 0.854709 0.0832913 -209.105 0.414262 
0.1 0.025 2.06 0.959568 0.922332 0.855976 0.0757773 -209.264 0.40519 
0.1 0.025 2.065 0.957948 0.91931 0.850691 0.0796915 -208.708 0.417833 
0.1 0.025 2.065 0.95876 0.920764 0.85308 0.074742 -208.925 0.411108 
0.1 0.025 2.07 0.95778 0.918955 0.849937 0.0778875 -208.59 0.413498 
0.1 0.025 2.07 0.95787 0.919213 0.850589 0.0820398 -208.714 0.414168 
0.1 0.025 2.075 0.956374 0.916467 0.845885 0.0874878 -208.247 0.429607 
0.1 0.025 2.075 0.957042 0.91761 0.847696 0.0810106 -208.413 0.425327 
0.1 0.025 2.08 0.95725 0.918033 0.848459 0.0819883 -208.473 0.417536 
0.1 0.025 2.08 0.956998 0.917599 0.847838 0.0843033 -208.373 0.42801 
0.1 0.025 2.085 0.956872 0.91732 0.847192 0.0822856 -208.328 0.420597 
0.1 0.025 2.085 0.95552 0.914861 0.843061 0.088365 -207.909 0.441779 
0.1 0.025 2.09 0.955592 0.914988 0.843293 0.0876713 -207.906 0.433775 
0.1 0.025 2.09 0.955418 0.914727 0.8429 0.0910778 -207.827 0.446149 
0.1 0.025 2.095 0.955378 0.914587 0.842569 0.0878261 -207.831 0.433207 
0.1 0.025 2.095 0.954492 0.912919 0.839612 0.0889767 -207.506 0.444288 
0.1 0.025 2.1 0.953794 0.911757 0.837846 0.0968688 -207.363 0.446928 
0.1 0.025 2.1 0.954164 0.912397 0.838906 0.0937267 -207.42 0.454875 
0.1 0.025 2.105 0.952848 0.910038 0.834994 0.100666 -207.049 0.461711 
0.1 0.025 2.105 0.953282 0.910767 0.836087 0.0959747 -207.157 0.455338 
0.1 0.025 2.11 0.95284 0.909859 0.834354 0.0926566 -206.956 0.456063 
0.1 0.025 2.11 0.952556 0.909355 0.833487 0.0943937 -206.884 0.45052 
0.1 0.025 2.115 0.951832 0.908179 0.83186 0.103788 -206.768 0.467828 
0.1 0.025 2.115 0.952192 0.908652 0.832175 0.0937227 -206.787 0.444866 
0.1 0.025 2.12 0.9509 0.906456 0.828882 0.105894 -206.38 0.478578 
0.1 0.025 2.12 0.951368 0.907277 0.830186 0.102617 -206.514 0.467989 
0.1 0.025 2.125 0.950116 0.90497 0.826135 0.105878 -206.093 0.467902 
0.1 0.025 2.125 0.950788 0.906164 0.828229 0.10193 -206.374 0.469434 
0.1 0.025 2.13 0.949778 0.90426 0.824806 0.102416 -205.98 0.46941 
0.1 0.025 2.13 0.949928 0.904655 0.825765 0.107579 -206.049 0.489108 
0.1 0.025 2.135 0.949598 0.904002 0.824373 0.106117 -205.873 0.462511 
0.1 0.025 2.135 0.949312 0.903436 0.823457 0.105053 -205.822 0.474954 
0.1 0.025 2.14 0.948354 0.901784 0.820795 0.11255 -205.515 0.481227 
0.1 0.025 2.14 0.948026 0.901112 0.819511 0.110222 -205.419 0.485292 
0.1 0.025 2.145 0.947786 0.900609 0.818616 0.107744 -205.283 0.489055 
0.1 0.025 2.145 0.947514 0.900181 0.817967 0.111809 -205.163 0.490386 
0.1 0.025 2.15 0.947208 0.899533 0.816743 0.10837 -205.055 0.496959 
0.1 0.025 2.15 0.946816 0.899016 0.816185 0.118844 -205.035 0.49784 
0.1 0.025 2.155 0.946882 0.898937 0.815755 0.109128 -204.932 0.50282 
0.1 0.025 2.155 0.94639 0.898132 0.814581 0.115 -204.838 0.50338 
0.1 0.025 2.16 0.946252 0.89783 0.813954 0.112846 -204.838 0.495455 
0.1 0.025 2.16 0.945314 0.896152 0.811017 0.117272 -204.537 0.490376 
0.1 0.025 2.165 0.94397 0.893787 0.807213 0.125042 -204.105 0.512509 
0.1 0.025 2.165 0.944308 0.894333 0.808033 0.120806 -204.17 0.504246 
0.1 0.025 2.17 0.943274 0.892754 0.805987 0.137712 -203.981 0.531646 
0.1 0.025 2.17 0.94308 0.892171 0.804671 0.127703 -203.841 0.518848 
0.1 0.025 2.175 0.944946 0.895475 0.809965 0.117358 -204.357 0.49178 
0.1 0.025 2.175 0.94367 0.893237 0.806346 0.125242 -203.985 0.516125 
0.1 0.025 2.18 0.941908 0.889928 0.800705 0.125583 -203.381 0.533555 
0.1 0.025 2.18 0.941834 0.889919 0.800864 0.131558 -203.46 0.525504 
0.1 0.025 2.185 0.941386 0.889125 0.799517 0.133508 -203.258 0.530002 
0.1 0.025 2.185 0.942106 0.890189 0.800856 0.120132 -203.343 0.520959 
0.1 0.025 2.19 0.940178 0.886918 0.795778 0.136245 -202.902 0.525189 
0.1 0.025 2.19 0.94095 0.888493 0.798852 0.141849 -203.267 0.544585 
0.1 0.025 2.195 0.939802 0.886203 0.794532 0.135537 -202.706 0.535766 
0.1 0.025 2.195 0.939218 0.885255 0.793131 0.142356 -202.623 0.539983 
0.1 0.025 2.2 0.938858 0.88462 0.792214 0.14391 -202.609 0.540667 
0.1 0.025 2.2 0.939274 0.885291 0.79304 0.138876 -202.536 0.542755 
0.1 0.025 2.205 0.936658 0.880592 0.785498 0.148005 -201.753 0.575198 
0.1 0.025 2.205 0.938492 0.883693 0.790094 0.132697 -202.223 0.540446 
0.1 0.025 2.21 0.937368 0.881925 0.787632 0.147802 -201.973 0.555156 
0.1 0.025 2.21 0.937998 0.883185 0.78991 0.151346 -202.208 0.559723 
0.1 0.025 2.215 0.936644 0.88057 0.78528 0.147551 -201.744 0.552044 
0.1 0.025 2.215 0.936228 0.879651 0.783422 0.141241 -201.481 0.553504 
0.1 0.025 2.22 0.93446 0.876855 0.779601 0.163929 -201.184 0.578041 
0.1 0.025 2.22 0.93578 0.879065 0.782804 0.152301 -201.481 0.557667 
0.1 0.025 2.225 0.934922 0.877809 0.78106 0.167623 -201.257 0.567831 
0.1 0.025 2.225 0.934552 0.876801 0.779174 0.153413 -201.116 0.560323 
0.1 0.025 2.23 0.933548 0.875146 0.776661 0.162962 -200.848 0.579368 
0.1 0.025 2.23 0.933424 0.874878 0.776021 0.161311 -200.809 0.564799 
0.1 0.025 2.235 0.932938 0.873922 0.774257 0.158769 -200.512 0.572322 
0.1 0.025 2.235 0.930974 0.870994 0.770323 0.191571 -200.21 0.594489 
0.1 0.025 2.24 0.93072 0.870228 0.768834 0.178066 -200.01 0.604491 
0.1 0.025 2.24 0.930808 0.870468 0.769233 0.181449 -200.137 0.583414 
0.1 0.025 2.245 0.93048 0.869832 0.76831 0.179892 -199.883 0.615519 
0.1 0.025 2.245 0.930142 0.869362 0.767687 0.186982 -199.9 0.600876 
0.1 0.025 2.25 0.9294 0.867766 0.764768 0.17698 -199.574 0.602842 
0.1 0.025 2.25 0.92976 0.86852 0.765832 0.180741 -199.654 0.594492 
0.1 0.025 2.255 0.928664 0.866265 0.761901 0.170631 -199.247 0.594795 
0.1 0.025 2.255 0.928274 0.865938 0.76189 0.188285 -199.237 0.61175 
0.1 0.025 2.26 0.9266 0.863117 0.757491 0.200398 -198.777 0.612775 
0.1 0.025 2.26 0.927124 0.864042 0.759314 0.198356 -198.912 0.641313 
0.1 0.025 2.265 0.926982 0.863608 0.758105 0.190372 -198.833 0.606618 
0.1 0.025 2.265 0.926118 0.862154 0.755807 0.196873 -198.643 0.615947 
0.1 0.025 2.27 0.925826 0.861392 0.754344 0.186697 -198.377 0.616813 
0.1 0.025 2.27 0.925452 0.861023 0.754186 0.200957 -198.468 0.627263 
0.1 0.025 2.275 0.923114 0.857135 0.748226 0.219591 -197.837 0.643704 
0.1 0.025 2.275 0.924546 0.859516 0.751728 0.207934 -198.13 0.624096 
0.1 0.025 2.28 0.923484 0.857625 0.748767 0.210622 -197.924 0.634971 
0.1 0.025 2.28 0.923808 0.857985 0.749167 0.200175 -197.883 0.640192 
0.1 0.025 2.285 0.922602 0.85601 0.74624 0.210748 -197.581 0.646831 
0.1 0.025 2.285 0.920848 0.853141 0.741775 0.226713 -197.104 0.641776 
0.1 0.025 2.29 0.920942 0.853333 0.742377 0.227009 -197.114 0.668791 
0.1 0.025 2.29 0.922022 0.855066 0.744758 0.215788 -197.387 0.648554 
0.1 0.025 2.295 0.91905 0.849635 0.735926 0.217095 -196.546 0.657661 
0.1 0.025 2.295 0.919124 0.850218 0.737555 0.236554 -196.734 0.6669 
0.1 0.025 2.3 0.918634 0.849185 0.735598 0.230282 -196.433 0.664191 
0.1 0.025 2.3 0.921184 0.853339 0.741503 0.206903 -197.029 0.637785 
0.1 0.025 2.305 0.918004 0.847865 0.73307 0.222737 -196.117 0.665424 
0.1 0.025 2.305 0.918424 0.848561 0.734177 0.219467 -196.177 0.665007 
0.1 0.025 2.31 0.916346 0.845194 0.729181 0.23826 -195.717 0.662449 
0.1 0.025 2.31 0.916946 0.846423 0.731391 0.243861 -195.921 0.677493 
0.1 0.025 2.315 0.915206 0.843142 0.725782 0.239317 -195.392 0.674934 
0.1 0.025 2.315 0.915272 0.843089 0.725571 0.231805 -195.382 0.669101 
0.1 0.025 2.32 0.915358 0.843337 0.726131 0.235214 -195.397 0.677375 
0.1 0.025 2.32 0.914424 0.841843 0.723943 0.244467 -195.114 0.681124 
0.1 0.025 2.325 0.914314 0.841841 0.724033 0.252512 -195.143 0.674383 
0.1 0.025 2.325 0.913054 0.839879 0.721385 0.267153 -194.819 0.698798 
0.1 0.025 2.33 0.912374 0.838189 0.718075 0.247325 -194.517 0.684654 
0.1 0.025 2.33 0.91139 0.836561 0.715677 0.254475 -194.269 0.691435 
0.1 0.025 2.335 0.909576 0.833632 0.711553 0.269947 -193.818 0.714937 
0.1 0.025 2.335 0.911328 0.836842 0.716615 0.270821 -194.318 0.71072 
0.1 0.025 2.34 0.909498 0.833545 0.711412 0.271736 -193.778 0.71097 
0.1 0.025 2.34 0.908926 0.833001 0.71122 0.292932 -193.699 0.73664 
0.1 0.025 2.345 0.907232 0.829845 0.706094 0.288898 -193.236 0.725021 
0.1 0.025 2.345 0.908506 0.831993 0.709129 0.281877 -193.481 0.723226 
0.1 0.025 2.35 0.905268 0.826686 0.701426 0.305376 -192.839 0.729099 
0.1 0.025 2.35 0.905118 0.826494 0.701294 0.308725 -192.797 0.735063 
0.1 0.025 2.355 0.904174 0.82483 0.698783 0.30994 -192.49 0.751924 
0.1 0.025 2.355 0.905064 0.826595 0.701723 0.31654 -192.814 0.747798 
0.1 0.025 2.36 0.903102 0.823311 0.696766 0.327041 -192.337 0.75098 
0.1 0.025 2.36 0.904266 0.825121 0.699334 0.314586 -192.527 0.757872 
0.1 0.025 2.365 0.901224 0.819839 0.691123 0.322812 -191.612 0.75786 
0.1 0.025 2.365 0.901024 0.819843 0.691504 0.338198 -191.755 0.762549 
0.1 0.025 2.37 0.900586 0.818614 0.688939 0.318941 -191.482 0.739857 
0.1 0.025 2.37 0.900314 0.818605 0.690048 0.339228 -191.541 0.78576 
0.1 0.025 2.375 0.898856 0.816294 0.686444 0.351645 -191.169 0.76958 
0.1 0.025 2.375 0.898528 0.815482 0.684713 0.342299 -190.944 0.767287 
0.1 0.025 2.38 0.89746 0.813956 0.682945 0.358065 -190.761 0.7852 
0.1 0.025 2.38 0.897852 0.81438 0.682857 0.346297 -190.738 0.754477 
0.1 0.025 2.385 0.895658 0.810669 0.677931 0.354971 -190.218 0.793418 
0.1 0.025 2.385 0.896182 0.811472 0.678814 0.349264 -190.254 0.783226 
0.1 0.025 2.39 0.895492 0.810957 0.678742 0.378694 -190.312 0.795734 
0.1 0.025 2.39 0.896238 0.811154 0.677869 0.331035 -190.263 0.758285 
0.1 0.025 2.395 0.894104 0.808501 0.675221 0.379071 -190.013 0.784544 
0.1 0.025 2.395 0.892862 0.80626 0.671438 0.378177 -189.581 0.785942 
0.1 0.025 2.4 0.893446 0.807447 0.673306 0.383372 -189.683 0.79036 
0.1 0.025 2.4 0.892106 0.804553 0.66839 0.362479 -189.244 0.778815 
0.1 0.025 2.405 0.891314 0.803724 0.667942 0.385991 -189.093 0.816925 
0.1 0.025 2.405 0.888738 0.799808 0.662375 0.413848 -188.567 0.814208 
0.1 0.025 2.41 0.890004 0.801747 0.66522 0.399977 -188.709 0.837789 
0.1 0.025 2.41 0.888966 0.800095 0.662934 0.408055 -188.583 0.822043 
0.1 0.025 2.415 0.888316 0.798992 0.661232 0.40939 -188.332 0.822071 
0.1 0.025 2.415 0.886992 0.796709 0.657532 0.412174 -188.061 0.808917 
0.1 0.025 2.42 0.886602 0.795913 0.656399 0.407024 -187.812 0.826293 
0.1 0.025 2.42 0.88301 0.790768 0.65025 0.457082 -187.206 0.861559 
0.1 0.025 2.425 0.883576 0.791552 0.651116 0.447232 -187.194 0.877506 
0.1 0.025 2.425 0.883722 0.791836 0.651536 0.448308 -187.376 0.850879 
0.1 0.025 2.43 0.880904 0.787238 0.645034 0.462821 -186.626 0.87342 
0.1 0.025 2.43 0.88131 0.787575 0.644822 0.447217 -186.724 0.838154 
0.1 0.025 2.435 0.880438 0.786337 0.643324 0.458566 -186.356 0.871128 
0.1 0.025 2.435 0.88128 0.788224 0.646447 0.475126 -186.768 0.858998 
0.1 0.025 2.44 0.877622 0.781888 0.637088 0.47818 -185.704 0.870279 
0.1 0.025 2.44 0.878752 0.7836 0.639575 0.467005 -186.094 0.85448 
0.1 0.025 2.445 0.875926 0.778586 0.631668 0.463804 -185.239 0.854152 
0.1 0.025 2.445 0.876304 0.779811 0.634196 0.48679 -185.424 0.87834 
0.1 0.025 2.45 0.87312 0.774865 0.627657 0.511292 -184.741 0.895117 
0.1 0.025 2.45 0.872206 0.773231 0.625329 0.509689 -184.575 0.904681 
0.1 0.025 2.455 0.870578 0.770503 0.621029 0.513101 -184.146 0.878051 
0.1 0.025 2.455 0.871818 0.773128 0.625235 0.53203 -184.292 0.912993 
0.1 0.025 2.46 0.870628 0.770858 0.621984 0.522956 -184.045 0.906212 
0.1 0.025 2.46 0.871502 0.772773 0.62543 0.5389 -184.553 0.918591 
0.1 0.025 2.465 0.867672 0.766735 0.616814 0.563097 -183.572 0.914329 
0.1 0.025 2.465 0.866648 0.764972 0.614476 0.563633 -183.268 0.938012 
0.1 0.025 2.47 0.864326 0.761849 0.611115 0.598787 -183.03 0.943285 
0.1 0.025 2.47 0.864458 0.761302 0.609103 0.567382 -182.723 0.920223 
0.1 0.025 2.475 0.865138 0.762022 0.609673 0.547806 -182.76 0.913683 
0.1 0.025 2.475 0.865648 0.763217 0.611925 0.560411 -182.973 0.921051 
0.1 0.025 2.48 0.863798 0.761056 0.609782 0.601152 -182.7 0.94748 
0.1 0.025 2.48 0.863004 0.759599 0.607353 0.597691 -182.426 0.929572 
0.1 0.025 2.485 0.861106 0.756719 0.603735 0.612289 -182.144 0.938024 
0.1 0.025 2.485 0.859044 0.753499 0.599396 0.625447 -181.595 0.960503 
0.1 0.025 2.49 0.85784 0.751423 0.596056 0.623854 -181.193 0.958502 
0.1 0.025 2.49 0.858374 0.753386 0.600408 0.665878 -181.587 0.999605 
0.1 0.025 2.495 0.854804 0.747073 0.590591 0.656656 -180.563 0.972047 
0.1 0.025 2.495 0.85561 0.748127 0.592376 0.643619 -180.887 0.984607 
0.1 0.025 2.5 0.852788 0.743638 0.585907 0.655635 -180.236 0.961496 
