J: 3.41735 1.11132 0 0 
nth step2 temperature e 
1 2048 1.57 -217.331 
1 2048 1.57 -217.405 
1 2048 1.57 -216.999 
1 2048 1.57 -217.162 
1 2048 1.57 -217.258 
1 2048 1.57 -217.161 
1 2048 1.57 -217.243 
1 2048 1.57 -217.33 
1 2048 1.57 -217.292 
1 2048 1.575 -217.291 
1 2048 1.575 -217.152 
1 2048 1.575 -217.083 
1 2048 1.575 -217.123 
1 2048 1.575 -217.075 
1 2048 1.575 -217.18 
1 2048 1.575 -217.367 
1 2048 1.575 -217.153 
1 2048 1.575 -217.043 
1 2048 1.575 -217.199 
1 2048 1.575 -217.193 
1 2048 1.575 -217.426 
1 2048 1.575 -217.311 
1 2048 1.575 -217.339 
1 2048 1.575 -217.211 
1 2048 1.575 -217.294 
1 2048 1.575 -217.031 
1 2048 1.575 -217.182 
1 2048 1.575 -217.18 
1 2048 1.575 -216.961 
1 2048 1.575 -217.186 
1 2048 1.575 -217.304 
1 2048 1.575 -217.201 
1 2048 1.575 -217.153 
1 2048 1.575 -217.445 
1 2048 1.58 -217.223 
1 2048 1.58 -217.19 
1 2048 1.58 -216.995 
1 2048 1.58 -217.081 
1 2048 1.58 -217.057 
1 2048 1.58 -217.2 
1 2048 1.58 -217.289 
1 2048 1.58 -217.193 
1 2048 1.58 -217.055 
1 2048 1.58 -217.17 
1 2048 1.58 -216.94 
1 2048 1.58 -217.084 
1 2048 1.58 -216.946 
1 2048 1.58 -216.907 
1 2048 1.58 -217.314 
1 2048 1.58 -216.977 
1 2048 1.58 -217.18 
1 2048 1.58 -217.033 
1 2048 1.58 -217.404 
1 2048 1.58 -217.256 
1 2048 1.58 -217.057 
1 2048 1.58 -217.113 
1 2048 1.58 -217.137 
1 2048 1.58 -217.127 
1 2048 1.58 -217.196 
1 2048 1.585 -217.05 
1 2048 1.585 -217.157 
1 2048 1.585 -217.02 
1 2048 1.585 -217.143 
1 2048 1.585 -217.041 
1 2048 1.585 -217.261 
1 2048 1.585 -216.854 
1 2048 1.585 -217.189 
1 2048 1.585 -217.196 
1 2048 1.585 -216.903 
1 2048 1.585 -217.077 
1 2048 1.585 -216.908 
1 2048 1.585 -216.981 
1 2048 1.585 -217.108 
1 2048 1.585 -217.092 
1 2048 1.585 -217.189 
1 2048 1.585 -217.043 
1 2048 1.585 -216.987 
1 2048 1.585 -217.164 
1 2048 1.585 -217.084 
1 2048 1.585 -217.199 
1 2048 1.585 -216.8 
1 2048 1.585 -217.186 
1 2048 1.585 -217.038 
1 2048 1.585 -217.293 
1 2048 1.59 -216.794 
1 2048 1.59 -217.271 
1 2048 1.59 -216.979 
1 2048 1.59 -216.906 
1 2048 1.59 -216.931 
1 2048 1.59 -216.843 
1 2048 1.59 -216.913 
1 2048 1.59 -217.093 
1 2048 1.59 -217.181 
1 2048 1.59 -217.013 
1 2048 1.59 -216.996 
1 2048 1.59 -216.846 
1 2048 1.59 -217.134 
1 2048 1.59 -216.792 
1 2048 1.59 -216.943 
1 2048 1.59 -216.96 
1 2048 1.59 -217.059 
1 2048 1.59 -216.83 
1 2048 1.59 -216.964 
1 2048 1.59 -217.261 
1 2048 1.59 -216.861 
1 2048 1.59 -217.162 
1 2048 1.59 -216.785 
1 2048 1.59 -216.899 
1 2048 1.59 -217.099 
1 2048 1.595 -216.883 
1 2048 1.595 -217.143 
1 2048 1.595 -217.171 
1 2048 1.595 -216.878 
1 2048 1.595 -216.977 
1 2048 1.595 -217.068 
1 2048 1.595 -216.967 
1 2048 1.595 -216.6 
1 2048 1.595 -216.899 
1 2048 1.595 -217.082 
1 2048 1.595 -216.936 
1 2048 1.595 -216.925 
1 2048 1.595 -216.811 
1 2048 1.595 -216.89 
1 2048 1.595 -216.877 
1 2048 1.595 -216.698 
1 2048 1.595 -216.985 
1 2048 1.595 -216.98 
1 2048 1.595 -216.95 
1 2048 1.595 -216.76 
1 2048 1.595 -216.998 
1 2048 1.595 -216.805 
1 2048 1.595 -216.948 
1 2048 1.595 -217.071 
1 2048 1.595 -216.801 
1 2048 1.6 -216.923 
1 2048 1.6 -217.007 
1 2048 1.6 -216.716 
1 2048 1.6 -216.919 
1 2048 1.6 -216.761 
1 2048 1.6 -216.763 
1 2048 1.6 -216.895 
1 2048 1.6 -216.963 
1 2048 1.6 -217.033 
1 2048 1.6 -216.746 
1 2048 1.6 -217.039 
1 2048 1.6 -216.855 
1 2048 1.6 -216.79 
1 2048 1.6 -216.832 
1 2048 1.6 -216.947 
1 2048 1.6 -216.956 
1 2048 1.6 -216.973 
1 2048 1.6 -216.765 
1 2048 1.6 -217.038 
1 2048 1.6 -216.913 
1 2048 1.6 -217.043 
1 2048 1.6 -217.05 
1 2048 1.6 -216.853 
1 2048 1.6 -216.762 
1 2048 1.6 -216.775 
1 2048 1.605 -216.834 
1 2048 1.605 -216.773 
1 2048 1.605 -216.728 
1 2048 1.605 -216.888 
1 2048 1.605 -216.987 
1 2048 1.605 -216.955 
1 2048 1.605 -216.757 
1 2048 1.605 -216.731 
1 2048 1.605 -216.739 
1 2048 1.605 -216.955 
1 2048 1.605 -216.811 
1 2048 1.605 -216.928 
1 2048 1.605 -216.801 
1 2048 1.605 -217.025 
1 2048 1.605 -216.911 
1 2048 1.605 -216.611 
1 2048 1.605 -216.836 
1 2048 1.605 -216.757 
1 2048 1.605 -216.561 
1 2048 1.605 -216.856 
1 2048 1.605 -216.797 
1 2048 1.605 -216.907 
1 2048 1.605 -216.555 
1 2048 1.605 -216.69 
1 2048 1.605 -216.74 
1 2048 1.61 -216.641 
1 2048 1.61 -216.795 
1 2048 1.61 -216.68 
1 2048 1.61 -216.699 
1 2048 1.61 -216.848 
1 2048 1.61 -216.873 
1 2048 1.61 -216.768 
1 2048 1.61 -216.685 
1 2048 1.61 -216.566 
1 2048 1.61 -216.664 
1 2048 1.61 -216.705 
1 2048 1.61 -216.663 
1 2048 1.61 -216.988 
1 2048 1.61 -216.817 
1 2048 1.61 -216.69 
1 2048 1.61 -216.842 
1 2048 1.61 -216.461 
1 2048 1.61 -216.65 
1 2048 1.61 -216.691 
