J: 8.66854 1.22259 -0.0641977 -0.0207783 
nth temperature m m2 m4 ms e sp_h 
3 1.385 0.993748 0.987696 0.976156 0.0115836 -217.229 0.147762 
3 1.39 0.993336 0.986891 0.974619 0.0125404 -217.046 0.159128 
3 1.39 0.99319 0.986614 0.974118 0.0134665 -217.033 0.159641 
3 1.395 0.992988 0.98621 0.973313 0.0132209 -216.915 0.161706 
3 1.395 0.993174 0.986578 0.974034 0.0131445 -216.997 0.161518 
3 1.4 0.993124 0.986476 0.973824 0.0129086 -216.98 0.156071 
3 1.4 0.992836 0.985919 0.972778 0.0139455 -216.863 0.167889 
3 1.405 0.99271 0.985665 0.972266 0.0136324 -216.793 0.167001 
3 1.405 0.992746 0.985738 0.972418 0.0137836 -216.829 0.165655 
3 1.41 0.992572 0.985398 0.971766 0.0141067 -216.744 0.169826 
3 1.41 0.992716 0.985676 0.972287 0.0135478 -216.808 0.163976 
3 1.415 0.992792 0.985831 0.972602 0.0137586 -216.861 0.159572 
3 1.415 0.992558 0.985367 0.971693 0.0138245 -216.708 0.171914 
3 1.42 0.992394 0.985053 0.971116 0.014571 -216.661 0.174986 
3 1.42 0.992364 0.984999 0.971029 0.0149811 -216.669 0.173559 
3 1.425 0.991824 0.983942 0.969002 0.0159293 -216.422 0.186625 
3 1.425 0.992128 0.984532 0.970114 0.0149917 -216.564 0.174407 
3 1.43 0.991978 0.984243 0.969579 0.0155586 -216.517 0.178517 
3 1.43 0.9918 0.983892 0.968898 0.0157231 -216.419 0.184786 
3 1.435 0.991664 0.98363 0.968406 0.0161694 -216.354 0.188428 
3 1.435 0.991454 0.983216 0.967603 0.0163544 -216.294 0.186725 
3 1.44 0.99163 0.983553 0.968223 0.0154877 -216.337 0.179755 
3 1.44 0.991516 0.98333 0.967799 0.0157182 -216.287 0.184969 
3 1.445 0.991154 0.982631 0.966489 0.0169099 -216.165 0.190766 
3 1.445 0.991208 0.982739 0.966708 0.0170229 -216.18 0.193644 
3 1.45 0.991194 0.982709 0.966639 0.0167734 -216.174 0.192096 
