size temperature err_m err_ms
48 2.23 0.0028923 0.838712
48 2.231 0.00225807 0.717381
48 2.231 0.00266382 0.666107
48 2.231 0.00237722 0.726625
48 2.231 0.00214607 0.687953
48 2.231 0.00246317 0.5784
48 2.232 0.00260472 0.757105
48 2.232 0.00276006 0.699955
48 2.232 0.00261733 0.801086
48 2.232 0.00284226 0.75685
48 2.232 0.00226912 0.548722
48 2.233 0.00279087 0.703881
48 2.233 0.00308138 0.849328
48 2.233 0.00276994 0.647689
48 2.233 0.00243456 0.642107
48 2.233 0.00243692 0.810387
48 2.234 0.00287577 0.704473
48 2.234 0.0026588 0.671828
48 2.234 0.00238856 0.628713
48 2.234 0.00270657 0.71339
48 2.234 0.00289656 0.988268
48 2.235 0.0026353 0.762041
48 2.235 0.00282227 0.771723
48 2.235 0.00292201 0.909667
48 2.235 0.0023561 0.75925
48 2.235 0.00401092 2.93509
48 2.236 0.00322121 0.970399
48 2.236 0.00244837 0.66248
48 2.236 0.00265756 0.767559
48 2.236 0.00285061 0.861345
48 2.236 0.00299579 0.954093
48 2.237 0.00275304 0.861366
48 2.237 0.00302546 0.887362
48 2.237 0.00278526 0.944414
48 2.237 0.00329141 0.986605
48 2.237 0.00282302 0.987852
48 2.238 0.00319581 0.908374
48 2.238 0.00314814 0.933263
48 2.238 0.00242566 0.726478
48 2.238 0.00275827 0.730815
48 2.238 0.00260408 0.709583
48 2.239 0.00279042 0.809119
48 2.239 0.00250225 0.767494
48 2.239 0.00262716 0.660218
48 2.239 0.00283535 0.731922
48 2.239 0.00260257 0.798494
48 2.24 0.0029893 0.83745
48 2.24 0.00284207 0.658488
48 2.24 0.00302842 0.916015
48 2.24 0.00283466 0.806937
48 2.24 0.00294602 0.971226
48 2.241 0.0031991 1.03628
48 2.241 0.00289594 0.822136
48 2.241 0.00297248 0.859999
48 2.241 0.00345768 1.03631
48 2.241 0.00274972 0.774377
48 2.242 0.00297683 0.875404
48 2.242 0.00298029 0.952306
48 2.242 0.00288783 0.776633
48 2.242 0.00291375 0.834101
48 2.242 0.00330004 0.889181
48 2.243 0.00314205 0.888979
48 2.243 0.0027748 0.91202
48 2.243 0.00331648 0.905926
48 2.243 0.00329723 1.05512
48 2.243 0.00306998 0.841899
48 2.244 0.00319553 0.937948
48 2.244 0.00301639 0.8962
48 2.244 0.00341301 0.985598
48 2.244 0.00287591 0.806876
48 2.244 0.00273699 0.746576
48 2.245 0.00293711 0.765811
48 2.245 0.00325716 0.918511
48 2.245 0.00334066 1.09834
48 2.245 0.00302826 0.978568
48 2.245 0.00306045 1.00676
48 2.246 0.00336538 1.06867
48 2.246 0.00352997 0.996118
48 2.246 0.00329365 0.940972
48 2.246 0.00310104 0.883232
48 2.246 0.00319528 1.04084
48 2.247 0.00331585 1.09485
48 2.247 0.00304897 0.940878
48 2.247 0.00329306 1.00718
48 2.247 0.00372965 1.2504
48 2.247 0.00282965 0.846852
48 2.248 0.00324549 0.977549
48 2.248 0.0036766 0.950016
48 2.248 0.00338629 0.98356
48 2.248 0.00297444 0.935339
48 2.248 0.00308383 0.878755
48 2.249 0.00321972 0.946192
48 2.249 0.00338797 0.931549
