J2 temperature m m2 m4 ms e sp_h 
0.2 1.63 0.993622 0.98743 0.975578 0.00893258 -237.03 0.112041 
0.2 1.63 0.993772 0.987729 0.976171 0.00899706 -237.108 0.109794 
0.2 1.63 0.99373 0.987647 0.976013 0.00905074 -237.09 0.112798 
0.2 1.635 0.993464 0.987129 0.97503 0.00968322 -236.979 0.11754 
0.2 1.635 0.993364 0.986929 0.974633 0.00962223 -236.935 0.117597 
0.2 1.635 0.993396 0.986992 0.974755 0.00958454 -236.939 0.118299 
0.2 1.64 0.99318 0.986565 0.97392 0.00968583 -236.834 0.118643 
0.2 1.64 0.993292 0.986785 0.974345 0.00952944 -236.893 0.115994 
0.2 1.64 0.993554 0.987303 0.975357 0.00938104 -237.02 0.113013 
0.2 1.645 0.993182 0.986575 0.973961 0.0100058 -236.848 0.122317 
0.2 1.645 0.993188 0.986585 0.973973 0.00988673 -236.854 0.118891 
0.2 1.645 0.9932 0.986606 0.974003 0.00971185 -236.847 0.118686 
0.2 1.65 0.99313 0.986477 0.973785 0.0102717 -236.825 0.123805 
0.2 1.65 0.993098 0.986403 0.973603 0.00965348 -236.802 0.118794 
0.2 1.65 0.993156 0.986522 0.973852 0.00990786 -236.832 0.119897 
0.2 1.655 0.992774 0.985772 0.972401 0.0103532 -236.654 0.124919 
0.2 1.655 0.992926 0.986068 0.972968 0.0100398 -236.73 0.121291 
0.2 1.655 0.992844 0.985908 0.972662 0.0102037 -236.692 0.12332 
0.2 1.66 0.992896 0.986012 0.972867 0.0102321 -236.715 0.121195 
0.2 1.66 0.99277 0.985768 0.972408 0.0105595 -236.661 0.125406 
0.2 1.66 0.992792 0.985813 0.9725 0.0106533 -236.682 0.123104 
0.2 1.665 0.992506 0.985238 0.971346 0.010203 -236.53 0.123828 
0.2 1.665 0.992762 0.985747 0.972349 0.0102373 -236.655 0.121912 
0.2 1.665 0.992648 0.985531 0.971961 0.0108509 -236.624 0.125986 
0.2 1.67 0.99251 0.985257 0.971424 0.0108467 -236.548 0.12804 
0.2 1.67 0.992654 0.98554 0.971969 0.0106537 -236.618 0.125088 
0.2 1.67 0.992534 0.985302 0.971502 0.0106718 -236.555 0.126614 
0.2 1.675 0.992484 0.985202 0.971302 0.0106024 -236.527 0.125437 
0.2 1.675 0.992412 0.985066 0.971061 0.0110198 -236.524 0.126707 
0.2 1.675 0.992462 0.98516 0.971227 0.0107139 -236.512 0.128084 
0.2 1.68 0.991958 0.984185 0.969399 0.0121813 -236.31 0.138851 
0.2 1.68 0.992312 0.984866 0.970662 0.0108913 -236.448 0.12937 
0.2 1.68 0.992158 0.98457 0.970114 0.0114657 -236.392 0.133273 
0.2 1.685 0.992054 0.984359 0.969679 0.0111205 -236.327 0.131454 
0.2 1.685 0.991858 0.98398 0.968971 0.01175 -236.252 0.135297 
0.2 1.685 0.992072 0.9844 0.969784 0.0114865 -236.345 0.135139 
0.2 1.69 0.991894 0.984053 0.969121 0.0117925 -236.279 0.135057 
0.2 1.69 0.99194 0.984146 0.969311 0.0119193 -236.29 0.137557 
0.2 1.69 0.992014 0.984284 0.969551 0.0113908 -236.316 0.133384 
0.2 1.695 0.991816 0.983903 0.968844 0.0120438 -236.239 0.13867 
0.2 1.695 0.991712 0.983702 0.968467 0.0123769 -236.201 0.13829 
0.2 1.695 0.991832 0.983937 0.968918 0.0121914 -236.245 0.138091 
0.2 1.7 0.99158 0.983433 0.967914 0.0119002 -236.12 0.137938 
0.2 1.7 0.991546 0.983378 0.967848 0.0126406 -236.119 0.142967 
0.2 1.7 0.991638 0.983558 0.968192 0.0124775 -236.162 0.141701 
0.2 1.705 0.991656 0.983584 0.968209 0.0118603 -236.172 0.134935 
0.2 1.705 0.991388 0.983064 0.967229 0.0125322 -236.052 0.14277 
0.2 1.705 0.991418 0.983118 0.967316 0.0122176 -236.06 0.140276 
0.2 1.71 0.991444 0.983167 0.967402 0.0120371 -236.049 0.139382 
0.2 1.71 0.991438 0.983169 0.967454 0.0128288 -236.074 0.143949 
0.2 1.71 0.991304 0.982904 0.966939 0.0129158 -236.007 0.144464 
0.2 1.715 0.990924 0.982148 0.965443 0.0126802 -235.824 0.144188 
0.2 1.715 0.991022 0.982347 0.96585 0.012977 -235.888 0.143546 
0.2 1.715 0.99123 0.982754 0.966633 0.0126745 -235.981 0.141931 
0.2 1.72 0.99102 0.98234 0.96583 0.0127767 -235.875 0.144995 
0.2 1.72 0.990766 0.981847 0.964896 0.013338 -235.766 0.149074 
0.2 1.72 0.990896 0.982104 0.965394 0.0132929 -235.832 0.146505 
0.2 1.725 0.991006 0.982316 0.965791 0.0129083 -235.872 0.144573 
0.2 1.725 0.990748 0.981815 0.964847 0.0135096 -235.761 0.152094 
0.2 1.725 0.991078 0.98246 0.966082 0.0130109 -235.92 0.144512 
0.2 1.73 0.990568 0.981459 0.96415 0.013512 -235.68 0.148886 
0.2 1.73 0.990574 0.981467 0.964154 0.0133174 -235.678 0.147528 
0.2 1.73 0.990584 0.981493 0.964224 0.0136358 -235.682 0.151827 
0.2 1.735 0.99072 0.981753 0.964702 0.0130698 -235.732 0.146952 
0.2 1.735 0.990388 0.981117 0.963535 0.0143544 -235.614 0.155989 
0.2 1.735 0.990476 0.981273 0.963775 0.0132895 -235.617 0.150477 
