sizes nth step2 temp ene nn nnn nnnn 
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -192.8 -176 -168 -160
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -197.6 -180 -180 -176
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -196.8 -180 -176 -176
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -202.4 -184 -176 -180
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -192 -176 -180 -176
10 1 4096 1.86975 -187.2 -172 -168 -164
10 1 4096 1.86975 -201.6 -184 -180 -176
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -192.8 -176 -168 -172
10 1 4096 1.86975 -196.8 -180 -176 -176
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -202.4 -184 -176 -180
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -191.2 -176 -176 -176
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -174.4 -160 -148 -148
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -169.6 -156 -144 -136
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -201.6 -184 -188 -184
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -201.6 -184 -180 -176
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -206.4 -188 -184 -184
10 1 4096 1.86975 -188.8 -172 -160 -152
10 1 4096 1.86975 -187.2 -172 -168 -164
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -181.6 -168 -168 -168
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -196.8 -180 -176 -176
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -183.2 -168 -160 -172
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -201.6 -184 -180 -176
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -200.8 -184 -184 -188
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -201.6 -184 -188 -184
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -196.8 -180 -176 -176
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -206.4 -188 -184 -184
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -182.4 -168 -164 -160
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -197.6 -180 -172 -172
10 1 4096 1.86975 -196.8 -180 -176 -176
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -192.8 -176 -168 -160
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -191.2 -176 -176 -176
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -206.4 -188 -184 -184
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -200.8 -184 -184 -188
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -183.2 -168 -160 -152
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -201.6 -184 -180 -176
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -192 -176 -172 -168
10 1 4096 1.86975 -179.2 -164 -152 -156
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -187.2 -172 -168 -168
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -202.4 -184 -176 -168
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -187.2 -172 -168 -168
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -177.6 -164 -160 -164
10 1 4096 1.86975 -200.8 -184 -184 -188
10 1 4096 1.86975 -202.4 -184 -176 -180
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -202.4 -184 -176 -180
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -196.8 -180 -176 -176
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -196.8 -180 -176 -176
10 1 4096 1.86975 -200.8 -184 -184 -188
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -168.8 -156 -148 -144
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -206.4 -188 -184 -184
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -202.4 -184 -176 -168
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -192.8 -176 -168 -172
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -191.2 -176 -176 -176
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -192.8 -176 -168 -160
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -196.8 -180 -176 -176
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -201.6 -184 -180 -176
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -206.4 -188 -184 -184
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -197.6 -180 -172 -172
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -206.4 -188 -184 -184
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -200.8 -184 -184 -188
10 1 4096 1.86975 -206.4 -188 -184 -184
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -206.4 -188 -184 -184
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -206.4 -188 -184 -184
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -197.6 -180 -180 -176
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -184 -168 -164 -164
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -202.4 -184 -176 -168
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -206.4 -188 -184 -184
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -196.8 -180 -176 -176
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -206.4 -188 -184 -184
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -206.4 -188 -184 -184
10 1 4096 1.86975 -206.4 -188 -184 -184
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -196.8 -180 -176 -176
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -201.6 -184 -188 -184
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -188.8 -172 -160 -164
10 1 4096 1.86975 -192 -176 -172 -164
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -197.6 -180 -172 -164
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -206.4 -188 -184 -184
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -202.4 -184 -176 -180
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -206.4 -188 -184 -184
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -202.4 -184 -176 -168
10 1 4096 1.86975 -201.6 -184 -180 -176
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -206.4 -188 -184 -184
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -191.2 -176 -176 -176
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -197.6 -180 -172 -164
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -192.8 -176 -168 -176
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -206.4 -188 -184 -184
10 1 4096 1.86975 -192.8 -176 -168 -172
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -202.4 -184 -176 -180
10 1 4096 1.86975 -201.6 -184 -180 -176
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -196.8 -180 -176 -180
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -206.4 -188 -184 -184
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -206.4 -188 -184 -184
10 1 4096 1.86975 -187.2 -172 -168 -168
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -206.4 -188 -184 -184
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -196.8 -180 -176 -176
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -202.4 -184 -176 -168
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -196.8 -180 -176 -176
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -210.4 -192 -192 -192
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -220 -200 -200 -200
10 1 4096 1.86975 -206.4 -188 -184 -184
10 1 4096 1.86975 -196.8 -180 -176 -176
10 1 4096 1.86975 -200.8 -184 -184 -184
10 1 4096 1.86975 -220 -200 -200 -200
