size temperature m m2 m4 mag_sus 
10 1.735 0.986832 0.97432 0.951052 0.0277881 
10 1.74 0.986324 0.973346 0.949249 0.0293935 
10 1.74 0.986644 0.973964 0.950427 0.0286217 
10 1.74 0.986356 0.97337 0.949182 0.0271127 
10 1.74 0.986694 0.974037 0.95049 0.0271374 
10 1.74 0.98633 0.973335 0.949174 0.0280765 
10 1.745 0.986054 0.972803 0.948179 0.0286733 
10 1.745 0.985758 0.972241 0.947161 0.0299189 
10 1.745 0.98618 0.973066 0.94873 0.0295271 
10 1.745 0.986722 0.974093 0.950593 0.0270794 
10 1.745 0.9863 0.973275 0.949052 0.0279375 
10 1.75 0.986046 0.972796 0.948202 0.0291272 
10 1.75 0.985844 0.97241 0.94749 0.0297924 
10 1.75 0.98606 0.972788 0.948066 0.0270809 
10 1.75 0.985948 0.972589 0.947751 0.0283189 
10 1.75 0.985992 0.972679 0.947941 0.0285083 
10 1.755 0.985466 0.97169 0.946175 0.031166 
10 1.755 0.98541 0.971602 0.946078 0.0324041 
10 1.755 0.985946 0.972601 0.947815 0.0291672 
10 1.755 0.985738 0.972196 0.947056 0.0294379 
10 1.755 0.985732 0.972219 0.947196 0.0313951 
10 1.76 0.985954 0.972597 0.94775 0.0279244 
10 1.76 0.985304 0.971383 0.945617 0.0317516 
10 1.76 0.985526 0.971798 0.946352 0.0305081 
10 1.76 0.98549 0.971711 0.946128 0.0295443 
10 1.76 0.985106 0.971006 0.944925 0.032521 
10 1.765 0.985226 0.97121 0.945227 0.0306045 
10 1.765 0.985052 0.970881 0.944622 0.0313381 
10 1.765 0.98555 0.971843 0.946413 0.0302797 
10 1.765 0.98529 0.971362 0.945606 0.0320394 
10 1.765 0.985072 0.970924 0.944719 0.0315714 
10 1.77 0.984612 0.970072 0.943238 0.0345271 
10 1.77 0.984876 0.970525 0.943915 0.0307607 
10 1.77 0.984802 0.970419 0.943825 0.0329684 
10 1.77 0.984976 0.970751 0.944441 0.0323954 
10 1.77 0.984666 0.970133 0.943217 0.0319926 
10 1.775 0.98469 0.970194 0.943386 0.032665 
10 1.775 0.984552 0.969917 0.942822 0.032374 
10 1.775 0.984604 0.970043 0.943146 0.0336723 
10 1.775 0.984328 0.969491 0.942055 0.0331937 
10 1.775 0.984556 0.969965 0.943024 0.034639 
10 1.78 0.983978 0.968816 0.940794 0.0339132 
10 1.78 0.983994 0.968858 0.940905 0.0345083 
10 1.78 0.984074 0.969035 0.941321 0.0355822 
10 1.78 0.984312 0.969469 0.942041 0.0336296 
10 1.78 0.983892 0.968674 0.940611 0.0354411 
10 1.785 0.98402 0.968918 0.941045 0.0348594 
10 1.785 0.984254 0.969361 0.941851 0.0338926 
10 1.785 0.983832 0.968571 0.940457 0.0361477 
10 1.785 0.983594 0.968106 0.939569 0.036343 
10 1.785 0.983926 0.96872 0.94063 0.0341729 
10 1.79 0.98365 0.968243 0.9399 0.0377697 
10 1.79 0.983688 0.968279 0.939837 0.0356022 
10 1.79 0.98339 0.967708 0.938785 0.0364328 
10 1.79 0.983686 0.968301 0.939957 0.0370264 
10 1.79 0.983416 0.967739 0.93881 0.0353123 
10 1.795 0.98343 0.96773 0.93868 0.0331919 
10 1.795 0.983332 0.967627 0.93876 0.0381692 
10 1.795 0.982762 0.966526 0.936685 0.0392875 
10 1.795 0.983548 0.968088 0.93958 0.0401722 
10 1.795 0.982636 0.966277 0.936199 0.0391717 
10 1.8 0.983202 0.96736 0.93822 0.0374371 
10 1.8 0.983168 0.967253 0.937883 0.0352202 
10 1.8 0.982648 0.966287 0.936189 0.0383438 
10 1.8 0.982752 0.966443 0.936343 0.0356415 
10 1.8 0.983068 0.967107 0.937733 0.0380282 
10 1.805 0.981798 0.964696 0.933351 0.0425799 
10 1.805 0.982262 0.965534 0.934764 0.0385088 
10 1.805 0.982444 0.96591 0.935522 0.0395405 
10 1.805 0.982268 0.96557 0.934895 0.0398657 
10 1.805 0.982226 0.965477 0.934705 0.0393066 
10 1.81 0.982164 0.965397 0.934658 0.0414739 
10 1.81 0.981794 0.964681 0.933318 0.0420476 
10 1.81 0.982238 0.965512 0.93478 0.0398227 
10 1.81 0.982546 0.966062 0.935683 0.0367402 
10 1.81 0.982322 0.96566 0.93501 0.038869 
10 1.815 0.982204 0.965447 0.934663 0.0397764 
10 1.815 0.981136 0.963401 0.930892 0.0425867 
10 1.815 0.981382 0.963875 0.93177 0.0420876 
10 1.815 0.982134 0.965267 0.934189 0.0374328 
10 1.815 0.981514 0.964099 0.932106 0.0401712 
10 1.82 0.981602 0.964271 0.932427 0.040015 
10 1.82 0.981482 0.964047 0.932034 0.0406639 
10 1.82 0.981174 0.963498 0.931091 0.0437155 
10 1.82 0.981116 0.963374 0.930873 0.0431667 
10 1.82 0.980914 0.963026 0.930238 0.0458068 
10 1.825 0.980898 0.962915 0.929918 0.0413169 
10 1.825 0.981354 0.963785 0.931508 0.0399675 
10 1.825 0.981562 0.964216 0.932387 0.0411923 
10 1.825 0.980902 0.962962 0.930121 0.0434688 
10 1.825 0.980738 0.962658 0.92959 0.0444611 
10 1.83 0.980888 0.962879 0.929792 0.0402892 
10 1.83 0.980836 0.962826 0.92985 0.0429957 
10 1.83 0.980492 0.962193 0.928668 0.0452589 
10 1.83 0.980494 0.962231 0.928878 0.0471058 
10 1.83 0.980694 0.962553 0.929327 0.043272 
10 1.835 0.979988 0.961242 0.92704 0.0471891 
10 1.835 0.980586 0.962476 0.92927 0.050499 
10 1.835 0.979918 0.9611 0.926751 0.0469206 
10 1.835 0.980586 0.962339 0.928908 0.0430832 
10 1.835 0.980334 0.961902 0.928247 0.0461563 
10 1.84 0.979912 0.961067 0.926624 0.0456431 
10 1.84 0.980302 0.961792 0.927899 0.0434885 
10 1.84 0.979828 0.961055 0.926793 0.0539375 
10 1.84 0.979872 0.961039 0.926735 0.0483687 
10 1.84 0.979712 0.96076 0.926238 0.0502259 
10 1.845 0.979432 0.960172 0.925029 0.0479565 
10 1.845 0.978888 0.959129 0.923109 0.0491601 
10 1.845 0.980166 0.96152 0.927354 0.0430923 
10 1.845 0.97965 0.960591 0.925828 0.0475533 
10 1.845 0.979354 0.960049 0.924902 0.0495926 
10 1.85 0.979262 0.959807 0.924258 0.0461306 
10 1.85 0.979084 0.959463 0.923614 0.0463417 
10 1.85 0.979154 0.959612 0.923956 0.0470208 
10 1.85 0.979308 0.959905 0.924466 0.0465255 
10 1.85 0.979284 0.959871 0.92444 0.0472415 
10 1.855 0.978832 0.959052 0.923057 0.0506823 
10 1.855 0.978544 0.958502 0.922033 0.0514092 
10 1.855 0.978532 0.958451 0.921884 0.049941 
10 1.855 0.978432 0.958235 0.921429 0.0488421 
10 1.855 0.979338 0.959957 0.924525 0.0460421 
10 1.86 0.978186 0.957846 0.920915 0.0536575 
10 1.86 0.978178 0.957827 0.92087 0.0534581 
10 1.86 0.978418 0.958252 0.921559 0.0510805 
10 1.86 0.978448 0.958279 0.921539 0.0493759 
10 1.86 0.978272 0.957907 0.92074 0.0478825 
10 1.865 0.977542 0.956573 0.918478 0.0528128 
10 1.865 0.977674 0.956893 0.91922 0.0560895 
10 1.865 0.978498 0.958368 0.92165 0.0487734 
10 1.865 0.978672 0.958714 0.922346 0.0490894 
10 1.865 0.97799 0.95741 0.919975 0.0507067 
10 1.87 0.977982 0.957402 0.919982 0.050963 
10 1.87 0.977694 0.956849 0.918963 0.0515081 
10 1.87 0.977908 0.957205 0.919454 0.0481852 
10 1.87 0.977454 0.956387 0.91809 0.051925 
10 1.87 0.977592 0.95667 0.918673 0.0526054 
10 1.875 0.977134 0.955816 0.917144 0.0546937 
10 1.875 0.977534 0.956478 0.918081 0.0482922 
10 1.875 0.977332 0.956113 0.917475 0.0498988 
10 1.875 0.977548 0.956572 0.918459 0.0518607 
10 1.875 0.977402 0.956292 0.917926 0.0521008 
10 1.88 0.976822 0.955193 0.915953 0.0538351 
10 1.88 0.976374 0.954413 0.914622 0.0588858 
10 1.88 0.976774 0.955066 0.915614 0.0520486 
10 1.88 0.976264 0.954186 0.914227 0.0582363 
10 1.88 0.977382 0.95623 0.917748 0.0507822 
10 1.885 0.97661 0.954804 0.915288 0.0550063 
10 1.885 0.975766 0.953219 0.912456 0.0583657 
10 1.885 0.976254 0.954119 0.914006 0.0555336 
10 1.885 0.976412 0.954417 0.914552 0.0549818 
10 1.885 0.976012 0.953658 0.913137 0.0561664 
10 1.89 0.975884 0.953453 0.912911 0.0583967 
10 1.89 0.97601 0.953678 0.913281 0.0572508 
10 1.89 0.976028 0.953688 0.913214 0.0559441 
10 1.89 0.975588 0.952946 0.91205 0.0621447 
10 1.89 0.976324 0.954261 0.914284 0.0556617 
10 1.895 0.97563 0.952945 0.911918 0.0575991 
10 1.895 0.97597 0.953572 0.912967 0.0556601 
10 1.895 0.975688 0.953137 0.912292 0.0617608 
10 1.895 0.975284 0.952397 0.91109 0.0642997 
10 1.895 0.975046 0.951957 0.910308 0.0655651 
10 1.9 0.974644 0.951067 0.90849 0.0597702 
10 1.9 0.975656 0.953 0.912007 0.0576426 
10 1.9 0.975206 0.952142 0.91044 0.0587167 
10 1.9 0.974834 0.951462 0.909276 0.0610733 
10 1.9 0.974766 0.951302 0.90889 0.0596382 
10 1.905 0.974746 0.951298 0.908994 0.0613226 
10 1.905 0.974736 0.951258 0.908896 0.0602735 
10 1.905 0.97412 0.950184 0.907093 0.0668717 
10 1.905 0.974008 0.949885 0.906427 0.062636 
10 1.905 0.974912 0.951604 0.90953 0.0603943 
10 1.91 0.974302 0.950498 0.907665 0.0645724 
10 1.91 0.974454 0.950691 0.90774 0.0592043 
10 1.91 0.97452 0.95092 0.908335 0.0644424 
10 1.91 0.973552 0.949109 0.905065 0.0683489 
10 1.91 0.973524 0.949005 0.90493 0.0657791 
10 1.915 0.973606 0.949184 0.905284 0.0666004 
10 1.915 0.973252 0.948483 0.903802 0.0659752 
10 1.915 0.973562 0.949062 0.904926 0.0646784 
10 1.915 0.973116 0.948294 0.903785 0.0699306 
10 1.915 0.973348 0.94858 0.903884 0.061305 
10 1.92 0.972472 0.947009 0.90133 0.0680609 
10 1.92 0.973202 0.948327 0.903499 0.062741 
10 1.92 0.973594 0.949112 0.905007 0.0639106 
10 1.92 0.973144 0.94831 0.903757 0.067756 
10 1.92 0.972514 0.947152 0.901781 0.0712792 
10 1.925 0.971806 0.945834 0.899392 0.0741163 
10 1.925 0.972412 0.946888 0.901082 0.0677082 
10 1.925 0.971816 0.945993 0.899754 0.0813871 
10 1.925 0.97242 0.946862 0.900916 0.0655493 
10 1.925 0.972918 0.947814 0.90266 0.0646424 
10 1.93 0.972434 0.946899 0.901024 0.0658443 
10 1.93 0.972378 0.946808 0.90088 0.0667785 
10 1.93 0.971868 0.945864 0.899226 0.0692617 
10 1.93 0.971534 0.945211 0.898022 0.0690594 
10 1.93 0.97215 0.946437 0.900367 0.0705501 
10 1.935 0.971418 0.945079 0.897976 0.0736863 
10 1.935 0.97071 0.943735 0.895543 0.0753187 
10 1.935 0.971072 0.944364 0.89655 0.0714693 
10 1.935 0.971334 0.944908 0.897496 0.0733137 
10 1.935 0.971212 0.944645 0.897033 0.0719654 
10 1.94 0.97007 0.942572 0.893582 0.079208 
10 1.94 0.97071 0.943716 0.89551 0.0741307 
10 1.94 0.970092 0.942567 0.8935 0.0767212 
10 1.94 0.971166 0.944579 0.897001 0.0729815 
10 1.94 0.97088 0.944014 0.89596 0.0725003 
10 1.945 0.970308 0.943073 0.894593 0.0810193 
10 1.945 0.970538 0.943352 0.894701 0.0723841 
10 1.945 0.970168 0.942753 0.89384 0.0785219 
10 1.945 0.969844 0.942062 0.892477 0.0752892 
10 1.945 0.970024 0.942423 0.893174 0.0759198 
10 1.95 0.96951 0.941581 0.89187 0.0836554 
10 1.95 0.969592 0.941611 0.891734 0.0770294 
10 1.95 0.969836 0.9422 0.893148 0.0829607 
10 1.95 0.970404 0.94318 0.894632 0.0767178 
10 1.95 0.969392 0.94139 0.891606 0.0855769 
10 1.955 0.969672 0.941737 0.891849 0.07535 
10 1.955 0.968692 0.939933 0.888753 0.0802399 
10 1.955 0.968446 0.939752 0.888915 0.0953527 
10 1.955 0.969318 0.941128 0.89094 0.0793092 
10 1.955 0.968886 0.940242 0.88917 0.0768347 
10 1.96 0.968788 0.940221 0.889522 0.0852638 
10 1.96 0.968888 0.940297 0.889413 0.0792471 
10 1.96 0.968482 0.939502 0.887836 0.078809 
10 1.96 0.968552 0.939757 0.888545 0.0849216 
10 1.96 0.968858 0.940279 0.889436 0.0812641 
10 1.965 0.968526 0.939592 0.888116 0.0788675 
10 1.965 0.967772 0.938224 0.885805 0.0835092 
10 1.965 0.967416 0.937579 0.884652 0.0857834 
10 1.965 0.967248 0.937239 0.883986 0.0850212 
10 1.965 0.968216 0.93907 0.887303 0.0828385 
10 1.97 0.968148 0.938868 0.886761 0.0790543 
10 1.97 0.967594 0.937861 0.885044 0.082362 
10 1.97 0.967204 0.937224 0.884112 0.0883544 
10 1.97 0.967292 0.937418 0.884476 0.0895404 
10 1.97 0.967546 0.93776 0.884854 0.0819562 
10 1.975 0.966688 0.936202 0.882217 0.086918 
10 1.975 0.966752 0.936317 0.882385 0.086437 
