size temperature m m2 m4 ms e sp_h 
40 2.095 0.948524 0.899921 0.810654 0.170986 -3234.77 0.538977 
40 2.095 0.948689 0.900231 0.8112 0.168543 -3235.54 0.52736 
40 2.1 0.94775 0.89846 0.808043 0.174599 -3231.55 0.546417 
40 2.1 0.947421 0.897833 0.806908 0.172495 -3230.17 0.541298 
40 2.1 0.947666 0.898305 0.807785 0.179178 -3231.27 0.545119 
40 2.105 0.946546 0.896188 0.804 0.181996 -3226.53 0.546715 
40 2.105 0.946617 0.896318 0.804218 0.178583 -3226.2 0.559931 
40 2.105 0.946603 0.89629 0.804164 0.177686 -3226.21 0.552337 
40 2.11 0.945621 0.894446 0.800904 0.187073 -3221.4 0.560902 
40 2.11 0.94546 0.894137 0.800333 0.182896 -3221.02 0.556755 
40 2.11 0.945918 0.894997 0.801856 0.179306 -3222.51 0.554817 
40 2.115 0.944652 0.892623 0.797676 0.193736 -3217.71 0.566471 
40 2.115 0.944513 0.892362 0.797214 0.194628 -3217.05 0.564936 
40 2.115 0.944806 0.892906 0.798155 0.187579 -3218.13 0.563642 
40 2.12 0.943744 0.890903 0.794586 0.188218 -3213 0.557756 
40 2.12 0.943652 0.890741 0.794337 0.197316 -3213.03 0.571495 
40 2.12 0.94349 0.890427 0.793754 0.191781 -3212.11 0.564637 
40 2.125 0.942826 0.889182 0.79156 0.196629 -3209.21 0.56965 
40 2.125 0.942802 0.889129 0.791441 0.190781 -3208.92 0.551912 
40 2.125 0.942654 0.888868 0.791033 0.203658 -3208.99 0.576347 
40 2.13 0.941194 0.886132 0.786221 0.213662 -3202.81 0.584402 
40 2.13 0.941569 0.886824 0.78741 0.204495 -3203.7 0.590263 
40 2.13 0.941667 0.887021 0.787797 0.213223 -3205.06 0.587894 
40 2.135 0.940451 0.884728 0.783715 0.208834 -3199.42 0.583604 
40 2.135 0.940811 0.885412 0.784951 0.214099 -3200.55 0.596424 
40 2.135 0.940721 0.885226 0.78457 0.202433 -3199.68 0.579961 
40 2.14 0.939582 0.883104 0.780879 0.216106 -3194.91 0.593694 
40 2.14 0.939375 0.882731 0.780273 0.228054 -3194.47 0.619675 
40 2.14 0.939398 0.88277 0.780331 0.225844 -3194.68 0.598412 
40 2.145 0.938357 0.880816 0.776886 0.225459 -3189.92 0.604813 
40 2.145 0.93805 0.880258 0.77596 0.238507 -3189.41 0.61895 
40 2.145 0.938325 0.880763 0.776813 0.230293 -3189.85 0.611472 
40 2.15 0.93694 0.878182 0.772328 0.242129 -3184.01 0.632419 
40 2.15 0.937303 0.878847 0.773444 0.230756 -3185.15 0.610348 
40 2.15 0.937076 0.878424 0.772705 0.231814 -3184.12 0.613023 
40 2.155 0.936074 0.876555 0.769458 0.238719 -3179.67 0.62523 
40 2.155 0.935769 0.875987 0.768467 0.239681 -3178.86 0.626099 
40 2.155 0.935853 0.876146 0.768749 0.240847 -3179.44 0.621897 
40 2.16 0.934662 0.873933 0.764924 0.251097 -3174.25 0.643771 
40 2.16 0.93478 0.874157 0.76533 0.254646 -3175.25 0.630629 
40 2.16 0.935047 0.874652 0.766177 0.250877 -3175.75 0.624061 
40 2.165 0.933326 0.871459 0.760674 0.266646 -3168.95 0.654404 
40 2.165 0.93391 0.872521 0.76244 0.246794 -3171.26 0.62871 
40 2.165 0.933499 0.871777 0.761215 0.263109 -3169.89 0.648824 
40 2.17 0.932121 0.869209 0.756753 0.265538 -3163.84 0.631603 
40 2.17 0.932447 0.869826 0.757854 0.271343 -3164.99 0.659126 
40 2.17 0.931862 0.868741 0.755987 0.275684 -3163.05 0.667473 
40 2.175 0.931184 0.867482 0.753812 0.278021 -3159.83 0.660849 
40 2.175 0.931153 0.867422 0.753702 0.276899 -3159.61 0.656972 
40 2.175 0.931124 0.867368 0.75361 0.277211 -3159.47 0.660565 
40 2.18 0.929548 0.864446 0.748579 0.283358 -3153.45 0.668034 
40 2.18 0.929589 0.864535 0.748769 0.292284 -3153.65 0.681593 
40 2.18 0.929253 0.86391 0.747692 0.292433 -3152.74 0.671579 
40 2.185 0.928507 0.862517 0.745261 0.286571 -3148.42 0.672164 
40 2.185 0.928309 0.862158 0.744669 0.293379 -3148.25 0.667568 
40 2.185 0.928183 0.861925 0.744272 0.294217 -3147.79 0.670366 
40 2.19 0.92703 0.859817 0.740738 0.315751 -3143.04 0.701843 
40 2.19 0.927095 0.859909 0.740805 0.295569 -3142.76 0.665291 
40 2.19 0.927175 0.860065 0.741101 0.300743 -3143.57 0.679653 
40 2.195 0.92577 0.857496 0.736796 0.3256 -3138.47 0.696696 
40 2.195 0.925874 0.857697 0.737163 0.331554 -3137.95 0.708279 
40 2.195 0.925653 0.85728 0.736425 0.326325 -3137.1 0.703085 
40 2.2 0.924296 0.854759 0.732075 0.317301 -3131.93 0.684922 
40 2.2 0.924128 0.854469 0.731645 0.332292 -3131.72 0.70944 
40 2.2 0.924104 0.854429 0.731585 0.334931 -3131.34 0.707092 
40 2.205 0.923091 0.852557 0.728391 0.334337 -3127.03 0.710628 
40 2.205 0.922965 0.852321 0.727976 0.331416 -3127.04 0.709194 
40 2.205 0.922766 0.851957 0.727365 0.33388 -3126.43 0.707937 
40 2.21 0.921138 0.84897 0.722329 0.344309 -3119.65 0.704224 
40 2.21 0.921118 0.848944 0.722317 0.351238 -3119.77 0.721333 
40 2.21 0.921599 0.849826 0.723802 0.348783 -3121.14 0.719891 
40 2.215 0.919599 0.846178 0.71772 0.372745 -3113.76 0.732208 
40 2.215 0.919909 0.846744 0.718664 0.369387 -3114.81 0.747114 
40 2.215 0.91991 0.846754 0.718709 0.375671 -3115.42 0.742511 
40 2.22 0.917885 0.843052 0.712509 0.388873 -3108.11 0.737327 
40 2.22 0.918299 0.843795 0.713709 0.375961 -3108.68 0.752395 
40 2.22 0.918601 0.844356 0.714675 0.380933 -3109.43 0.741653 
40 2.225 0.916725 0.840928 0.708941 0.390866 -3102.95 0.759407 
40 2.225 0.916297 0.840167 0.70773 0.407031 -3101.72 0.753852 
40 2.225 0.916686 0.840863 0.70885 0.395033 -3102.46 0.771763 
40 2.23 0.914897 0.837624 0.703531 0.422508 -3095.88 0.780974 
40 2.23 0.915036 0.837863 0.703884 0.41129 -3096.26 0.756395 
40 2.23 0.915062 0.837903 0.703924 0.404898 -3095.75 0.777295 
40 2.235 0.913262 0.834662 0.698655 0.440329 -3090.18 0.789249 
40 2.235 0.913239 0.834585 0.698414 0.414679 -3089.42 0.766575 
40 2.235 0.913455 0.835004 0.699183 0.431368 -3089.83 0.778373 
40 2.24 0.912229 0.832764 0.69545 0.430285 -3085.77 0.775621 
40 2.24 0.911579 0.831606 0.693602 0.450511 -3084.37 0.788431 
40 2.24 0.911303 0.831108 0.692787 0.453321 -3082.75 0.792667 
40 2.245 0.910138 0.828988 0.689279 0.454306 -3078.34 0.801063 
40 2.245 0.910209 0.829121 0.689503 0.456196 -3079.15 0.797194 
40 2.245 0.909888 0.828537 0.688532 0.456091 -3077.93 0.801163 
40 2.25 0.90806 0.825261 0.683253 0.488961 -3070.92 0.815568 
40 2.25 0.90853 0.826097 0.684583 0.47721 -3072.45 0.812709 
40 2.25 0.908119 0.82535 0.683351 0.476667 -3071.54 0.815549 
40 2.255 0.905845 0.821268 0.676736 0.504974 -3063.11 0.824788 
40 2.255 0.906224 0.821961 0.677898 0.510728 -3063.7 0.840101 
40 2.255 0.906265 0.822039 0.678044 0.512429 -3064.08 0.83445 
40 2.26 0.904087 0.818145 0.671768 0.546752 -3056.55 0.82545 
40 2.26 0.904136 0.818225 0.67189 0.540216 -3057.18 0.825719 
40 2.26 0.905014 0.819789 0.674392 0.522958 -3059.64 0.843282 
40 2.265 0.902776 0.815765 0.667862 0.536411 -3051.61 0.848278 
40 2.265 0.902286 0.81488 0.666425 0.536526 -3050.72 0.846164 
40 2.265 0.903242 0.8166 0.669218 0.532699 -3053.27 0.830289 
40 2.27 0.900311 0.811385 0.66092 0.580824 -3043.79 0.872516 
40 2.27 0.900878 0.812384 0.66248 0.565705 -3046.11 0.863186 
40 2.27 0.90087 0.812372 0.662462 0.567516 -3045.25 0.845233 
40 2.275 0.898982 0.808989 0.657019 0.576892 -3038.25 0.854079 
40 2.275 0.898684 0.808481 0.656285 0.596705 -3038.18 0.895991 
40 2.275 0.89843 0.808001 0.655443 0.579763 -3037.06 0.856188 
40 2.28 0.896604 0.804775 0.650379 0.61558 -3031.28 0.882389 
40 2.28 0.896267 0.804234 0.649647 0.658576 -3029.86 0.890147 
40 2.28 0.896403 0.804402 0.649747 0.606218 -3029.96 0.887352 
40 2.285 0.894352 0.800785 0.644085 0.643793 -3023.04 0.895554 
40 2.285 0.893806 0.799852 0.642714 0.674035 -3022.37 0.896502 
40 2.285 0.894402 0.800872 0.644213 0.642851 -3023.21 0.913846 
40 2.29 0.892588 0.797662 0.639183 0.663086 -3017.39 0.92363 
40 2.29 0.892373 0.797343 0.638821 0.707988 -3016.81 0.943614 
40 2.29 0.891987 0.796609 0.63754 0.67648 -3015.58 0.907717 
40 2.295 0.890323 0.79368 0.632981 0.700248 -3010.1 0.916649 
40 2.295 0.89003 0.793169 0.632205 0.70816 -3009.21 0.924808 
40 2.295 0.890236 0.793537 0.632789 0.708256 -3009.5 0.935933 
40 2.3 0.887862 0.789388 0.626403 0.757845 -3002.33 0.949086 
40 2.3 0.887912 0.789517 0.626693 0.785859 -3003.37 0.945074 
40 2.3 0.887851 0.789324 0.626191 0.727012 -3002.36 0.9331 
40 2.305 0.885206 0.784794 0.619445 0.836525 -2994.1 0.968177 
40 2.305 0.885639 0.785454 0.620204 0.761737 -2995.06 0.931393 
40 2.305 0.885732 0.785666 0.620696 0.794376 -2995.11 0.978336 
40 2.31 0.882603 0.780213 0.612354 0.848885 -2985.97 0.964779 
40 2.31 0.883183 0.781169 0.613652 0.801907 -2986.35 0.980971 
40 2.31 0.882794 0.780517 0.612729 0.825564 -2985.97 0.974836 
40 2.315 0.880471 0.776486 0.606618 0.869263 -2978.63 0.979985 
40 2.315 0.87992 0.775521 0.605148 0.87267 -2977.35 0.995304 
40 2.315 0.880331 0.776281 0.606365 0.897155 -2978.52 0.982506 
40 2.32 0.878087 0.772402 0.600548 0.941501 -2971.75 0.997568 
40 2.32 0.878114 0.772422 0.600527 0.922454 -2971.76 1.0074 
40 2.32 0.877779 0.771848 0.599678 0.932282 -2971.33 1.02076 
40 2.325 0.874974 0.766967 0.592254 0.954776 -2962.03 1.01464 
40 2.325 0.875138 0.767241 0.592654 0.946519 -2962.28 1.01256 
40 2.325 0.875658 0.768155 0.594024 0.948038 -2962.55 0.99122 
40 2.33 0.871795 0.761475 0.584002 0.994485 -2952.87 1.02784 
40 2.33 0.872258 0.762349 0.585455 1.03989 -2954.35 1.03374 
40 2.33 0.873273 0.764094 0.588103 1.02252 -2956.59 1.03721 
40 2.335 0.868063 0.755227 0.574979 1.16011 -2942.65 1.0581 
40 2.335 0.86978 0.758174 0.579394 1.13514 -2946.74 1.04178 
40 2.335 0.870026 0.758494 0.579695 1.06143 -2946.31 1.04642 
40 2.34 0.866338 0.7522 0.570449 1.13377 -2936.56 1.05335 
40 2.34 0.866907 0.753155 0.571825 1.11298 -2937.64 1.07157 
40 2.34 0.866807 0.753005 0.571649 1.12808 -2937.43 1.05323 
40 2.345 0.863814 0.747906 0.564204 1.18153 -2930.41 1.08416 
40 2.345 0.863514 0.747547 0.563948 1.29018 -2929.33 1.11441 
40 2.345 0.86367 0.747682 0.563892 1.19817 -2929.41 1.06931 
40 2.35 0.860129 0.741747 0.555461 1.31064 -2919.93 1.13032 
40 2.35 0.860764 0.742836 0.557019 1.30883 -2921.14 1.10974 
40 2.35 0.86044 0.742272 0.556192 1.30428 -2920.4 1.10977 
40 2.355 0.856003 0.735054 0.546181 1.57141 -2909.07 1.15208 
40 2.355 0.85686 0.736215 0.547423 1.36302 -2910.16 1.11102 
40 2.355 0.856749 0.73649 0.548379 1.67868 -2911.92 1.14144 
40 2.36 0.854097 0.731593 0.540838 1.4309 -2902.99 1.14541 
40 2.36 0.853333 0.730435 0.539404 1.53022 -2901.14 1.13405 
40 2.36 0.85328 0.730297 0.539161 1.49832 -2902.09 1.11753 
40 2.365 0.849844 0.724574 0.531147 1.58319 -2891.26 1.19344 
40 2.365 0.850063 0.724956 0.531674 1.58982 -2891.6 1.15216 
40 2.365 0.849765 0.724521 0.53115 1.63721 -2891.85 1.17193 
40 2.37 0.846147 0.71858 0.52302 1.76556 -2883.26 1.21211 
40 2.37 0.846148 0.718703 0.52319 1.84697 -2882.68 1.20311 
40 2.37 0.846109 0.718444 0.522775 1.71648 -2882.79 1.20715 
40 2.375 0.84155 0.711014 0.512533 1.89203 -2871.06 1.23772 
40 2.375 0.842906 0.713244 0.51562 1.85424 -2873.38 1.23533 
40 2.375 0.842067 0.712017 0.514007 1.98033 -2872.1 1.21222 
40 2.38 0.838911 0.706712 0.50663 1.9764 -2863.32 1.2074 
40 2.38 0.838916 0.706781 0.506832 2.01732 -2865.28 1.21554 
40 2.38 0.839109 0.707099 0.507213 2.01306 -2865.61 1.20513 
40 2.385 0.83444 0.699503 0.497024 2.15574 -2853.93 1.25789 
40 2.385 0.833878 0.698492 0.495586 2.10688 -2852.87 1.25144 
40 2.385 0.835024 0.700312 0.497989 2.04371 -2854.85 1.25835 
40 2.39 0.82945 0.691739 0.48709 2.51191 -2843.42 1.29093 
40 2.39 0.828466 0.690636 0.486195 2.86553 -2842.69 1.31964 
40 2.39 0.829854 0.692252 0.487541 2.40577 -2842.74 1.26709 
40 2.395 0.826739 0.68713 0.480748 2.42735 -2835.98 1.30919 
40 2.395 0.826816 0.687101 0.480426 2.32288 -2834.07 1.32015 
40 2.395 0.825093 0.684474 0.47713 2.46896 -2830.61 1.27624 
40 2.4 0.8207 0.677899 0.4691 2.9003 -2822 1.3523 
40 2.4 0.820003 0.676945 0.46788 3.02628 -2820.88 1.33727 
40 2.4 0.82118 0.678752 0.470254 2.94356 -2824.21 1.32588 
40 2.405 0.81612 0.670327 0.458927 2.8438 -2811.51 1.30371 
40 2.405 0.81492 0.668895 0.457766 3.1932 -2810.25 1.3661 
40 2.405 0.816145 0.670644 0.45986 3.02761 -2812.3 1.36796 
40 2.41 0.811041 0.662983 0.450368 3.44928 -2802.35 1.39903 
40 2.41 0.810945 0.66241 0.449267 3.17193 -2800.88 1.41132 
40 2.41 0.810899 0.662485 0.449376 3.27115 -2801.29 1.39542 
40 2.415 0.805516 0.654527 0.440102 3.75746 -2789.25 1.47113 
40 2.415 0.805981 0.654641 0.439467 3.33625 -2789.33 1.42957 
40 2.415 0.804273 0.65265 0.437814 3.83948 -2788.39 1.46154 
40 2.42 0.797564 0.643107 0.426822 4.62708 -2776.55 1.48842 
40 2.42 0.796927 0.642242 0.425896 4.72718 -2775.87 1.49024 
40 2.42 0.797602 0.642794 0.426127 4.3802 -2775.87 1.50247 
40 2.425 0.792701 0.635442 0.417472 4.66254 -2766.74 1.52551 
40 2.425 0.792233 0.634681 0.416313 4.65021 -2765.26 1.48586 
40 2.425 0.792294 0.634472 0.415563 4.44894 -2764.13 1.49435 
40 2.43 0.786932 0.6264 0.406307 4.70027 -2753.77 1.52398 
40 2.43 0.785788 0.625633 0.406089 5.37971 -2754.4 1.52585 
40 2.43 0.78727 0.626906 0.406641 4.68272 -2754.12 1.50222 
40 2.435 0.776203 0.612113 0.391092 6.32237 -2738.46 1.62502 
40 2.435 0.777059 0.613177 0.392294 6.14769 -2739.27 1.64792 
40 2.435 0.77826 0.614594 0.393564 5.85201 -2740.4 1.59967 
40 2.44 0.770867 0.604027 0.38149 6.41977 -2726.8 1.64741 
40 2.44 0.771695 0.604993 0.382335 6.21583 -2727.83 1.59183 
40 2.44 0.769648 0.60204 0.379206 6.34827 -2725.32 1.63067 
40 2.445 0.762796 0.592711 0.369384 7.10202 -2714.92 1.67249 
40 2.445 0.761431 0.59139 0.368454 7.59939 -2715.14 1.65698 
40 2.445 0.760833 0.590299 0.367082 7.48122 -2711.66 1.69056 
40 2.45 0.753825 0.581218 0.358076 8.46816 -2700.08 1.74915 
40 2.45 0.752267 0.578369 0.354221 8.13952 -2697.88 1.73571 
40 2.45 0.754775 0.581826 0.358002 7.92905 -2700.51 1.70489 
40 2.455 0.741455 0.565038 0.341876 9.96005 -2685.14 1.81562 
40 2.455 0.743991 0.567519 0.343491 9.12231 -2685.76 1.79122 
40 2.455 0.744112 0.568 0.344225 9.31772 -2687.24 1.76154 
40 2.46 0.732979 0.553579 0.330087 10.6153 -2671.75 1.87988 
40 2.46 0.733302 0.553479 0.329338 10.2418 -2670.89 1.86016 
40 2.46 0.734521 0.554706 0.330357 9.8766 -2672.55 1.84756 
40 2.465 0.721078 0.537963 0.31458 11.6902 -2654.85 1.87583 
40 2.465 0.726614 0.543355 0.317829 9.98734 -2658.11 1.83064 
40 2.465 0.724759 0.542116 0.318021 10.9305 -2658.41 1.85695 
40 2.47 0.711496 0.525434 0.301986 12.4418 -2641.06 1.86064 
40 2.47 0.711449 0.525947 0.303118 12.818 -2642.75 1.90068 
40 2.47 0.716189 0.530733 0.306401 11.5342 -2644.29 1.88245 
40 2.475 0.697809 0.508652 0.28711 14.0372 -2625.03 2.01444 
40 2.475 0.703326 0.514697 0.291644 12.948 -2627.51 1.93944 
40 2.475 0.699923 0.510618 0.287864 13.3983 -2624.8 1.94172 
40 2.48 0.690117 0.498824 0.277459 14.5567 -2611.86 1.98343 
40 2.48 0.68688 0.496199 0.276148 15.7384 -2611.23 2.0177 
40 2.48 0.687522 0.496363 0.275842 15.2756 -2610.04 2.00387 
40 2.485 0.673009 0.478394 0.259685 16.3887 -2592.71 2.0383 
40 2.485 0.678777 0.485373 0.265502 15.8615 -2597.35 2.027 
40 2.485 0.671117 0.476569 0.25861 16.8505 -2590.73 2.05802 
40 2.49 0.666863 0.470348 0.252093 16.4766 -2581.99 2.04311 
40 2.49 0.660533 0.463708 0.247097 17.6093 -2577.74 2.08545 
40 2.49 0.664183 0.468091 0.250549 17.3187 -2580.48 2.01721 
40 2.495 0.649122 0.449575 0.234451 18.0942 -2563.74 2.08901 
40 2.495 0.649426 0.450328 0.235528 18.3239 -2563.82 2.07354 
40 2.495 0.65037 0.451194 0.235738 18.0927 -2562.13 2.07842 
40 2.5 0.632992 0.433305 0.222246 20.8808 -2545.08 2.10056 
40 2.5 0.634192 0.433549 0.222144 20.0638 -2547.93 2.10894 
40 2.5 0.628542 0.428126 0.218243 21.1593 -2542.13 2.14742 
40 2.505 0.613511 0.411142 0.204908 22.1932 -2526.68 2.16516 
40 2.505 0.611422 0.409349 0.20392 22.6829 -2524.91 2.18383 
40 2.505 0.617584 0.41498 0.207299 21.4422 -2527.29 2.11469 
40 2.51 0.597533 0.39441 0.192537 23.8176 -2510.64 2.18644 
40 2.51 0.601352 0.396896 0.193262 22.4838 -2510.56 2.16995 
40 2.51 0.598532 0.395263 0.193015 23.6003 -2511.07 2.20811 
40 2.515 0.582165 0.377757 0.17991 24.7097 -2494.94 2.17052 
40 2.515 0.57877 0.373876 0.176875 24.7486 -2490.56 2.18428 
40 2.515 0.583656 0.378863 0.179838 24.3075 -2495.17 2.10171 
40 2.52 0.56931 0.36429 0.169938 25.5088 -2478.45 2.20476 
40 2.52 0.564755 0.359487 0.166537 25.739 -2475.6 2.16542 
40 2.52 0.564893 0.360142 0.167333 26.0559 -2476.5 2.19298 
40 2.525 0.551387 0.344927 0.155968 25.9166 -2461.35 2.17344 
40 2.525 0.546436 0.340843 0.153487 26.7726 -2457.48 2.18952 
40 2.525 0.545634 0.340315 0.153424 26.993 -2456.49 2.19981 
40 2.53 0.525992 0.320269 0.13963 27.5742 -2437.97 2.18141 
40 2.53 0.52378 0.318944 0.139073 28.2046 -2437.25 2.1624 
40 2.53 0.530038 0.324553 0.142483 27.581 -2441.18 2.19179 
40 2.535 0.508089 0.302782 0.127983 28.1674 -2420.18 2.14596 
40 2.535 0.508962 0.303292 0.128373 27.9288 -2421.53 2.16047 
40 2.535 0.511302 0.305639 0.129688 27.9033 -2423.6 2.14229 
40 2.54 0.501071 0.294989 0.122312 27.6643 -2408.71 2.09694 
40 2.54 0.493645 0.288523 0.118615 28.2442 -2406.59 2.09087 
40 2.54 0.496518 0.291449 0.120681 28.2955 -2407.39 2.14421 
40 2.545 0.477368 0.273286 0.109436 28.5456 -2389.82 2.10444 
40 2.545 0.47861 0.274431 0.110032 28.5195 -2389.28 2.06144 
40 2.545 0.475347 0.271322 0.108124 28.5216 -2388.18 2.08515 
40 2.55 0.460332 0.257928 0.10035 28.8767 -2373.99 2.0366 
40 2.55 0.458538 0.255785 0.0984655 28.5665 -2373.08 1.97335 
40 2.55 0.461851 0.259082 0.100581 28.7219 -2374.44 2.03012 
40 2.555 0.441024 0.240839 0.0907095 29.0172 -2357.33 2.05945 
40 2.555 0.446811 0.245554 0.0927941 28.7524 -2358.58 2.02796 
40 2.555 0.438516 0.238693 0.0891224 29.0548 -2356 1.96971 
40 2.56 0.423338 0.22455 0.0809241 28.3339 -2339.61 1.92745 
40 2.56 0.429068 0.230403 0.084561 28.9396 -2343.09 1.97564 
40 2.56 0.425745 0.22648 0.0820189 28.2637 -2338.97 1.95285 
40 2.565 0.411811 0.214525 0.0751761 28.0307 -2325.99 1.87816 
40 2.565 0.414465 0.216301 0.0762114 27.7709 -2325.83 1.91974 
40 2.565 0.412052 0.215032 0.075639 28.223 -2325.68 1.9299 
40 2.57 0.395556 0.200515 0.0678908 27.4243 -2311.91 1.81838 
40 2.57 0.397037 0.201939 0.0685392 27.58 -2310.98 1.82646 
40 2.57 0.398107 0.202174 0.0684011 27.197 -2310.35 1.84357 
40 2.575 0.383972 0.190653 0.0625923 26.8546 -2298.29 1.7824 
40 2.575 0.383805 0.190889 0.0627638 27.0805 -2297.7 1.74676 
40 2.575 0.385933 0.192034 0.0631201 26.7744 -2299.53 1.80431 
40 2.58 0.371226 0.179566 0.0565171 25.8964 -2282.91 1.71463 
40 2.58 0.367981 0.177248 0.0553461 25.946 -2282.08 1.69043 
40 2.58 0.367181 0.17739 0.0562923 26.3989 -2282.16 1.75515 
40 2.585 0.357226 0.168671 0.0513911 25.4146 -2271.01 1.72025 
40 2.585 0.355801 0.16814 0.0516341 25.7151 -2270.86 1.70445 
40 2.585 0.357564 0.168959 0.0515346 25.4434 -2269.82 1.6925 
40 2.59 0.341715 0.156991 0.0462788 24.8478 -2255.73 1.64777 
40 2.59 0.341648 0.156615 0.0458381 24.6432 -2257.13 1.64595 
40 2.59 0.338789 0.154 0.0447745 24.2298 -2253.07 1.632 
40 2.595 0.326555 0.144359 0.0402553 23.2578 -2240.74 1.59724 
40 2.595 0.332031 0.148709 0.0421749 23.7158 -2241.88 1.635 
40 2.595 0.330588 0.148117 0.0424474 23.9407 -2244.03 1.66865 
40 2.6 0.321592 0.141199 0.0388758 23.2477 -2229.78 1.57242 
40 2.6 0.322644 0.141938 0.0392518 23.2856 -2230.66 1.57874 
40 2.6 0.318993 0.138613 0.0375224 22.681 -2229.32 1.55206 
40 2.605 0.31038 0.133126 0.035449 22.5963 -2217.13 1.51615 
40 2.605 0.311303 0.133151 0.035198 22.2593 -2218.23 1.52326 
40 2.605 0.307853 0.131019 0.0347256 22.262 -2218.89 1.525 
40 2.61 0.299651 0.124201 0.0312985 21.0943 -2205.18 1.49783 
40 2.61 0.299568 0.124191 0.0312169 21.1189 -2205.49 1.47849 
40 2.61 0.301178 0.125922 0.0323639 21.5872 -2208.12 1.50271 
40 2.615 0.287132 0.116402 0.028691 20.7769 -2193.96 1.45518 
40 2.615 0.289016 0.11706 0.0288001 20.5155 -2195.63 1.44401 
40 2.615 0.292155 0.119232 0.0294997 20.7281 -2194.34 1.51136 
40 2.62 0.279326 0.109805 0.0253822 19.4091 -2181.47 1.40205 
40 2.62 0.282752 0.112063 0.0262623 19.6118 -2183.38 1.3801 
40 2.62 0.278367 0.109996 0.0259591 19.8518 -2182.21 1.41301 
40 2.625 0.273329 0.106606 0.0248046 19.442 -2173.35 1.44218 
40 2.625 0.272174 0.104806 0.0235073 18.7289 -2171.03 1.36719 
40 2.625 0.2707 0.104361 0.0236645 18.9456 -2171.77 1.37356 
40 2.63 0.263393 0.0996316 0.0218933 18.4066 -2161.37 1.31921 
40 2.63 0.262828 0.0991896 0.0217202 18.3184 -2159.76 1.35216 
40 2.63 0.262655 0.0988054 0.0216354 18.14 -2160.73 1.32514 
40 2.635 0.250592 0.0911645 0.0191146 17.2253 -2147.06 1.3033 
40 2.635 0.254843 0.0932988 0.019359 17.2167 -2150.35 1.28361 
40 2.635 0.252906 0.0923733 0.0192104 17.2521 -2149.35 1.28219 
40 2.64 0.248914 0.0895506 0.0181227 16.7229 -2138.93 1.32021 
40 2.64 0.247824 0.0884622 0.0176113 16.3912 -2139.63 1.25172 
40 2.64 0.250437 0.0904197 0.018325 16.7885 -2140.09 1.25795 
40 2.645 0.241249 0.084862 0.0167608 16.1277 -2130.77 1.26614 
40 2.645 0.242087 0.0849739 0.0166857 15.9503 -2129.7 1.29029 
40 2.645 0.243377 0.08608 0.0170401 16.2406 -2131.66 1.24586 
40 2.65 0.23716 0.082447 0.0158711 15.8201 -2121.86 1.23167 
40 2.65 0.23417 0.0802138 0.0151237 15.3228 -2119.76 1.24368 
40 2.65 0.232479 0.0796383 0.0149661 15.4517 -2118.38 1.2094 
40 2.655 0.231546 0.0780681 0.0143752 14.7373 -2113 1.22816 
40 2.655 0.229265 0.0767478 0.0138045 14.5749 -2110.94 1.22181 
40 2.655 0.225555 0.0749983 0.0135969 14.5375 -2106.36 1.19594 
40 2.66 0.222404 0.0731381 0.0129408 14.2405 -2100.19 1.17874 
40 2.66 0.223917 0.0739583 0.0130598 14.3274 -2100.65 1.19578 
40 2.66 0.224483 0.0736104 0.0127347 13.9657 -2100.47 1.15919 
40 2.665 0.21911 0.0709847 0.0122961 13.7939 -2092.02 1.20352 
40 2.665 0.220301 0.0712778 0.0121458 13.6556 -2090.93 1.18169 
40 2.665 0.216784 0.0693806 0.0116824 13.4395 -2090.17 1.15176 
40 2.67 0.21047 0.0660862 0.0108934 13.0568 -2081.13 1.15153 
40 2.67 0.212866 0.0669107 0.0108489 12.943 -2083.15 1.12787 
40 2.67 0.213765 0.0677633 0.0112112 13.2242 -2082.84 1.17489 
40 2.675 0.208651 0.0645543 0.0101758 12.5722 -2072.25 1.11786 
40 2.675 0.206844 0.0641073 0.0102564 12.754 -2072.87 1.12881 
40 2.675 0.207861 0.0644644 0.0103734 12.7152 -2074.22 1.13167 
40 2.68 0.204038 0.0620806 0.00965795 12.2085 -2064.42 1.11394 
40 2.68 0.199845 0.0601431 0.00916584 12.0627 -2062.4 1.11421 
40 2.68 0.204644 0.0625063 0.00961274 12.3148 -2062.56 1.1211 
40 2.685 0.201684 0.0607829 0.00915384 11.9815 -2056.65 1.09456 
40 2.685 0.201114 0.060052 0.00905666 11.6828 -2055.3 1.13731 
40 2.685 0.198071 0.0586457 0.00859915 11.5687 -2055.48 1.10513 
40 2.69 0.194378 0.0569675 0.00816819 11.4111 -2044.76 1.05509 
40 2.69 0.194762 0.056651 0.00812763 11.1339 -2047.65 1.09874 
40 2.69 0.194996 0.0569841 0.00820276 11.2778 -2045.25 1.06069 
40 2.695 0.190966 0.054833 0.00764559 10.9032 -2037.56 1.06001 
40 2.695 0.192046 0.0551676 0.00765412 10.8563 -2038.12 1.07655 
40 2.695 0.188543 0.053485 0.00731368 10.6488 -2035.63 1.05644 
40 2.7 0.186626 0.052846 0.00726851 10.6766 -2029.1 1.10609 
40 2.7 0.184476 0.0514041 0.006881 10.2949 -2027.78 1.03066 
40 2.7 0.183333 0.0510277 0.00679552 10.3209 -2027.72 1.05332 
