size temperature err_m err_ms
32 2.221 0.00231268 0.370053
32 2.222 0.00272497 0.448302
32 2.223 0.00273516 0.467334
32 2.224 0.00264605 0.438316
32 2.225 0.0025824 0.418992
32 2.226 0.00316482 0.42866
32 2.227 0.00287461 0.422623
32 2.228 0.00258376 0.39979
32 2.229 0.00248406 0.365253
32 2.23 0.00264421 0.375908
32 2.231 0.00260968 0.41476
32 2.232 0.00327041 0.523278
32 2.233 0.00305824 0.478256
32 2.234 0.00320062 0.484018
32 2.235 0.00306895 0.528171
32 2.236 0.00329355 0.533913
32 2.237 0.00339237 0.487635
32 2.238 0.00339751 0.490804
32 2.239 0.00345276 0.54233
32 2.24 0.00305192 0.475625
32 2.241 0.00321307 0.486274
32 2.242 0.00318927 0.502247
32 2.243 0.00331849 0.501817
32 2.244 0.00359276 0.57157
32 2.245 0.00370739 0.493713
32 2.246 0.00374648 0.573418
32 2.247 0.0037008 0.584203
32 2.248 0.00412551 0.698886
32 2.249 0.00352743 0.519279
32 2.25 0.00358924 0.525859
32 2.251 0.00388251 0.560592
32 2.252 0.00400292 0.656161
32 2.253 0.00466646 0.614036
32 2.254 0.00365664 0.530824
32 2.255 0.00394656 0.58389
32 2.256 0.00362825 0.55659
32 2.257 0.00393629 0.593369
32 2.258 0.00426126 0.581766
32 2.259 0.00390207 0.547085
32 2.26 0.00389666 0.584466
32 2.261 0.00405643 0.581649
32 2.262 0.00429919 0.526397
32 2.263 0.00415087 0.628084
32 2.264 0.00416581 0.585117
32 2.265 0.00479906 0.582507
32 2.266 0.00421277 0.510615
32 2.267 0.00444666 0.600483
32 2.268 0.00436364 0.556155
32 2.269 0.00476865 0.569166
32 2.27 0.00435023 0.57718
32 2.271 0.00434729 0.543544
32 2.272 0.00417108 0.578096
32 2.273 0.00459783 0.627572
32 2.274 0.0040963 0.544688
32 2.275 0.00445161 0.578396
32 2.276 0.00427038 0.565749
32 2.277 0.00433774 0.553867
32 2.278 0.00429248 0.522411
32 2.279 0.00468607 0.567223
32 2.28 0.00458714 0.546184
32 2.281 0.0047839 0.526001
32 2.282 0.00489628 0.588076
32 2.283 0.0045399 0.557689
32 2.284 0.00466245 0.56362
32 2.285 0.00482095 0.579477
32 2.286 0.00501794 0.5375
32 2.287 0.00486828 0.558644
32 2.288 0.00476388 0.54884
32 2.289 0.00478673 0.546732
32 2.29 0.0053478 0.543311
32 2.291 0.00488334 0.547752
32 2.292 0.00468715 0.506325
32 2.293 0.00467356 0.526447
32 2.294 0.00524565 0.559875
32 2.295 0.00482519 0.516894
32 2.296 0.00520706 0.534422
32 2.297 0.00741532 1.21616
32 2.298 0.0058473 0.510514
32 2.299 0.00507268 0.549132
32 2.3 0.00498654 0.451103
32 2.301 0.00495994 0.517316
32 2.302 0.00527394 0.527405
