size temperature err_m err_ms
32 2.312 0.00549138 0.425629
32 2.313 0.00549251 0.493028
32 2.314 0.00555347 0.422824
32 2.315 0.00550497 0.458405
32 2.316 0.00577828 0.455864
32 2.317 0.00539066 0.432282
32 2.318 0.00558882 0.450332
32 2.319 0.0049837 0.438774
32 2.32 0.00519308 0.464253
32 2.321 0.00505865 0.40234
32 2.322 0.00609006 0.410574
32 2.323 0.00541744 0.380059
32 2.324 0.00605515 0.441974
32 2.325 0.00529725 0.409241
32 2.326 0.00534016 0.39395
32 2.327 0.00523203 0.415605
32 2.328 0.00563389 0.407248
32 2.329 0.0054438 0.383684
32 2.33 0.005161 0.446162
32 2.331 0.00507154 0.429914
32 2.332 0.00592275 0.347743
32 2.333 0.00551803 0.358245
32 2.334 0.00535294 0.38346
32 2.335 0.0052968 0.347087
32 2.336 0.00586461 0.374977
32 2.337 0.00499371 0.338738
32 2.338 0.0056656 0.372689
32 2.339 0.00554515 0.33834
32 2.34 0.00532714 0.390522
32 2.341 0.0053758 0.332829
32 2.342 0.00575295 0.348181
32 2.343 0.00543675 0.377798
32 2.344 0.00530866 0.353089
32 2.345 0.00520955 0.340037
32 2.346 0.00568895 0.322878
32 2.347 0.00545997 0.513039
32 2.348 0.00516103 0.353115
32 2.349 0.00515711 0.353853
32 2.35 0.00541477 0.346837
32 2.351 0.00501219 0.314443
32 2.352 0.00596522 0.354088
32 2.353 0.00498455 0.351361
32 2.354 0.00591668 0.337416
32 2.355 0.00514389 0.327409
32 2.356 0.00583524 0.335292
32 2.357 0.00598878 0.348799
32 2.358 0.00516281 0.329777
32 2.359 0.00564244 0.335782
32 2.36 0.00530324 0.35296
32 2.361 0.00522843 0.328663
32 2.362 0.00634612 0.461598
32 2.363 0.00455958 0.312697
32 2.364 0.00488359 0.306965
32 2.365 0.00554641 0.313468
32 2.366 0.00509324 0.350868
32 2.367 0.00568721 0.306706
32 2.368 0.00523982 0.333441
32 2.369 0.00614679 0.363163
32 2.37 0.00556104 0.291378
32 2.371 0.00524917 0.30886
32 2.372 0.00510093 0.320207
32 2.373 0.00518372 0.327616
32 2.374 0.00473023 0.328092
32 2.375 0.00488043 0.308254
32 2.376 0.0047699 0.304423
32 2.377 0.00507257 0.335378
32 2.378 0.00465769 0.313541
32 2.379 0.00517293 0.333303
32 2.38 0.00566868 0.329077
32 2.381 0.00517078 0.337746
32 2.382 0.00487437 0.316603
32 2.383 0.00549865 0.365387
32 2.384 0.00460548 0.302893
32 2.385 0.00488474 0.307312
32 2.386 0.00491706 0.34089
32 2.387 0.00521458 0.311029
32 2.388 0.0053559 0.343243
32 2.389 0.00447833 0.32867
32 2.39 0.00472027 0.301433
32 2.391 0.00492029 0.332896
32 2.392 0.00449653 0.338231
32 2.393 0.00477786 0.321716
32 2.394 0.00461373 0.292007
32 2.395 0.00459202 0.30829
32 2.396 0.00470256 0.317643
32 2.397 0.00454312 0.336482
32 2.398 0.00446347 0.300584
32 2.399 0.00503103 0.30233
32 2.4 0.00464993 0.31478
32 2.401 0.0045519 0.311294
32 2.402 0.00455146 0.312535
32 2.403 0.00473128 0.336033
32 2.404 0.00428916 0.308277
32 2.405 0.00438281 0.3305
32 2.406 0.0045716 0.346375
32 2.407 0.00478113 0.29792
32 2.408 0.00453228 0.3093
32 2.409 0.00498 0.283062
32 2.41 0.0044886 0.309829
32 2.411 0.00415215 0.290048
32 2.412 0.00429745 0.31236
32 2.413 0.00461376 0.303577
32 2.414 0.00448151 0.306591
32 2.415 0.00518733 0.314898
32 2.416 0.004425 0.306107
32 2.417 0.00424904 0.274087
32 2.418 0.00525145 0.361137
32 2.419 0.00439794 0.296807
32 2.42 0.00431983 0.316908
32 2.421 0.00444412 0.313588
32 2.422 0.00415507 0.306107
32 2.423 0.00424565 0.295231
32 2.424 0.00455558 0.293701
32 2.425 0.00429829 0.329172
32 2.426 0.00404245 0.276437
32 2.427 0.00420466 0.282068
32 2.428 0.00378645 0.277228
32 2.429 0.00393512 0.273903
32 2.43 0.00419567 0.295305
32 2.431 0.00457435 0.307805
32 2.432 0.00436151 0.279707
32 2.433 0.00411597 0.316584
32 2.434 0.00420006 0.298858
32 2.435 0.00455274 0.284534
32 2.436 0.00408189 0.289728
32 2.437 0.00426574 0.301042
32 2.438 0.0045355 0.29938
32 2.439 0.00395207 0.277651
32 2.44 0.00384916 0.298508
32 2.441 0.00367101 0.257641
32 2.442 0.00415215 0.288788
32 2.443 0.00385428 0.296943
32 2.444 0.00388363 0.293106
32 2.445 0.00375311 0.283935
32 2.446 0.00394174 0.280121
32 2.447 0.00435921 0.264636
32 2.448 0.00394661 0.263781
32 2.449 0.00568338 0.522271
32 2.45 0.00358125 0.259573
32 2.451 0.00369041 0.269475
32 2.452 0.00416207 0.254719
32 2.453 0.00374101 0.276362
32 2.454 0.00389836 0.270027
32 2.455 0.00366042 0.276349
32 2.456 0.00523534 0.449608
32 2.457 0.00377728 0.25857
32 2.458 0.0035621 0.259927
32 2.459 0.00426173 0.283715
32 2.46 0.00366373 0.260066
32 2.461 0.00386224 0.254433
32 2.462 0.00382079 0.272645
32 2.463 0.00419926 0.280993
32 2.464 0.00361386 0.256875
32 2.465 0.00424669 0.261377
32 2.466 0.00375188 0.258655
32 2.467 0.00338754 0.235321
32 2.468 0.00360173 0.27711
32 2.469 0.00380285 0.278235
32 2.47 0.00332176 0.233366
32 2.471 0.00331712 0.283209
32 2.472 0.00364905 0.282176
32 2.473 0.00343831 0.240051
32 2.474 0.00353986 0.236226
32 2.475 0.00337937 0.249591
32 2.476 0.00326425 0.249405
32 2.477 0.00414184 0.248664
32 2.478 0.0037605 0.263124
32 2.479 0.00400983 0.230287
32 2.48 0.00323933 0.221391
32 2.481 0.00315627 0.2316
32 2.482 0.00527578 0.49967
32 2.483 0.003984 0.255183
32 2.484 0.00328731 0.226309
32 2.485 0.00336147 0.238579
32 2.486 0.00340106 0.271153
32 2.487 0.00426586 0.24585
32 2.488 0.00335775 0.211882
32 2.489 0.00336287 0.254312
32 2.49 0.00414036 0.246307
32 2.491 0.00318783 0.222127
32 2.492 0.0032064 0.230059
32 2.493 0.00342797 0.227868
32 2.494 0.00321405 0.243194
32 2.495 0.00339388 0.228939
32 2.496 0.0033253 0.24949
32 2.497 0.00322858 0.226261
32 2.498 0.00534847 0.531338
32 2.499 0.00391879 0.231022
48 2.2 0.00197368 0.352103
48 2.201 0.001739 0.211268
48 2.202 0.0019509 0.40021
48 2.203 0.00164477 0.289644
48 2.204 0.00196528 0.373328
48 2.205 0.00203929 0.331797
48 2.206 0.00175859 0.323125
48 2.207 0.00180896 0.456224
48 2.208 0.00203674 0.424182
48 2.209 0.00162377 0.30773
