size temperature m m2 m4 mag_sus 
32 1.22 0.99667 0.993359 0.986793 0.00668204 
32 1.22 0.996675 0.993368 0.986811 0.00659501 
32 1.22 0.996613 0.993245 0.986568 0.00656121 
32 1.22 0.996651 0.993321 0.986719 0.00665903 
32 1.24 0.996236 0.992495 0.985081 0.0073113 
32 1.24 0.996245 0.992513 0.985117 0.00741749 
32 1.24 0.996247 0.992516 0.985124 0.00737326 
32 1.24 0.996196 0.992416 0.984924 0.00740692 
32 1.24 0.996189 0.992402 0.984896 0.00728361 
32 1.26 0.995795 0.991618 0.983346 0.0082372 
32 1.26 0.995797 0.991622 0.983355 0.00841982 
32 1.26 0.995794 0.991617 0.983344 0.00831535 
32 1.26 0.995751 0.99153 0.983172 0.00835865 
32 1.26 0.995775 0.991578 0.983267 0.00816127 
32 1.28 0.995328 0.990689 0.98151 0.0092138 
32 1.28 0.995277 0.990587 0.98131 0.00952253 
32 1.28 0.995247 0.990529 0.981194 0.00945485 
32 1.28 0.995287 0.990607 0.981349 0.00931539 
32 1.28 0.995293 0.990619 0.981371 0.00914531 
32 1.3 0.994801 0.989642 0.979442 0.0102133 
32 1.3 0.994741 0.989523 0.979207 0.0101645 
32 1.3 0.994762 0.989564 0.979288 0.0100876 
32 1.3 0.994692 0.989426 0.979016 0.0103296 
32 1.3 0.994771 0.989582 0.979323 0.0102137 
32 1.32 0.994186 0.988421 0.977034 0.0113407 
32 1.32 0.994172 0.988393 0.976979 0.0113395 
32 1.32 0.994155 0.98836 0.976912 0.0112374 
32 1.32 0.994189 0.988426 0.977043 0.0113157 
32 1.32 0.994249 0.988545 0.977277 0.0109994 
32 1.34 0.993593 0.987244 0.974712 0.0120688 
32 1.34 0.99367 0.987396 0.975013 0.0122125 
32 1.34 0.993473 0.987006 0.974247 0.0128817 
32 1.34 0.993556 0.987169 0.974566 0.0122849 
32 1.34 0.993597 0.987252 0.974732 0.0125209 
32 1.36 0.992946 0.98596 0.972189 0.0137114 
32 1.36 0.992908 0.985886 0.972043 0.0138846 
32 1.36 0.99286 0.985789 0.97185 0.0136182 
32 1.36 0.992904 0.985876 0.972024 0.013695 
32 1.36 0.992889 0.985847 0.971966 0.0136391 
32 1.38 0.992209 0.984499 0.969317 0.0150764 
32 1.38 0.992162 0.984405 0.969132 0.0150604 
32 1.38 0.992182 0.984445 0.969212 0.0149632 
32 1.38 0.992202 0.984486 0.969292 0.0151586 
32 1.38 0.992125 0.984332 0.96899 0.0152965 
32 1.4 0.991359 0.982816 0.966018 0.0168165 
32 1.4 0.991369 0.982834 0.96605 0.0163752 
32 1.4 0.991395 0.982888 0.966158 0.0168211 
32 1.4 0.991337 0.982772 0.965934 0.0173897 
32 1.4 0.991398 0.982893 0.966168 0.0164737 
32 1.42 0.990524 0.981164 0.962783 0.0186034 
32 1.42 0.990459 0.981035 0.962533 0.0191308 
32 1.42 0.990535 0.981186 0.962825 0.0183967 
32 1.42 0.990575 0.981264 0.962978 0.0183135 
32 1.42 0.99055 0.981215 0.962883 0.0184851 
32 1.44 0.9897 0.979534 0.959599 0.0204759 
32 1.44 0.989605 0.979346 0.959227 0.0198221 
32 1.44 0.989654 0.979445 0.959424 0.0203921 
32 1.44 0.98959 0.979317 0.959175 0.0206632 
32 1.44 0.989676 0.979487 0.959504 0.0198743 
32 1.46 0.988693 0.977546 0.955721 0.0225668 
32 1.46 0.98871 0.977579 0.955787 0.0226859 
32 1.46 0.988655 0.97747 0.955571 0.0222065 
32 1.46 0.988812 0.97778 0.956177 0.0222378 
32 1.46 0.988677 0.977515 0.955663 0.0227667 
32 1.48 0.987521 0.975234 0.951221 0.0249412 
32 1.48 0.987729 0.975643 0.952014 0.0241874 
32 1.48 0.987614 0.975418 0.951578 0.0246766 
32 1.48 0.987608 0.975404 0.95155 0.0243622 
32 1.48 0.987746 0.975677 0.952084 0.0247499 
32 1.5 0.986523 0.973268 0.947404 0.0270482 
32 1.5 0.986465 0.973153 0.947181 0.027095 
32 1.5 0.986535 0.973291 0.947446 0.0266173 
32 1.5 0.986452 0.973128 0.94713 0.0269046 
32 1.5 0.986632 0.97348 0.947811 0.0258857 
32 1.51 0.985971 0.97218 0.945293 0.0279627 
32 1.51 0.985924 0.972087 0.945113 0.0281017 
32 1.51 0.985974 0.972186 0.945306 0.0282097 
32 1.51 0.98591 0.97206 0.94506 0.0279682 
32 1.51 0.985977 0.972192 0.945315 0.0278199 
32 1.52 0.985436 0.971128 0.94326 0.0296349 
32 1.52 0.985486 0.971225 0.943448 0.0294292 
32 1.52 0.985244 0.970752 0.942533 0.0304569 
32 1.52 0.985246 0.970754 0.942536 0.0300948 
32 1.52 0.985301 0.970862 0.942742 0.0293959 
32 1.53 0.984714 0.969708 0.940512 0.0309611 
32 1.53 0.984692 0.969664 0.940422 0.0302598 
32 1.53 0.984644 0.969572 0.940252 0.0317292 
32 1.53 0.984648 0.969578 0.940261 0.0311113 
32 1.53 0.984733 0.969745 0.940583 0.0308916 
32 1.54 0.984092 0.968484 0.938148 0.0320623 
32 1.54 0.983929 0.968166 0.937536 0.0327885 
32 1.54 0.984027 0.968357 0.937906 0.0327008 
32 1.54 0.984083 0.968467 0.938113 0.0317886 
32 1.54 0.983958 0.968222 0.937643 0.0326903 
32 1.55 0.98333 0.966992 0.935283 0.0360911 
32 1.55 0.983449 0.967224 0.935724 0.0346934 
32 1.55 0.983418 0.967162 0.935599 0.0339433 
32 1.55 0.98331 0.96695 0.935193 0.0343627 
32 1.55 0.983278 0.966886 0.935068 0.0341486 
32 1.56 0.982655 0.965666 0.93272 0.0356648 
32 1.56 0.982739 0.965831 0.933037 0.0355912 
32 1.56 0.982784 0.965919 0.933204 0.0350905 
32 1.56 0.982682 0.965718 0.932816 0.0350744 
32 1.56 0.982688 0.96573 0.932844 0.0358134 
32 1.57 0.981905 0.964195 0.929894 0.0377379 
32 1.57 0.981888 0.964161 0.929829 0.0377471 
32 1.57 0.98193 0.964246 0.929993 0.0379476 
32 1.57 0.981811 0.964011 0.929539 0.0377456 
32 1.57 0.981957 0.964297 0.930092 0.0379007 
32 1.58 0.981163 0.962741 0.927099 0.0387123 
32 1.58 0.981193 0.9628 0.927213 0.038742 
32 1.58 0.981147 0.962709 0.927041 0.0391807 
32 1.58 0.981066 0.962552 0.926741 0.0396843 
32 1.58 0.98111 0.962639 0.926909 0.0397696 
32 1.59 0.980422 0.961291 0.924321 0.0406961 
32 1.59 0.980513 0.961469 0.924662 0.0403793 
32 1.59 0.980341 0.961132 0.924021 0.041335 
32 1.59 0.980416 0.96128 0.924305 0.0414619 
32 1.59 0.98031 0.961073 0.923912 0.0421217 
32 1.6 0.97963 0.959742 0.921359 0.0426631 
32 1.6 0.979521 0.95953 0.920956 0.0432807 
32 1.6 0.979589 0.959664 0.921219 0.0442054 
32 1.6 0.979528 0.959542 0.920977 0.0428781 
32 1.6 0.979593 0.95967 0.921222 0.0429173 
32 1.61 0.978908 0.958332 0.918671 0.0451417 
32 1.61 0.978764 0.958051 0.918138 0.0459972 
32 1.61 0.978819 0.958156 0.918328 0.0443567 
32 1.61 0.978763 0.958049 0.918133 0.0459172 
32 1.61 0.978716 0.957957 0.917951 0.045051 
32 1.62 0.977878 0.956321 0.914838 0.0479459 
32 1.62 0.977814 0.956197 0.914608 0.0490819 
32 1.62 0.977839 0.956245 0.914688 0.0472713 
32 1.62 0.977725 0.956022 0.914267 0.048054 
32 1.62 0.977826 0.956219 0.91464 0.0476004 
32 1.63 0.977173 0.954946 0.912219 0.0493268 
32 1.63 0.977083 0.954773 0.911898 0.0508856 
32 1.63 0.976811 0.95424 0.910878 0.0501984 
32 1.63 0.977134 0.95487 0.912073 0.0491139 
32 1.63 0.977186 0.95497 0.912262 0.0485955 
32 1.64 0.976094 0.952843 0.908226 0.052247 
32 1.64 0.976022 0.952705 0.907966 0.0528707 
32 1.64 0.976189 0.953027 0.908569 0.0507777 
32 1.64 0.976194 0.953039 0.908605 0.0529575 
32 1.64 0.976146 0.952945 0.908423 0.0524656 
32 1.65 0.975134 0.950977 0.904703 0.0567775 
32 1.65 0.975086 0.95088 0.904503 0.054201 
32 1.65 0.975272 0.951245 0.905203 0.0550706 
32 1.65 0.975209 0.951121 0.904965 0.0548092 
32 1.65 0.975096 0.950902 0.904558 0.0563943 
32 1.66 0.974202 0.949164 0.901268 0.0582328 
32 1.66 0.974381 0.94951 0.901912 0.0561497 
32 1.66 0.974549 0.949838 0.902542 0.0572038 
32 1.66 0.974224 0.949207 0.901349 0.0582597 
32 1.66 0.97429 0.949334 0.90159 0.0580297 
32 1.67 0.973209 0.947234 0.89762 0.0599261 
32 1.67 0.973137 0.947096 0.897372 0.0621029 
32 1.67 0.973475 0.947748 0.898582 0.0579287 
32 1.67 0.973295 0.947398 0.897923 0.0585405 
32 1.67 0.973204 0.947224 0.897606 0.0607033 
32 1.68 0.972228 0.94533 0.894035 0.0627014 
32 1.68 0.972324 0.945519 0.894398 0.0637484 
32 1.68 0.972504 0.945865 0.895042 0.0618176 
32 1.68 0.972166 0.945211 0.893816 0.0637259 
32 1.68 0.972225 0.945324 0.89402 0.0622172 
32 1.69 0.971317 0.943563 0.890712 0.0647049 
32 1.69 0.971149 0.943239 0.890108 0.0660492 
32 1.69 0.971368 0.943665 0.890911 0.0659471 
32 1.69 0.971159 0.943256 0.890129 0.0642127 
32 1.69 0.971199 0.943338 0.890297 0.0665169 
32 1.7 0.970204 0.941408 0.886668 0.0675134 
32 1.7 0.969862 0.940746 0.885429 0.0688121 
32 1.7 0.97016 0.94132 0.886491 0.0658855 
32 1.7 0.970075 0.941164 0.886231 0.0716991 
32 1.7 0.970176 0.941352 0.886562 0.0673381 
32 1.71 0.968876 0.938844 0.881884 0.073377 
32 1.71 0.968846 0.938787 0.881782 0.0743005 
32 1.71 0.969004 0.939088 0.882331 0.0713756 
32 1.71 0.968938 0.938963 0.882105 0.0729032 
32 1.71 0.968801 0.938697 0.881605 0.0727228 
32 1.72 0.967821 0.936805 0.878077 0.076007 
32 1.72 0.967824 0.936808 0.878075 0.0745783 
32 1.72 0.967733 0.936637 0.877775 0.0778796 
32 1.72 0.967686 0.936545 0.877598 0.0772229 
32 1.72 0.96779 0.936745 0.877959 0.0751474 
32 1.73 0.966532 0.934319 0.87345 0.0798394 
32 1.73 0.966576 0.93441 0.873641 0.082947 
32 1.73 0.966588 0.934428 0.87366 0.0806591 
32 1.73 0.966629 0.9345 0.873772 0.0767435 
32 1.73 0.966527 0.934314 0.873458 0.0824328 
32 1.74 0.965367 0.932079 0.86931 0.0857815 
32 1.74 0.965253 0.931856 0.868883 0.083841 
32 1.74 0.96532 0.931984 0.869119 0.0835935 
32 1.74 0.965278 0.931903 0.868971 0.083952 
32 1.74 0.965237 0.931826 0.868834 0.0850518 
32 1.75 0.96391 0.929274 0.864104 0.088015 
32 1.75 0.964171 0.929775 0.865032 0.0874638 
32 1.75 0.964046 0.929537 0.8646 0.0891411 
32 1.75 0.964186 0.929804 0.865083 0.0869002 
32 1.75 0.963949 0.929351 0.864252 0.0889898 
32 1.76 0.962518 0.926607 0.859205 0.0960522 
32 1.76 0.962317 0.926217 0.858472 0.0943417 
32 1.76 0.96253 0.926624 0.859216 0.0926315 
32 1.76 0.962875 0.927289 0.860457 0.093577 
32 1.76 0.962637 0.926829 0.859593 0.0921319 
32 1.77 0.961289 0.924252 0.854883 0.101405 
32 1.77 0.961184 0.924047 0.854497 0.10033 
32 1.77 0.961348 0.924361 0.855066 0.0984637 
32 1.77 0.961495 0.924636 0.855553 0.0950121 
32 1.77 0.961298 0.924261 0.854869 0.0964598 
32 1.78 0.959846 0.921481 0.849768 0.101163 
32 1.78 0.959902 0.921592 0.849988 0.103547 
32 1.78 0.959988 0.921762 0.850316 0.105919 
32 1.78 0.959556 0.920931 0.848779 0.105111 
32 1.78 0.960051 0.921879 0.850518 0.103672 
32 1.79 0.958427 0.918772 0.844829 0.108187 
32 1.79 0.95827 0.91848 0.844325 0.113675 
32 1.79 0.958254 0.918436 0.8442 0.106384 
32 1.79 0.958301 0.918534 0.844408 0.110874 
32 1.79 0.95831 0.918542 0.844391 0.105706 
32 1.8 0.956728 0.915526 0.83891 0.113137 
32 1.8 0.95674 0.915551 0.838958 0.113901 
32 1.8 0.956862 0.915779 0.839357 0.11085 
32 1.8 0.956859 0.91578 0.839377 0.113812 
32 1.8 0.956781 0.91563 0.8391 0.11362 
32 1.81 0.955392 0.91298 0.834278 0.116597 
32 1.81 0.955399 0.913002 0.83435 0.121898 
32 1.81 0.954954 0.912157 0.83282 0.124205 
32 1.81 0.955354 0.912921 0.834211 0.123555 
32 1.81 0.955389 0.912973 0.834258 0.115593 
32 1.82 0.953446 0.909295 0.827666 0.132969 
32 1.82 0.953711 0.909794 0.828547 0.128903 
32 1.82 0.953646 0.909665 0.828295 0.126063 
32 1.82 0.95346 0.909308 0.827637 0.124532 
32 1.82 0.953524 0.909435 0.827886 0.127438 
32 1.83 0.952012 0.906564 0.822709 0.133204 
32 1.83 0.952275 0.907062 0.823599 0.130757 
32 1.83 0.952004 0.906545 0.82266 0.130869 
32 1.83 0.951853 0.906267 0.822189 0.136144 
32 1.83 0.952066 0.906667 0.822895 0.133015 
32 1.84 0.950058 0.90287 0.816103 0.145085 
32 1.84 0.950077 0.902896 0.816108 0.138538 
32 1.84 0.95008 0.902907 0.816147 0.141585 
32 1.84 0.950351 0.903416 0.81705 0.138615 
32 1.84 0.95021 0.903154 0.816594 0.1417 
32 1.85 0.948534 0.899977 0.810885 0.144388 
32 1.85 0.948521 0.899961 0.810881 0.148566 
32 1.85 0.948354 0.899635 0.810265 0.143712 
32 1.85 0.948314 0.89957 0.810187 0.1498 
32 1.85 0.948252 0.89945 0.809961 0.148356 
32 1.86 0.946663 0.896456 0.804645 0.157563 
32 1.86 0.946319 0.895809 0.803497 0.159648 
32 1.86 0.946348 0.89585 0.803525 0.15206 
