J2 temperature m m2 m4 ms e sp_h 
0.2 1.62 0.999966 0.999933 0.999868 4.1904e-05 -239.984 0.000595967 
0.2 1.625 0.999954 0.999909 0.999821 5.64852e-05 -239.978 0.000800873 
0.2 1.625 0.999962 0.999925 0.999852 4.66804e-05 -239.982 0.000661856 
0.2 1.625 0.999974 0.999949 0.999899 3.19584e-05 -239.988 0.000453121 
0.2 1.63 0.999942 0.999885 0.999775 7.09593e-05 -239.972 0.00100301 
0.2 1.63 0.999948 0.999897 0.999798 6.36378e-05 -239.975 0.000899518 
0.2 1.63 0.999964 0.999929 0.99986 4.40923e-05 -239.983 0.000623243 
0.2 1.635 0.999952 0.999905 0.999814 5.85747e-05 -239.977 0.000825419 
0.2 1.635 0.99992 0.999842 0.999689 9.74679e-05 -239.962 0.00137349 
0.2 1.635 0.999948 0.999897 0.999799 6.83361e-05 -239.975 0.000911576 
0.2 1.64 0.999956 0.999913 0.999829 5.35405e-05 -239.979 0.000752179 
0.2 1.64 0.999966 0.999933 0.999868 4.13929e-05 -239.984 0.00058152 
0.2 1.64 0.999954 0.999909 0.999821 5.59685e-05 -239.978 0.00078629 
0.2 1.645 0.999964 0.999929 0.99986 4.36902e-05 -239.983 0.000611929 
0.2 1.645 0.999968 0.999937 0.999876 3.88435e-05 -239.985 0.000544045 
0.2 1.645 0.999932 0.999865 0.999736 8.23937e-05 -239.967 0.00115401 
0.2 1.65 0.999954 0.999909 0.999821 5.56293e-05 -239.978 0.000776788 
0.2 1.65 0.99995 0.999901 0.999806 6.04545e-05 -239.976 0.000844165 
0.2 1.65 0.999962 0.999925 0.999853 5.08216e-05 -239.982 0.000709654 
0.2 1.655 0.999958 0.999917 0.999837 5.06487e-05 -239.98 0.000705103 
0.2 1.655 0.999954 0.999909 0.999821 5.54613e-05 -239.978 0.000772101 
0.2 1.655 0.999962 0.999925 0.999852 4.58342e-05 -239.982 0.000638079 
0.2 1.66 0.999954 0.999909 0.999821 5.52942e-05 -239.978 0.000767457 
0.2 1.66 0.999948 0.999897 0.999798 6.24877e-05 -239.975 0.000867299 
0.2 1.66 0.999956 0.999913 0.999829 5.28954e-05 -239.979 0.000734163 
0.2 1.665 0.999958 0.999917 0.999837 5.03445e-05 -239.98 0.000696659 
0.2 1.665 0.99993 0.999861 0.999728 8.37898e-05 -239.966 0.00115947 
0.2 1.665 0.999938 0.999877 0.999759 7.42436e-05 -239.97 0.00102737 
0.2 1.67 0.999938 0.999877 0.999759 7.40213e-05 -239.97 0.00102123 
0.2 1.67 0.999956 0.999913 0.999829 5.25787e-05 -239.979 0.000725397 
0.2 1.67 0.999946 0.999893 0.999791 6.92865e-05 -239.974 0.00090664 
0.2 1.675 0.999946 0.999893 0.99979 6.43035e-05 -239.974 0.000884509 
0.2 1.675 0.999952 0.999905 0.999814 5.71759e-05 -239.977 0.000786467 
0.2 1.675 0.999948 0.999897 0.999798 6.19281e-05 -239.975 0.000851835 
0.2 1.68 0.999948 0.999897 0.999798 6.17438e-05 -239.975 0.000846772 
0.2 1.68 0.999938 0.999877 0.99976 7.83426e-05 -239.971 0.00102574 
0.2 1.68 0.999948 0.999897 0.999798 6.17438e-05 -239.975 0.000846772 
0.2 1.685 0.999942 0.999885 0.999775 6.86431e-05 -239.972 0.000938597 
0.2 1.685 0.999936 0.999873 0.999752 7.57213e-05 -239.969 0.00103538 
0.2 1.685 0.999962 0.999925 0.999852 4.50182e-05 -239.982 0.00061556 
0.2 1.69 0.999926 0.999853 0.999713 8.72499e-05 -239.964 0.00118949 
0.2 1.69 0.99993 0.999861 0.999728 8.25503e-05 -239.966 0.00112542 
0.2 1.69 0.99995 0.999901 0.999806 5.90237e-05 -239.976 0.000804678 
0.2 1.695 0.999966 0.999933 0.999868 4.00498e-05 -239.984 0.000544394 
0.2 1.695 0.999944 0.999889 0.999783 7.06114e-05 -239.974 0.000911996 
0.2 1.695 0.999956 0.999913 0.999829 5.18032e-05 -239.979 0.000704157 
0.2 1.7 0.999944 0.999889 0.999783 6.56979e-05 -239.973 0.0008904 
0.2 1.7 0.999942 0.999885 0.999775 6.80374e-05 -239.972 0.000922107 
