J2 temperature m m2 m4 ms e sp_h 
0.15 1.675 0.98998 0.980313 0.961973 0.0151021 -225.625 0.155916 
0.15 1.68 0.989582 0.979546 0.960545 0.0162991 -225.48 0.163205 
0.15 1.68 0.989508 0.979398 0.960248 0.0161808 -225.431 0.163117 
0.15 1.685 0.989436 0.979256 0.959975 0.0161758 -225.403 0.164736 
0.15 1.685 0.989466 0.979306 0.960039 0.0156222 -225.407 0.159519 
0.15 1.69 0.989238 0.978864 0.959206 0.0161266 -225.322 0.160814 
0.15 1.69 0.989164 0.978721 0.958933 0.0163042 -225.275 0.163721 
0.15 1.695 0.988866 0.978141 0.957837 0.0167878 -225.172 0.168532 
0.15 1.695 0.988892 0.978199 0.957972 0.0171783 -225.185 0.171083 
0.15 1.7 0.988848 0.978111 0.957798 0.0170749 -225.164 0.170275 
0.15 1.7 0.988926 0.978266 0.958103 0.017118 -225.201 0.170487 
0.15 1.705 0.988624 0.977673 0.956961 0.0173482 -225.074 0.170292 
0.15 1.705 0.988824 0.978071 0.957743 0.0175095 -225.166 0.16664 
0.15 1.71 0.988354 0.977152 0.955985 0.0180217 -224.954 0.174033 
0.15 1.71 0.9884 0.977238 0.956139 0.0177544 -224.977 0.174161 
0.15 1.715 0.98829 0.977023 0.955731 0.0178633 -224.936 0.174201 
0.15 1.715 0.98808 0.97661 0.954929 0.0179448 -224.839 0.176519 
0.15 1.72 0.988096 0.976634 0.954951 0.0174683 -224.84 0.172948 
0.15 1.72 0.987988 0.976433 0.954603 0.0182019 -224.799 0.177797 
0.15 1.725 0.987624 0.975733 0.953301 0.0192484 -224.637 0.185738 
0.15 1.725 0.98785 0.976169 0.954112 0.0186167 -224.755 0.176996 
0.15 1.73 0.987852 0.976176 0.954141 0.0187576 -224.752 0.179425 
0.15 1.73 0.987512 0.975519 0.952913 0.0196237 -224.629 0.18379 
0.15 1.735 0.987332 0.975158 0.952187 0.0192232 -224.522 0.184327 
0.15 1.735 0.987222 0.974961 0.95187 0.0203783 -224.514 0.18731 
0.15 1.74 0.987174 0.974853 0.951616 0.0195686 -224.477 0.181689 
0.15 1.74 0.987156 0.974818 0.95155 0.0195719 -224.445 0.187038 
0.15 1.745 0.986984 0.974477 0.950884 0.0194718 -224.358 0.187727 
0.15 1.745 0.98644 0.973436 0.94897 0.0213161 -224.151 0.200751 
0.15 1.75 0.986744 0.974019 0.950045 0.0202811 -224.291 0.189916 
0.15 1.75 0.986708 0.973961 0.949978 0.0210722 -224.305 0.191345 
0.15 1.755 0.986316 0.973165 0.948354 0.0197167 -224.081 0.188719 
0.15 1.755 0.986502 0.973553 0.949172 0.0208823 -224.194 0.191337 
0.15 1.76 0.986088 0.972738 0.947599 0.0209168 -224.004 0.195088 
0.15 1.76 0.986172 0.972921 0.948018 0.0219083 -224.06 0.202835 
0.15 1.765 0.985486 0.971585 0.94548 0.0227866 -223.779 0.207432 
0.15 1.765 0.986054 0.972675 0.947492 0.0210963 -223.985 0.197053 
0.15 1.77 0.985888 0.972373 0.946995 0.0224843 -223.957 0.203387 
0.15 1.77 0.986046 0.972647 0.947392 0.020328 -223.978 0.188821 
0.15 1.775 0.985238 0.971111 0.944614 0.0235157 -223.687 0.211191 
0.15 1.775 0.985276 0.97117 0.944667 0.0225985 -223.693 0.204253 
0.15 1.78 0.985198 0.971022 0.944399 0.0228573 -223.647 0.204165 
0.15 1.78 0.985356 0.971332 0.944995 0.0227884 -223.724 0.202542 
0.15 1.785 0.984906 0.970469 0.943402 0.0240522 -223.537 0.211565 
0.15 1.785 0.98491 0.970458 0.943324 0.0230012 -223.539 0.206692 
0.15 1.79 0.984718 0.970089 0.942638 0.0234514 -223.45 0.209862 
0.15 1.79 0.985024 0.970683 0.943753 0.0229296 -223.579 0.205169 
0.15 1.795 0.984484 0.969634 0.941775 0.0236821 -223.354 0.211817 
0.15 1.795 0.984124 0.968962 0.940587 0.02574 -223.244 0.219069 
0.15 1.8 0.984376 0.969433 0.941426 0.0242561 -223.326 0.213451 
0.15 1.8 0.983892 0.968506 0.93972 0.0257007 -223.152 0.220972 
0.15 1.805 0.983854 0.968431 0.939565 0.0256347 -223.117 0.216374 
0.15 1.805 0.983602 0.967954 0.938716 0.0266297 -223.02 0.230509 
0.15 1.81 0.983882 0.968491 0.939705 0.0258392 -223.13 0.219509 
0.15 1.81 0.983748 0.968218 0.939144 0.0252703 -223.065 0.218359 
0.15 1.815 0.983348 0.967435 0.937649 0.0254452 -222.908 0.220194 
0.15 1.815 0.983192 0.967148 0.937161 0.0265505 -222.811 0.232802 
0.15 1.82 0.983166 0.967109 0.937123 0.0271218 -222.846 0.228146 
0.15 1.82 0.98283 0.966455 0.935883 0.027505 -222.72 0.228159 
0.15 1.825 0.98285 0.966458 0.935767 0.0254245 -222.653 0.223554 
0.15 1.825 0.982984 0.966739 0.936369 0.0263965 -222.761 0.224599 
0.15 1.83 0.982388 0.965592 0.934234 0.0276534 -222.517 0.229657 
0.15 1.83 0.982848 0.966491 0.935944 0.0273426 -222.708 0.227582 
0.15 1.835 0.98231 0.965477 0.934137 0.0296275 -222.525 0.238955 
0.15 1.835 0.982114 0.965056 0.933205 0.0276736 -222.409 0.229783 
0.15 1.84 0.98217 0.96516 0.933386 0.0272636 -222.412 0.227736 
0.15 1.84 0.982512 0.965816 0.934606 0.0264049 -222.573 0.223832 
0.15 1.845 0.9813 0.963521 0.930462 0.0309675 -222.13 0.24429 
0.15 1.845 0.981412 0.963728 0.93082 0.0302833 -222.141 0.245324 
0.15 1.85 0.981386 0.963648 0.93057 0.0286075 -222.114 0.237019 
0.15 1.85 0.981644 0.964187 0.931699 0.0303966 -222.248 0.238965 
0.15 1.855 0.980978 0.962884 0.929226 0.0305015 -221.969 0.248379 
0.15 1.855 0.980884 0.962693 0.92883 0.0301897 -221.892 0.244763 
