J2 temperature m m2 m4 ms e sp_h 
0.15 1.26 0.914724 0.842271 0.725036 0.440553 -193.709 5.60372 
0.15 1.26 0.916582 0.845348 0.729437 0.414682 -194.52 5.20183 
0.15 1.265 0.915822 0.844048 0.727489 0.420422 -194.195 5.24963 
0.15 1.265 0.916658 0.84549 0.72963 0.413293 -194.56 5.14418 
0.15 1.265 0.916484 0.845147 0.729016 0.411361 -194.47 5.13204 
0.15 1.27 0.917198 0.846249 0.730534 0.393483 -194.699 5.0073 
0.15 1.27 0.914136 0.841349 0.723576 0.449179 -193.551 5.4669 
0.15 1.27 0.916044 0.844394 0.727936 0.413968 -194.255 5.24734 
0.15 1.275 0.916402 0.845155 0.729304 0.420603 -194.551 5.13351 
0.15 1.275 0.917438 0.846673 0.731126 0.39066 -194.854 4.86323 
0.15 1.275 0.91622 0.844715 0.728468 0.412238 -194.388 5.1312 
0.15 1.28 0.916222 0.844653 0.728247 0.405526 -194.394 5.0245 
0.15 1.28 0.916632 0.84571 0.730293 0.429364 -194.682 5.08326 
0.15 1.28 0.916538 0.845362 0.729652 0.415642 -194.559 5.075 
0.15 1.285 0.91617 0.844841 0.728836 0.425981 -194.382 5.14547 
0.15 1.285 0.916142 0.844617 0.728449 0.412516 -194.31 5.12534 
0.15 1.285 0.917082 0.84587 0.729464 0.375888 -194.635 4.72136 
0.15 1.29 0.918004 0.84756 0.732209 0.374277 -195.058 4.60062 
0.15 1.29 0.917672 0.847101 0.731646 0.385967 -194.984 4.70355 
0.15 1.29 0.917924 0.847752 0.73318 0.400596 -195.115 4.84894 
0.15 1.295 0.917176 0.846341 0.730628 0.396067 -194.83 4.71671 
0.15 1.295 0.918756 0.848886 0.734293 0.368585 -195.357 4.54621 
0.15 1.295 0.915992 0.844382 0.727776 0.412424 -194.338 4.91356 
0.15 1.3 0.917692 0.847108 0.73176 0.380698 -194.999 4.62648 
0.15 1.3 0.91864 0.848927 0.734844 0.386744 -195.406 4.65231 
0.15 1.3 0.917464 0.846781 0.731398 0.387745 -194.92 4.73402 
0.15 1.305 0.917418 0.846973 0.732014 0.407455 -195.007 4.78405 
0.15 1.305 0.91836 0.848311 0.733589 0.37748 -195.259 4.49622 
0.15 1.305 0.916262 0.844791 0.728367 0.402702 -194.403 4.79344 
0.15 1.31 0.91745 0.846893 0.731591 0.395287 -194.905 4.71797 
0.15 1.31 0.917878 0.847364 0.73204 0.371268 -195.059 4.50694 
0.15 1.31 0.91878 0.848836 0.734011 0.357212 -195.393 4.36411 
0.15 1.315 0.917578 0.846957 0.731547 0.380777 -194.948 4.58931 
0.15 1.315 0.917906 0.847515 0.73227 0.377422 -195.125 4.43911 
0.15 1.315 0.918982 0.849294 0.734927 0.362412 -195.519 4.39178 
0.15 1.32 0.918498 0.848565 0.733975 0.373202 -195.353 4.41077 
0.15 1.32 0.917856 0.847271 0.73163 0.364494 -195.042 4.42632 
