J2 temperature m m2 m4 ms e sp_h 
0.15 1.305 0.99963 0.999268 0.998567 0.000605602 -229.832 0.00939512 
0.15 1.31 0.999628 0.999264 0.99856 0.000612337 -229.832 0.00934871 
0.15 1.31 0.99959 0.999189 0.998413 0.000668084 -229.814 0.0101693 
0.15 1.315 0.999618 0.999245 0.998525 0.000679397 -229.829 0.00960131 
0.15 1.315 0.9996 0.999209 0.998453 0.000669202 -229.82 0.0100131 
0.15 1.32 0.999524 0.999059 0.998162 0.00083132 -229.786 0.0122418 
0.15 1.32 0.999578 0.999166 0.99837 0.000728933 -229.81 0.0106302 
0.15 1.325 0.999546 0.999102 0.998242 0.000724067 -229.793 0.0111156 
0.15 1.325 0.999522 0.999055 0.998151 0.000788794 -229.785 0.0115596 
0.15 1.33 0.9995 0.999012 0.998069 0.000859398 -229.775 0.0125417 
0.15 1.33 0.999548 0.999106 0.998253 0.000760579 -229.796 0.011278 
0.15 1.335 0.999508 0.999027 0.998099 0.000832804 -229.78 0.0120214 
0.15 1.335 0.999456 0.998924 0.997894 0.000864724 -229.753 0.0129889 
0.15 1.34 0.99951 0.999031 0.998105 0.000802978 -229.78 0.0115673 
0.15 1.34 0.999526 0.999063 0.998168 0.000798159 -229.788 0.0113683 
0.15 1.345 0.999538 0.999087 0.998215 0.000772235 -229.793 0.0111467 
0.15 1.345 0.999508 0.999028 0.9981 0.000838508 -229.779 0.0120152 
0.15 1.35 0.99943 0.998873 0.997796 0.000927044 -229.743 0.013458 
0.15 1.35 0.99944 0.998893 0.997837 0.000948622 -229.749 0.0131182 
0.15 1.355 0.999462 0.998936 0.997918 0.000849488 -229.757 0.0125619 
0.15 1.355 0.999448 0.998908 0.997864 0.000880834 -229.751 0.0129296 
0.15 1.36 0.999472 0.998956 0.997959 0.000867736 -229.762 0.0125719 
0.15 1.36 0.999462 0.998937 0.997924 0.000922835 -229.761 0.0127763 
0.15 1.365 0.999378 0.998771 0.997599 0.00105298 -229.723 0.014426 
0.15 1.365 0.999436 0.998885 0.997819 0.000908564 -229.745 0.0131045 
0.15 1.37 0.999448 0.998909 0.99787 0.000947102 -229.752 0.0131256 
0.15 1.37 0.999466 0.998944 0.997935 0.000852178 -229.759 0.0120874 
0.15 1.375 0.999416 0.998846 0.997744 0.000964287 -229.737 0.0136378 
0.15 1.375 0.999322 0.99866 0.997385 0.0011622 -229.699 0.0155041 
0.15 1.38 0.999412 0.998838 0.997729 0.000977845 -229.735 0.0137377 
0.15 1.38 0.99936 0.998737 0.997539 0.00119351 -229.718 0.0150086 
0.15 1.385 0.999396 0.998805 0.997662 0.000920952 -229.726 0.0133867 
0.15 1.385 0.999362 0.998737 0.997528 0.000943896 -229.71 0.0138834 
0.15 1.39 0.99931 0.998637 0.997339 0.00117726 -229.692 0.0159451 
0.15 1.39 0.999374 0.998762 0.99758 0.000999146 -229.718 0.0140663 
0.15 1.395 0.99931 0.998638 0.997344 0.00124186 -229.692 0.0155883 
0.15 1.395 0.999302 0.998621 0.997307 0.00117224 -229.685 0.0164845 
0.15 1.4 0.999306 0.998629 0.997321 0.0011456 -229.691 0.0152424 
0.15 1.4 0.999294 0.998604 0.997269 0.00109297 -229.679 0.0157341 
0.15 1.405 0.999304 0.998624 0.99731 0.00110431 -229.685 0.0156041 
0.15 1.405 0.999244 0.998505 0.997079 0.0012006 -229.66 0.0167015 
0.15 1.41 0.999232 0.998482 0.997036 0.00125746 -229.656 0.0167434 
0.15 1.41 0.999284 0.998585 0.997234 0.00114378 -229.679 0.015785 
0.15 1.415 0.99926 0.998537 0.997142 0.0011825 -229.667 0.0159567 
0.15 1.415 0.999216 0.99845 0.99697 0.00122865 -229.649 0.0168515 
0.15 1.42 0.999172 0.998362 0.996793 0.00120806 -229.624 0.0173026 
0.15 1.42 0.999294 0.998604 0.997271 0.00109448 -229.682 0.0149572 
0.15 1.425 0.999212 0.998442 0.996954 0.00121397 -229.645 0.0167952 
0.15 1.425 0.999124 0.998268 0.996616 0.00137773 -229.606 0.0189056 
0.15 1.43 0.999064 0.99815 0.996386 0.00148279 -229.583 0.019522 
0.15 1.43 0.999182 0.998388 0.996864 0.00161754 -229.638 0.0175559 
0.15 1.435 0.999052 0.998126 0.996336 0.00144817 -229.574 0.0195564 
0.15 1.435 0.999142 0.998304 0.996685 0.00133407 -229.614 0.018047 
0.15 1.44 0.99913 0.99828 0.996637 0.00132799 -229.608 0.0181177 
0.15 1.44 0.999078 0.998178 0.996443 0.00148819 -229.589 0.0195063 
0.15 1.445 0.999138 0.998298 0.996679 0.00144062 -229.616 0.0185026 
0.15 1.445 0.999058 0.998139 0.996369 0.00155243 -229.58 0.0199718 
0.15 1.45 0.99896 0.997946 0.995996 0.00175161 -229.542 0.0216397 
0.15 1.45 0.99911 0.998243 0.996573 0.00150951 -229.605 0.0186663 
0.15 1.455 0.99888 0.997786 0.995675 0.00171722 -229.497 0.0226982 
0.15 1.455 0.998954 0.997933 0.995965 0.00167051 -229.532 0.0216862 
0.15 1.46 0.99903 0.998082 0.996251 0.00146158 -229.562 0.019812 
0.15 1.46 0.999022 0.998066 0.996219 0.00144956 -229.558 0.0197864 
0.15 1.465 0.998932 0.997891 0.995887 0.0017788 -229.527 0.0215293 
0.15 1.465 0.999054 0.998132 0.996354 0.0015471 -229.577 0.0189733 
0.15 1.47 0.998994 0.998012 0.996117 0.00156653 -229.549 0.0200456 
0.15 1.47 0.998964 0.997952 0.995997 0.00155964 -229.536 0.0203721 
0.15 1.475 0.998934 0.997894 0.995891 0.00171008 -229.526 0.0215689 
0.15 1.475 0.998884 0.997799 0.995718 0.00203624 -229.513 0.0223061 
0.15 1.48 0.998986 0.997996 0.996083 0.00152242 -229.545 0.0198125 
0.15 1.48 0.99894 0.997905 0.995909 0.00163759 -229.527 0.0208951 
0.15 1.485 0.998794 0.997618 0.99535 0.00189263 -229.461 0.0242132 
0.15 1.485 0.998838 0.997705 0.995524 0.0018781 -229.485 0.0230188 
0.15 1.49 0.998764 0.997561 0.995247 0.00209344 -229.453 0.0247353 
0.15 1.49 0.99885 0.997729 0.995573 0.0018844 -229.49 0.0234687 
0.15 1.495 0.998724 0.99748 0.995087 0.00206367 -229.435 0.0250586 
0.15 1.495 0.99866 0.997354 0.994842 0.00217555 -229.404 0.026848 
0.15 1.5 0.998762 0.997555 0.995229 0.00194849 -229.45 0.023813 
0.15 1.5 0.99866 0.997357 0.994857 0.00235496 -229.411 0.0271722 
0.15 1.505 0.998698 0.997429 0.994985 0.00206942 -229.423 0.0250404 
0.15 1.505 0.99859 0.997215 0.994566 0.0021988 -229.371 0.0273618 
0.15 1.51 0.99876 0.99755 0.995214 0.00185314 -229.444 0.0235792 
0.15 1.51 0.998698 0.997427 0.994975 0.00194601 -229.416 0.0246663 
0.15 1.515 0.998648 0.997329 0.994787 0.00207077 -229.399 0.0258627 
0.15 1.515 0.998618 0.997271 0.99468 0.00220529 -229.389 0.0265114 
0.15 1.52 0.998648 0.99733 0.994789 0.00208501 -229.398 0.0257891 
0.15 1.52 0.998674 0.997382 0.994894 0.00209748 -229.412 0.0252994 
0.15 1.525 0.998564 0.997163 0.99446 0.0021415 -229.355 0.0271809 
0.15 1.525 0.998594 0.997223 0.994579 0.00213398 -229.373 0.0265027 
0.15 1.53 0.998516 0.997068 0.994275 0.00219855 -229.335 0.0273614 
0.15 1.53 0.998464 0.996968 0.994089 0.00244449 -229.32 0.0288209 
0.15 1.535 0.998572 0.997181 0.994506 0.0022854 -229.367 0.027091 
0.15 1.535 0.998574 0.997182 0.994497 0.00209033 -229.361 0.0260619 
0.15 1.54 0.998442 0.996923 0.994 0.00240602 -229.308 0.0285737 
0.15 1.54 0.998444 0.996925 0.993993 0.00223759 -229.302 0.0282287 
0.15 1.545 0.998304 0.996653 0.993479 0.00271868 -229.253 0.0310343 
0.15 1.545 0.998424 0.996889 0.993935 0.00246966 -229.303 0.0290221 
0.15 1.55 0.99836 0.996763 0.993691 0.00258777 -229.274 0.0300271 
0.15 1.55 0.998396 0.996834 0.993831 0.00255401 -229.29 0.0302343 
0.15 1.555 0.998368 0.99678 0.993732 0.00267888 -229.285 0.0301546 
0.15 1.555 0.998424 0.99689 0.993941 0.00253095 -229.302 0.0287151 
0.15 1.56 0.99831 0.996666 0.993507 0.00273743 -229.255 0.0313076 
0.15 1.56 0.99835 0.996745 0.993661 0.00269471 -229.271 0.0300845 
0.15 1.565 0.998312 0.996668 0.993509 0.00266011 -229.253 0.0303277 
0.15 1.565 0.998256 0.996559 0.9933 0.00283696 -229.229 0.0309852 
0.15 1.57 0.998134 0.996317 0.992821 0.00286867 -229.175 0.0333721 
0.15 1.57 0.998284 0.996614 0.993408 0.00277295 -229.245 0.0314118 
0.15 1.575 0.998082 0.996219 0.992645 0.00322802 -229.159 0.034369 
0.15 1.575 0.998224 0.996495 0.99317 0.00276608 -229.22 0.031646 
0.15 1.58 0.998196 0.99644 0.993063 0.00280162 -229.203 0.0318475 
0.15 1.58 0.998168 0.996386 0.992962 0.00292682 -229.192 0.0333194 
0.15 1.585 0.998012 0.996076 0.992354 0.00303646 -229.125 0.0345464 
0.15 1.585 0.997946 0.995949 0.99212 0.00336032 -229.103 0.035904 
0.15 1.59 0.997942 0.995937 0.992079 0.00306696 -229.085 0.0359266 
0.15 1.59 0.99799 0.996036 0.992286 0.00325534 -229.118 0.0352073 
0.15 1.595 0.997954 0.995965 0.992149 0.0033062 -229.104 0.0357668 
0.15 1.595 0.99787 0.995795 0.991804 0.00317386 -229.056 0.0368478 
0.15 1.6 0.997914 0.995884 0.991986 0.00325554 -229.082 0.0353052 
0.15 1.6 0.997926 0.99591 0.992043 0.00335866 -229.09 0.0361781 
0.15 1.605 0.997818 0.995696 0.991621 0.00341924 -229.041 0.0376709 
0.15 1.605 0.997724 0.99551 0.991259 0.00353519 -228.997 0.0391863 
0.15 1.61 0.997836 0.995727 0.991669 0.00314765 -229.037 0.0362795 
0.15 1.61 0.997764 0.995591 0.991423 0.00359008 -229.019 0.0384639 
0.15 1.615 0.99782 0.995699 0.991627 0.00337137 -229.036 0.037708 
0.15 1.615 0.997756 0.995573 0.99138 0.00345291 -229.01 0.0382622 
0.15 1.62 0.997672 0.995406 0.991052 0.00349756 -228.97 0.0392878 
0.15 1.62 0.997712 0.995489 0.991229 0.00370155 -229.005 0.0383577 
0.15 1.625 0.997706 0.995475 0.991194 0.00356293 -228.995 0.03809 
0.15 1.625 0.997628 0.99532 0.990886 0.00358238 -228.953 0.0393971 
0.15 1.63 0.99766 0.995387 0.991034 0.0038015 -228.981 0.0396865 
0.15 1.63 0.997696 0.995457 0.991166 0.00368415 -228.993 0.0385663 
0.15 1.635 0.997392 0.994859 0.990006 0.0041736 -228.859 0.0435637 
0.15 1.635 0.997506 0.995082 0.990434 0.00389358 -228.908 0.0421355 
0.15 1.64 0.997498 0.99507 0.990423 0.00413293 -228.91 0.0415887 
0.15 1.64 0.99748 0.995028 0.990321 0.00377863 -228.889 0.0412324 
0.15 1.645 0.99759 0.995246 0.990748 0.00366638 -228.944 0.0393168 
0.15 1.645 0.997484 0.995038 0.990344 0.00385105 -228.893 0.0419872 
0.15 1.65 0.997172 0.99443 0.989188 0.00471772 -228.778 0.0459993 
0.15 1.65 0.997234 0.994553 0.989427 0.00465874 -228.805 0.0456744 
0.15 1.655 0.997394 0.994858 0.989989 0.00384101 -228.85 0.0422041 
0.15 1.655 0.997302 0.994683 0.98967 0.00434808 -228.826 0.0431609 
0.15 1.66 0.99708 0.994245 0.988816 0.0045948 -228.727 0.0481095 
0.15 1.66 0.997212 0.994504 0.989316 0.00436067 -228.783 0.0444691 
0.15 1.665 0.99716 0.994401 0.989115 0.00440207 -228.76 0.0448566 
0.15 1.665 0.997114 0.994319 0.988981 0.00496523 -228.746 0.0475556 
0.15 1.67 0.99702 0.994126 0.988584 0.00463231 -228.7 0.0474528 
0.15 1.67 0.997142 0.994366 0.989048 0.00443783 -228.755 0.0444234 
0.15 1.675 0.996912 0.993911 0.98816 0.004651 -228.65 0.0485039 
0.15 1.675 0.996996 0.99408 0.988496 0.00468633 -228.697 0.0475912 
0.15 1.68 0.996934 0.993956 0.988253 0.00470474 -228.657 0.0491514 
0.15 1.68 0.996976 0.994044 0.988439 0.00492235 -228.696 0.0474721 
