J2 temperature m m2 m4 ms e sp_h 
0.15 1.255 0.998594 0.99722 0.994567 0.00242097 -229.365 0.0382709 
0.15 1.26 0.998528 0.99709 0.99431 0.0024947 -229.333 0.0394396 
0.15 1.26 0.998484 0.997003 0.99414 0.00256681 -229.31 0.0414229 
0.15 1.26 0.998582 0.997197 0.994521 0.00244042 -229.357 0.0389712 
0.15 1.265 0.998532 0.997098 0.994329 0.00252371 -229.336 0.0397113 
0.15 1.265 0.998494 0.997021 0.994173 0.00246102 -229.315 0.0395232 
0.15 1.265 0.998466 0.996966 0.994064 0.00248592 -229.3 0.0403195 
0.15 1.27 0.99841 0.996857 0.993857 0.00270172 -229.279 0.0426213 
0.15 1.27 0.998478 0.99699 0.994113 0.00249791 -229.306 0.0402808 
0.15 1.27 0.998432 0.9969 0.99394 0.00263475 -229.291 0.0410112 
0.15 1.275 0.998368 0.996773 0.993691 0.00270248 -229.261 0.042301 
0.15 1.275 0.99847 0.996976 0.994093 0.00265562 -229.31 0.0410627 
0.15 1.275 0.998488 0.997011 0.99416 0.00258148 -229.315 0.0406581 
0.15 1.28 0.998404 0.996845 0.993834 0.00269475 -229.278 0.0419049 
0.15 1.28 0.998394 0.996826 0.993797 0.00273287 -229.272 0.042381 
0.15 1.28 0.998432 0.996899 0.993937 0.00257042 -229.289 0.0404172 
0.15 1.285 0.998336 0.996711 0.993573 0.00280398 -229.245 0.0441003 
0.15 1.285 0.998302 0.996644 0.993446 0.00291648 -229.232 0.0450419 
0.15 1.285 0.998362 0.996761 0.993668 0.00268926 -229.258 0.0418805 
0.15 1.29 0.998272 0.996583 0.993319 0.00280729 -229.217 0.0436229 
0.15 1.29 0.99819 0.996422 0.993008 0.00300495 -229.182 0.046135 
0.15 1.29 0.998212 0.996465 0.993091 0.00293977 -229.19 0.0457589 
0.15 1.295 0.998196 0.996435 0.993039 0.00309696 -229.186 0.0470512 
0.15 1.295 0.99826 0.996562 0.99329 0.00304034 -229.22 0.0452212 
0.15 1.295 0.998254 0.996549 0.993255 0.00289355 -229.21 0.0444765 
0.15 1.3 0.998108 0.99626 0.992693 0.00313387 -229.145 0.0475235 
0.15 1.3 0.99824 0.99652 0.993198 0.00286326 -229.206 0.0432162 
0.15 1.3 0.998156 0.996357 0.992889 0.0031969 -229.171 0.0474405 
0.15 1.305 0.998092 0.99623 0.992642 0.00328272 -229.143 0.0485827 
0.15 1.305 0.9982 0.996444 0.993061 0.00315402 -229.192 0.0454296 
0.15 1.305 0.998166 0.996374 0.992909 0.00292693 -229.17 0.0446562 
0.15 1.31 0.998076 0.996197 0.992572 0.00318612 -229.135 0.0476537 
0.15 1.31 0.998136 0.996316 0.992801 0.00305691 -229.156 0.046788 
0.15 1.31 0.998112 0.996267 0.992704 0.00303782 -229.145 0.0463049 
0.15 1.315 0.997928 0.995904 0.991997 0.00334805 -229.066 0.0498602 
0.15 1.315 0.997968 0.995985 0.992162 0.00343353 -229.087 0.0500802 
0.15 1.315 0.997944 0.995938 0.992073 0.00351733 -229.077 0.0513492 
0.15 1.32 0.998126 0.996296 0.992764 0.00307031 -229.153 0.0463553 
0.15 1.32 0.997948 0.995946 0.992089 0.00349919 -229.078 0.0513855 
0.15 1.32 0.998016 0.996079 0.992341 0.00326544 -229.104 0.0487456 
0.15 1.325 0.998 0.996049 0.992288 0.00338717 -229.098 0.0504923 
0.15 1.325 0.997958 0.995965 0.992123 0.00341964 -229.08 0.0499099 
0.15 1.325 0.997836 0.995724 0.991649 0.00355903 -229.024 0.0530635 
0.15 1.33 0.997812 0.995677 0.991559 0.00360997 -229.014 0.05351 
0.15 1.33 0.997864 0.995779 0.991758 0.00351259 -229.038 0.0514831 
0.15 1.33 0.99772 0.995496 0.991207 0.00378959 -228.975 0.0549895 
0.15 1.335 0.99777 0.995593 0.991395 0.0036275 -228.994 0.053774 
0.15 1.335 0.997696 0.995448 0.991115 0.0038151 -228.962 0.0560001 
0.15 1.335 0.997852 0.995755 0.991708 0.00346563 -229.028 0.0519363 
0.15 1.34 0.99783 0.995713 0.991631 0.00359784 -229.021 0.0522727 
0.15 1.34 0.99774 0.995537 0.991294 0.00385167 -228.989 0.054851 
0.15 1.34 0.997676 0.99541 0.991043 0.00389545 -228.956 0.0560597 
0.15 1.345 0.997736 0.995527 0.991265 0.00367541 -228.982 0.0524177 
0.15 1.345 0.997628 0.995314 0.990855 0.00391774 -228.934 0.0556351 
0.15 1.345 0.997614 0.995286 0.990797 0.00388007 -228.924 0.0568555 
0.15 1.35 0.997508 0.995077 0.990389 0.00403185 -228.878 0.0579843 
0.15 1.35 0.997616 0.995292 0.990815 0.00399382 -228.932 0.0566234 
0.15 1.35 0.99769 0.995437 0.991094 0.00380325 -228.964 0.0542759 
0.15 1.355 0.997626 0.995311 0.990851 0.00393241 -228.936 0.0557137 
0.15 1.355 0.997642 0.995341 0.990905 0.00381401 -228.935 0.0559304 
0.15 1.355 0.997592 0.995243 0.990714 0.00390565 -228.919 0.0561096 
0.15 1.36 0.997486 0.995034 0.990307 0.00406763 -228.87 0.0582205 
0.15 1.36 0.997526 0.995111 0.990454 0.0039176 -228.883 0.0570021 
0.15 1.36 0.99741 0.994885 0.99002 0.00425676 -228.836 0.0605992 
0.15 1.365 0.997396 0.994856 0.989958 0.00415672 -228.824 0.0603432 
0.15 1.365 0.997346 0.994757 0.989769 0.00426932 -228.807 0.0612841 
0.15 1.365 0.997388 0.994842 0.989938 0.00431776 -228.828 0.0600487 
0.15 1.37 0.997184 0.994439 0.989151 0.00457738 -228.737 0.0645275 
0.15 1.37 0.997382 0.99483 0.989916 0.00431431 -228.824 0.060967 
0.15 1.37 0.997362 0.99479 0.989837 0.00431832 -228.819 0.0602117 
0.15 1.375 0.997192 0.994454 0.989179 0.00450583 -228.74 0.0629429 
0.15 1.375 0.997298 0.994667 0.98961 0.00464431 -228.8 0.0621494 
0.15 1.375 0.997276 0.99462 0.989505 0.00442908 -228.776 0.0616089 
0.15 1.38 0.997258 0.994587 0.989448 0.00458851 -228.773 0.0631295 
0.15 1.38 0.99712 0.994312 0.988902 0.00459896 -228.705 0.0647578 
0.15 1.38 0.997188 0.994446 0.989166 0.00452845 -228.736 0.063897 
0.15 1.385 0.997174 0.994419 0.989115 0.00457283 -228.732 0.0638286 
0.15 1.385 0.99717 0.994412 0.989104 0.00462896 -228.731 0.064502 
