sizes temp ene 
10 2.845 -120.723 
10 2.845 -119.818 
10 2.845 -119.596 
10 2.845 -119.688 
10 2.845 -120.218 
10 2.845 -120.324 
10 2.85 -119.165 
10 2.85 -120.122 
10 2.85 -119.414 
10 2.85 -118.703 
10 2.85 -119.689 
10 2.85 -120.255 
10 2.85 -118.706 
10 2.85 -119.275 
10 2.85 -119.562 
10 2.85 -119.818 
10 2.85 -119.15 
10 2.85 -119.278 
10 2.85 -120.212 
10 2.85 -119.097 
10 2.85 -119.413 
10 2.85 -120.274 
10 2.85 -119.062 
10 2.85 -119.901 
10 2.85 -118.826 
10 2.85 -119.227 
10 2.85 -119.331 
10 2.85 -119.853 
10 2.85 -119.251 
10 2.85 -119.346 
10 2.85 -120.12 
10 2.855 -118.594 
10 2.855 -118.488 
10 2.855 -118.625 
10 2.855 -119.047 
10 2.855 -118.661 
10 2.855 -118.65 
10 2.855 -119.281 
10 2.855 -119.171 
10 2.855 -119.379 
10 2.855 -119.552 
10 2.855 -119.477 
10 2.855 -119.065 
10 2.855 -118.109 
10 2.855 -118.413 
10 2.855 -119.349 
10 2.855 -119.945 
10 2.855 -119.244 
10 2.855 -119.456 
10 2.855 -119.596 
10 2.855 -118.993 
10 2.855 -119.216 
10 2.855 -118.784 
10 2.855 -119.567 
10 2.855 -118.992 
10 2.855 -118.877 
10 2.86 -118.767 
10 2.86 -117.599 
10 2.86 -117.977 
10 2.86 -118.088 
10 2.86 -118.575 
10 2.86 -117.747 
10 2.86 -118.01 
10 2.86 -118.666 
10 2.86 -118.814 
10 2.86 -118.231 
10 2.86 -118.335 
10 2.86 -117.247 
10 2.86 -118.214 
10 2.86 -117.917 
10 2.86 -118.925 
10 2.86 -118.487 
10 2.86 -117.978 
10 2.86 -118.156 
10 2.86 -119.445 
10 2.86 -118.03 
10 2.86 -118.487 
10 2.86 -118.127 
10 2.86 -118.415 
10 2.86 -117.414 
10 2.86 -118.681 
10 2.865 -117.707 
10 2.865 -118.307 
10 2.865 -118.125 
10 2.865 -117.717 
10 2.865 -118.086 
10 2.865 -118.285 
10 2.865 -118.436 
10 2.865 -118.383 
10 2.865 -117.635 
10 2.865 -118.196 
10 2.865 -117.478 
10 2.865 -118.079 
10 2.865 -118.342 
10 2.865 -118.367 
10 2.865 -117.364 
10 2.865 -117.406 
10 2.865 -118.76 
10 2.865 -117.27 
10 2.865 -117.216 
10 2.865 -118.315 
10 2.865 -118.34 
10 2.865 -117.93 
10 2.865 -117.728 
10 2.865 -117.882 
10 2.865 -117.72 
10 2.87 -116.806 
10 2.87 -118.096 
10 2.87 -116.769 
10 2.87 -116.736 
10 2.87 -117.047 
10 2.87 -117.538 
10 2.87 -116.649 
10 2.87 -117.193 
10 2.87 -117.264 
10 2.87 -116.588 
10 2.87 -117.377 
10 2.87 -118.165 
10 2.87 -117.509 
10 2.87 -117.497 
10 2.87 -117.262 
10 2.87 -117.726 
10 2.87 -117.268 
10 2.87 -116.779 
10 2.87 -117.066 
10 2.87 -116.463 
10 2.87 -117.537 
10 2.87 -117.966 
10 2.87 -117.452 
10 2.87 -117.182 
10 2.87 -118.274 
10 2.875 -116.697 
10 2.875 -117.669 
10 2.875 -116.342 
10 2.875 -117.488 
10 2.875 -117.064 
10 2.875 -116.007 
10 2.875 -116.648 
10 2.875 -116.912 
10 2.875 -117.013 
10 2.875 -116.825 
10 2.875 -117.316 
10 2.875 -117.673 
10 2.875 -117.237 
10 2.875 -117.439 
10 2.875 -117.21 
10 2.875 -115.924 
10 2.875 -116.619 
10 2.875 -117.667 
10 2.875 -116.908 
10 2.875 -117.291 
10 2.875 -116.275 
10 2.875 -117.549 
10 2.875 -116.209 
10 2.875 -117.101 
10 2.875 -116.306 
10 2.88 -117.112 
10 2.88 -116.059 
10 2.88 -115.948 
10 2.88 -116.095 
10 2.88 -116.118 
10 2.88 -115.991 
10 2.88 -116.732 
10 2.88 -116.328 
10 2.88 -115.936 
10 2.88 -116.294 
10 2.88 -116.303 
10 2.88 -116.413 
10 2.88 -116.789 
10 2.88 -116.85 
10 2.88 -116.009 
10 2.88 -116.583 
10 2.88 -115.523 
10 2.88 -116.645 
10 2.88 -116.07 
10 2.88 -116.374 
10 2.88 -117.4 
10 2.88 -115.741 
10 2.88 -116.032 
10 2.88 -116.573 
10 2.88 -115.928 
10 2.885 -115.462 
10 2.885 -116.027 
10 2.885 -116.077 
10 2.885 -115.017 
10 2.885 -115.817 
10 2.885 -116.168 
10 2.885 -114.611 
10 2.885 -115.997 
10 2.885 -115.441 
10 2.885 -116.087 
10 2.885 -115.762 
10 2.885 -116.038 
10 2.885 -115.935 
10 2.885 -116.621 
10 2.885 -116.685 
10 2.885 -115.603 
10 2.885 -115.811 
10 2.885 -115.475 
10 2.885 -116.089 
10 2.885 -115.896 
10 2.885 -115.632 
10 2.885 -115.8 
10 2.885 -116.55 
10 2.885 -115.723 
10 2.885 -115.937 
10 2.89 -115.196 
10 2.89 -115.038 
10 2.89 -114.76 
10 2.89 -115.6 
10 2.89 -115.988 
10 2.89 -116.053 
10 2.89 -115.213 
10 2.89 -115.576 
10 2.89 -115.812 
10 2.89 -115.417 
10 2.89 -114.978 
10 2.89 -115.284 
10 2.89 -115.425 
10 2.89 -115.349 
10 2.89 -115.084 
10 2.89 -114.886 
10 2.89 -115.932 
10 2.89 -114.913 
10 2.89 -115.466 
10 2.89 -115.117 
10 2.89 -115.348 
10 2.89 -115.798 
10 2.89 -115.641 
10 2.89 -115.302 
10 2.89 -115.352 
10 2.895 -114.723 
10 2.895 -115.184 
10 2.895 -115.644 
10 2.895 -114.853 
10 2.895 -115.73 
10 2.895 -114.807 
10 2.895 -114.115 
10 2.895 -115.056 
10 2.895 -114.43 
10 2.895 -115.064 
10 2.895 -115.666 
10 2.895 -115.511 
10 2.895 -115.031 
10 2.895 -116.188 
10 2.895 -114.734 
10 2.895 -115.859 
10 2.895 -115.372 
10 2.895 -114.548 
10 2.895 -115.975 
10 2.895 -115.045 
10 2.895 -115.34 
10 2.895 -115.013 
10 2.895 -115.047 
10 2.895 -115.306 
10 2.895 -114.194 
10 2.9 -114.688 
10 2.9 -114.778 
10 2.9 -114.773 
10 2.9 -115.01 
10 2.9 -114.783 
10 2.9 -114.928 
10 2.9 -114.303 
10 2.9 -114.875 
10 2.9 -114.532 
10 2.9 -114.914 
10 2.9 -113.956 
10 2.9 -114.28 
10 2.9 -114.112 
10 2.9 -114.554 
10 2.9 -114.656 
10 2.9 -114.077 
10 2.9 -115.19 
10 2.9 -114.174 
10 2.9 -114.446 
10 2.9 -113.936 
10 2.9 -115.116 
10 2.9 -114.746 
10 2.9 -114.506 
10 2.9 -115.372 
10 2.9 -115.024 
10 2.905 -113.765 
10 2.905 -114.046 
10 2.905 -113.913 
10 2.905 -114.082 
10 2.905 -113.742 
10 2.905 -114.116 
10 2.905 -114.327 
10 2.905 -114.658 
10 2.905 -113.492 
10 2.905 -114.308 
10 2.905 -114.49 
10 2.905 -114.64 
10 2.905 -114.029 
10 2.905 -114.9 
10 2.905 -114.218 
10 2.905 -114.104 
10 2.905 -113.966 
10 2.905 -114.534 
10 2.905 -114.886 
10 2.905 -114.608 
10 2.905 -114.893 
10 2.905 -115.094 
10 2.905 -113.693 
10 2.905 -114.382 
10 2.905 -113.455 
10 2.91 -113.12 
10 2.91 -113.831 
10 2.91 -114.52 
10 2.91 -113.426 
10 2.91 -113.219 
10 2.91 -113.98 
10 2.91 -113.477 
10 2.91 -113.931 
10 2.91 -113.194 
10 2.91 -113.371 
10 2.91 -113.337 
10 2.91 -113.671 
10 2.91 -113.71 
10 2.91 -113.845 
10 2.91 -114.014 
10 2.91 -113.291 
10 2.91 -114.337 
10 2.91 -114.058 
10 2.91 -113.89 
10 2.91 -113.9 
10 2.91 -113.589 
10 2.91 -114.112 
10 2.91 -113.887 
10 2.91 -114.054 
10 2.91 -113.679 
10 2.915 -112.402 
10 2.915 -112.879 
10 2.915 -113.593 
10 2.915 -113.118 
10 2.915 -112.782 
10 2.915 -113.281 
10 2.915 -113.142 
10 2.915 -113.528 
10 2.915 -113.331 
10 2.915 -112.304 
10 2.915 -113.519 
10 2.915 -113.368 
10 2.915 -113.511 
10 2.915 -113.859 
10 2.915 -112.635 
10 2.915 -113.261 
10 2.915 -113.009 
10 2.915 -112.974 
10 2.915 -113.389 
10 2.915 -114.139 
10 2.915 -112.705 
10 2.915 -112.551 
10 2.915 -112.649 
10 2.915 -113.579 
10 2.915 -112.851 
10 2.92 -113.487 
10 2.92 -113.17 
10 2.92 -112.684 
10 2.92 -112.174 
10 2.92 -112.074 
10 2.92 -112.335 
10 2.92 -112.847 
10 2.92 -112.736 
10 2.92 -113.194 
10 2.92 -112.815 
10 2.92 -112.812 
10 2.92 -112.383 
10 2.92 -112.299 
10 2.92 -112.336 
10 2.92 -112.097 
10 2.92 -112.819 
10 2.92 -111.505 
10 2.92 -112.323 
10 2.92 -113.765 
10 2.92 -112.249 
10 2.92 -112.52 
10 2.92 -112.656 
10 2.92 -112.897 
10 2.92 -112.653 
10 2.92 -112.588 
10 2.925 -112.212 
10 2.925 -112.226 
10 2.925 -112.118 
10 2.925 -111.563 
10 2.925 -112.487 
10 2.925 -112.407 
10 2.925 -111.857 
10 2.925 -112.162 
10 2.925 -111.356 
10 2.925 -111.919 
10 2.925 -112.731 
10 2.925 -112.444 
10 2.925 -112.428 
10 2.925 -112.189 
10 2.925 -112.048 
10 2.925 -112.764 
10 2.925 -112.295 
10 2.925 -112.595 
10 2.925 -112.16 
10 2.925 -112.348 
10 2.925 -112.509 
10 2.925 -112.403 
10 2.925 -112.589 
10 2.925 -111.712 
10 2.925 -112.388 
10 2.93 -111.698 
10 2.93 -111.162 
10 2.93 -111.84 
10 2.93 -111.026 
10 2.93 -111.848 
10 2.93 -112.072 
10 2.93 -112.386 
10 2.93 -111.933 
10 2.93 -111.996 
10 2.93 -111.536 
10 2.93 -112.117 
10 2.93 -112.406 
10 2.93 -111.944 
10 2.93 -112.009 
10 2.93 -112.499 
10 2.93 -112.036 
10 2.93 -112.151 
10 2.93 -110.967 
10 2.93 -112.31 
10 2.93 -111.999 
10 2.93 -112.437 
10 2.93 -111.232 
10 2.93 -112.048 
10 2.93 -111.656 
10 2.93 -111.988 
10 2.935 -111.542 
10 2.935 -111.509 
10 2.935 -111.934 
10 2.935 -111.183 
10 2.935 -111.549 
10 2.935 -111.928 
10 2.935 -111.452 
10 2.935 -111.067 
10 2.935 -111.269 
10 2.935 -112.202 
10 2.935 -111.072 
10 2.935 -110.997 
10 2.935 -111.058 
10 2.935 -111.755 
10 2.935 -111.4 
10 2.935 -111.015 
10 2.935 -112.033 
10 2.935 -111.616 
10 2.935 -111.508 
10 2.935 -112.227 
10 2.935 -111.999 
10 2.935 -111.161 
10 2.935 -111.589 
10 2.935 -111.495 
10 2.935 -111.118 
10 2.94 -111.338 
10 2.94 -111.27 
10 2.94 -111.768 
10 2.94 -110.276 
10 2.94 -110.874 
10 2.94 -110.78 
10 2.94 -110.516 
10 2.94 -111.246 
10 2.94 -111.544 
10 2.94 -110.766 
10 2.94 -110.862 
10 2.94 -110.783 
10 2.94 -111.599 
10 2.94 -111.365 
10 2.94 -111.144 
10 2.94 -110.486 
10 2.94 -111.166 
10 2.94 -110.144 
10 2.94 -111.317 
10 2.94 -110.978 
10 2.94 -110.468 
10 2.94 -110.952 
10 2.94 -111.003 
10 2.94 -111.037 
10 2.94 -110.899 
10 2.945 -110.389 
10 2.945 -110.871 
10 2.945 -110.737 
10 2.945 -110.502 
10 2.945 -110.514 
10 2.945 -111.207 
10 2.945 -111.153 
10 2.945 -110.291 
10 2.945 -110.706 
10 2.945 -109.366 
10 2.945 -111.184 
10 2.945 -110.227 
10 2.945 -110.89 
10 2.945 -109.957 
10 2.945 -110.845 
10 2.945 -110.356 
10 2.945 -110.161 
10 2.945 -110.283 
10 2.945 -110.945 
10 2.945 -110.332 
10 2.945 -110.33 
10 2.945 -111.191 
10 2.945 -111.272 
10 2.945 -111.013 
10 2.945 -110.269 
10 2.95 -110.199 
10 2.95 -110.461 
10 2.95 -110.279 
10 2.95 -110.514 
10 2.95 -110.23 
10 2.95 -110.578 
10 2.95 -110.585 
10 2.95 -110.158 
10 2.95 -110.304 
10 2.95 -110.196 
10 2.95 -110.182 
10 2.95 -110.212 
10 2.95 -109.922 
10 2.95 -109.972 
10 2.95 -109.861 
10 2.95 -109.795 
10 2.95 -110.539 
10 2.95 -110.04 
10 2.95 -110.82 
10 2.95 -110.24 
10 2.95 -109.809 
10 2.95 -111.029 
10 2.95 -110.283 
10 2.95 -110.535 
10 2.95 -109.534 
10 2.955 -109.19 
10 2.955 -108.926 
10 2.955 -109.373 
10 2.955 -109.722 
10 2.955 -109.795 
10 2.955 -110.002 
10 2.955 -110.302 
10 2.955 -110.198 
10 2.955 -109.843 
10 2.955 -109.801 
10 2.955 -109.129 
10 2.955 -109.567 
10 2.955 -110.656 
10 2.955 -109.951 
10 2.955 -110.294 
10 2.955 -109.719 
10 2.955 -110.152 
10 2.955 -110.048 
10 2.955 -109.266 
10 2.955 -110.139 
10 2.955 -110.203 
10 2.955 -109.319 
10 2.955 -109.681 
10 2.955 -110.086 
10 2.955 -109.55 
10 2.96 -109.911 
10 2.96 -109.373 
10 2.96 -108.674 
10 2.96 -109.105 
10 2.96 -109.397 
10 2.96 -109.977 
10 2.96 -109.435 
10 2.96 -109.039 
10 2.96 -109.694 
10 2.96 -109.43 
10 2.96 -109.458 
10 2.96 -108.492 
10 2.96 -109.103 
10 2.96 -110.084 
10 2.96 -108.481 
10 2.96 -109.092 
10 2.96 -109.489 
10 2.96 -108.943 
10 2.96 -109.611 
10 2.96 -109.007 
10 2.96 -109.11 
10 2.96 -109.277 
10 2.96 -108.467 
10 2.96 -109.837 
10 2.96 -109.84 
10 2.965 -109.368 
10 2.965 -109.465 
10 2.965 -109.231 
10 2.965 -109.276 
10 2.965 -108.951 
10 2.965 -109.086 
10 2.965 -109.542 
10 2.965 -109.279 
10 2.965 -108.713 
10 2.965 -109.152 
10 2.965 -109.068 
10 2.965 -109.146 
10 2.965 -109.36 
10 2.965 -108.049 
10 2.965 -109.057 
10 2.965 -109.113 
10 2.965 -108.954 
10 2.965 -108.784 
10 2.965 -109.374 
10 2.965 -109.299 
10 2.965 -109.252 
10 2.965 -109.239 
10 2.965 -109.144 
10 2.965 -109.125 
10 2.965 -108.516 
10 2.97 -108.299 
10 2.97 -108.049 
10 2.97 -108.667 
10 2.97 -108.39 
10 2.97 -108.953 
10 2.97 -108.298 
10 2.97 -108.785 
10 2.97 -108.418 
10 2.97 -108.791 
10 2.97 -108.307 
10 2.97 -108.668 
10 2.97 -108.847 
10 2.97 -109.221 
10 2.97 -108.079 
10 2.97 -108.394 
10 2.97 -108.624 
10 2.97 -108.42 
10 2.97 -108.041 
10 2.97 -109.02 
10 2.97 -109.132 
10 2.97 -108.832 
10 2.97 -108.35 
10 2.97 -108.651 
10 2.97 -108.905 
10 2.97 -108.27 
10 2.975 -108.688 
10 2.975 -107.459 
10 2.975 -107.796 
10 2.975 -107.696 
10 2.975 -108.274 
10 2.975 -107.881 
10 2.975 -108.636 
10 2.975 -107.949 
10 2.975 -108.204 
10 2.975 -108.35 
10 2.975 -107.548 
10 2.975 -108.252 
10 2.975 -108.379 
10 2.975 -108.492 
10 2.975 -109.118 
10 2.975 -108.602 
10 2.975 -107.98 
10 2.975 -108.306 
10 2.975 -108.832 
10 2.975 -108.63 
10 2.975 -108.041 
10 2.975 -107.665 
10 2.975 -107.992 
10 2.975 -108.563 
10 2.975 -107.678 
10 2.98 -108.108 
10 2.98 -107.356 
10 2.98 -107.577 
10 2.98 -107.45 
10 2.98 -107.889 
10 2.98 -107.184 
10 2.98 -107.471 
10 2.98 -108.069 
10 2.98 -108.284 
10 2.98 -107.501 
10 2.98 -107.776 
10 2.98 -107.645 
10 2.98 -108.223 
10 2.98 -107.764 
10 2.98 -107.737 
10 2.98 -107.942 
10 2.98 -107.766 
10 2.98 -108.311 
10 2.98 -107.994 
10 2.98 -108.012 
10 2.98 -107.985 
10 2.98 -107.81 
10 2.98 -107.573 
10 2.98 -107.844 
10 2.98 -108.049 
10 2.985 -106.756 
10 2.985 -107.467 
10 2.985 -107.532 
10 2.985 -106.931 
10 2.985 -107.845 
10 2.985 -107.95 
10 2.985 -106.884 
10 2.985 -107.319 
10 2.985 -106.654 
10 2.985 -108.065 
10 2.985 -107.362 
10 2.985 -107.591 
10 2.985 -107.548 
10 2.985 -107.377 
10 2.985 -107.202 
10 2.985 -107.148 
10 2.985 -107.824 
10 2.985 -106.771 
10 2.985 -107.524 
10 2.985 -108.162 
10 2.985 -107.831 
10 2.985 -107.603 
10 2.985 -107.769 
10 2.985 -107.388 
10 2.985 -106.872 
10 2.99 -106.884 
10 2.99 -107.432 
10 2.99 -107.814 
10 2.99 -106.978 
10 2.99 -106.504 
10 2.99 -107.458 
10 2.99 -106.948 
10 2.99 -106.79 
10 2.99 -107.045 
10 2.99 -107.391 
10 2.99 -107.693 
10 2.99 -106.883 
10 2.99 -107.333 
10 2.99 -106.797 
10 2.99 -107.013 
10 2.99 -107.111 
10 2.99 -106.972 
10 2.99 -106.995 
10 2.99 -106.903 
10 2.99 -106.182 
10 2.99 -106.913 
10 2.99 -107.118 
10 2.99 -107.366 
10 2.99 -106.891 
10 2.99 -107.238 
10 2.995 -106.394 
10 2.995 -106.269 
10 2.995 -106.89 
10 2.995 -106.987 
10 2.995 -107.449 
10 2.995 -106.68 
10 2.995 -106.536 
10 2.995 -106.543 
10 2.995 -106.612 
10 2.995 -106.243 
10 2.995 -106.545 
10 2.995 -106.23 
10 2.995 -106.231 
10 2.995 -107.262 
10 2.995 -106.458 
10 2.995 -106.471 
10 2.995 -106.276 
10 2.995 -106.6 
10 2.995 -106.134 
10 2.995 -107.365 
10 2.995 -106.475 
10 2.995 -106.836 
10 2.995 -106.335 
10 2.995 -106.684 
10 2.995 -106.039 
10 3 -106.488 
10 3 -105.512 
10 3 -105.871 
10 3 -106.66 
10 3 -106.62 
10 3 -106.905 
10 3 -106.322 
10 3 -106.756 
10 3 -106.529 
10 3 -106.132 
10 3 -105.475 
10 3 -105.91 
10 3 -106.117 
10 3 -105.804 
10 3 -105.998 
10 3 -105.79 
10 3 -105.352 
10 3 -106.046 
10 3 -106.712 
10 3 -106.406 
10 3 -106.464 
10 3 -106.576 
10 3 -105.982 
10 3 -105.78 
10 3 -105.981 
10 3.005 -105.428 
10 3.005 -105.87 
10 3.005 -105.894 
10 3.005 -105.876 
10 3.005 -106.266 
10 3.005 -105.294 
10 3.005 -105.723 
10 3.005 -106.118 
10 3.005 -106.008 
10 3.005 -105.685 
10 3.005 -106.19 
10 3.005 -105.702 
10 3.005 -105.595 
10 3.005 -106.099 
10 3.005 -106.372 
10 3.005 -106.371 
10 3.005 -105.452 
10 3.005 -106.235 
10 3.005 -105.948 
10 3.005 -105.669 
10 3.005 -105.968 
10 3.005 -105.787 
10 3.005 -106.119 
10 3.005 -105.583 
10 3.005 -105.843 
10 3.01 -105.607 
10 3.01 -105.067 
10 3.01 -105.027 
10 3.01 -105.074 
10 3.01 -105.016 
10 3.01 -105.376 
10 3.01 -105.596 
10 3.01 -105.055 
10 3.01 -105.235 
10 3.01 -105.723 
10 3.01 -105.403 
10 3.01 -104.786 
10 3.01 -105.77 
10 3.01 -105.881 
10 3.01 -104.949 
10 3.01 -105.417 
10 3.01 -105.59 
10 3.01 -105.585 
10 3.01 -106.113 
10 3.01 -104.572 
