sizes temp ene 
10 1.72 -214.957 
10 1.72 -215.029 
10 1.72 -214.949 
10 1.72 -214.908 
10 1.725 -214.844 
10 1.725 -214.861 
10 1.725 -214.877 
10 1.725 -214.655 
10 1.725 -214.855 
10 1.725 -214.734 
10 1.725 -214.846 
10 1.725 -214.792 
10 1.725 -214.867 
10 1.725 -214.666 
10 1.725 -214.841 
10 1.725 -214.797 
10 1.725 -214.779 
10 1.725 -214.822 
10 1.725 -214.938 
10 1.725 -214.887 
10 1.725 -214.847 
10 1.725 -214.704 
10 1.725 -214.791 
10 1.725 -214.858 
10 1.725 -214.815 
10 1.725 -214.735 
10 1.725 -214.969 
10 1.725 -214.749 
10 1.725 -214.77 
10 1.73 -214.716 
10 1.73 -214.831 
10 1.73 -214.741 
10 1.73 -214.766 
10 1.73 -214.828 
10 1.73 -214.678 
10 1.73 -214.677 
10 1.73 -214.605 
10 1.73 -214.818 
10 1.73 -214.813 
10 1.73 -214.67 
10 1.73 -214.806 
