J: 8.40325 1.21945 -0.0635372 -0.019928 
nth step2 temperature e 
3 4096 1.52 -214.973 
3 4096 1.52 -215.01 
3 4096 1.52 -215.034 
3 4096 1.52 -214.937 
3 4096 1.52 -214.813 
3 4096 1.52 -214.945 
3 4096 1.52 -214.902 
3 4096 1.52 -214.809 
3 4096 1.52 -214.821 
3 4096 1.52 -214.817 
3 4096 1.52 -214.517 
3 4096 1.525 -214.755 
3 4096 1.525 -214.789 
3 4096 1.525 -214.969 
3 4096 1.525 -214.642 
3 4096 1.525 -215.129 
3 4096 1.525 -214.818 
3 4096 1.525 -214.914 
3 4096 1.525 -214.672 
3 4096 1.525 -214.932 
3 4096 1.525 -214.853 
3 4096 1.525 -214.636 
3 4096 1.525 -214.811 
3 4096 1.525 -214.904 
3 4096 1.525 -214.775 
3 4096 1.525 -215.014 
3 4096 1.525 -214.848 
3 4096 1.525 -215.005 
3 4096 1.525 -214.837 
3 4096 1.525 -214.634 
3 4096 1.525 -214.982 
3 4096 1.525 -214.819 
3 4096 1.525 -214.851 
3 4096 1.525 -214.927 
3 4096 1.525 -214.77 
3 4096 1.525 -214.943 
3 4096 1.53 -214.752 
3 4096 1.53 -214.611 
3 4096 1.53 -214.594 
3 4096 1.53 -214.718 
3 4096 1.53 -214.698 
3 4096 1.53 -214.611 
3 4096 1.53 -214.501 
3 4096 1.53 -214.738 
3 4096 1.53 -214.635 
3 4096 1.53 -214.773 
3 4096 1.53 -214.705 
3 4096 1.53 -214.568 
3 4096 1.53 -214.528 
3 4096 1.53 -214.662 
3 4096 1.53 -214.742 
3 4096 1.53 -214.658 
3 4096 1.53 -214.694 
3 4096 1.53 -214.589 
3 4096 1.53 -214.739 
3 4096 1.53 -214.898 
3 4096 1.53 -214.709 
3 4096 1.53 -214.929 
3 4096 1.53 -214.619 
3 4096 1.53 -214.759 
3 4096 1.53 -214.784 
3 4096 1.535 -214.873 
3 4096 1.535 -214.693 
3 4096 1.535 -214.724 
3 4096 1.535 -214.598 
3 4096 1.535 -214.605 
3 4096 1.535 -214.568 
3 4096 1.535 -214.574 
3 4096 1.535 -214.498 
3 4096 1.535 -214.728 
3 4096 1.535 -214.513 
3 4096 1.535 -214.716 
3 4096 1.535 -214.519 
3 4096 1.535 -214.647 
3 4096 1.535 -214.694 
3 4096 1.535 -214.664 
3 4096 1.535 -214.506 
3 4096 1.535 -214.676 
3 4096 1.535 -214.581 
3 4096 1.535 -214.559 
3 4096 1.535 -214.384 
3 4096 1.535 -214.717 
3 4096 1.535 -214.626 
3 4096 1.535 -214.524 
3 4096 1.535 -214.681 
3 4096 1.535 -214.442 
3 4096 1.54 -214.566 
3 4096 1.54 -214.689 
3 4096 1.54 -214.43 
3 4096 1.54 -214.505 
3 4096 1.54 -214.623 
3 4096 1.54 -214.686 
3 4096 1.54 -214.503 
3 4096 1.54 -214.548 
3 4096 1.54 -214.438 
3 4096 1.54 -214.44 
3 4096 1.54 -214.485 
3 4096 1.54 -214.424 
3 4096 1.54 -214.587 
3 4096 1.54 -214.578 
3 4096 1.54 -214.473 
3 4096 1.54 -214.665 
3 4096 1.54 -214.479 
3 4096 1.54 -214.522 
3 4096 1.54 -214.342 
3 4096 1.54 -214.656 
3 4096 1.54 -214.382 
3 4096 1.54 -214.484 
3 4096 1.54 -214.442 
3 4096 1.54 -214.271 
3 4096 1.54 -214.408 
3 4096 1.545 -214.458 
3 4096 1.545 -214.65 
3 4096 1.545 -214.411 
3 4096 1.545 -214.455 
3 4096 1.545 -214.52 
3 4096 1.545 -214.491 
3 4096 1.545 -214.302 
3 4096 1.545 -214.194 
3 4096 1.545 -214.46 
3 4096 1.545 -214.576 
3 4096 1.545 -214.154 
3 4096 1.545 -214.204 
3 4096 1.545 -214.171 
3 4096 1.545 -214.392 
3 4096 1.545 -214.432 
3 4096 1.545 -214.584 
3 4096 1.545 -214.36 
3 4096 1.545 -214.413 
3 4096 1.545 -214.337 
3 4096 1.545 -214.342 
3 4096 1.545 -214.396 
3 4096 1.545 -214.188 
3 4096 1.545 -214.35 
3 4096 1.545 -214.392 
3 4096 1.545 -214.527 
3 4096 1.55 -214.251 
3 4096 1.55 -214.381 
3 4096 1.55 -214.253 
3 4096 1.55 -214.512 
3 4096 1.55 -214.25 
3 4096 1.55 -214.429 
3 4096 1.55 -214.044 
3 4096 1.55 -214.145 
3 4096 1.55 -214.2 
3 4096 1.55 -214.251 
3 4096 1.55 -214.341 
3 4096 1.55 -214.207 
3 4096 1.55 -214.238 
3 4096 1.55 -214.249 
3 4096 1.55 -214.612 
3 4096 1.55 -214.258 
3 4096 1.55 -214.479 
3 4096 1.55 -214.421 
3 4096 1.55 -214.252 
3 4096 1.55 -214.379 
3 4096 1.55 -214.19 
3 4096 1.55 -214.29 
3 4096 1.55 -214.272 
3 4096 1.55 -214.246 
3 4096 1.55 -214.142 
3 4096 1.555 -214.132 
3 4096 1.555 -214.614 
3 4096 1.555 -214.085 
3 4096 1.555 -214.013 
3 4096 1.555 -214.347 
3 4096 1.555 -214.154 
3 4096 1.555 -214.353 
3 4096 1.555 -214.143 
3 4096 1.555 -214.256 
3 4096 1.555 -214.207 
3 4096 1.555 -214.278 
3 4096 1.555 -214.185 
3 4096 1.555 -214.136 
3 4096 1.555 -214.194 
3 4096 1.555 -214.212 
3 4096 1.555 -214.285 
3 4096 1.555 -214.345 
3 4096 1.555 -213.974 
3 4096 1.555 -214.135 
3 4096 1.555 -214.299 
3 4096 1.555 -214.149 
3 4096 1.555 -214.133 
3 4096 1.555 -214.017 
3 4096 1.555 -214.29 
3 4096 1.555 -214.035 
3 4096 1.56 -214.198 
3 4096 1.56 -213.916 
3 4096 1.56 -214.114 
3 4096 1.56 -214.187 
3 4096 1.56 -214.131 
3 4096 1.56 -214.041 
3 4096 1.56 -214.087 
3 4096 1.56 -214.021 
3 4096 1.56 -214.116 
3 4096 1.56 -214.032 
3 4096 1.56 -213.926 
3 4096 1.56 -213.976 
3 4096 1.56 -214.131 
3 4096 1.56 -214.119 
3 4096 1.56 -213.907 
3 4096 1.56 -214.175 
3 4096 1.56 -213.952 
3 4096 1.56 -213.958 
3 4096 1.56 -213.904 
3 4096 1.56 -214.128 
3 4096 1.56 -214.171 
3 4096 1.56 -214.099 
3 4096 1.56 -214.225 
3 4096 1.56 -213.989 
3 4096 1.56 -214.177 
3 4096 1.565 -214.012 
3 4096 1.565 -214.136 
3 4096 1.565 -213.96 
3 4096 1.565 -213.99 
3 4096 1.565 -214.011 
3 4096 1.565 -214.248 
3 4096 1.565 -214.075 
3 4096 1.565 -213.863 
3 4096 1.565 -213.73 
3 4096 1.565 -213.965 
3 4096 1.565 -213.996 
3 4096 1.565 -213.848 
3 4096 1.565 -213.913 
3 4096 1.565 -214.15 
3 4096 1.565 -213.871 
3 4096 1.565 -214.033 
3 4096 1.565 -213.838 
3 4096 1.565 -214.084 
3 4096 1.565 -214.121 
3 4096 1.565 -213.913 
3 4096 1.565 -213.809 
3 4096 1.565 -213.83 
3 4096 1.565 -213.733 
3 4096 1.565 -213.83 
3 4096 1.565 -213.936 
3 4096 1.57 -213.971 
3 4096 1.57 -213.776 
3 4096 1.57 -213.954 
3 4096 1.57 -214.116 
3 4096 1.57 -213.788 
3 4096 1.57 -213.866 
3 4096 1.57 -213.831 
3 4096 1.57 -213.903 
3 4096 1.57 -213.635 
3 4096 1.57 -213.737 
3 4096 1.57 -213.88 
3 4096 1.57 -213.744 
3 4096 1.57 -213.895 
3 4096 1.57 -213.962 
3 4096 1.57 -213.81 
3 4096 1.57 -213.795 
3 4096 1.57 -213.863 
3 4096 1.57 -213.848 
3 4096 1.57 -213.894 
3 4096 1.57 -213.786 
3 4096 1.57 -213.947 
3 4096 1.57 -213.706 
3 4096 1.57 -213.925 
3 4096 1.57 -213.695 
3 4096 1.57 -213.993 
3 4096 1.575 -213.606 
3 4096 1.575 -213.814 
3 4096 1.575 -213.786 
3 4096 1.575 -213.669 
3 4096 1.575 -213.737 
3 4096 1.575 -213.856 
3 4096 1.575 -213.798 
3 4096 1.575 -213.6 
3 4096 1.575 -213.602 
3 4096 1.575 -213.819 
3 4096 1.575 -213.868 
3 4096 1.575 -213.684 
3 4096 1.575 -213.838 
3 4096 1.575 -213.659 
3 4096 1.575 -213.591 
3 4096 1.575 -213.666 
3 4096 1.575 -213.957 
3 4096 1.575 -213.812 
3 4096 1.575 -213.812 
3 4096 1.575 -213.773 
3 4096 1.575 -213.768 
3 4096 1.575 -213.703 
3 4096 1.575 -213.617 
3 4096 1.575 -213.675 
3 4096 1.575 -213.838 
3 4096 1.58 -213.525 
3 4096 1.58 -213.801 
3 4096 1.58 -213.434 
3 4096 1.58 -213.773 
3 4096 1.58 -213.701 
3 4096 1.58 -213.468 
3 4096 1.58 -213.708 
3 4096 1.58 -213.607 
3 4096 1.58 -213.495 
3 4096 1.58 -213.738 
3 4096 1.58 -213.758 
3 4096 1.58 -213.668 
3 4096 1.58 -213.497 
3 4096 1.58 -213.583 
3 4096 1.58 -213.523 
3 4096 1.58 -213.67 
3 4096 1.58 -213.405 
3 4096 1.58 -213.559 
3 4096 1.58 -213.894 
3 4096 1.58 -213.692 
3 4096 1.58 -213.732 
3 4096 1.58 -213.573 
3 4096 1.58 -213.416 
3 4096 1.58 -213.625 
3 4096 1.58 -213.345 
3 4096 1.585 -213.562 
3 4096 1.585 -213.61 
3 4096 1.585 -213.415 
3 4096 1.585 -213.577 
3 4096 1.585 -213.683 
3 4096 1.585 -213.465 
3 4096 1.585 -213.411 
3 4096 1.585 -213.508 
3 4096 1.585 -213.575 
3 4096 1.585 -213.581 
3 4096 1.585 -213.265 
3 4096 1.585 -213.79 
3 4096 1.585 -213.408 
3 4096 1.585 -213.504 
3 4096 1.585 -213.444 
3 4096 1.585 -213.5 
3 4096 1.585 -213.715 
3 4096 1.585 -213.695 
3 4096 1.585 -213.633 
3 4096 1.585 -213.487 
3 4096 1.585 -213.544 
3 4096 1.585 -213.412 
3 4096 1.585 -213.393 
3 4096 1.585 -213.401 
3 4096 1.585 -213.397 
3 4096 1.59 -213.236 
3 4096 1.59 -213.285 
3 4096 1.59 -213.167 
3 4096 1.59 -213.161 
3 4096 1.59 -213.637 
3 4096 1.59 -213.504 
3 4096 1.59 -213.323 
3 4096 1.59 -213.442 
3 4096 1.59 -213.463 
3 4096 1.59 -213.575 
3 4096 1.59 -213.551 
3 4096 1.59 -213.298 
3 4096 1.59 -213.417 
3 4096 1.59 -213.414 
3 4096 1.59 -213.496 
3 4096 1.59 -213.183 
3 4096 1.59 -213.527 
3 4096 1.59 -213.444 
3 4096 1.59 -213.339 
3 4096 1.59 -213.41 
3 4096 1.59 -213.637 
3 4096 1.59 -213.361 
3 4096 1.59 -213.334 
3 4096 1.59 -213.569 
3 4096 1.59 -213.412 
3 4096 1.595 -213.246 
3 4096 1.595 -213.299 
3 4096 1.595 -213.46 
3 4096 1.595 -213.166 
3 4096 1.595 -213.328 
3 4096 1.595 -213.198 
3 4096 1.595 -213.364 
3 4096 1.595 -213.181 
3 4096 1.595 -213.219 
3 4096 1.595 -213.245 
3 4096 1.595 -213.117 
3 4096 1.595 -213.3 
3 4096 1.595 -213.122 
3 4096 1.595 -213.167 
3 4096 1.595 -213.196 
3 4096 1.595 -213.252 
3 4096 1.595 -213.477 
3 4096 1.595 -213.234 
3 4096 1.595 -213.121 
3 4096 1.595 -213.536 
3 4096 1.595 -213.244 
3 4096 1.595 -213.317 
3 4096 1.595 -213.377 
3 4096 1.595 -212.904 
3 4096 1.595 -213.194 
3 4096 1.6 -213.094 
3 4096 1.6 -213.212 
3 4096 1.6 -213.219 
3 4096 1.6 -213.205 
3 4096 1.6 -213.306 
3 4096 1.6 -213.031 
3 4096 1.6 -213.118 
3 4096 1.6 -212.976 
3 4096 1.6 -213.019 
3 4096 1.6 -213.136 
3 4096 1.6 -213.314 
3 4096 1.6 -213.266 
3 4096 1.6 -213.003 
3 4096 1.6 -213.246 
3 4096 1.6 -213.334 
3 4096 1.6 -213.129 
3 4096 1.6 -213.246 
3 4096 1.6 -213.265 
3 4096 1.6 -213.019 
3 4096 1.6 -213.259 
3 4096 1.6 -213.074 
3 4096 1.6 -213.19 
3 4096 1.6 -212.953 
3 4096 1.6 -213.154 
3 4096 1.6 -213.101 
3 4096 1.605 -213.086 
3 4096 1.605 -212.923 
3 4096 1.605 -212.951 
3 4096 1.605 -212.779 
3 4096 1.605 -213.179 
3 4096 1.605 -212.992 
3 4096 1.605 -212.956 
3 4096 1.605 -212.854 
3 4096 1.605 -212.92 
3 4096 1.605 -212.987 
3 4096 1.605 -212.837 
3 4096 1.605 -212.959 
3 4096 1.605 -212.93 
3 4096 1.605 -213.345 
3 4096 1.605 -212.97 
3 4096 1.605 -213.063 
3 4096 1.605 -213.025 
3 4096 1.605 -213.177 
3 4096 1.605 -212.918 
3 4096 1.605 -212.882 
3 4096 1.605 -212.836 
3 4096 1.605 -212.816 
3 4096 1.605 -213.004 
3 4096 1.605 -213.114 
3 4096 1.605 -213.032 
3 4096 1.61 -212.764 
3 4096 1.61 -212.882 
3 4096 1.61 -212.959 
3 4096 1.61 -212.986 
3 4096 1.61 -213.072 
3 4096 1.61 -212.717 
3 4096 1.61 -212.897 
3 4096 1.61 -212.808 
3 4096 1.61 -212.805 
3 4096 1.61 -213.047 
3 4096 1.61 -212.825 
3 4096 1.61 -212.853 
3 4096 1.61 -212.919 
3 4096 1.61 -212.98 
3 4096 1.61 -212.904 
3 4096 1.61 -212.964 
3 4096 1.61 -212.799 
3 4096 1.61 -212.841 
3 4096 1.61 -212.72 
3 4096 1.61 -213.025 
3 4096 1.61 -212.938 
3 4096 1.61 -212.922 
3 4096 1.61 -213.055 
3 4096 1.61 -212.952 
3 4096 1.61 -212.847 
3 4096 1.615 -212.465 
3 4096 1.615 -212.76 
3 4096 1.615 -212.61 
3 4096 1.615 -212.725 
3 4096 1.615 -212.805 
3 4096 1.615 -212.841 
3 4096 1.615 -212.754 
3 4096 1.615 -212.893 
3 4096 1.615 -212.418 
3 4096 1.615 -212.938 
3 4096 1.615 -212.755 
3 4096 1.615 -212.576 
3 4096 1.615 -212.904 
3 4096 1.615 -212.945 
3 4096 1.615 -212.656 
3 4096 1.615 -212.837 
3 4096 1.615 -212.609 
3 4096 1.615 -212.623 
3 4096 1.615 -212.738 
3 4096 1.615 -212.776 
3 4096 1.615 -212.508 
3 4096 1.615 -212.554 
3 4096 1.615 -212.782 
3 4096 1.615 -212.663 
3 4096 1.615 -212.954 
3 4096 1.62 -212.624 
3 4096 1.62 -212.551 
3 4096 1.62 -212.767 
3 4096 1.62 -212.454 
3 4096 1.62 -212.543 
3 4096 1.62 -212.707 
3 4096 1.62 -212.488 
3 4096 1.62 -212.496 
3 4096 1.62 -212.513 
3 4096 1.62 -212.832 
3 4096 1.62 -212.397 
3 4096 1.62 -212.811 
3 4096 1.62 -212.79 
3 4096 1.62 -212.674 
3 4096 1.62 -212.656 
3 4096 1.62 -212.409 
3 4096 1.62 -212.8 
3 4096 1.62 -212.727 
3 4096 1.62 -212.529 
3 4096 1.62 -212.595 
3 4096 1.62 -212.477 
3 4096 1.62 -212.456 
3 4096 1.62 -212.437 
3 4096 1.62 -212.563 
3 4096 1.62 -212.623 
3 4096 1.625 -212.38 
3 4096 1.625 -212.699 
3 4096 1.625 -212.756 
3 4096 1.625 -212.17 
3 4096 1.625 -212.229 
3 4096 1.625 -212.714 
3 4096 1.625 -212.59 
3 4096 1.625 -212.443 
3 4096 1.625 -212.509 
3 4096 1.625 -212.409 
3 4096 1.625 -212.493 
3 4096 1.625 -212.539 
3 4096 1.625 -212.609 
3 4096 1.625 -212.41 
3 4096 1.625 -212.317 
3 4096 1.625 -212.338 
3 4096 1.625 -212.499 
3 4096 1.625 -212.253 
3 4096 1.625 -212.288 
3 4096 1.625 -212.427 
3 4096 1.625 -212.436 
3 4096 1.625 -212.592 
3 4096 1.625 -212.649 
3 4096 1.625 -212.247 
3 4096 1.625 -212.61 
3 4096 1.63 -212.265 
3 4096 1.63 -212.508 
3 4096 1.63 -212.493 
3 4096 1.63 -212.378 
3 4096 1.63 -212.116 
3 4096 1.63 -212.254 
3 4096 1.63 -212.212 
3 4096 1.63 -212.36 
3 4096 1.63 -212.304 
3 4096 1.63 -212.275 
3 4096 1.63 -212.555 
3 4096 1.63 -211.974 
3 4096 1.63 -212.354 
3 4096 1.63 -212.311 
3 4096 1.63 -212.236 
3 4096 1.63 -212.061 
3 4096 1.63 -212.583 
3 4096 1.63 -212.516 
3 4096 1.63 -212.364 
3 4096 1.63 -212.483 
3 4096 1.63 -212.439 
3 4096 1.63 -212.069 
3 4096 1.63 -212.35 
3 4096 1.63 -212.45 
3 4096 1.63 -212.388 
3 4096 1.635 -212.208 
3 4096 1.635 -212.318 
3 4096 1.635 -212.243 
3 4096 1.635 -212.113 
3 4096 1.635 -212.186 
3 4096 1.635 -212.238 
3 4096 1.635 -212.349 
3 4096 1.635 -212.505 
3 4096 1.635 -211.967 
3 4096 1.635 -212.258 
3 4096 1.635 -212.079 
3 4096 1.635 -212.207 
3 4096 1.635 -211.868 
3 4096 1.635 -212.272 
3 4096 1.635 -212.481 
3 4096 1.635 -212.331 
3 4096 1.635 -212.12 
3 4096 1.635 -212.029 
3 4096 1.635 -212.219 
3 4096 1.635 -212.135 
3 4096 1.635 -212.258 
3 4096 1.635 -212.195 
3 4096 1.635 -212.117 
3 4096 1.635 -212.329 
3 4096 1.635 -212.084 
3 4096 1.64 -212.018 
3 4096 1.64 -211.844 
3 4096 1.64 -211.916 
3 4096 1.64 -212.082 
3 4096 1.64 -212.488 
3 4096 1.64 -212.335 
3 4096 1.64 -211.979 
3 4096 1.64 -212.031 
3 4096 1.64 -212.167 
3 4096 1.64 -212.088 
3 4096 1.64 -212.211 
3 4096 1.64 -212.201 
3 4096 1.64 -212.148 
3 4096 1.64 -212.076 
3 4096 1.64 -211.976 
3 4096 1.64 -212.146 
3 4096 1.64 -212.175 
3 4096 1.64 -211.829 
3 4096 1.64 -212.06 
3 4096 1.64 -212.055 
3 4096 1.64 -212.218 
3 4096 1.64 -212.086 
3 4096 1.64 -212.07 
3 4096 1.64 -212.106 
3 4096 1.64 -211.815 
3 4096 1.645 -212.08 
3 4096 1.645 -211.938 
3 4096 1.645 -211.835 
3 4096 1.645 -211.985 
3 4096 1.645 -211.771 
3 4096 1.645 -212.158 
3 4096 1.645 -211.717 
3 4096 1.645 -211.912 
3 4096 1.645 -212.095 
3 4096 1.645 -211.857 
3 4096 1.645 -212.031 
3 4096 1.645 -211.832 
3 4096 1.645 -211.906 
3 4096 1.645 -211.654 
3 4096 1.645 -211.788 
3 4096 1.645 -212.112 
3 4096 1.645 -211.916 
3 4096 1.645 -211.99 
3 4096 1.645 -211.818 
3 4096 1.645 -211.956 
3 4096 1.645 -211.862 
3 4096 1.645 -211.883 
3 4096 1.645 -211.844 
3 4096 1.645 -211.663 
3 4096 1.645 -211.471 
3 4096 1.65 -211.539 
3 4096 1.65 -211.766 
3 4096 1.65 -212.098 
3 4096 1.65 -211.939 
3 4096 1.65 -211.886 
3 4096 1.65 -211.767 
3 4096 1.65 -212.071 
3 4096 1.65 -211.902 
3 4096 1.65 -211.978 
3 4096 1.65 -211.616 
3 4096 1.65 -211.63 
3 4096 1.65 -211.772 
3 4096 1.65 -212.05 
3 4096 1.65 -211.899 
3 4096 1.65 -212.057 
3 4096 1.65 -211.688 
3 4096 1.65 -212.115 
3 4096 1.65 -211.657 
3 4096 1.65 -211.892 
3 4096 1.65 -211.746 
3 4096 1.65 -211.584 
3 4096 1.65 -212.049 
3 4096 1.65 -211.717 
3 4096 1.65 -211.71 
3 4096 1.65 -211.695 
3 4096 1.655 -211.733 
3 4096 1.655 -211.683 
3 4096 1.655 -211.451 
3 4096 1.655 -211.907 
3 4096 1.655 -211.596 
3 4096 1.655 -211.913 
3 4096 1.655 -211.719 
3 4096 1.655 -211.566 
3 4096 1.655 -211.905 
3 4096 1.655 -211.555 
3 4096 1.655 -211.809 
3 4096 1.655 -211.74 
3 4096 1.655 -211.788 
3 4096 1.655 -211.862 
3 4096 1.655 -211.885 
3 4096 1.655 -211.661 
3 4096 1.655 -211.742 
3 4096 1.655 -211.913 
3 4096 1.655 -211.371 
3 4096 1.655 -211.77 
3 4096 1.655 -211.891 
3 4096 1.655 -211.521 
3 4096 1.655 -211.729 
3 4096 1.655 -211.719 
3 4096 1.655 -211.717 
3 4096 1.66 -211.364 
3 4096 1.66 -211.646 
3 4096 1.66 -211.584 
3 4096 1.66 -211.325 
3 4096 1.66 -211.473 
3 4096 1.66 -211.563 
3 4096 1.66 -211.71 
3 4096 1.66 -211.601 
3 4096 1.66 -211.401 
3 4096 1.66 -211.529 
3 4096 1.66 -211.278 
3 4096 1.66 -211.638 
3 4096 1.66 -212.081 
3 4096 1.66 -211.69 
3 4096 1.66 -211.654 
3 4096 1.66 -211.472 
3 4096 1.66 -211.554 
3 4096 1.66 -211.444 
3 4096 1.66 -211.292 
3 4096 1.66 -211.459 
3 4096 1.66 -211.431 
3 4096 1.66 -211.33 
3 4096 1.66 -211.617 
3 4096 1.66 -211.572 
3 4096 1.66 -211.667 
3 4096 1.665 -211.515 
3 4096 1.665 -211.113 
3 4096 1.665 -211.332 
3 4096 1.665 -211.134 
3 4096 1.665 -211.101 
3 4096 1.665 -211.358 
3 4096 1.665 -211.091 
3 4096 1.665 -211.446 
3 4096 1.665 -211.692 
3 4096 1.665 -211.546 
3 4096 1.665 -211.477 
3 4096 1.665 -211.495 
3 4096 1.665 -211.604 
3 4096 1.665 -211.522 
3 4096 1.665 -211.189 
3 4096 1.665 -211.295 
3 4096 1.665 -211.322 
3 4096 1.665 -211.353 
3 4096 1.665 -211.155 
3 4096 1.665 -210.99 
3 4096 1.665 -211.414 
3 4096 1.665 -211.626 
3 4096 1.665 -211.774 
3 4096 1.665 -211.401 
3 4096 1.665 -211.136 
3 4096 1.67 -211.394 
3 4096 1.67 -211.085 
3 4096 1.67 -211.254 
3 4096 1.67 -211.177 
3 4096 1.67 -211.196 
3 4096 1.67 -211.326 
3 4096 1.67 -211.145 
3 4096 1.67 -211.302 
3 4096 1.67 -211.201 
3 4096 1.67 -211.246 
3 4096 1.67 -211.325 
3 4096 1.67 -211.398 
3 4096 1.67 -211.256 
3 4096 1.67 -211.177 
3 4096 1.67 -211.043 
3 4096 1.67 -211.367 
3 4096 1.67 -211.244 
3 4096 1.67 -211.167 
3 4096 1.67 -211.248 
3 4096 1.67 -211.262 
3 4096 1.67 -211.182 
3 4096 1.67 -211.418 
3 4096 1.67 -211.366 
3 4096 1.67 -211.374 
3 4096 1.67 -211.533 
3 4096 1.675 -211.193 
3 4096 1.675 -211.141 
3 4096 1.675 -211.206 
3 4096 1.675 -211.191 
3 4096 1.675 -211.09 
3 4096 1.675 -211.217 
3 4096 1.675 -211.181 
3 4096 1.675 -211.371 
3 4096 1.675 -211.153 
3 4096 1.675 -210.865 
3 4096 1.675 -211.109 
3 4096 1.675 -210.817 
3 4096 1.675 -211.114 
3 4096 1.675 -211.113 
3 4096 1.675 -211.276 
3 4096 1.675 -211.176 
3 4096 1.675 -210.816 
3 4096 1.675 -211.012 
3 4096 1.675 -211.203 
3 4096 1.675 -210.994 
3 4096 1.675 -211.041 
3 4096 1.675 -210.988 
3 4096 1.675 -211.083 
3 4096 1.675 -211.143 
3 4096 1.675 -211.238 
3 4096 1.68 -211.069 
3 4096 1.68 -210.882 
3 4096 1.68 -210.724 
3 4096 1.68 -210.946 
3 4096 1.68 -210.895 
3 4096 1.68 -210.774 
3 4096 1.68 -210.739 
3 4096 1.68 -210.93 
3 4096 1.68 -211.232 
3 4096 1.68 -211.003 
3 4096 1.68 -211.013 
3 4096 1.68 -210.823 
3 4096 1.68 -210.577 
3 4096 1.68 -210.881 
3 4096 1.68 -211.096 
3 4096 1.68 -210.705 
3 4096 1.68 -210.914 
3 4096 1.68 -210.991 
3 4096 1.68 -210.748 
3 4096 1.68 -211.001 
3 4096 1.68 -210.803 
3 4096 1.68 -210.865 
3 4096 1.68 -210.752 
3 4096 1.68 -211.083 
3 4096 1.68 -211.239 
3 4096 1.685 -210.789 
3 4096 1.685 -210.921 
3 4096 1.685 -210.921 
