J: 9.0312 1.23346 -0.0886069 -0.004124 
nth step2 temperature e 
3 2048 1.515 -217.604 
3 2048 1.515 -217.619 
3 2048 1.515 -217.801 
3 2048 1.515 -218.069 
3 2048 1.515 -217.477 
3 2048 1.515 -217.68 
3 2048 1.515 -217.978 
3 2048 1.515 -217.73 
3 2048 1.515 -218.045 
3 2048 1.515 -217.86 
3 2048 1.515 -217.7 
3 2048 1.52 -217.632 
3 2048 1.52 -217.863 
3 2048 1.52 -217.644 
3 2048 1.52 -217.803 
3 2048 1.52 -217.971 
3 2048 1.52 -217.771 
3 2048 1.52 -217.727 
3 2048 1.52 -217.934 
3 2048 1.52 -217.619 
3 2048 1.52 -217.673 
3 2048 1.52 -217.627 
3 2048 1.52 -217.881 
3 2048 1.52 -217.903 
3 2048 1.52 -217.888 
3 2048 1.52 -218.055 
3 2048 1.52 -217.88 
3 2048 1.52 -217.454 
3 2048 1.52 -217.865 
3 2048 1.52 -217.705 
3 2048 1.52 -217.88 
3 2048 1.52 -217.677 
3 2048 1.52 -217.905 
3 2048 1.52 -217.763 
3 2048 1.52 -218.045 
3 2048 1.52 -217.904 
3 2048 1.525 -217.916 
3 2048 1.525 -217.629 
3 2048 1.525 -217.802 
3 2048 1.525 -217.727 
3 2048 1.525 -217.595 
3 2048 1.525 -217.508 
3 2048 1.525 -217.658 
3 2048 1.525 -217.776 
3 2048 1.525 -217.718 
3 2048 1.525 -217.524 
3 2048 1.525 -217.562 
3 2048 1.525 -217.679 
3 2048 1.525 -217.735 
3 2048 1.525 -217.717 
3 2048 1.525 -217.739 
3 2048 1.525 -217.706 
3 2048 1.525 -217.386 
3 2048 1.525 -217.767 
3 2048 1.525 -217.81 
3 2048 1.525 -217.898 
3 2048 1.525 -217.78 
3 2048 1.525 -217.866 
3 2048 1.525 -217.61 
3 2048 1.525 -217.93 
3 2048 1.525 -217.632 
3 2048 1.53 -217.687 
3 2048 1.53 -217.617 
3 2048 1.53 -217.849 
3 2048 1.53 -217.83 
3 2048 1.53 -217.505 
3 2048 1.53 -217.731 
3 2048 1.53 -217.953 
3 2048 1.53 -217.737 
3 2048 1.53 -217.67 
3 2048 1.53 -217.763 
3 2048 1.53 -217.807 
3 2048 1.53 -217.672 
3 2048 1.53 -217.68 
3 2048 1.53 -217.705 
3 2048 1.53 -217.639 
3 2048 1.53 -217.846 
3 2048 1.53 -217.747 
3 2048 1.53 -217.605 
3 2048 1.53 -217.393 
3 2048 1.53 -217.559 
3 2048 1.53 -217.471 
3 2048 1.53 -217.83 
3 2048 1.53 -217.621 
3 2048 1.53 -217.844 
3 2048 1.53 -217.706 
3 2048 1.535 -217.661 
3 2048 1.535 -217.591 
3 2048 1.535 -217.611 
3 2048 1.535 -217.766 
3 2048 1.535 -217.741 
3 2048 1.535 -217.525 
3 2048 1.535 -217.514 
3 2048 1.535 -217.544 
3 2048 1.535 -217.588 
3 2048 1.535 -217.655 
3 2048 1.535 -217.728 
3 2048 1.535 -217.677 
3 2048 1.535 -217.653 
3 2048 1.535 -217.676 
3 2048 1.535 -217.815 
3 2048 1.535 -217.606 
3 2048 1.535 -217.752 
3 2048 1.535 -217.443 
3 2048 1.535 -217.8 
3 2048 1.535 -217.621 
3 2048 1.535 -217.449 
3 2048 1.535 -217.905 
3 2048 1.535 -217.726 
3 2048 1.535 -217.568 
3 2048 1.535 -217.792 
3 2048 1.54 -217.569 
3 2048 1.54 -217.627 
3 2048 1.54 -217.686 
3 2048 1.54 -217.498 
3 2048 1.54 -217.368 
3 2048 1.54 -217.714 
3 2048 1.54 -217.733 
3 2048 1.54 -217.557 
3 2048 1.54 -217.526 
3 2048 1.54 -217.347 
3 2048 1.54 -217.732 
3 2048 1.54 -217.53 
3 2048 1.54 -217.716 
3 2048 1.54 -217.536 
3 2048 1.54 -217.487 
3 2048 1.54 -217.618 
3 2048 1.54 -217.953 
3 2048 1.54 -217.236 
3 2048 1.54 -217.551 
3 2048 1.54 -217.463 
3 2048 1.54 -217.111 
3 2048 1.54 -217.646 
3 2048 1.54 -217.658 
3 2048 1.54 -217.736 
3 2048 1.54 -217.709 
3 2048 1.545 -217.658 
3 2048 1.545 -217.401 
3 2048 1.545 -217.359 
3 2048 1.545 -217.759 
3 2048 1.545 -217.473 
3 2048 1.545 -217.639 
3 2048 1.545 -217.312 
3 2048 1.545 -217.691 
3 2048 1.545 -217.471 
3 2048 1.545 -217.379 
3 2048 1.545 -217.173 
3 2048 1.545 -217.332 
3 2048 1.545 -217.532 
3 2048 1.545 -217.847 
3 2048 1.545 -217.53 
3 2048 1.545 -217.427 
3 2048 1.545 -217.346 
3 2048 1.545 -217.73 
3 2048 1.545 -217.603 
3 2048 1.545 -217.511 
3 2048 1.545 -217.388 
3 2048 1.545 -217.41 
3 2048 1.545 -217.611 
3 2048 1.545 -217.535 
3 2048 1.545 -217.384 
3 2048 1.55 -217.234 
3 2048 1.55 -217.659 
3 2048 1.55 -217.593 
3 2048 1.55 -217.551 
3 2048 1.55 -217.439 
3 2048 1.55 -217.622 
3 2048 1.55 -217.423 
3 2048 1.55 -217.462 
3 2048 1.55 -217.631 
3 2048 1.55 -217.27 
3 2048 1.55 -217.774 
3 2048 1.55 -217.476 
3 2048 1.55 -217.404 
3 2048 1.55 -217.202 
3 2048 1.55 -217.573 
3 2048 1.55 -217.555 
3 2048 1.55 -217.264 
3 2048 1.55 -217.34 
3 2048 1.55 -217.504 
3 2048 1.55 -217.611 
3 2048 1.55 -217.347 
3 2048 1.55 -217.327 
3 2048 1.55 -217.615 
3 2048 1.55 -217.578 
3 2048 1.55 -217.629 
3 2048 1.555 -217.462 
3 2048 1.555 -217.747 
3 2048 1.555 -217.179 
3 2048 1.555 -217.259 
3 2048 1.555 -217.345 
3 2048 1.555 -217.361 
3 2048 1.555 -217.654 
3 2048 1.555 -217.761 
3 2048 1.555 -217.503 
3 2048 1.555 -217.353 
3 2048 1.555 -217.42 
3 2048 1.555 -217.298 
3 2048 1.555 -217.302 
3 2048 1.555 -217.218 
3 2048 1.555 -217.159 
3 2048 1.555 -217.503 
3 2048 1.555 -217.75 
3 2048 1.555 -217.324 
3 2048 1.555 -217.388 
3 2048 1.555 -217.245 
3 2048 1.555 -217.359 
3 2048 1.555 -217.174 
3 2048 1.555 -217.246 
3 2048 1.555 -217.473 
3 2048 1.555 -217.251 
3 2048 1.56 -217.338 
