sizes temp ene 
10 2.53 -160.561 
10 2.53 -160.914 
10 2.53 -161.168 
10 2.53 -160.134 
10 2.53 -160.56 
10 2.53 -160.598 
10 2.53 -161.249 
10 2.53 -161.52 
10 2.53 -160.327 
10 2.53 -160.309 
10 2.53 -160.489 
10 2.53 -159.885 
10 2.53 -160.725 
10 2.53 -160.578 
10 2.53 -160.426 
10 2.53 -161.178 
10 2.53 -160.804 
10 2.53 -160.722 
10 2.53 -159.18 
10 2.535 -160.107 
10 2.535 -159.024 
10 2.535 -160.337 
10 2.535 -159.537 
10 2.535 -160.113 
10 2.535 -159.861 
10 2.535 -159.852 
10 2.535 -159.437 
10 2.535 -159.001 
10 2.535 -160.037 
10 2.535 -160.2 
10 2.535 -160.033 
10 2.535 -160.271 
10 2.535 -159.691 
10 2.535 -159.883 
10 2.535 -159.593 
10 2.535 -160.25 
10 2.535 -159.598 
10 2.535 -159.786 
10 2.535 -159.476 
10 2.535 -159.856 
10 2.535 -159.811 
10 2.535 -159.572 
10 2.535 -159.307 
10 2.535 -159.732 
10 2.54 -159.005 
10 2.54 -159.706 
10 2.54 -159.26 
10 2.54 -159.192 
10 2.54 -159.869 
10 2.54 -158.725 
10 2.54 -159.433 
10 2.54 -158.18 
10 2.54 -159.912 
10 2.54 -159.402 
10 2.54 -158.772 
10 2.54 -159.278 
10 2.54 -158.669 
10 2.54 -158.842 
10 2.54 -159.35 
10 2.54 -159.252 
10 2.54 -159.545 
10 2.54 -158.917 
10 2.54 -158.821 
10 2.54 -159.612 
10 2.54 -159.456 
10 2.54 -158.759 
10 2.54 -158.947 
10 2.54 -159.031 
10 2.54 -158.946 
10 2.545 -158.777 
10 2.545 -158.012 
10 2.545 -159.327 
10 2.545 -158.177 
10 2.545 -158.105 
10 2.545 -158.83 
10 2.545 -158.943 
10 2.545 -158.553 
10 2.545 -158.081 
10 2.545 -158.902 
10 2.545 -158.638 
10 2.545 -158.749 
10 2.545 -158.233 
10 2.545 -158.47 
10 2.545 -157.943 
10 2.545 -158.408 
10 2.545 -159.236 
10 2.545 -159 
10 2.545 -159.062 
10 2.545 -158.479 
10 2.545 -157.856 
10 2.545 -158.562 
10 2.545 -158.349 
10 2.545 -158.291 
10 2.545 -159.04 
10 2.55 -157.221 
10 2.55 -158.442 
10 2.55 -158.124 
10 2.55 -158.469 
10 2.55 -157.486 
10 2.55 -157.66 
10 2.55 -157.655 
10 2.55 -157.744 
10 2.55 -157.545 
10 2.55 -158.203 
10 2.55 -157.936 
10 2.55 -157.779 
10 2.55 -158.08 
10 2.55 -158.41 
10 2.55 -157.984 
10 2.55 -157.949 
10 2.55 -157.679 
10 2.55 -158.294 
10 2.55 -158.19 
10 2.55 -158 
10 2.55 -157.987 
10 2.55 -158.113 
10 2.55 -158.122 
10 2.55 -157.219 
10 2.55 -156.964 
10 2.555 -157.592 
10 2.555 -156.749 
10 2.555 -158.312 
10 2.555 -156.777 
10 2.555 -156.927 
10 2.555 -158.05 
10 2.555 -157.022 
10 2.555 -156.65 
10 2.555 -156.268 
10 2.555 -157.279 
10 2.555 -156.865 
10 2.555 -157.135 
10 2.555 -157.547 
10 2.555 -157.437 
10 2.555 -156.486 
10 2.555 -156.997 
10 2.555 -157.051 
10 2.555 -157.466 
10 2.555 -157.072 
10 2.555 -157.417 
10 2.555 -157.121 
10 2.555 -156.726 
10 2.555 -155.808 
10 2.555 -157.368 
10 2.555 -156.893 
10 2.56 -156.302 
10 2.56 -156.56 
10 2.56 -156.758 
10 2.56 -156.603 
10 2.56 -156.386 
10 2.56 -156.084 
10 2.56 -156.389 
10 2.56 -156.296 
10 2.56 -156.779 
10 2.56 -156.273 
10 2.56 -156.79 
10 2.56 -156.743 
10 2.56 -155.876 
10 2.56 -156.381 
10 2.56 -157.224 
10 2.56 -156.128 
10 2.56 -156.027 
10 2.56 -156.976 
10 2.56 -156.542 
10 2.56 -156.365 
10 2.56 -155.857 
10 2.56 -157.103 
10 2.56 -156.561 
10 2.56 -155.847 
10 2.56 -154.924 
10 2.565 -156.339 
10 2.565 -155.855 
10 2.565 -154.985 
10 2.565 -155.513 
10 2.565 -155.449 
10 2.565 -154.588 
10 2.565 -155.856 
10 2.565 -154.927 
10 2.565 -156.13 
10 2.565 -155.837 
10 2.565 -155.85 
10 2.565 -155.977 
10 2.565 -155.564 
10 2.565 -155.771 
10 2.565 -155.059 
10 2.565 -154.965 
10 2.565 -155.499 
10 2.565 -154.835 
10 2.565 -155.997 
10 2.565 -155.411 
10 2.565 -155.6 
10 2.565 -155.264 
10 2.565 -156.09 
10 2.565 -155.966 
10 2.565 -155.225 
10 2.57 -155.43 
10 2.57 -154.816 
10 2.57 -154.942 
10 2.57 -155.257 
10 2.57 -154.924 
10 2.57 -154.621 
10 2.57 -155.224 
10 2.57 -154.385 
10 2.57 -155.504 
10 2.57 -155.534 
10 2.57 -154.828 
10 2.57 -154.84 
10 2.57 -154.628 
10 2.57 -155.209 
10 2.57 -155.159 
10 2.57 -155.571 
10 2.57 -155.612 
10 2.57 -154.79 
10 2.57 -154.421 
10 2.57 -155.169 
10 2.57 -155.067 
10 2.57 -154.812 
10 2.57 -154.337 
10 2.57 -155.321 
10 2.57 -155.74 
10 2.575 -153.753 
10 2.575 -154.175 
10 2.575 -153.955 
10 2.575 -153.533 
10 2.575 -154.547 
10 2.575 -154.468 
10 2.575 -154.362 
10 2.575 -154.478 
10 2.575 -154.043 
10 2.575 -154.065 
10 2.575 -154.162 
10 2.575 -153.54 
10 2.575 -154.041 
10 2.575 -154.844 
10 2.575 -153.465 
10 2.575 -153.263 
10 2.575 -154.095 
10 2.575 -154.313 
10 2.575 -154.306 
10 2.575 -153.62 
10 2.575 -154.144 
10 2.575 -154.915 
10 2.575 -154.247 
10 2.575 -155.005 
10 2.575 -154.431 
10 2.58 -153.585 
10 2.58 -153.371 
10 2.58 -153.061 
10 2.58 -154.047 
10 2.58 -153.688 
10 2.58 -154.054 
10 2.58 -154.225 
10 2.58 -153.373 
10 2.58 -153.708 
10 2.58 -153.768 
10 2.58 -154.146 
10 2.58 -153.375 
10 2.58 -153.616 
10 2.58 -153.689 
10 2.58 -153.147 
10 2.58 -153.247 
10 2.58 -153.308 
10 2.58 -153.882 
10 2.58 -153.295 
10 2.58 -153.654 
10 2.58 -154.02 
10 2.58 -153.179 
10 2.58 -153.197 
10 2.58 -153.3 
10 2.58 -153.305 
10 2.585 -152.458 
10 2.585 -153.503 
10 2.585 -152.614 
10 2.585 -152.563 
10 2.585 -152.589 
10 2.585 -153.143 
10 2.585 -152.588 
10 2.585 -152.354 
10 2.585 -153.647 
10 2.585 -152.718 
10 2.585 -152.366 
10 2.585 -152.67 
10 2.585 -153.001 
10 2.585 -152.998 
10 2.585 -153.179 
10 2.585 -152.388 
10 2.585 -152.437 
10 2.585 -152.412 
10 2.585 -153.472 
10 2.585 -152.944 
10 2.585 -152.268 
10 2.585 -152.632 
10 2.585 -153.3 
10 2.585 -153.029 
10 2.585 -153.215 
10 2.59 -151.841 
10 2.59 -152.118 
10 2.59 -151.751 
10 2.59 -152.227 
10 2.59 -151.365 
10 2.59 -152.115 
10 2.59 -151.811 
10 2.59 -151.979 
10 2.59 -151.725 
10 2.59 -152.141 
10 2.59 -151.937 
10 2.59 -151.889 
10 2.59 -152.194 
10 2.59 -151.833 
10 2.59 -152.035 
10 2.59 -152.195 
10 2.59 -151.601 
10 2.59 -152.189 
10 2.59 -151.476 
10 2.59 -151.503 
10 2.59 -151.523 
10 2.59 -152.22 
10 2.59 -152.619 
10 2.59 -152.426 
10 2.59 -152.429 
10 2.595 -151.322 
10 2.595 -151.37 
10 2.595 -150.865 
10 2.595 -151.666 
10 2.595 -151.698 
10 2.595 -151.312 
10 2.595 -151.036 
10 2.595 -152.538 
10 2.595 -152.394 
10 2.595 -151.611 
10 2.595 -152.219 
10 2.595 -152.439 
10 2.595 -151.44 
10 2.595 -151.866 
10 2.595 -150.577 
10 2.595 -151.414 
10 2.595 -150.8 
10 2.595 -150.646 
10 2.595 -151.463 
10 2.595 -151.466 
10 2.595 -150.988 
10 2.595 -151.354 
10 2.595 -151.147 
10 2.595 -151.008 
10 2.595 -151.047 
10 2.6 -150.168 
10 2.6 -151.128 
10 2.6 -151.22 
10 2.6 -151.25 
10 2.6 -151.565 
10 2.6 -150.809 
10 2.6 -150.263 
10 2.6 -150.929 
10 2.6 -150.724 
10 2.6 -150.33 
10 2.6 -149.612 
10 2.6 -150.637 
10 2.6 -151.178 
10 2.6 -150.496 
10 2.6 -151.258 
10 2.6 -150.396 
10 2.6 -151.191 
10 2.6 -152.006 
10 2.6 -151.282 
10 2.6 -149.797 
10 2.6 -150.241 
10 2.6 -148.9 
10 2.6 -150.616 
10 2.6 -150.629 
10 2.6 -150.173 
10 2.605 -150.319 
10 2.605 -149.026 
10 2.605 -149.727 
10 2.605 -150.358 
10 2.605 -147.904 
10 2.605 -149.751 
10 2.605 -149.22 
10 2.605 -149.279 
10 2.605 -149.591 
10 2.605 -149.451 
10 2.605 -150.662 
10 2.605 -149.351 
10 2.605 -150.869 
10 2.605 -150.766 
10 2.605 -149.929 
10 2.605 -149.362 
10 2.605 -150.017 
10 2.605 -149.985 
10 2.605 -149.686 
10 2.605 -150.879 
10 2.605 -149.623 
10 2.605 -149.892 
10 2.605 -150.828 
10 2.605 -149.46 
10 2.605 -149.647 
10 2.61 -149.704 
10 2.61 -149.658 
10 2.61 -148.781 
10 2.61 -149.161 
10 2.61 -149.039 
10 2.61 -150.474 
10 2.61 -149.468 
10 2.61 -149.215 
10 2.61 -149.106 
10 2.61 -148.675 
10 2.61 -149.67 
10 2.61 -148.737 
10 2.61 -150.166 
10 2.61 -149.886 
10 2.61 -147.952 
10 2.61 -150.26 
10 2.61 -149.39 
10 2.61 -148.992 
10 2.61 -147.202 
10 2.61 -150.227 
10 2.61 -148.966 
10 2.61 -149.797 
10 2.61 -148.507 
10 2.61 -150.489 
10 2.61 -149.882 
10 2.615 -149.05 
10 2.615 -149.397 
10 2.615 -149.673 
10 2.615 -149.542 
10 2.615 -148.481 
10 2.615 -148.429 
10 2.615 -148.216 
10 2.615 -149.153 
10 2.615 -148.467 
10 2.615 -147.917 
10 2.615 -149.219 
10 2.615 -148.313 
10 2.615 -148.862 
10 2.615 -148.132 
10 2.615 -148.79 
10 2.615 -147.909 
10 2.615 -148.23 
10 2.615 -149.122 
10 2.615 -149.569 
10 2.615 -148.524 
10 2.615 -148.427 
10 2.615 -148.36 
10 2.615 -147.778 
10 2.615 -149.282 
10 2.615 -148.541 
10 2.62 -148.769 
10 2.62 -146.807 
