J: 3.37764 1.11093 0 0 
nth step2 temperature e 
1 1024 1.56 -216.839 
1 1024 1.56 -217.169 
1 1024 1.56 -217.314 
1 1024 1.56 -217.551 
1 1024 1.56 -217.119 
1 1024 1.56 -217.359 
1 1024 1.56 -217.391 
1 1024 1.565 -217.524 
1 1024 1.565 -217.087 
1 1024 1.565 -217.141 
1 1024 1.565 -217.227 
1 1024 1.565 -217.38 
1 1024 1.565 -217.514 
1 1024 1.565 -217.182 
1 1024 1.565 -217.637 
1 1024 1.565 -217.384 
1 1024 1.565 -217.258 
1 1024 1.565 -217.369 
1 1024 1.565 -217.462 
1 1024 1.565 -217.553 
1 1024 1.565 -217.086 
1 1024 1.565 -217.412 
1 1024 1.565 -217.486 
1 1024 1.565 -217.291 
1 1024 1.565 -217.381 
1 1024 1.565 -217.553 
1 1024 1.565 -217.35 
1 1024 1.565 -217.279 
1 1024 1.565 -217.388 
1 1024 1.565 -217.366 
1 1024 1.565 -217.223 
1 1024 1.565 -217.499 
1 1024 1.57 -217.211 
1 1024 1.57 -216.99 
1 1024 1.57 -217.281 
1 1024 1.57 -217.378 
1 1024 1.57 -217.226 
1 1024 1.57 -217.574 
1 1024 1.57 -217.677 
1 1024 1.57 -217.373 
1 1024 1.57 -217.179 
1 1024 1.57 -217.095 
1 1024 1.57 -217.284 
1 1024 1.57 -217.455 
1 1024 1.57 -217.535 
1 1024 1.57 -217.025 
1 1024 1.57 -217.213 
1 1024 1.57 -217.134 
1 1024 1.57 -217.221 
1 1024 1.57 -216.981 
1 1024 1.57 -217.384 
1 1024 1.57 -217.608 
1 1024 1.57 -217.151 
1 1024 1.57 -217.283 
1 1024 1.57 -217.333 
1 1024 1.57 -217.296 
1 1024 1.57 -217.286 
1 1024 1.575 -216.734 
1 1024 1.575 -217.156 
1 1024 1.575 -217.116 
1 1024 1.575 -216.857 
1 1024 1.575 -217.127 
1 1024 1.575 -217.039 
1 1024 1.575 -217.108 
1 1024 1.575 -217.245 
1 1024 1.575 -217.016 
1 1024 1.575 -216.965 
1 1024 1.575 -217.015 
1 1024 1.575 -217.398 
1 1024 1.575 -217.244 
1 1024 1.575 -217.155 
1 1024 1.575 -217.077 
1 1024 1.575 -217.177 
1 1024 1.575 -217.164 
1 1024 1.575 -217.448 
1 1024 1.575 -217.005 
1 1024 1.575 -217.174 
1 1024 1.575 -217.427 
1 1024 1.575 -217.058 
1 1024 1.575 -216.959 
1 1024 1.575 -216.981 
1 1024 1.575 -217.275 
1 1024 1.58 -217.245 
1 1024 1.58 -217.33 
1 1024 1.58 -216.909 
1 1024 1.58 -216.984 
1 1024 1.58 -217.458 
1 1024 1.58 -217.041 
1 1024 1.58 -216.964 
1 1024 1.58 -217.189 
1 1024 1.58 -216.974 
1 1024 1.58 -217.328 
1 1024 1.58 -217.017 
1 1024 1.58 -217.014 
1 1024 1.58 -216.702 
1 1024 1.58 -217.245 
1 1024 1.58 -217.36 
1 1024 1.58 -217.21 
1 1024 1.58 -217.056 
1 1024 1.58 -216.921 
1 1024 1.58 -216.791 
1 1024 1.58 -217.112 
1 1024 1.58 -217.219 
1 1024 1.58 -216.941 
1 1024 1.58 -216.936 
1 1024 1.58 -217.303 
1 1024 1.58 -217.407 
1 1024 1.585 -216.948 
1 1024 1.585 -217.104 
1 1024 1.585 -216.984 
1 1024 1.585 -216.97 
1 1024 1.585 -217.052 
1 1024 1.585 -217.266 
1 1024 1.585 -216.744 
1 1024 1.585 -216.956 
1 1024 1.585 -217.091 
1 1024 1.585 -217.002 
1 1024 1.585 -217.491 
1 1024 1.585 -216.725 
1 1024 1.585 -216.896 
1 1024 1.585 -216.938 
1 1024 1.585 -217.184 
1 1024 1.585 -217.03 
1 1024 1.585 -217.239 
1 1024 1.585 -217.087 
1 1024 1.585 -217.008 
1 1024 1.585 -217.103 
1 1024 1.585 -216.991 
1 1024 1.585 -217.014 
1 1024 1.585 -216.914 
1 1024 1.585 -216.942 
1 1024 1.585 -216.983 
1 1024 1.59 -217.04 
1 1024 1.59 -217.44 
1 1024 1.59 -216.934 
1 1024 1.59 -217.078 
1 1024 1.59 -217.171 
1 1024 1.59 -216.773 
1 1024 1.59 -217.157 
1 1024 1.59 -217.084 
1 1024 1.59 -217.09 
1 1024 1.59 -216.945 
1 1024 1.59 -217.126 
1 1024 1.59 -216.952 
1 1024 1.59 -216.972 
1 1024 1.59 -216.837 
1 1024 1.59 -216.865 
1 1024 1.59 -217.127 
1 1024 1.59 -216.773 
1 1024 1.59 -217.189 
1 1024 1.59 -217.27 
1 1024 1.59 -217.062 
1 1024 1.59 -217.401 
1 1024 1.59 -216.832 
1 1024 1.59 -216.997 
1 1024 1.59 -217.188 
1 1024 1.59 -216.97 
1 1024 1.595 -217.153 
1 1024 1.595 -217 
1 1024 1.595 -216.997 
1 1024 1.595 -216.991 
1 1024 1.595 -216.922 
1 1024 1.595 -217.159 
1 1024 1.595 -216.893 
1 1024 1.595 -216.895 
1 1024 1.595 -216.852 
1 1024 1.595 -216.991 
1 1024 1.595 -216.791 
1 1024 1.595 -217.023 
1 1024 1.595 -216.77 
1 1024 1.595 -216.876 
1 1024 1.595 -216.584 
1 1024 1.595 -216.898 
1 1024 1.595 -216.84 
1 1024 1.595 -216.613 
1 1024 1.595 -217.192 
1 1024 1.595 -217.251 
1 1024 1.595 -216.545 
1 1024 1.595 -216.997 
1 1024 1.595 -217.166 
1 1024 1.595 -217.076 
1 1024 1.595 -216.838 
1 1024 1.6 -216.638 
1 1024 1.6 -216.768 
1 1024 1.6 -217.004 
1 1024 1.6 -216.846 
1 1024 1.6 -217.17 
1 1024 1.6 -216.641 
1 1024 1.6 -216.946 
1 1024 1.6 -216.987 
1 1024 1.6 -216.908 
1 1024 1.6 -217.408 
1 1024 1.6 -216.64 
1 1024 1.6 -216.775 
1 1024 1.6 -216.842 
1 1024 1.6 -216.835 
1 1024 1.6 -216.66 
1 1024 1.6 -216.657 
1 1024 1.6 -216.668 
1 1024 1.6 -216.679 
1 1024 1.6 -216.971 
1 1024 1.6 -216.92 
1 1024 1.6 -217.045 
1 1024 1.6 -216.844 
1 1024 1.6 -216.977 
1 1024 1.6 -217.009 
1 1024 1.6 -217.142 
1 1024 1.605 -217.084 
1 1024 1.605 -216.667 
1 1024 1.605 -216.758 
1 1024 1.605 -216.691 
1 1024 1.605 -216.553 
1 1024 1.605 -216.716 
1 1024 1.605 -216.625 
1 1024 1.605 -216.787 
1 1024 1.605 -216.866 
1 1024 1.605 -217.053 
1 1024 1.605 -216.97 
1 1024 1.605 -216.656 
1 1024 1.605 -216.587 
1 1024 1.605 -216.948 
1 1024 1.605 -216.812 
1 1024 1.605 -216.845 
1 1024 1.605 -216.871 
1 1024 1.605 -216.752 
1 1024 1.605 -216.843 
1 1024 1.605 -216.535 
1 1024 1.605 -216.965 
1 1024 1.605 -216.913 
1 1024 1.605 -216.616 
1 1024 1.605 -217.037 
1 1024 1.605 -216.905 
1 1024 1.61 -216.765 
1 1024 1.61 -216.723 
1 1024 1.61 -216.971 
1 1024 1.61 -216.525 
1 1024 1.61 -216.821 
1 1024 1.61 -216.735 
1 1024 1.61 -216.875 
1 1024 1.61 -216.823 
1 1024 1.61 -216.784 
1 1024 1.61 -216.828 
1 1024 1.61 -216.817 
1 1024 1.61 -216.549 
1 1024 1.61 -217.026 
1 1024 1.61 -216.462 
1 1024 1.61 -216.713 
1 1024 1.61 -216.368 
1 1024 1.61 -216.716 
