J: 8.67113 1.22595 -0.0682711 -0.0198965 
nth step2 temperature e 
3 1024 1.59 -212.897 
3 1024 1.59 -212.957 
3 1024 1.59 -213.139 
3 1024 1.59 -213.341 
3 1024 1.59 -212.881 
3 1024 1.59 -213.631 
3 1024 1.59 -213.477 
3 1024 1.595 -212.932 
3 1024 1.595 -212.697 
3 1024 1.595 -212.878 
3 1024 1.595 -212.557 
3 1024 1.595 -212.91 
3 1024 1.595 -212.845 
3 1024 1.595 -212.845 
3 1024 1.595 -212.931 
3 1024 1.595 -212.483 
3 1024 1.595 -212.862 
3 1024 1.595 -212.777 
3 1024 1.595 -213.414 
3 1024 1.595 -212.956 
3 1024 1.595 -212.656 
3 1024 1.595 -213.009 
3 1024 1.595 -213.034 
3 1024 1.595 -213.023 
3 1024 1.595 -212.85 
3 1024 1.595 -213.082 
3 1024 1.595 -212.808 
3 1024 1.595 -212.93 
3 1024 1.595 -212.832 
3 1024 1.595 -213.308 
3 1024 1.595 -212.795 
3 1024 1.595 -213.278 
3 1024 1.6 -212.702 
3 1024 1.6 -212.527 
3 1024 1.6 -213.279 
3 1024 1.6 -212.713 
3 1024 1.6 -212.913 
3 1024 1.6 -212.577 
3 1024 1.6 -212.691 
3 1024 1.6 -212.399 
3 1024 1.6 -212.685 
3 1024 1.6 -212.402 
3 1024 1.6 -212.847 
3 1024 1.6 -213.253 
3 1024 1.6 -212.377 
3 1024 1.6 -212.618 
3 1024 1.6 -212.841 
3 1024 1.6 -212.97 
3 1024 1.6 -212.855 
3 1024 1.6 -212.746 
3 1024 1.6 -212.939 
3 1024 1.6 -212.559 
3 1024 1.6 -212.899 
3 1024 1.6 -212.713 
3 1024 1.6 -213.039 
3 1024 1.6 -212.714 
3 1024 1.6 -212.678 
3 1024 1.605 -212.352 
3 1024 1.605 -212.703 
3 1024 1.605 -212.833 
3 1024 1.605 -212.712 
3 1024 1.605 -212.978 
3 1024 1.605 -212.613 
3 1024 1.605 -212.628 
3 1024 1.605 -212.43 
3 1024 1.605 -212.501 
3 1024 1.605 -212.135 
3 1024 1.605 -212.761 
3 1024 1.605 -212.9 
3 1024 1.605 -212.597 
3 1024 1.605 -213.137 
3 1024 1.605 -212.672 
3 1024 1.605 -213.034 
3 1024 1.605 -212.459 
3 1024 1.605 -212.583 
3 1024 1.605 -211.961 
3 1024 1.605 -212.598 
3 1024 1.605 -212.652 
3 1024 1.605 -212.474 
3 1024 1.605 -212.707 
3 1024 1.605 -212.852 
3 1024 1.605 -212.537 
3 1024 1.61 -212.413 
3 1024 1.61 -212.595 
3 1024 1.61 -212.459 
3 1024 1.61 -213.198 
3 1024 1.61 -212.963 
3 1024 1.61 -212.82 
3 1024 1.61 -212.398 
3 1024 1.61 -212.509 
3 1024 1.61 -212.868 
3 1024 1.61 -212.816 
3 1024 1.61 -212.686 
3 1024 1.61 -212.575 
3 1024 1.61 -212.133 
3 1024 1.61 -212.756 
3 1024 1.61 -212.23 
3 1024 1.61 -212.604 
3 1024 1.61 -211.984 
3 1024 1.61 -212.198 
3 1024 1.61 -212.826 
3 1024 1.61 -212.572 
3 1024 1.61 -212.676 
3 1024 1.61 -212.723 
3 1024 1.61 -212.458 
3 1024 1.61 -213.141 
3 1024 1.61 -213.007 
3 1024 1.615 -212.434 
3 1024 1.615 -212.699 
3 1024 1.615 -212.465 
3 1024 1.615 -212.721 
3 1024 1.615 -212.755 
3 1024 1.615 -211.683 
3 1024 1.615 -211.941 
3 1024 1.615 -212.362 
3 1024 1.615 -212.663 
3 1024 1.615 -212.516 
3 1024 1.615 -212.344 
3 1024 1.615 -212.294 
3 1024 1.615 -212.473 
3 1024 1.615 -212.595 
3 1024 1.615 -211.939 
3 1024 1.615 -213.005 
3 1024 1.615 -212.411 
3 1024 1.615 -212.648 
3 1024 1.615 -212.082 
3 1024 1.615 -212.545 
3 1024 1.615 -212.287 
3 1024 1.615 -212.927 
3 1024 1.615 -212.354 
3 1024 1.615 -212.689 
3 1024 1.615 -212.473 
3 1024 1.62 -212.328 
3 1024 1.62 -212.598 
3 1024 1.62 -212.28 
3 1024 1.62 -212.458 
3 1024 1.62 -212.07 
3 1024 1.62 -212.626 
3 1024 1.62 -213.061 
3 1024 1.62 -212.534 
3 1024 1.62 -212.05 
3 1024 1.62 -212.078 
3 1024 1.62 -212.515 
3 1024 1.62 -212.103 
3 1024 1.62 -212.723 
3 1024 1.62 -211.366 
3 1024 1.62 -212.326 
3 1024 1.62 -212.157 
3 1024 1.62 -212.741 
3 1024 1.62 -212.102 
3 1024 1.62 -212.248 
3 1024 1.62 -212.416 
3 1024 1.62 -212.374 
3 1024 1.62 -211.745 
3 1024 1.62 -212.444 
3 1024 1.62 -211.652 
3 1024 1.62 -211.755 
3 1024 1.625 -212.563 
3 1024 1.625 -212.247 
3 1024 1.625 -212.164 
3 1024 1.625 -212.366 
3 1024 1.625 -212.248 
3 1024 1.625 -212.203 
3 1024 1.625 -212.07 
3 1024 1.625 -211.827 
3 1024 1.625 -211.805 
3 1024 1.625 -212.571 
3 1024 1.625 -212.162 
3 1024 1.625 -212.141 
3 1024 1.625 -211.999 
3 1024 1.625 -212.419 
3 1024 1.625 -212.523 
3 1024 1.625 -211.978 
3 1024 1.625 -212.548 
3 1024 1.625 -212.227 
3 1024 1.625 -212.543 
3 1024 1.625 -212.202 
3 1024 1.625 -212.024 
3 1024 1.625 -211.92 
3 1024 1.625 -212.174 
3 1024 1.625 -212.343 
3 1024 1.625 -212.16 
3 1024 1.63 -211.702 
3 1024 1.63 -211.533 
3 1024 1.63 -212.362 
3 1024 1.63 -211.422 
3 1024 1.63 -212.157 
3 1024 1.63 -212.411 
3 1024 1.63 -211.85 
3 1024 1.63 -211.496 
3 1024 1.63 -212.171 
3 1024 1.63 -212.124 
3 1024 1.63 -211.975 
3 1024 1.63 -211.959 
3 1024 1.63 -211.923 
3 1024 1.63 -212.226 
3 1024 1.63 -212.152 
3 1024 1.63 -211.68 
3 1024 1.63 -212.271 
3 1024 1.63 -212.099 
3 1024 1.63 -212.345 
3 1024 1.63 -212.733 
3 1024 1.63 -211.936 
3 1024 1.63 -211.747 
3 1024 1.63 -211.881 
3 1024 1.63 -212.413 
3 1024 1.63 -211.588 
3 1024 1.635 -211.651 
3 1024 1.635 -212.206 
3 1024 1.635 -211.583 
3 1024 1.635 -211.831 
3 1024 1.635 -212.083 
3 1024 1.635 -212.348 
3 1024 1.635 -212.026 
3 1024 1.635 -212.078 
3 1024 1.635 -212.22 
3 1024 1.635 -212.206 
3 1024 1.635 -212.305 
3 1024 1.635 -211.327 
3 1024 1.635 -211.643 
3 1024 1.635 -212.062 
3 1024 1.635 -212.247 
