sizes temp ene 
10 2.04 -205.054 
10 2.04 -204.803 
10 2.04 -204.902 
10 2.04 -205.128 
10 2.04 -204.695 
10 2.04 -204.663 
10 2.04 -205.095 
10 2.04 -204.766 
10 2.04 -205.134 
10 2.04 -204.518 
10 2.04 -205.161 
10 2.04 -205.131 
10 2.04 -204.53 
10 2.04 -205.097 
10 2.04 -205.066 
10 2.04 -204.967 
10 2.04 -205.125 
10 2.045 -204.812 
10 2.045 -204.844 
10 2.045 -204.716 
10 2.045 -204.794 
10 2.045 -204.657 
10 2.045 -204.565 
10 2.045 -204.827 
10 2.045 -204.58 
10 2.045 -204.519 
10 2.045 -204.233 
10 2.045 -204.904 
10 2.045 -204.608 
10 2.045 -204.823 
10 2.045 -204.809 
10 2.045 -204.729 
10 2.045 -204.898 
10 2.045 -204.508 
10 2.045 -204.594 
10 2.045 -204.72 
10 2.045 -204.615 
10 2.045 -204.381 
10 2.045 -204.784 
10 2.045 -204.57 
10 2.045 -204.482 
10 2.045 -205.063 
10 2.05 -204.476 
10 2.05 -204.59 
10 2.05 -204.707 
10 2.05 -204.55 
10 2.05 -204.7 
10 2.05 -204.239 
10 2.05 -204.811 
10 2.05 -204.159 
10 2.05 -204.58 
10 2.05 -204.498 
10 2.05 -204.345 
10 2.05 -204.429 
10 2.05 -204.257 
10 2.05 -204.506 
10 2.05 -204.352 
10 2.05 -204.522 
10 2.05 -204.591 
10 2.05 -204.915 
10 2.05 -204.136 
10 2.05 -204.586 
10 2.05 -204.474 
10 2.05 -204.665 
10 2.05 -204.343 
10 2.05 -204.516 
10 2.05 -204.315 
10 2.055 -204.212 
10 2.055 -204.203 
10 2.055 -204.083 
10 2.055 -203.946 
10 2.055 -204.015 
10 2.055 -204.217 
10 2.055 -204.369 
10 2.055 -204.159 
10 2.055 -204.233 
10 2.055 -204.195 
10 2.055 -204.298 
10 2.055 -204.22 
10 2.055 -204.492 
10 2.055 -204.502 
10 2.055 -204.301 
10 2.055 -204.266 
10 2.055 -204.224 
10 2.055 -204.148 
10 2.055 -204.286 
10 2.055 -204.236 
10 2.055 -204.332 
10 2.055 -203.881 
10 2.055 -204.314 
10 2.055 -204.181 
10 2.055 -203.656 
10 2.06 -204.309 
10 2.06 -204.019 
10 2.06 -204.15 
10 2.06 -204.052 
10 2.06 -204.04 
10 2.06 -204.251 
10 2.06 -203.778 
10 2.06 -203.937 
10 2.06 -204.076 
10 2.06 -203.915 
10 2.06 -204.109 
10 2.06 -203.787 
10 2.06 -204.113 
10 2.06 -203.587 
10 2.06 -203.996 
10 2.06 -203.894 
10 2.06 -204.182 
10 2.06 -204.271 
10 2.06 -204.029 
10 2.06 -204.178 
10 2.06 -204.011 
10 2.06 -204.014 
10 2.06 -203.707 
10 2.06 -204.038 
10 2.06 -204.241 
10 2.065 -204.19 
10 2.065 -203.474 
10 2.065 -203.849 
10 2.065 -204.095 
10 2.065 -203.746 
10 2.065 -203.488 
10 2.065 -203.953 
10 2.065 -203.607 
10 2.065 -203.832 
10 2.065 -203.745 
10 2.065 -203.761 
10 2.065 -203.844 
10 2.065 -203.874 
10 2.065 -203.88 
10 2.065 -203.731 
10 2.065 -203.669 
10 2.065 -203.796 
10 2.065 -203.521 
10 2.065 -203.794 
10 2.065 -204.177 
10 2.065 -203.382 
10 2.065 -203.786 
10 2.065 -203.623 
10 2.065 -203.732 
10 2.065 -203.698 
10 2.07 -203.332 
10 2.07 -203.538 
10 2.07 -203.462 
10 2.07 -203.139 
10 2.07 -203.364 
10 2.07 -203.553 
10 2.07 -203.311 
10 2.07 -203.327 
10 2.07 -203.616 
10 2.07 -203.814 
10 2.07 -203.655 
10 2.07 -203.38 
10 2.07 -203.684 
10 2.07 -203.515 
10 2.07 -203.422 
10 2.07 -203.424 
10 2.07 -203.693 
10 2.07 -203.38 
10 2.07 -203.762 
10 2.07 -203.529 
10 2.07 -203.452 
10 2.07 -203.283 
10 2.07 -203.371 
10 2.07 -203.634 
10 2.07 -203.483 
10 2.075 -203.388 
10 2.075 -203.231 
10 2.075 -203.495 
10 2.075 -203.045 
10 2.075 -203.11 
10 2.075 -203.21 
10 2.075 -203.117 
10 2.075 -203.439 
10 2.075 -203.394 
10 2.075 -202.905 
10 2.075 -202.921 
10 2.075 -203.43 
10 2.075 -203.144 
10 2.075 -203.085 
10 2.075 -203.228 
10 2.075 -203.439 
10 2.075 -203.099 
10 2.075 -203.336 
10 2.075 -203.07 
10 2.075 -203.48 
10 2.075 -203.075 
10 2.075 -203.266 
10 2.075 -203.203 
10 2.075 -203.098 
10 2.075 -203.826 
10 2.08 -203.265 
10 2.08 -202.755 
10 2.08 -203.318 
10 2.08 -202.828 
10 2.08 -203.43 
10 2.08 -203 
10 2.08 -203.209 
10 2.08 -202.78 
10 2.08 -202.945 
10 2.08 -202.858 
10 2.08 -203.17 
10 2.08 -203.277 
10 2.08 -202.984 
10 2.08 -202.859 
10 2.08 -202.778 
10 2.08 -202.935 
10 2.08 -203.041 
10 2.08 -203.172 
10 2.08 -202.798 
10 2.08 -203.137 
10 2.08 -202.714 
10 2.08 -202.714 
10 2.08 -202.955 
10 2.08 -203.356 
10 2.08 -203.321 
10 2.085 -202.592 
10 2.085 -202.42 
10 2.085 -202.699 
10 2.085 -202.698 
10 2.085 -202.692 
10 2.085 -202.782 
10 2.085 -202.677 
10 2.085 -202.589 
10 2.085 -202.921 
10 2.085 -202.544 
10 2.085 -202.636 
10 2.085 -202.569 
10 2.085 -202.606 
10 2.085 -202.861 
10 2.085 -202.831 
10 2.085 -202.509 
10 2.085 -202.725 
10 2.085 -202.718 
10 2.085 -202.957 
10 2.085 -202.805 
10 2.085 -202.874 
10 2.085 -202.673 
10 2.085 -202.877 
10 2.085 -202.444 
10 2.085 -202.794 
10 2.09 -202.346 
10 2.09 -202.498 
10 2.09 -202.316 
10 2.09 -202.657 
10 2.09 -202.759 
10 2.09 -202.581 
10 2.09 -202.39 
10 2.09 -202.218 
10 2.09 -202.557 
10 2.09 -202.709 
10 2.09 -202.377 
10 2.09 -202.769 
10 2.09 -202.621 
10 2.09 -202.493 
10 2.09 -202.494 
10 2.09 -202.242 
10 2.09 -202.24 
10 2.09 -202.151 
10 2.09 -202.259 
10 2.09 -202.454 
10 2.09 -202.653 
10 2.09 -202.451 
10 2.09 -202.264 
10 2.09 -202.173 
10 2.09 -202.194 
10 2.095 -202.16 
10 2.095 -201.911 
10 2.095 -202.449 
10 2.095 -201.827 
10 2.095 -202.154 
10 2.095 -202.085 
10 2.095 -202.485 
10 2.095 -201.934 
10 2.095 -202.247 
10 2.095 -201.886 
10 2.095 -202.114 
10 2.095 -202.135 
10 2.095 -202.406 
10 2.095 -202.138 
10 2.095 -202.226 
10 2.095 -201.917 
10 2.095 -202.358 
10 2.095 -202.363 
10 2.095 -202.036 
10 2.095 -201.991 
10 2.095 -202.112 
10 2.095 -202.258 
10 2.095 -201.922 
10 2.095 -201.747 
10 2.095 -202.467 
10 2.1 -201.774 
10 2.1 -201.819 
10 2.1 -202.114 
10 2.1 -202.054 
10 2.1 -202.125 
10 2.1 -201.992 
10 2.1 -201.912 
10 2.1 -202.121 
10 2.1 -201.904 
10 2.1 -201.73 
10 2.1 -201.955 
10 2.1 -201.951 
10 2.1 -201.925 
10 2.1 -201.752 
10 2.1 -201.767 
10 2.1 -201.476 
10 2.1 -201.771 
10 2.1 -202.004 
10 2.1 -201.824 
10 2.1 -201.958 
10 2.1 -202.137 
10 2.1 -202.024 
10 2.1 -202.081 
10 2.1 -202.299 
10 2.1 -201.529 
10 2.105 -201.974 
10 2.105 -201.764 
10 2.105 -201.24 
10 2.105 -201.607 
10 2.105 -201.603 
10 2.105 -201.49 
10 2.105 -201.774 
10 2.105 -201.636 
10 2.105 -201.846 
10 2.105 -201.671 
10 2.105 -201.684 
10 2.105 -201.727 
10 2.105 -201.237 
10 2.105 -201.579 
10 2.105 -201.542 
10 2.105 -201.468 
10 2.105 -201.89 
10 2.105 -201.536 
10 2.105 -201.633 
10 2.105 -201.398 
10 2.105 -201.662 
10 2.105 -201.911 
10 2.105 -202.11 
10 2.105 -201.957 
10 2.105 -201.469 
10 2.11 -201.373 
10 2.11 -201.644 
10 2.11 -201.438 
10 2.11 -201.122 
10 2.11 -201.852 
10 2.11 -201.401 
10 2.11 -201.474 
10 2.11 -201.179 
10 2.11 -201.338 
10 2.11 -201.474 
10 2.11 -201.388 
10 2.11 -201.693 
10 2.11 -201.291 
10 2.11 -201.435 
10 2.11 -201.504 
10 2.11 -201.264 
10 2.11 -201.176 
10 2.11 -201.133 
10 2.11 -201.41 
10 2.11 -201.622 
10 2.11 -201.511 
10 2.11 -201.601 
10 2.11 -201.153 
10 2.11 -200.837 
10 2.11 -201.188 
10 2.115 -201.162 
10 2.115 -200.824 
10 2.115 -200.738 
10 2.115 -201.148 
10 2.115 -201.041 
10 2.115 -200.883 
10 2.115 -201.051 
10 2.115 -201.158 
10 2.115 -201.316 
10 2.115 -200.975 
10 2.115 -201.154 
10 2.115 -200.684 
10 2.115 -201.183 
10 2.115 -201.237 
10 2.115 -201.231 
10 2.115 -201.148 
10 2.115 -201.017 
10 2.115 -201.116 
10 2.115 -201.066 
10 2.115 -200.722 
10 2.115 -200.838 
10 2.115 -201.17 
10 2.115 -201.388 
10 2.115 -201.197 
10 2.115 -200.986 
10 2.12 -201.258 
10 2.12 -201.2 
10 2.12 -201.077 
10 2.12 -200.867 
10 2.12 -200.714 
10 2.12 -200.686 
10 2.12 -201.02 
10 2.12 -200.866 
10 2.12 -200.878 
10 2.12 -200.865 
10 2.12 -200.756 
10 2.12 -200.53 
10 2.12 -200.611 
10 2.12 -200.642 
10 2.12 -200.826 
10 2.12 -200.848 
10 2.12 -200.307 
10 2.12 -201.072 
10 2.12 -201.025 
10 2.12 -201.11 
10 2.12 -201.066 
10 2.12 -200.786 
10 2.12 -201.107 
10 2.12 -200.67 
10 2.12 -200.926 
10 2.125 -200.304 
10 2.125 -200.524 
10 2.125 -200.87 
10 2.125 -200.547 
10 2.125 -200.602 
10 2.125 -200.759 
10 2.125 -200.501 
10 2.125 -200.579 
10 2.125 -200.665 
10 2.125 -200.27 
10 2.125 -200.788 
10 2.125 -200.523 
10 2.125 -200.492 
10 2.125 -200.533 
10 2.125 -200.309 
10 2.125 -200.81 
10 2.125 -200.382 
10 2.125 -200.806 
10 2.125 -200.105 
10 2.125 -200.6 
10 2.125 -200.385 
10 2.125 -200.722 
10 2.125 -200.369 
10 2.125 -199.939 
10 2.125 -200.555 
10 2.13 -200.199 
10 2.13 -200.11 
10 2.13 -200.241 
10 2.13 -199.637 
10 2.13 -200.52 
10 2.13 -200.398 
10 2.13 -200.472 
10 2.13 -200.112 
10 2.13 -200.616 
10 2.13 -200.154 
10 2.13 -199.957 
10 2.13 -200.062 
10 2.13 -200.271 
10 2.13 -200.501 
10 2.13 -200.072 
10 2.13 -200.597 
10 2.13 -199.788 
10 2.13 -200.378 
10 2.13 -200.704 
10 2.13 -200.243 
10 2.13 -200.008 
10 2.13 -200.207 
10 2.13 -199.9 
10 2.13 -200.365 
10 2.13 -200.357 
10 2.135 -199.685 
10 2.135 -200.473 
10 2.135 -199.674 
10 2.135 -199.856 
10 2.135 -200.088 
10 2.135 -199.988 
10 2.135 -200.151 
10 2.135 -199.723 
10 2.135 -199.681 
10 2.135 -199.749 
10 2.135 -199.435 
10 2.135 -199.67 
10 2.135 -199.96 
10 2.135 -200.056 
10 2.135 -199.553 
10 2.135 -200.23 
10 2.135 -199.974 
10 2.135 -199.927 
10 2.135 -200.241 
10 2.135 -199.832 
10 2.135 -199.804 
10 2.135 -199.728 
10 2.135 -200.097 
10 2.135 -200.026 
10 2.135 -199.66 
10 2.14 -199.68 
10 2.14 -199.455 
10 2.14 -199.665 
10 2.14 -199.426 
10 2.14 -199.647 
10 2.14 -199.452 
10 2.14 -199.781 
10 2.14 -199.51 
10 2.14 -199.312 
10 2.14 -199.797 
10 2.14 -200.051 
10 2.14 -199.251 
10 2.14 -199.543 
10 2.14 -199.75 
10 2.14 -199.699 
10 2.14 -199.667 
10 2.14 -199.602 
10 2.14 -199.586 
10 2.14 -199.264 
10 2.14 -199.224 
10 2.14 -199.495 
10 2.14 -199.538 
10 2.14 -199.915 
10 2.14 -199.864 
10 2.14 -199.796 
10 2.145 -199.311 
10 2.145 -199.059 
10 2.145 -199.535 
10 2.145 -199.476 
10 2.145 -198.875 
10 2.145 -199.533 
10 2.145 -199.187 
10 2.145 -199.629 
10 2.145 -199.371 
10 2.145 -198.767 
10 2.145 -199.437 
10 2.145 -199.433 
10 2.145 -199.459 
10 2.145 -199.392 
10 2.145 -199.869 
10 2.145 -199.445 
10 2.145 -198.826 
10 2.145 -199.188 
10 2.145 -199.542 
10 2.145 -199.516 
10 2.145 -199.074 
10 2.145 -199.235 
10 2.145 -199.023 
10 2.145 -199.219 
10 2.145 -199.345 
10 2.15 -198.944 
10 2.15 -199.128 
10 2.15 -199.215 
10 2.15 -199.052 
10 2.15 -198.978 
10 2.15 -198.693 
10 2.15 -198.856 
10 2.15 -198.989 
10 2.15 -199.278 
10 2.15 -199.453 
10 2.15 -198.935 
10 2.15 -198.682 
10 2.15 -199.073 
10 2.15 -198.508 
10 2.15 -198.947 
10 2.15 -199.001 
10 2.15 -199.283 
10 2.15 -199.031 
10 2.15 -198.731 
10 2.15 -199.131 
10 2.15 -199.361 
10 2.15 -198.694 
10 2.15 -199.2 
10 2.15 -198.955 
10 2.15 -198.987 
10 2.155 -198.635 
10 2.155 -198.872 
10 2.155 -198.705 
10 2.155 -198.605 
10 2.155 -198.515 
10 2.155 -198.989 
10 2.155 -198.575 
10 2.155 -198.629 
10 2.155 -198.946 
10 2.155 -198.972 
10 2.155 -198.725 
10 2.155 -198.825 
10 2.155 -198.67 
10 2.155 -198.865 
10 2.155 -198.872 
10 2.155 -198.776 
10 2.155 -198.865 
10 2.155 -198.831 
10 2.155 -198.673 
10 2.155 -198.955 
10 2.155 -198.553 
10 2.155 -198.638 
10 2.155 -198.733 
10 2.155 -198.387 
10 2.155 -198.619 
10 2.16 -198.6 
10 2.16 -198.313 
10 2.16 -198.21 
10 2.16 -198.489 
10 2.16 -198.091 
10 2.16 -198.269 
10 2.16 -198.587 
10 2.16 -198.429 
10 2.16 -198.426 
10 2.16 -198.223 
10 2.16 -198.477 
10 2.16 -198.408 
10 2.16 -198.626 
10 2.16 -198.319 
10 2.16 -198.351 
10 2.16 -198.504 
10 2.16 -198.056 
10 2.16 -198.677 
10 2.16 -198.233 
10 2.16 -198.42 
10 2.16 -198.175 
10 2.16 -198.045 
10 2.16 -198.184 
10 2.16 -198.129 
10 2.16 -198.813 
10 2.165 -197.74 
10 2.165 -197.939 
10 2.165 -197.94 
10 2.165 -198.096 
10 2.165 -198.162 
10 2.165 -198.314 
10 2.165 -198.074 
10 2.165 -197.774 
10 2.165 -198.156 
10 2.165 -198.144 
10 2.165 -198.024 
10 2.165 -198.316 
10 2.165 -197.962 
10 2.165 -198.066 
10 2.165 -198.317 
10 2.165 -197.965 
10 2.165 -198.077 
10 2.165 -197.762 
10 2.165 -198.301 
10 2.165 -198.517 
10 2.165 -197.613 
10 2.165 -198.033 
10 2.165 -197.995 
10 2.165 -198.266 
10 2.165 -198.306 
10 2.17 -197.932 
10 2.17 -197.97 
10 2.17 -197.903 
10 2.17 -198.266 
10 2.17 -197.878 
10 2.17 -197.906 
10 2.17 -197.777 
10 2.17 -197.536 
10 2.17 -197.754 
10 2.17 -197.839 
10 2.17 -197.873 
10 2.17 -197.488 
10 2.17 -197.495 
10 2.17 -198.489 
10 2.17 -197.865 
10 2.17 -197.954 
10 2.17 -198.063 
10 2.17 -197.27 
10 2.17 -197.607 
10 2.17 -198.142 
10 2.17 -198.003 
10 2.17 -197.519 
10 2.17 -197.467 
10 2.17 -197.736 
10 2.17 -197.699 
10 2.175 -197.37 
10 2.175 -197.274 
10 2.175 -197.49 
10 2.175 -197.155 
10 2.175 -197.638 
10 2.175 -197.011 
10 2.175 -197.116 
10 2.175 -197.419 
10 2.175 -197.533 
10 2.175 -197.524 
10 2.175 -197.57 
10 2.175 -197.219 
10 2.175 -197.372 
10 2.175 -197.583 
10 2.175 -197.941 
10 2.175 -197.261 
10 2.175 -197.399 
10 2.175 -197.645 
10 2.175 -197.856 
10 2.175 -196.727 
10 2.175 -197.611 
10 2.175 -197.165 
10 2.175 -197.434 
10 2.175 -196.933 
10 2.175 -197.324 
10 2.18 -197.211 
10 2.18 -196.813 
10 2.18 -197.654 
10 2.18 -197.195 
10 2.18 -197.156 
10 2.18 -196.513 
10 2.18 -196.748 
10 2.18 -196.972 
10 2.18 -197.15 
10 2.18 -196.928 
10 2.18 -197.174 
10 2.18 -197.216 
10 2.18 -197.019 
10 2.18 -197.006 
10 2.18 -196.928 
10 2.18 -197.377 
10 2.18 -197.139 
10 2.18 -197.248 
10 2.18 -196.641 
10 2.18 -197.052 
10 2.18 -197.434 
10 2.18 -197.358 
10 2.18 -197.199 
10 2.18 -197.126 
10 2.18 -197.197 
10 2.185 -196.989 
10 2.185 -196.55 
10 2.185 -196.874 
10 2.185 -197.148 
10 2.185 -197.029 
10 2.185 -196.591 
10 2.185 -196.956 
10 2.185 -196.928 
10 2.185 -196.603 
10 2.185 -196.676 
10 2.185 -196.71 
10 2.185 -197.032 
10 2.185 -196.374 
10 2.185 -196.265 
10 2.185 -196.906 
10 2.185 -197.111 
10 2.185 -197.106 
10 2.185 -196.372 
10 2.185 -197.055 
10 2.185 -196.996 
10 2.185 -196.874 
10 2.185 -196.802 
10 2.185 -197.317 
10 2.185 -196.862 
10 2.185 -196.554 
10 2.19 -196.257 
10 2.19 -196.415 
10 2.19 -196.246 
10 2.19 -196.674 
10 2.19 -196.802 
10 2.19 -196.241 
10 2.19 -196.261 
10 2.19 -196.618 
10 2.19 -196.136 
10 2.19 -195.788 
10 2.19 -196.312 
10 2.19 -196.835 
10 2.19 -196.559 
10 2.19 -196.454 
10 2.19 -196.667 
10 2.19 -196.622 
10 2.19 -196.475 
10 2.19 -196.478 
10 2.19 -196.181 
10 2.19 -196.66 
10 2.19 -196.439 
10 2.19 -196.221 
10 2.19 -196.556 
10 2.19 -196.557 
10 2.19 -196.314 
10 2.195 -196.015 
10 2.195 -196.478 
10 2.195 -195.919 
10 2.195 -195.703 
10 2.195 -195.862 
10 2.195 -195.968 
10 2.195 -196.776 
10 2.195 -195.941 
10 2.195 -196.4 
10 2.195 -195.961 
10 2.195 -195.783 
10 2.195 -196.504 
10 2.195 -196.174 
10 2.195 -195.91 
10 2.195 -196.556 
10 2.195 -195.812 
10 2.195 -196.176 
10 2.195 -196.155 
10 2.195 -195.958 
10 2.195 -196.371 
10 2.195 -196.138 
10 2.195 -196.125 
10 2.195 -196.107 
10 2.195 -195.95 
10 2.195 -196.072 
10 2.2 -195.622 
10 2.2 -196.08 
10 2.2 -195.528 
10 2.2 -195.615 
10 2.2 -195.507 
10 2.2 -195.965 
10 2.2 -195.399 
10 2.2 -195.516 
10 2.2 -195.715 
10 2.2 -195.575 
10 2.2 -195.366 
10 2.2 -195.797 
10 2.2 -195.418 
10 2.2 -195.272 
10 2.2 -195.997 
10 2.2 -195.841 
10 2.2 -195.479 
10 2.2 -196.106 
10 2.2 -195.324 
10 2.2 -195.886 
10 2.2 -195.673 
10 2.2 -195.4 
10 2.2 -196.407 
10 2.2 -195.82 
10 2.2 -196.134 
10 2.205 -195.175 
10 2.205 -195.608 
10 2.205 -195.367 
10 2.205 -195.073 
10 2.205 -195.552 
10 2.205 -195.576 
10 2.205 -195.34 
10 2.205 -195.087 
10 2.205 -195.348 
10 2.205 -195.635 
10 2.205 -195.064 
10 2.205 -195.283 
10 2.205 -195.176 
10 2.205 -195.234 
10 2.205 -195.529 
10 2.205 -194.829 
10 2.205 -195.178 
10 2.205 -195.763 
10 2.205 -195.087 
10 2.205 -195.74 
10 2.205 -195.74 
10 2.205 -195.28 
10 2.205 -195.502 
10 2.205 -195.415 
10 2.205 -196.003 
10 2.21 -195.003 
10 2.21 -194.925 
10 2.21 -195.47 
10 2.21 -195.053 
10 2.21 -194.962 
10 2.21 -195.268 
10 2.21 -194.956 
10 2.21 -195.469 
10 2.21 -194.987 
10 2.21 -195.099 
10 2.21 -195.234 
10 2.21 -194.763 
10 2.21 -195.072 
10 2.21 -194.908 
10 2.21 -195.191 
10 2.21 -194.573 
10 2.21 -194.841 
10 2.21 -194.568 
10 2.21 -194.707 
10 2.21 -194.797 
10 2.21 -194.84 
10 2.21 -194.632 
10 2.21 -195.238 
10 2.21 -194.855 
10 2.21 -194.958 
10 2.215 -194.013 
10 2.215 -194.477 
10 2.215 -194.276 
10 2.215 -194.341 
10 2.215 -194.682 
